Player,Year1,Year2,Year3,Year4,Year5,Year6,Year7,Year8,Year9,Year10,Year11,Year12,Year13,Retire,NextPercentile
Rod Smith1,0.0799256505576208,0.0910815939278937,0.2155009451795841,0.167235494880546,0.2134251290877797,0.0737018425460636,0.260586319218241,0.2277691107644305,0.5985294117647059,0.3371313672922252,0.3982131461391193,0.4394313967861557,0.4103658536585365,0,0.3935912938331318
Anthony Pleasant,0.148217636022514,0.24765478424015,0.4981412639405204,0.6299810246679317,0.6843100189035917,0.856655290102389,0.802065404475043,0.6884422110552764,0.5912052117263844,0.5709828393135725,0.8389705882352941,0.8344504021447721,0.8430121250797703,0,0.8127317676143387
Bryan Cox1,0.0806754221388367,0.3828996282527881,0.5199240986717267,0.5311909262759924,0.5477815699658704,0.4440619621342513,0.4840871021775544,0.4104234527687296,0.4976599063962558,0.8191176470588235,0.8089812332439679,0.763241863433312,0.5914709517923362,0,0.2847560975609756
Chris Doleman,0.299445471349353,0.6746323529411765,0.9761904761904762,0.9867924528301888,1.0,0.9868667917448404,0.9831144465290806,0.9907063197026024,0.98292220113852,0.9659735349716446,0.863481228668942,0.9621342512908778,0.984924623115578,0,0.995114006514658
Troy Wilson,0.09375,0.0528301886792452,0.0581613508442776,0.0375234521575985,0.0431519699812382,0.0594795539033457,0.1840607210626186,0.277882797731569,0.295221843003413,0.1428571428571428,0.067001675041876,0.1188925081433224,0.5226209048361935,0,0.7691176470588236
Eric Allen,0.4169811320754717,0.7185741088180112,0.8930581613508443,0.8649155722326454,0.8420074349442379,0.952561669829222,0.9527410207939508,0.9488054607508531,0.7074010327022375,0.6231155778894473,0.6677524429967426,0.7129485179407177,0.9411764705882352,0,0.955764075067024
Roman Phifer,0.2026266416510319,0.5353159851301115,0.4952561669829222,0.6465028355387523,0.7935153583617748,0.882960413080895,0.8291457286432161,0.7817589576547231,0.8533541341653667,0.9419117647058824,0.9483914209115282,0.9361837906828334,0.9517923362175524,0,0.9128048780487804
Vince Wilfork,0.6396341463414634,0.7218863361547763,0.7875678937839469,0.7897558070279929,0.8016826923076923,0.8104066985645934,0.8127208480565371,0.8964891041162227,0.9480676328502416,0.914319952067106,0.8264758497316637,0.6718100890207716,0.7126099706744868,1,
Eric Williams,0.2095588235294117,0.3832752613240418,0.6039603960396039,0.4478527607361963,0.2660550458715596,0.0811881188118811,0.2567567567567567,0.5415896487985212,0.7356746765249538,0.7959558823529411,0.7794117647058824,0.7827380952380952,0.7622641509433963,0,0.6979362101313321
Michael Strahan,0.0872865275142315,0.3686200378071834,0.7696245733788396,0.8554216867469879,0.9262981574539364,0.9560260586319218,0.982839313572543,0.9897058823529412,0.9993297587131368,0.9987236758136566,0.99938195302843,0.9878048780487804,0.9879081015719468,0,0.91973445986723
Devin McCourty,0.8221436984687868,0.8995157384987893,0.9704106280193237,0.9131216297183944,0.924865831842576,0.8783382789317508,0.8909090909090909,0.8802570093457944,0.9189349112426036,0.9499105545617174,0.9708624708624708,0.9551466359976998,0.9534606205250596,1,
Julius Peppers,0.8500319081046586,0.9400494437577256,0.996341463414634,0.9957678355501812,0.9981894990947496,0.980345443716498,0.9933894230769232,0.9958133971291866,0.997055359246172,0.9939467312348668,0.9897342995169082,0.9898142600359496,0.9988073941562312,0,0.998813056379822
J.J. Jansen,0.3014354066985646,0.3998822143698469,0.4043583535108959,0.3514492753623188,0.3565008987417615,0.3422778771615981,0.3756676557863501,0.3431085043988269,0.3271028037383177,0.2928994082840236,0.330948121645796,0.3391608391608391,0.339850488786659,0,0.3102625298329355
John Lynch,0.3122866894197952,0.6901893287435457,0.8911222780569514,0.9446254071661238,0.9110764430577224,0.9536764705882352,0.9544235924932976,0.9336311423101468,0.9091470951792336,0.9134146341463416,0.9528415961305924,0.9505129752564876,0.9225729600952948,1,
Keith Smith,0.5957317073170731,0.6348246674727932,0.656004828002414,0.7891602144133413,0.7728365384615384,0.7667464114832536,0.472909305064782,0.2705811138014528,0.0440821256038647,0.0437387657279808,0.5462134764460346,0.5299703264094956,0.5519061583577712,0,0.625
Andre Smith,0.1472320376914016,0.2433414043583535,0.4975845410628019,0.5050928699820252,0.4865831842576029,0.2189910979228486,0.1196480938416422,0.1226635514018691,0.1816568047337278,0.2331360946745562,0.2033392963625521,0.2033392963625521,0.4102564102564102,0,0.4537090281771133
Alex Smith,0.2357920193470374,0.3156306578153289,0.3633071816535908,0.2840976771888028,0.3509615384615384,0.3427033492822967,0.3386336866902238,0.1937046004842615,0.2052058111380145,0.1817632850241546,0.1791491911324146,0.1396045536249251,0.2731067382230173,0,0.3228486646884273
Derrick Brooks,0.4180887372013652,0.6660929432013769,0.897822445561139,0.9381107491856676,0.984399375975039,1.0,0.9973190348525468,0.9993618379068284,0.9975278121137208,0.9945121951219512,0.9758162031438936,0.9625829812914908,0.9535437760571768,0,0.9525240384615384
Troy Vincent,0.3475836431226766,0.5502846299810247,0.8109640831758034,0.9027303754266212,0.963855421686747,0.931323283082077,0.8680781758957655,0.8783151326053042,0.9691176470588236,0.9839142091152816,0.9566049776643268,0.8974042027194067,0.8378048780487805,0,0.900241837968561
London Fletcher,0.3790951638065523,0.8816176470588235,0.979892761394102,0.994256541161455,0.9851668726823238,0.9798780487804878,0.9770253929866988,0.992154496077248,0.991661703394878,0.9813701923076924,0.9623205741626796,0.9782096584216724,0.9927360774818402,0,0.997584541062802
Lawrence Taylor,0.6042944785276073,0.9472477064220184,0.986138613861386,0.9942084942084942,0.988909426987061,0.9926470588235294,0.9925595238095238,0.9981132075471698,0.9962476547842402,0.9962476547842402,0.953095684803002,0.9107806691449816,0.8671726755218216,1,
Eric Davis,0.1519699812382739,0.1407129455909943,0.4907063197026022,0.7969639468690702,0.8638941398865785,0.9266211604095564,0.9001721170395869,0.9128978224455612,0.9169381107491856,0.9141965678627144,0.9852941176470588,0.9376675603217158,0.8787492022973835,1,
Charles Johnson2,0.3102941176470588,0.2607238605898123,0.4116145500957243,0.3980222496909765,0.3658536585365853,0.0326481257557436,0.0325890162945081,0.2263251935675997,0.7175480769230769,0.833732057416268,0.9381625441696112,0.9382566585956416,0.9861111111111112,0,0.9832234871180348
Tyson Alualu,0.6301531213191991,0.7560532687651331,0.8272946859903382,0.8226482923906531,0.7751937984496124,0.741246290801187,0.7888563049853372,0.8177570093457944,0.785207100591716,0.7751937984496124,0.789044289044289,0.7630822311673375,0.6867541766109785,0,0.4736180904522613
Kevin Carter,0.3924914675767918,0.7951807228915663,0.9346733668341708,0.9543973941368078,0.9656786271450858,0.9713235294117648,0.9497319034852548,0.8934269304403318,0.8751545117428925,0.9390243902439024,0.926844014510278,0.923958961979481,0.9070875521143538,0,0.8864182692307693
Vonnie Holliday,0.4592833876221498,0.6739469578783152,0.9029411764705882,0.92828418230563,0.9342693044033183,0.9493201483312732,0.8475609756097561,0.8276904474002419,0.8467109233554617,0.8927933293627159,0.8713942307692307,0.8791866028708134,0.8586572438162544,0,0.7935835351089588
DeSean Jackson,0.125,0.2511961722488038,0.306831566548881,0.3777239709443099,0.3943236714975845,0.4074295985620131,0.2719141323792486,0.2789317507418398,0.2797653958944281,0.1536214953271028,0.2704142011834319,0.2319618366129994,0.3135198135198135,0,0.2829212190914318
Jimmy Williams1,0.0825688073394495,0.1049504950495049,0.1274131274131274,0.1977818853974122,0.3216911764705882,0.6369047619047619,0.5094339622641509,0.6097560975609756,0.5084427767354597,0.4634146341463415,0.241635687732342,0.1574952561669829,0.166351606805293,1,
Roy Williams,0.8423739629865986,0.9208899876390606,0.9310975609756098,0.7268292682926829,0.2521160822249093,0.2823458282950423,0.3156306578153289,0.3186481593240796,0.5062537224538416,0.5789160214413341,0.5805288461538461,0.5036057692307693,0.5364832535885168,0,0.5335689045936396
Johnathan Joseph,0.6065178032589016,0.813579511614056,0.900841346153846,0.9647129186602872,0.9528857479387516,0.9552058111380144,0.9269323671497584,0.926303175554224,0.958855098389982,0.9572700296735904,0.9331378299120234,0.8989485981308412,0.908284023668639,0,0.909958258795468
Ronnie Lott,0.9079754601226994,0.993119266055046,0.996039603960396,0.9633204633204632,0.9371534195933456,0.9852941176470588,0.9910714285714286,0.9962264150943396,0.9662288930581614,0.924953095684803,0.8949343339587242,0.9089219330855018,0.967741935483871,0,0.9243856332703214
Peyton Manning,0.175,0.4658176943699731,0.4741544352265475,0.4734239802224969,0.0512195121951219,0.0918984280532043,0.048280024140012,0.1274568195354377,0.1033653846153846,0.1160287081339712,0.0400471142520612,0.0405569007263922,0.0440821256038647,0,0.1677651288196525
Calvin Pace,0.5896168108776267,0.7402439024390244,0.7666263603385731,0.79963789981895,0.8767123287671232,0.9795673076923076,0.9922248803827752,0.9864546525323912,0.9642857142857144,0.928743961352657,0.9478729778310364,0.9039952295766248,0.917507418397626,1,
Mike Jones,0.1468401486988847,0.2106261859582542,0.3761814744801512,0.3771331058020478,0.3959044368600682,0.2805507745266781,0.2461273666092943,0.2730318257956449,0.3299832495812395,0.3534201954397394,0.3192182410423452,0.2262090483619344,0.1778471138845553,0,0.6397058823529411
