Player,Year1,Year2,Year3,Year4,Year5,Year6,Retire,NextPercentile
Jacoby Jones,0.1763485477178423,0.4515463917525773,0.762396694214876,0.8319502074688797,0.873015873015873,0.8680688336520076,0,0.8695652173913043
Randy Jordan,0.0646900269541779,0.0677083333333333,0.4043583535108959,0.3110047846889952,0.2725060827250608,0.0120192307692307,0,0.164009111617312
Ulysses Norris,0.1798365122615803,0.1440443213296399,0.4005449591280653,0.3008595988538682,0.6368563685636857,0.4836272040302267,0,0.4586666666666666
Chris Dressel,0.3089430894308943,0.5440806045340051,0.6213333333333333,0.396039603960396,0.4725457570715474,0.1413333333333333,0,0.3860103626943005
Rob Lytle,0.3616352201257861,0.4035608308605341,0.5149863760217984,0.3933518005540166,0.4659400544959128,0.3209169054441261,1,
Robert Royal,0.1322314049586777,0.3625254582484725,0.5664621676891616,0.6852248394004282,0.6639004149377593,0.6412371134020619,0,0.5743801652892562
Jordy Nelson,0.3319587628865979,0.6590909090909091,0.8215767634854771,0.9484126984126984,0.97131931166348,0.9920948616600792,0,0.99601593625498
Louis Murphy,0.4731404958677686,0.7344398340248963,0.8253968253968254,0.7762906309751434,0.6403162055335968,0.5916334661354582,0,0.5843137254901961
Michael Haddix,0.2276422764227642,0.3677581863979849,0.5893333333333334,0.5915841584158416,0.6738768718801996,0.2826666666666667,0,0.2072538860103626
Mike Mularkey,0.181360201511335,0.472,0.6534653465346535,0.762063227953411,0.488,0.6036269430051814,0,0.7115902964959568
Alvin Harper,0.4031007751937984,0.7050938337801609,0.8975741239892183,0.9453125,0.946731234866828,0.8779904306220095,0,0.8199513381995134
Andre Davis 2,0.5187637969094923,0.7913223140495868,0.9042769857433808,0.8936605316973415,0.7516059957173448,0.7157676348547718,0,0.7030927835051546
Earnest Byner,0.2090680100755667,0.5146666666666667,0.7128712871287128,0.8635607321131448,0.84,0.8419689119170984,0,0.7601078167115903
Darian Barnes,0.262396694214876,0.395112016293279,0.3619631901840491,0.2890792291220557,0.1182572614107883,0.2494845360824742,1,
Frank Gore,0.1574642126789366,0.5032119914346895,0.7551867219917012,0.8103092783505155,0.8285123966942148,0.8153526970954357,0,0.7619047619047619
John L Williams,0.245049504950495,0.7770382695507487,0.8693333333333333,0.9041450777202072,0.9002695417789758,0.8785529715762274,0,0.8284182305630027
Ron Shanklin,0.95625,0.968421052631579,0.9672897196261684,0.9787234042553192,0.9625468164794008,0.8111888111888111,0,0.534375
Willie Snead,0.4588235294117647,0.8068833652007649,0.8427184466019417,0.846441947565543,0.8305709023941068,0.8684684684684685,0,0.7661870503597122
Brandon Tate,0.0495867768595041,0.3589211618257261,0.365079365079365,0.5946462715105163,0.3379446640316205,0.5936254980079682,0,0.5784313725490197
Reggie Cobb,0.2533692722371967,0.4392764857881137,0.5764075067024129,0.522911051212938,0.578125,0.4721549636803874,0,0.3564593301435406
Darren Waller,0.092156862745098,0.3632887189292543,0.3223300970873786,0.4569288389513108,0.7697974217311234,0.9387387387387388,0,0.9676258992805756
Chris Ogbonnaya,0.2438016528925619,0.2448132780082987,0.4444444444444444,0.4263862332695984,0.6462450592885376,0.4442231075697211,1,
Jim Jodat,0.0220125786163522,0.086053412462908,0.1389645776566757,0.2853185595567867,0.3678474114441417,0.2865329512893982,1,
David Johnson 1,0.0785123966942148,0.2385892116182572,0.4365079365079365,0.4072657743785851,0.458498023715415,0.3207171314741036,0,0.2941176470588235
J D Hill,0.4789473684210526,0.8084112149532711,0.9191489361702128,0.9700374531835206,0.951048951048951,0.890625,0,0.7735849056603774
Gary Shirk,0.215625,0.8113207547169812,0.8694362017804155,0.9209809264305178,0.7368421052631579,0.7275204359673024,0,0.6332378223495702
Johnnie Morton,0.2265625,0.6561743341404358,0.8492822966507177,0.9172749391727494,0.9423076923076924,0.9772209567198178,0,0.9626168224299064
Bill Ring,0.1662125340599455,0.4040114613180516,0.4986449864498645,0.4559193954659949,0.3546666666666667,0.2722772277227723,1,
Doug Cosbie,0.0980926430517711,0.1329639889196676,0.4359673024523161,0.7994269340974212,0.9159891598915988,0.947103274559194,0,0.928
Mark Campbell,0.3394077448747152,0.4532710280373832,0.4754098360655737,0.4194260485651214,0.5785123966942148,0.7026476578411406,0,0.6768916155419223
Mario Bates,0.078125,0.2058111380145278,0.2894736842105263,0.3138686131386861,0.4110576923076923,0.489749430523918,0,0.544392523364486
