Player,Year1,Year2,Year3,Retire,NextPercentile
Clark Gaines,0.4901960784313725,0.8089171974522293,0.8902439024390244,0,0.813953488372093
Ryan Tannehill,0.0440251572327044,0.1428571428571428,0.2222222222222222,0,0.2793296089385474
Napoleon Kaufman,0.2810457516339869,0.676056338028169,0.9666666666666668,0,0.986842105263158
Roland Harper,0.2857142857142857,0.6274509803921569,0.8280254777070064,0,0.8963414634146342
Jim Jensen 2,0.2229299363057325,0.1646341463414634,0.436046511627907,0,0.5465116279069767
James Starks,0.0974025974025974,0.3877551020408163,0.5974842767295597,0,0.7678571428571429
Kevin Turner,0.0808823529411764,0.4626865671641791,0.65,0,0.7843137254901961
Fran Lynch,0.4512195121951219,0.6404494382022472,0.6944444444444444,0,0.5619834710743802
Mewelde Moore,0.3473053892215569,0.7012987012987013,0.869281045751634,0,0.847682119205298
Ryan Mathews,0.1688311688311688,0.4965986394557823,0.7547169811320755,0,0.8630952380952381
