player name,attempts,completions,completion %,passing yards,yards per attempt,touchdowns,touchdown %,interceptions,interception %,Long,Sacks,Sack loss yards,QB rating,,
Sid Luckman,229,110,48.0,1826,8.0,17,7.4,16,7.0,48,N/A,N/A,71.0,,
Bob Waterfield,251,127,50.6,1747,7.0,17,6.8,17,6.8,57,N/A,N/A,67.6,,
Paul Governali,192,83,43.2,1293,6.7,13,6.8,10,5.2,62,N/A,N/A,67.0,,
Frank Filchock,169,87,51.5,1262,7.5,12,7.1,25,14.8,57,N/A,N/A,60.2,,
Paul Christman,229,100,43.7,1656,7.2,13,5.7,18,7.9,82,N/A,N/A,54.8,,
Sammy Baugh,161,87,54.0,1163,7.2,8,5.0,17,10.6,51,N/A,N/A,54.2,,
Dave Ryan,154,73,47.4,965,6.3,6,3.9,17,11.0,88,N/A,N/A,41.1,,
