player name,attempts,completions,completion %,passing yards,yards per attempt,touchdowns,touchdown %,interceptions,interception %,Long,Sacks,Sack loss yards,QB rating,,
Sammy Baugh,354,210,59.3,2938,8.3,25,7.1,15,4.2,74,N/A,N/A,92.0,,
Tommy Thompson,201,106,52.7,1680,8.4,16,8.0,15,7.5,69,N/A,N/A,76.3,,
Sid Luckman,323,176,54.5,2712,8.4,24,7.4,31,9.6,81,N/A,N/A,67.7,,
Clyde LeForce,175,94,53.7,1384,7.9,13,7.4,20,11.4,79,N/A,N/A,65.0,,
Jack Jacobs,242,108,44.6,1615,6.7,16,6.6,17,7.0,69,N/A,N/A,59.8,,
Paul Christman,301,138,45.9,2191,7.3,17,5.7,22,7.3,80,N/A,N/A,59.0,,
Paul Governali,252,108,42.9,1775,7.0,17,6.8,22,8.7,78,N/A,N/A,53.3,,
Boley Dancewicz,169,66,39.0,1203,7.1,11,6.5,18,10.7,69,N/A,N/A,46.4,,
Bob Waterfield,221,96,43.4,1210,5.5,8,3.6,18,8.1,45,N/A,N/A,39.2,,
