PLAYER NAME,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
Adrian Murrell,-0.0301208246654381,-0.0080603979991892,-0.0304060149128076,-0.0286247471040919,-0.052149711922787,0.0390483069728267,0.0456221119078981,0.1068323411528224,0.0166154830608808,-0.0011831355094924,0.0082658340477475,-0.0395695262309728,-0.047307189616483,0.0400197600744959,0.0048565429598852,-0.008599802851634,-0.031616289880677,-0.0490737038149697,-0.007088673317554,-0.0378278522207201,-0.0499712657195633,-0.0107946541959016,-0.0443484950140101,-0.0106208799101823,-0.0377111971759588,-0.0331727243386104,0.0458781083008019,0.0115344950625645,-0.0137759262470431,-0.0114390837441867,0.0622212848165822,-0.012320674683847,0.0116031393869224,-0.0125006098361254,0.0264603537099248,-0.0280081156473796,-0.0001811760433083,-0.0043643034979635
Adrian Peterson,-0.102522845742694,-0.0896054245418945,-0.1343090032627446,-0.0137778518315921,0.0215696272568245,-0.0576953082243642,-0.1245598451099538,0.0142813690065438,-0.0162469854594254,0.0824290632933626,0.0269065648694057,0.0299190102113627,0.121569493830182,0.0683271966558771,0.0139146078997048,-0.0223724045260616,0.0167944988987003,0.0122088328387987,0.0032248221637511,0.0356591263619498,0.0116110134851765,0.0980876456579289,0.0756666109372805,0.0388746370242707,0.0256158885347932,0.1473572314734865,-0.0435623989011877,-0.157532237871208,0.0846710077265396,0.0343440711916346,-0.0143545315865797,0.0238054635478748,0.0470335771621948,0.192607054340069,0.131439708693369,0.0710448600469781,-0.0058248040544858,-0.0697178647923373
Adrian Peterson 2,0.0040155120865302,0.0186425296887441,0.0273550954416217,-0.0413788140237505,-0.0279307070595161,-0.0352695196791327,0.0107464220587502,-0.0110614802127142,-0.0284113652831319,0.0270895128048044,0.0002230101737966,-0.0039650366943589,-0.0033335456266793,0.0181846525760181,0.012606796934194,0.0138527106085005,0.0192749915953652,-0.0043013462550469,-0.0438211782662992,-0.0060205095205275,-0.0389091536182235,0.0248289007791652,-0.0013573489941314,0.0260618921396527,-0.0123723833855595,-0.0039430934486573,-0.0171954373301177,0.0277084261583458,-0.0034372803836953,0.0073336764521742,-0.0482758077313443,-0.0228877576989537,-0.0439506327206486,-0.0137669401123633,0.0255436565078073,0.000996955346906,0.001901710576628,-0.0110241176222283
Ahmad Bradshaw,-0.0438532647526796,-0.0102967305779007,0.0264177094454476,-0.0266834353015995,-0.0322306077228946,0.0072981136281048,0.0280113071220461,0.0492342406826986,0.0185365621297187,0.0449417555852593,-0.035644830456837,-0.0391712712266621,0.0502228018501798,0.0544552766509024,-0.0160017503339123,-0.0576927905384111,-0.0736019475977666,0.0051059526548662,-0.0040823555828865,-0.0025435526790242,0.0274608744916193,0.0138254715207695,-0.0523516059536152,-0.0085819514919937,-0.0203016114094411,-0.1014125497480959,0.0478771747615507,-0.0338203273109641,-0.0477936986470032,-0.0100312306929335,-0.0496726053806314,-0.0472725811301915,0.0343246786758207,-0.0893991152017717,-0.0034340604588336,0.0214058057003477,-0.0082661776352555,-0.0135484779572885
Ahman Green,-0.0650547677879471,-0.0129050137572263,0.0127314513756059,-0.0380612472970516,-0.0361504820151902,0.0668965485281934,0.0082391795714011,0.1207069908255834,0.0608362292773151,0.0172757268159673,0.0090291333024155,-0.0254093893200029,-0.0254979680963594,0.0268932555009067,0.0768440428236426,-0.0133383052480756,-0.0630395851222553,-0.0258188317173437,0.0438762317517231,-0.0400252502389412,0.0499836113323715,0.0458163343678519,-0.005031890430978,0.0380065337773709,-0.1025323995780871,0.0567373602417531,0.0835055297837102,0.0261925977797643,-0.0214396546838316,-0.0185808385168453,-0.0041757351605407,-0.0057333971056232,0.0013360765129581,0.0555944295784563,0.0458233097346447,0.0024901299427787,-0.1080302736284459,-0.0258894411958053
Ahmard Hall,0.0120294359443996,0.0236627293443734,-9.608243202564277e-06,-0.0756568364466586,0.0164390771380928,-0.0288427873919182,0.0413517230484615,0.009893314212112,-0.0004882499377974,-0.0136882886269473,-0.0341315211325754,0.0206686823477195,-0.0219164245562925,-0.0071487886807213,-0.0188737676836549,0.0325929997820806,0.0098807053061449,0.0152245549045878,-0.0170518412250358,0.0292486564575398,0.0078420469882061,-0.0057045553403037,0.0593588926362919,-0.0137941736011317,-0.0034949656092315,0.0419431627590453,-0.0309677311355726,-0.0065269998978565,-0.0154917149670397,-0.0125546390515681,0.043039511463852,0.0022995354542861,0.0048685716373968,-0.0204529799125304,0.0159782222723504,-0.0131161387357539,0.062812162044236,-0.0107895569001249
Aj Mccarron,0.0370158388482534,-0.02627216426515,-0.0286060157696122,0.0041377446598424,-0.0004573915671413,0.0628055670655409,-0.0081946094634386,-0.009374594210001,0.0028886193299663,0.0078802636679947,-0.0010406922644334,-0.0073673612483422,-0.0042271872681756,0.0010723882304885,-0.0027291123554188,0.0098554931339985,-0.0145133385100633,0.0064988884936762,0.0230452269245604,-0.0153514623422209,0.0127235397548168,0.0222287822732959,0.0150362877138341,-0.0060929091512319,-0.0146251176379525,-0.0208847830422709,-0.0113174279012131,0.0075758492216087,-0.0013103683864229,0.0082737794889997,0.0039298307749482,0.0075900352022075,-0.0067659909290809,-0.0109592049982708,0.0011186301685534,0.011247623869644,0.0116567213864011,-0.0144950633423347
Akeem Hunt,0.0209558394080687,-0.011442188796578,0.0168245144294748,-0.0164425424702765,0.0190065282129089,-0.0346311235398894,0.007612034038852,0.0017800922445011,0.0169078770361782,-0.0066780246910778,-0.0125258911493934,-0.0318294302286672,-0.0005935364165693,0.0020181447110135,0.0110333503484952,-0.0189605701032048,-0.0235919269664371,0.0019153769435356,-0.0183406084612317,-0.0327074937446639,0.0088610305491014,-0.000511201538726,0.0358500391349665,-0.0251422554349053,-0.0020005887740129,0.0093707235475064,-0.0090159891497353,-0.0024435935143638,0.0176043783550385,0.0001438895392781,0.0263411704347182,0.0123869146310625,0.0102732460107271,-0.0180047906509033,0.0192605651838752,-5.540771261788868e-05,0.0089041073904415,0.0079564178243522
Al Hunter,0.013520641936732,0.008386493364467,0.0262874910334686,0.031114793481893,-0.0178278503850336,-0.0560111526692509,-0.012161819817719,0.0225584390604681,-0.0108104055472585,0.0104246134361827,0.003896493437036,-0.0257231328890775,-0.0047036371444926,-0.0082555101815123,0.0379570076449277,0.0054464005964694,0.0106262949420703,-0.0111601063206667,0.0059909476265261,-0.0060322043787243,0.0207848287996134,-0.0235958032109173,-0.0058619550205893,0.0234020074323902,0.0356848265996839,-0.0061080369159483,0.0133290353598077,0.0103508030133895,0.0422599997242212,-0.0208595857778525,-0.0215693427060012,-0.0234212851497593,0.0111524382602457,0.0616767987769841,-0.0052511099560339,-0.0107859909882524,-0.015045194491932,0.0126708570927362
Alan Ricard,0.0245538432740415,-0.006673802544972,0.0123399369558376,-0.0124721935102005,0.0198052602498031,-0.0193387072648886,0.0069327711588585,-0.0103531225669379,0.020332138368456,-0.009849484681007,-0.0131032414110954,0.0183719052281157,-0.0168633221674338,0.0101057937767025,0.009219033170948,-0.0157975604469668,-0.0024116201564232,0.0117871082301623,-0.0001769074384494,-0.0123825875013005,0.0111434064444022,0.0157189013574087,0.0036884392200868,-0.0036172397060114,0.0052848490081211,-0.0039681985739851,0.0031697748077617,0.017035376956997,-0.0010251052596161,0.0007412738567644,-0.0113577082250115,0.0272916990430293,-0.0128682501895707,0.018997277994977,0.0089473615096486,-0.0118559146429387,0.0102809102082482,0.0063692033672496
Albert Bentley,-0.0247479544945194,0.0284183433611635,0.0506625083487308,-0.0218997414258474,0.0142132737292255,-0.0104405042645195,0.0337007488770404,-0.0058596548655717,0.0191393478416196,0.0723141345841158,-0.0358989539938947,0.0192941600367908,-0.0307969036783954,0.0180082537018314,-0.0046209992790064,-0.0284068366350658,0.0135367053775675,0.0245011891909773,0.001717139038006,0.0389230774033825,-0.0457226046381876,0.0331363380465002,0.0224994722797266,-0.0643738373096196,-0.0142389328613154,-0.0211755134636211,-0.0006593809869479,0.0022662320853965,0.0213021262980405,0.0277135775427277,0.0092754313854108,0.0341471584726728,-0.0275797287577352,-0.008461345495811,0.009609624349884,0.0671054459924946,-0.0215892570836057,-0.0028054356440105
Alex Armah,0.0331683217847522,-0.0169370835335462,-0.0100299576298333,-0.0210058993105687,0.0176722520782274,0.0292139569410828,0.0221007197563211,-0.0179921391152247,0.0026029574585388,-0.0071948350823375,0.0054100321827518,0.0573963920843414,-0.0069196746976912,0.0125045995820679,-0.0033975808733644,0.0051143051080525,-0.0140612720109777,0.0076417226352099,0.0048389284704063,0.0016600062975932,0.0009274724820433,0.0247887797139083,-0.002578678552231,0.0061419053765316,0.015067134812755,-0.0215492466375574,-0.0169668149807602,0.013646300937086,-0.0016646847189611,0.0010295046517055,-0.0040694154583889,-0.008239950276679,0.0034535994805368,0.016454598954743,0.0201004738750032,-0.0086199962863991,-0.0108203379931128,0.000374420422856
Alex Collins,-0.0020128256684439,-0.0300744242450618,-0.0297802457537767,-0.0047761995361929,-0.0058992831577451,0.0143096285272124,0.0451606091967149,0.038622346915711,-0.0051721414471313,0.005177543209341,0.0147897100294046,-0.0401517703937829,-0.0149987793015674,-0.0275596323184825,-0.0038547348928001,-0.0281147149621323,0.0012192748821061,0.009492283839888,0.0122125168023596,0.045542960371854,0.0477727000543323,0.0311803548367868,-0.0177102126465305,-0.0247514516542656,-0.0192613357803273,-0.0100317927713206,-0.0036887142279297,-0.0277770415194217,-0.0452098521854571,-0.0107840493847096,0.0255365399907881,0.0334986958178766,-0.0016491176257868,-0.0071122136842402,0.0085055979645151,-0.0168153875974389,0.0298481703346367,0.0397535327524569
Alex Erickson,0.0150188305958284,0.0304116346323327,0.0261095105149482,-0.0178898566579885,0.0275650747123927,-0.0454020395851004,0.0080199028757643,0.0070152030025573,-0.0160591351385606,0.0113945729506003,0.0162896690871466,-0.0046827554368834,-0.0197880476653508,0.0199883502116184,0.0078753920300886,-0.0035099266746638,0.0213623434253071,-0.0034022450947614,-0.0308629446755878,0.0014066143893496,-0.0208270988057796,0.0327647061923012,0.0180721094406668,0.0035263809283495,0.0393671772997554,0.031178366160681,-0.0024964378554394,0.0102168826528524,0.0037808451820237,-0.0082451064367441,-0.0198428483949028,-0.0326180693739257,0.0389389326002817,-0.0236955939232255,0.0163363577323523,0.0477367780724157,0.0014620926298262,0.0027803494951086
Alex Green,0.0248986080545208,-0.0121690296953103,0.0185199038437545,0.0188226426447499,0.007426526760986,0.0034359059176236,-0.0226431852868575,0.0175332183136012,-0.0032422157891644,-0.0042487394047557,0.0121843147773209,0.0054642583356507,-0.0120820217753454,-0.0005466383085551,0.0140429990696863,-0.0152492439241462,0.0100637685559957,0.0225625660812878,-0.0086345802734568,-0.0156630151237112,-0.0082192541465709,-0.0021016984117092,-0.0213505368090206,0.0195067321043094,-0.0072374567534345,0.0170030264025144,-0.0157099132757121,-0.0191663647488129,-0.0052659301262819,-0.0051422220359599,-0.00727581766077,0.0258599169841619,-0.0098861776912617,0.0129088053533841,-0.0090661802355449,-0.0108832899523674,-0.0115620097778321,-0.020840458436841
