PLAYER NAME,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
Craig Hentrich,-0.1692630282510515,0.1599283880327935,0.0040278481371202,-0.065734985339529,-0.0334099917186122,-0.0591762417375361,-0.0238448155225332,0.0423244972978363,0.0221262384138737,-0.0027090976470129,0.027369621657255,0.0171569245519435,-0.0109549672175116,-0.09950646514021,0.0506625507944329,0.0626126868942294,-0.0165964783583305,0.0370448732180111,0.0454326345477121,-0.0577913077084905,0.1125083834510846,0.061247830462046,-0.0927114834215515,0.0275204064624829,0.0427379407161781,0.1549716895309217,-0.1659516073527049,-0.0925823787871389,0.168803561983045,0.0173641249066131,0.0039418015261331,0.0217847550906458,-0.1310824924425923
Dan Bailey,0.0814509475585746,0.0202318223672369,-0.0295137795368343,0.0986448405587777,-0.0205957578140537,0.1124760287856917,-0.0269168759399961,0.0694407237587618,-0.0534835801990276,-0.0749442367165433,0.0773576771140889,0.1502412075499768,0.126838600693116,-0.045143827955847,0.0953904591283637,-0.0587298673630283,-0.0219574603007813,0.0505471744633609,0.1077326292446222,0.1573173564632368,0.114067067324929,-0.0638144842795094,-0.0576253467552963,0.0937851058669987,0.0874508454280025,0.0577442536430354,0.1202028846841559,0.032967756030792,0.0360987147799008,0.1116981049126188,-0.0377339186449405,-0.0666412345196162,0.1092988522092675
Dan Carpenter,0.0733571439612972,-0.0515774369044332,-0.1187132442008069,0.0885118298294021,-0.0835917783476565,-0.1395973768242716,-0.0336163097043899,-0.3769180259926548,0.0408740426091777,-0.2215590948235654,0.1963502876364249,0.2195126644035665,-0.3388429651156011,0.0328749651004728,0.1372166161854884,0.0430799839661759,0.405347827546814,0.0334947965562825,-0.1335724098993062,-0.1566916842533673,-0.0014963556139543,0.223893454353205,-0.2632138171365706,0.0258932012325939,-0.0336922205919633,0.1371197684816563,0.2860025071307593,-0.1137034358891596,0.0434250799387985,-0.1317298198824958,0.0108555314060539,-0.1815999531679254,0.0677594947237497
Dave Green,-0.0622467722871829,-0.1144374136779915,0.1557894575687396,-0.0008397773817752,-0.0619121444808619,-0.0047589832486606,-0.2288849772645642,0.1405997438076878,0.0131438485123341,-0.1104884284324497,-0.0073469942280742,-0.0537017790973893,-0.1417287665103437,-0.0111481298773822,0.0329762296349524,-0.0653024012871962,-0.0664104583430529,0.2144379670312133,-0.0180865324402892,-0.1243424339382574,-0.0411526208685987,0.1026448485856477,-0.018898463673019,-0.021082308723397,-0.0282971445205856,-0.0262358441488557,-0.0923104537157757,-0.1112839686430678,0.0137973400936744,0.0226864459000213,-0.0588047411070358,0.0732145677791447,0.0529319370438393
Dave Jacobs,-0.185059857530857,0.2163240120179748,0.066338069832989,0.0873711734793225,0.0118982340701991,-0.0791771041847063,0.0953621342322284,-0.0104245719904613,-0.02190105796975,-0.0624863839908779,-0.0220328395144208,-0.0161655565339392,-0.0147456569303877,0.0073709546402858,0.0571644238132528,0.0326210406358881,0.0127882129533465,0.0170814459284348,0.046113915527415,-0.0977282117884454,-0.0007570982074615,0.0157245898520643,0.0460291305760423,0.0151753940250969,0.0469459380873842,-0.025930731595735,-0.0668429198339346,-0.0341282715908377,-0.0778733823953056,-0.0364347230631182,-0.0212358332759998,-0.0425921838391703,-0.0659737269724211
Dave Rayner,-0.060241439850274,0.0001230097543931,-0.0614761902895602,0.0524928142535508,0.2267019416946575,-0.1187244275002696,-0.011788282769902,0.0596311332764467,0.0660165248282441,0.0215567734373311,0.0552597457874599,-0.0482136263412563,-0.0960160332294023,-0.0485454081596601,0.1507034654097054,0.0559690797375323,-0.0844256273942518,0.1023291173854895,0.0401586812620968,0.046138704202214,-0.0923924081356125,-0.136880849022056,0.1061660138500179,-0.0292510091375965,-0.0474187733076798,-0.1656237620751467,0.2226904152578953,0.1510227826604041,-0.0142008755118966,-0.0280862987542013,0.0473820015795173,-0.145266306050201,0.1553148093543943
David Akers,0.0781334388729409,0.0154571347064471,-0.0053376025907635,-0.0301604094893159,0.1526017048624944,-0.1920000138057927,-0.0172987143730671,0.0539581900315358,-0.1537453245351917,-0.0716244591087072,0.0965412857758899,-0.0830772641574988,0.1119931758933289,-0.090602676544242,0.0264796479583746,-0.016697920945263,0.1050383242347498,-0.0218098672056939,-0.0521584922163686,0.0883836362770864,-0.1172560001610704,0.068149854339893,-0.158563522789812,-0.0897578644328083,-0.0558871968075111,-0.1475954603718953,-0.1304675453884795,0.1805024335488309,0.1386847369669267,0.1116020258591798,0.1670990836489758,-0.0969989663393927,-0.0350230242391566
David Ray,-0.0085892042210339,-0.135914602927797,0.1942129819055717,0.0153859540839425,-0.0557709654184747,-0.0287642378667375,0.0408366689981683,-0.0397711185122792,-0.048617224494653,-0.0080763103501705,-0.0140151293637651,-0.0635600283566752,-0.1041306349852482,-0.0373766285045414,-0.0228190042832595,0.0013594820466132,-0.0557046720453653,-0.017642365260546,-0.0262008471324915,0.0335995512870112,0.0148405988092301,-0.0175967018760007,-0.0794997817324881,-0.0391881446180623,0.0244256736809528,-0.0429110182164391,-0.0600831894131268,0.0919202636378985,0.0362247474406553,0.0476102428677563,-0.0506162073919872,-0.0681358826470353,0.0364913075532435
David Treadwell,0.0183012274441325,-0.0999748193419483,0.0817128216541785,0.0223432788818616,0.0054944534680256,0.0570995333034763,0.0658942073837415,-0.0429400055425162,0.0962948849728485,0.0220576919568824,0.0161985251939101,-0.064710857615097,-0.090675657349365,-0.0806741647212664,-0.0179238868111446,0.010972428304254,-0.0504646756988659,-0.0960020278193107,-0.072806675704475,0.0183366441517176,-0.0212127163003722,-0.0186312182303666,0.003948898669638,-0.0172225998847199,-0.1031660165925196,0.0375106061373701,-0.0896718117300402,-0.013275606074074,-0.01682683469931,-0.0839141563763286,0.04998964479988,-0.0020897434937844,0.0504554017996825
David Trout,-0.1965275391209693,0.2173446556598844,0.0473174722521568,0.0721490410653848,-0.047340257753134,-0.0185014081933646,0.117318039037679,-0.048771154931608,-0.0529707825210216,-0.0652267180123321,-0.0215183981181443,0.0119952265785426,-0.0235067587323955,-0.0438218717650794,-0.0331599995351495,-0.0224358619107565,-0.020079368071503,0.0551266622870883,-0.0007793213669358,0.0402378787449832,-0.020555756577918,0.0076271013430524,0.0354702809144686,-0.0310278612098433,0.0314586220756724,-0.0765462520207486,0.0011196191340112,-0.0408119401615325,-0.0985980124330264,-0.0814861262965974,-0.0139830943616527,0.0280025456375824,-0.0347493280476103
