PLAYER NAME,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
Bill Kenney,0.0456133624817245,-0.0211773242666982,-0.0614331989683108,-0.0315952397739446,-0.0037252581149664,0.0592734048462338,-0.0175885115717015,0.0372443725701852,0.0528575211654194,0.0438795092508649,0.0801796356442211,-0.0344839255094389,0.0303014675752708,0.0842725206580908,-0.0541936309923043,-0.0095482428774413,0.0867170129943038,-0.0370512735056715,0.0463272390979336,0.0154456570191996,0.0390427866502985,-0.0497601880114409,-0.0482342496721933,0.0545301951262739,-0.0218926506774513,0.0002281064577319,-0.0243589827024409,0.0454379435427577,-0.0232545308861574,-0.0307774095939989,-0.0617474425604054,0.1060522529540936,0.0601892311598001,-0.0968929342032082,-0.0804568039612445,-0.0392373321342485,0.0382813540192875,-0.0114692053601827,0.0628891077636171,-0.0644336574803689,0.0221175468346584,-0.0828968731977575,0.0473793120170175,1.2077708318996431e-05,0.0195081921251526,-0.0856189533707669,-0.0591871337277629
Bill Musgrave,-0.0632683974420194,0.0100463532786521,-0.0124382411474942,0.017296636716231,0.054616953729802,0.0237217730203306,-0.0220649352552844,0.0379641886860536,0.0214993420769737,0.0433631993178067,-0.0447817016265443,0.0322016625013713,-0.0164113148039905,0.0876739570227216,-0.0312667058901819,0.0127382216292981,-0.0089621286106701,0.0293819059610434,-0.0200922222689334,-0.0128237531799294,0.0662445264814432,0.0009812835259418,-0.008154991403119,-0.0323210256391862,-0.0343515824171471,0.0726641046533899,-0.0327904120095021,0.0088138442806465,-0.0013586103379483,-0.0179031457713737,0.0234176268134866,-0.0317174891058377,-0.0282256112801686,-0.0061765663808326,0.0034193827452885,-0.0439071845964824,0.0033655856382935,0.0306640577249207,0.0346220024764976,0.0148875668086427,-0.0045874554611116,-0.0617208026457232,-0.0212055473287423,-0.0301100743312724,-0.0302369347539396,0.0550879720344149,0.0258186361217446
Bill Troup,-0.0426087233054487,-0.016221361317714,-0.0191245001468368,0.0511597965157633,-0.0359492817887023,0.0466727922544404,-0.0297142995132935,0.0325680370504006,0.0038902427496543,0.0030398812257641,0.0158770641612413,-0.0690874563692702,0.0065184422040083,0.0218969056410597,0.0126246100729556,-0.0298248317122072,-0.0475856862771588,0.0442112879468049,0.038696888447052,-0.0116530869431079,-0.0059834771189805,-0.0436595914108469,-0.0005911490035888,0.0439593983143931,0.0215816004694529,0.0269799712196715,0.0381670518509874,-0.0046092204057191,0.0564622124536906,0.0388059759037228,0.0622524314851864,0.0111675974121781,0.0397797087732956,-0.0592423811470771,-0.004901127141327,-0.0365903299934824,0.0554419446700089,0.0548497028129948,0.0147979028530026,0.069707773651983,-0.0669322604390098,0.0002100327505334,-0.0232021000628918,0.0141479835091379,0.056627236995728,-0.0222759535005671,0.0016815833718587
Billy Joe Hobert,-0.009477928352694,-0.040612604524507,-0.0087459252947006,-0.0405257888937302,-0.012081773434661,-0.0478770402627426,0.0586254689408015,-0.0371574851587908,0.0029951687448113,0.0362044190438872,-0.0270932448089678,0.0151888728753555,3.3259245980021834e-05,-0.0408235828751738,-0.0525113210514731,0.0501748986397783,-0.0137396662680019,-0.1158555970732732,0.0056565030015096,-0.0325104074303312,-0.0534391056470384,0.0224502259763391,0.0515042109124048,0.018299696106758,0.0104591741177724,0.0070602242492677,-0.0098059286335412,0.0717877369097323,0.0030961609775919,-0.0178648744317202,-0.0072271437179011,-0.018701213249699,0.0536197520524755,-0.0202188805735888,-0.0354111445933313,-0.0423702177058659,0.033575109257355,0.0196472036038796,-0.0988472068082346,0.0097904116212717,-0.0259726771275835,-0.0300796669250462,0.0552018478676428,-0.0097374436661959,0.0013002704681238,0.0190179211833105,-0.0106915453903996
Billy Joe Tolliver,-0.0012219481380423,0.0464448506943047,0.0080984931280514,-0.0307181154378187,0.0078988441867089,0.0188549357970826,-0.0059941906029584,-0.0167131295802058,-0.0173846068677035,0.0480368125140802,-0.0510992672556028,0.02714365540366,0.0830068289548492,-0.0666071642498054,0.0591603810851091,0.0102049799822439,-0.0861105845846816,-0.0427885166832818,-0.0281609123001386,0.0208191710330704,0.071136027490693,-0.010197734583845,0.101894353520971,-0.0183633297689949,-0.0389944052124371,-0.0359651367691741,0.107357156335023,0.0761192586833006,0.0126548938040109,-0.0271576916531103,0.0522762214131547,0.0015902146781572,0.0361111359266046,-0.0216953466624284,0.0609954242924332,-0.0499171970445835,-0.0247525207902752,-0.0088114640402365,0.0883786908807929,0.0316844771865162,0.0180111416645368,-0.0025681813449207,0.0060303171864177,-0.0163363952661132,0.0715645779315548,-0.0307431743753655,-0.0098390202353026
Billy Volek,-0.0367457224261803,0.0156062276366345,-0.0170728812983521,-0.0523839742066162,-0.029789333732339,0.0314035712041683,-0.0631324398988205,0.0052203160463113,0.0694019192518414,-0.039253381282789,0.0124598344636521,0.0031589504644943,0.1149152278957797,-0.0433194579734386,-0.0049639160226209,-0.0235282620332416,-0.0112525071295989,-0.0253689883250967,0.0078210120327642,-0.0946866884837943,0.0813971661463197,-0.0651616812983975,-0.0246773448820288,0.0477940310835931,-0.0125779348054126,0.0571466469822806,0.0233274922435614,-0.0247640956057859,0.0588160993851215,-0.050739152485356,0.0217403129476134,-0.1241862718451054,0.0041506567047734,-0.0026288783703605,0.0700552957345809,-0.0484125103783664,-0.0278552369589439,-0.0283632241618402,0.1063814441896381,0.0858344632003645,-0.0116638999314617,-0.0183421581598588,0.0114792084834026,-0.018834720874083,-0.035450506035899,0.0118082627187537,0.0202781375511318
Blair Kiel,-0.0429097235912297,0.0109340438943376,0.0203762071280732,0.0078865846459051,0.0191338716635377,-0.0190236071435419,-0.0222589513336617,-0.0328135162685674,-0.0117739969349521,0.1015022948342012,-0.0129256466969903,0.0234930890469178,0.0158381443389103,-0.0080205079010664,-0.059836728983844,0.0265809650823368,0.0089193347173804,-0.023596042877305,-0.0209973941130166,-0.0353099211796371,0.0347934517186147,-0.021092159985959,0.0439149811532937,0.036812248227649,-0.0546776444039504,-0.0189578811198793,-0.033633564730751,-0.0250460691156433,-0.0047184651438614,-0.0268045463766616,-0.0550709240947358,-0.0149178382906372,0.0575973676236988,0.0209961306139772,0.0076812201199046,-0.0677354300812586,-0.0041773309601766,-0.0009419436821802,-0.0540374609933959,0.0117592180044082,-0.028568893740716,0.0340470800550148,0.0524228167289195,0.0182534038113276,-0.0068327382665065,-0.0163193991587659,0.0564276055425254
Blake Bortles,0.1003772392970654,-0.0549664980566006,0.1181828820222416,0.0303345947844283,-0.0804116749725926,0.0678905962881346,0.0666942061552294,0.0317817083212113,-0.0587913413251825,-0.0229383052388601,-0.0364874635170943,0.1756107577561321,-0.0229165247399502,-0.0889435970652824,-0.0363044663496166,-0.2087411190556918,0.1695852438581206,0.0233839324385145,-0.0739528330608536,0.0149881270777187,0.0997676955617848,0.0597545651217704,0.0380680311885612,0.0782254966888639,0.0467989122378735,0.0654890049227241,0.0168877100338483,0.0567502194762131,-0.0447060650243912,-0.016621118973358,-0.0307771866015118,0.0623985013220775,0.0011486904558168,0.1132230963841579,0.0672455953310443,-0.0070605379427086,-0.0756972592282345,0.1034417515867413,-0.0055122103747791,-0.0998091049027838,0.0091491768570574,0.0385101369439552,0.0813880631087241,-0.0535338098800116,-0.0225620075540924,0.0258951470036123,0.0178669158444739
Bob Avellini,-0.0120156495260988,0.0856337415245618,-0.0160825297496567,0.0318953772751633,-0.0668092917196564,-0.0294808546767569,-0.0691133290570309,0.0217274388367647,0.0721404572094256,0.012419154965124,-0.0744948451627659,0.0601588178950133,0.048747248833571,0.0175671308134713,0.0089408550640066,0.0450740669723507,0.0110015784125205,-0.0170200667805786,0.0288794378042263,0.0353634576650692,-0.0183374345895692,-0.0124140078240188,-0.0155056144906017,0.0579088279157959,0.0062353732661563,-0.009131556373533,0.0481415285392383,0.0389294579821097,0.0426037885744527,0.0050944995206483,0.0456516902287562,-0.0286025589505691,-0.013099589099099,-0.0436925131943107,0.0869207441616114,0.0034840974105367,0.0419649299168448,-0.0404615489893009,-0.0271685911971639,-0.0148228531761987,0.06583689027786,-0.0381427023560907,-0.0335769427260694,-0.0194195481860637,0.0225756209012144,0.0276258593417233,-0.0717049124629272
Bob Davis,-0.0319106858723415,-0.0433365426893301,0.0129606793856457,0.0352406451555727,-0.0695951029802915,-0.0183052303978531,-0.0091087175268038,-0.0625587456437409,0.012745805380812,0.0046362953569765,-0.0016315840573911,-0.0879950031454884,-0.0756343800630112,-0.0848454314997476,0.017772595748293,-0.0417546420042873,-0.0601774056341025,-0.0123665446747245,-0.0122012891148768,0.0225954339499792,0.0060340691727556,0.0282670372895192,-0.0147949833237276,-0.0419858649759434,-0.0272081744080993,0.0560526447487555,-0.0081688343618572,-0.0095271536284854,-0.0360783518701937,-0.0499869128575154,-0.1000890429923498,-0.0322180062969926,-0.0005885094024164,-0.0319821645366388,-0.0031072405231833,-0.012835737178787,-0.0334269837246559,-0.0066089322068455,0.0083206915305124,0.0055639097976516,0.0255217954273767,0.0169608705429533,-0.017982446819016,0.0019599205352013,0.0221394979209033,0.0421419534439329,-0.0620494873540441
