PLAYER NAME,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
A.J. Bouye,0.0128038279742815,-0.0227386354608366,-0.0097272900821679,-0.0011320801363067,-0.0109459535577882,-0.0045223809325981,-0.0056757891358161,-0.0160257675723868,-0.0122578760001552,0.0102131448587761,-0.0024217759081315,0.0208460826989487,0.0049001904833356,-0.0085261476406061,0.0061986001178324,-0.0350434674346332,0.0222692205680423,0.0097719127454249,-0.004794641861598,0.0045562670927922,-0.0062290327429721,0.0028679784913793,-0.0088469831061362,-0.048616774317708,0.0080284111296267,-0.0331058205571984,0.033500132045208,-0.0061856044336067,0.0088821771221211,-0.0031537005671387,-0.0052492996613176,0.0015940893833359,-0.0151600123927317,0.0050500660735064,-0.0190663065756359,0.0072010604897127,-0.016001341046901,0.0006599616026711,-0.0048299257023442
A.J. Cann,-0.0097775952746271,1.2402898801352676e-07,-0.0068519712636528,-0.0027770859375967,0.0013859332507635,0.0013220525641281,0.0011366017389162,0.000406205358124,0.0019044462984341,-0.0015763781540721,-0.0005349050028169,0.0013634272440642,0.0008419845287592,0.0009402875339449,-0.0006796872215137,0.000176180981528,-0.0004155062140706,-0.0008961478300878,0.0010397321293045,-0.0012810693936504,0.0001926623761499,-0.0007700673365437,0.0004063781298833,-0.0009984941756702,0.0002406438506179,-0.0006191022189765,-3.4361849503116186e-05,-0.0001554255471158,-5.697169129388884e-05,-0.0002282434222053,0.0006720249540383,0.0011271298244671,0.0034903083156307,0.002058193847858,-0.0004507206688968,0.0007365668989948,0.001144515735585,-0.0010616697085177,-0.0001920995364597
A.J. Cole,-0.0122292960959626,-0.0009570382022565,0.0073740094307519,0.0062433490091724,-0.0019201395351919,0.0018382966270672,0.0011075687188706,-0.0002068003991567,0.0007308003916565,-0.0010033156608554,-0.0011100446527362,0.0019576655847986,-6.493745567165409e-05,0.0010931585848897,-0.0020934121273752,1.588687020946305e-06,0.0011538130434725,-0.0010286951627664,-0.0006514606202714,-0.0005573019568962,0.0010521596915497,0.002722761863105,-0.0007505434691864,-0.002512498471285,0.0019374666079716,-0.0026075994436108,-0.0013765623040886,-0.0001688503178029,0.0002766017289764,0.0017410244422175,0.0023526650431228,0.0010709299685672,0.0017022293644911,0.0011798162794584,0.0015217416411816,-0.0009933538583257,-0.0026344691133818,0.0018464871596123,0.0010060524619038
A.J. Duhe,-0.0076429274357157,-0.0016956153666922,0.0015932329293134,0.0135390145769716,-0.0013310729544322,-0.000315849561561,-0.0036644985374278,0.0008588608044103,-0.0080980236439464,0.0067876067540908,0.00384323530761,0.0008613810378684,-0.0165681752588206,-0.0092601072197185,-0.0054918815969374,-0.0005993949536893,0.0009813682860225,-0.0018693487217147,-0.0065775904449935,0.0003488533538602,-0.00857320470165,0.0054975960005494,-0.006994757976113,0.0052590914345581,0.0026597532201603,0.0016743585442025,-0.0037430483653519,-0.0036595108178903,0.0061205455423585,0.0021694530434558,-0.0069232631560394,-0.0201271044493408,-0.0152362585678083,0.0328798584466078,0.0084089543512901,2.5471759505566543e-05,0.0160018620667146,0.008056879583377,0.00178723782472
A.J. Edds,-0.0104610678312618,-0.0001155121178079,0.0057906492687191,0.0008285359055587,-0.0045797014156643,0.0012906716695343,0.0032254118791617,-0.0027344233079664,0.0001809073371881,-0.0030950941242837,2.6415480635216347e-05,0.0007431437494586,-0.002665733297464,0.0003052957630783,-0.0038686236144528,0.0030651164655099,-0.0033559472323475,-0.0068189687896896,0.00214878534686,-0.0108823143876556,0.0076351835914366,0.0028679376274849,-0.0062134016173519,0.0025722130205956,-6.990417864741572e-05,-0.0007631946751967,0.001551535264095,0.0005052003066734,0.0031403604651136,-0.001854908166309,0.000628698364415,-0.0028157892341466,-0.0080135492934657,-0.0018712863289138,-0.0041090929554239,-0.0010122482078931,-0.0055890354572612,0.0062585257370534,-0.0013052109520059
A.J. Feeley,-0.0111284244777834,-0.0005022910100482,8.22734378542477e-05,0.0020038503683634,-3.869900235538522e-05,0.0016223279094144,0.0010173200911582,0.0002027079292965,0.00133802995269,-0.001129495250597,-0.0009541522628676,0.0016784651499117,0.0004382584171416,0.0011409471012653,-0.0012266821304977,-2.4459797294011395e-05,-1.8305737050810387e-05,-0.0012028615586417,-1.8623677125423885e-05,-0.0008983752110137,0.0013627302820273,0.0014570758971064,-0.0007101557074995,-0.0015203676129697,0.0011982414845627,-0.0014515210656639,-0.0006978925567823,-0.0001534283271043,0.0002254778171872,0.001189761722773,0.0013104486251817,0.0006217883367184,0.0016674607206209,0.0012143655771442,0.0002519830359263,-0.0003933029411698,-0.0013487034059407,0.0008698933666822,0.0004927068013715
A.J. Francis,-0.0115800102968748,-0.0006943856550984,0.0085829193493622,0.0045484245007796,-0.0025408673032465,0.0004435955475453,0.0004283392252774,-0.0025049687044024,0.0006768233504308,0.0001891724820828,0.0001745939886253,0.0008127109197501,0.0005297041766995,0.0003390170238668,0.0003244110737345,-0.0002460624742901,-0.001627051908106,0.001653236602653,-0.0036799401375804,0.0008663263505508,0.0048767295228856,0.0046246494184298,-0.0029174394660143,-0.0006866296046896,0.0022768270400011,-0.0037209911808295,-0.0036994854822329,-0.0007369035408951,-0.0011403100902061,-0.0054415623201395,0.0055912336587939,0.0030652078447299,0.005873193399509,0.0033789447728982,0.0037275667777617,-0.000941309857892,0.0018699045673446,0.0004756464727574,0.0031709429510246
A.J. Green,-0.0057862217758076,0.0015219924416268,-0.032220212638317,-0.0177672055842148,0.0081383660863655,0.0002110317749759,0.0006957800774263,0.0017354578823032,0.0038694627721981,-0.0017790078555923,0.0003566447495802,0.0001844321538628,0.0029422012230061,0.001019047622555,0.0026928479185056,-0.0006086581312028,-0.0039533900783373,-0.0006608634850978,0.0029704419048982,-0.001970999618756,0.0007308215850811,-0.0050084015427887,0.0011860154203204,0.0029159347291738,-0.0019956371029085,0.0031652714172883,0.0018047444466649,0.0002342157575558,0.0009751094673765,-0.0024686868467666,-0.0031672343791111,-0.001513483357622,0.0015942500703492,0.0009144857154521,-0.0048111695784463,0.0012976141570427,0.0033400443215085,-0.0037105623231182,-0.0016771278108808
A.J. Hawk,0.0238150887017329,0.0074590382759073,0.0062954603912935,-0.0304081169955196,-0.0470498687122632,-0.0184945358484213,0.0156296994115866,-0.051527071110022,-0.0322691663334557,-0.0101910971109526,0.0138856675408399,-0.0056308600102068,-0.0113624576820185,-0.014353204720366,0.0003950580204771,0.0283947927870161,-0.0063367852979569,0.0096147033080635,0.0087893907155066,-0.0124094296308929,0.0073000458750565,-0.0092757253596763,0.0001287172058678,0.0005250176555778,-0.025000710409529,0.0118802103757033,0.001342453626811,0.0270746151910326,0.0047924792689149,-0.0145278557455098,0.0165611695454935,0.0013749167075085,0.0032070834624119,0.0226824040275146,0.01126936870117,0.0071068661761554,0.0117867801149403,0.0191670152112667,0.0088237976933103
A.J. Johnson,0.0054487093168093,0.0067189681043098,0.0288044257135083,-0.0188418684136376,-0.0261990973231566,-0.0183841465204077,0.003370167228853,-0.0363818866320845,-0.0107410797326652,0.0044707519540914,0.0177352728269573,-0.0075537219651057,-0.0098125473008495,-0.01120808132754,-0.0044722848487734,0.0064138214828038,-0.0099954456012998,0.0113836260852782,-0.0177960353274709,-0.0125039451867586,0.0011272838375026,0.0091636208711809,-0.016438782486889,0.015784051038877,-0.0103755643195898,0.0011507855307451,-0.0002962184883254,0.0139353007547626,0.0027712224905376,-0.0273805749637233,0.0035318744147679,0.0078634425226721,-0.0049378884700747,-0.00915199400099,-0.0106085477044053,-0.0001058169222404,0.0013707946860195,-0.0093318695151779,-0.0097048923921245
A.J. Johnson~,0.0046393315487738,-0.0280980585484469,-0.0075781148288356,0.0297290437335428,-0.0196533567232404,0.0175985980943967,-0.0184752511705814,-0.0081735083102343,0.0103326475767606,-0.0040173628320863,0.0153425479660848,-0.0329061039323628,-0.0092866926897148,0.0158365296006724,0.0051972724884035,-0.0145051832178408,-0.0063666355896409,-0.012252327012572,-0.0029126404280297,0.0037199231946097,0.0168056480305641,-0.0170830503752651,0.0153189321026501,0.0203321529121125,-0.014282812718796,0.0412697076793272,-0.0148170194460803,0.0029030192594636,0.0069896560894159,0.0197937555274021,0.0184430340504392,-0.0020666700960779,0.0101547631423921,0.0126402171715035,-0.0157410876260579,0.004405321552066,-0.0031912314112875,0.010548623309241,0.0064544239618332
A.J. Klein,0.0086175864877765,0.0060963796188179,-0.0070297815030481,-0.0097853642983956,-0.0038264018336365,-0.0257646197301618,0.0113362307482382,-0.0299077513213088,0.005062829923721,0.0001353167482088,0.0079691769652353,-0.0095255690818952,-0.0043407948712555,0.000278172139912,-0.0048941735222998,0.0117902719068246,-0.0038189589038314,0.0103509648705925,-0.0136770237594581,0.0109525535342963,-0.0098739154814997,0.0052386347334025,-0.0071535819538338,-0.0193689790609467,-0.0109878597670298,-0.0095333438364748,0.0211108523494022,0.0137946361660313,0.0073543724052284,0.0232108743854508,-0.0148796549638944,-0.0079249505746748,0.0021975903577873,-0.0017781124006878,-0.0008755804717888,-0.0101315661654614,0.0225450888225529,0.0074002307798428,0.0157988403104715
A.J. Moore,-0.0084251106117923,0.0011961407657211,0.0078582040295386,-0.0004048737959656,-0.004304237542809,-0.0033930038777439,-0.0004694662340029,-0.0082134544130116,0.0003452936412746,0.0024465103713379,0.0027694002284694,0.0002660888097248,0.0001185775605096,-1.777771911672248e-05,-0.0021574973518752,-0.0009933900689028,-0.0029137599331495,0.0028003592380461,-0.0071477739396949,0.0004710561428715,-0.0002429078554208,0.0008220993688026,-0.0006095349166195,-0.002125788273238,-0.0006615663142624,-0.0027522566359541,0.0017193459007591,0.0015300635850909,0.0001042083734656,-0.0016721466925344,0.0037627667578499,0.0021691415316068,0.0015717574207925,-0.0008182421660966,-0.0010370724520274,-0.0008458595626104,-0.0043088353569756,0.0006094642903458,0.0014169677444807
A.Q. Shipley,-0.0115933251264251,-0.0007176135124903,0.0038456944558094,0.0039475613027798,-0.0011134998017653,0.0016969252421726,0.0011281689600258,-6.005541145062253e-05,0.0010344011689687,-0.0011595324603858,-0.0009751027917234,0.0018813262366507,0.0001503578678634,0.0010818063777062,-0.0018112202860528,-3.137080109717085e-06,0.0009542272814763,-0.0009926865627763,-0.0001385886537489,-0.0005820888475015,0.0005180462009598,0.0017081724664245,-0.0002238075950329,-0.0022956864667155,0.0015116336259388,-0.0020952562721353,-0.0009300093839761,-0.0001156248931759,0.0001938678868074,0.0015751711617585,0.0018334872067709,0.0009910785357237,0.0019816458085063,0.0012907673865811,0.0008663079518392,-0.0006770126757498,-0.0018408262472317,0.0012107023720666,0.000688288980477
