PLAYER NAME,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
Aaron Hayden,-0.0149541774931814,0.0035913685984839,0.0264835847637552,0.0125650894551234,0.0121808001320439,-0.0053305570827433,-0.0040038188756217,0.0010761703085267,-0.0015900239293468,0.0385717613322897,-0.0120555739782086,0.0012045650461594,0.0115429311529618,-0.0142249065883738,-0.0127128801760842,-0.0231066427662129,0.0024746379794289,0.0008216070346529,0.0218829933355481,-0.0113862246092775,-0.0269909903168925,0.0014545188042474,-0.0260765982114938,-0.0066145254496245,0.0085312235184234,-0.0223072665777231,0.0135945662047683,-0.017647209639126,0.0015320954760961,0.0058269979742895,0.0087464707103807
Aaron Hernandez,0.0248334584009297,-0.0300011625670461,0.0166927526600695,-0.0064923581502609,-0.0611085715301205,-0.014133367103173,0.0088111178423144,0.0452725070405927,0.0119173773962409,0.0288832044319616,0.0146707867838724,-0.0319228629491327,0.0074712900971716,0.0107792176945929,-0.0217584339459497,0.0124549441330283,-0.0255286788036591,0.0187497792788021,0.0174343971559381,0.0261274428492373,-0.0287357279691698,-0.0488796066363782,-0.0124116265926925,0.0288509372800396,-0.0467358101226454,0.0034888894873067,0.0005535541033075,-0.040687382218599,0.0063579806405731,0.0141656056817168,0.0137226793287995
Aaron Moorehead,-0.0070057505347794,-0.0113059116437298,0.0187790914056341,0.0061418637454736,0.0211199699631822,0.0075958302768079,-0.0185078348141875,0.0035975287478163,-0.0138135325193323,-0.0125499340077125,-0.0169615536485885,-0.0053972353363032,-0.0140618467970068,0.0175440913978938,-0.0155225467302937,-0.0001531100434616,0.0043882871580986,-0.0110825732902684,0.0020066437305381,0.0025328920006929,0.0054326707755822,0.0093301050119142,-0.0076203077185022,-0.0059964257414216,0.0070565552456678,0.0046580574391726,0.0059301925949108,-0.0075915876895246,-0.0145350767467701,-0.0127781897380439,-0.0080241156372795
Aaron Pierce,-0.0007035909750568,0.0114086997147032,-0.0046067801105756,0.0330243160003883,0.0218938109658295,0.0022991393702795,-0.0109833604297893,-0.0195964508018981,0.0162761267111223,-0.022031209674796,-0.0080469861256502,-0.0287484397215888,-0.0223327740251926,0.0243175116200478,-0.0424797523662306,0.0075047591667213,0.039423946327195,-0.0302910662895239,0.0179226489716614,-0.0052258731531013,0.0020961303169009,-0.0013565215584132,-0.0113764404802998,-0.0039532110069282,-0.0158582383133419,0.0029790668228643,0.0102517509197161,-0.0050259691854693,0.0056970305007107,-0.0639124216297452,0.0032024973803153
Aaron Ripkowski,-0.0137104118066217,-0.0183997969873988,0.0208115658416161,0.0022041195405393,0.0094960666239905,0.0111509227570837,0.002052834957423,0.0121290411393763,-0.036790645232516,-0.0112361106566406,0.0131870277717714,-0.015886324667524,-0.0191077495043358,0.0117655957209681,0.0152219239677323,-0.0120502795800292,-0.0117225125827613,0.0017802391294149,0.0079418161929728,-0.0261156085512856,0.0046785562625943,-0.0036114047952483,-0.0131114493941212,-0.0072682201693376,0.0076641437478467,-0.0134515346049972,-0.0001000794210634,0.0077977310097837,-0.0047466607999477,0.0064582780259517,-0.0025846024760021
Aaron Shea,-0.0066565863844449,-0.0026142295647483,-0.0071171464923403,0.0081670728359753,0.0008168986948502,-0.0001342477721321,-0.0097965503403367,0.0204057334179837,0.0010774960139184,-0.0207015444287382,-0.0158323390149838,-0.0328294794291499,0.0039316207054136,0.0082036687709728,-0.0153565816967278,-0.0090245689704784,0.0003855323807391,-0.0092222635009652,-0.0007083556989237,0.015433121527605,0.0206030000421435,-0.0133730200381842,0.0066400829427384,0.0211497486661714,-0.0062091131344091,-0.0020433529319604,0.0041985681161078,0.0263603919582885,-0.0046498574084144,0.0222365516508106,0.0010255369176122
Aaron Stecker,-0.000339074704116,-0.0174982506506258,-0.0159687961277245,-0.0290692328957641,0.020479870637174,0.0087133092620461,0.0083659936890373,-0.0044762440953746,0.0141677641650471,-0.0241889946216062,0.0071178173160555,-0.0251991531263064,0.0269924744589994,-0.0049407806890186,-0.00715648841727,0.0047346805196535,-0.0223075475789498,-0.0033471293451609,0.0062547541121925,-0.0276639159063735,-0.0130135267232158,0.010865962707785,0.0247351335551568,-0.0051971585995517,-0.0235993087021966,-0.0271492114671518,0.0106567129230618,0.0545573657594183,0.0008677117051036,0.0210498596406065,-0.0091578172534801
Aaron Walker,-0.0088511830219429,-0.0130588101265736,0.0086966693198574,0.0106262370119728,0.0148871335282492,0.0143175727717817,0.0023580249221698,-0.0010581360119964,-0.0140653835551749,0.0049684894127229,0.0117965830406063,-0.0024366521210165,-0.0071372694499192,0.012886350122594,0.0018200718194421,-0.0030759771528623,-0.0033647768873163,0.0034932310671841,-0.0076772639565782,-0.0113413366430987,-0.0003882215373274,0.0016273956678259,0.0120110841117956,-0.0042134525705109,-0.0089425121156325,-0.0043512175817709,-0.0006370322172299,0.0036374235826309,-0.0067329529879595,0.0131468474198255,0.0110030216429288
Abdul Karim Al Jabbar,-0.0109719997055085,0.0095607861623694,-0.0004296461266116,0.0038187984927282,-0.0145657678652986,-0.008033568023211,0.0052072036271781,-0.003503555836296,0.0039301270573372,0.0141751130197453,-0.0049324550112866,0.0004702146782263,0.0168625847732329,0.025479470842027,0.001505913772353,0.0017495396731173,0.0111930707093097,0.0028768504090829,0.0035543748012422,0.0065253990094063,0.0090795913397769,0.0113768593786181,0.0115819607093057,-0.0081174827165223,0.0022745289359078,-0.0017575270542841,0.002344744987375,0.0042676058102621,0.0001571636842755,-0.001676463535378,-0.0176408124205757
Adam Humphries,0.0218999060530551,-0.0352717505015576,-0.0034546413987706,-0.01301151964088,-0.0144864043070911,-0.0004168689261638,0.0127067567580935,-0.0270420993422882,-0.0125263344486902,0.0379071521337188,-0.0144529316219623,-0.0035338766683637,0.0146568388137423,0.0208394019058316,0.0070937521046832,0.0029876611974756,-0.0018174333092502,-0.0051554063246922,0.0059736773623094,-0.0134421655205276,-0.0091475216751141,0.0262860717869203,-0.0100067561176107,0.0112952789160504,-0.000760414076516,-0.0046218590689151,0.0145562043096675,0.0133907402219204,-0.0005253139142455,0.0336806550241346,-0.0247307718945245
Adam Jennings,-0.0201167606234197,-0.0040833994721346,-0.0008920088526236,0.0041941573933299,-0.0137764554436644,-0.0169423535504617,0.0190818762417022,0.0004414060783837,-0.0079511699594178,-0.0077904591467155,-0.0066216341580428,0.0024702475671274,0.0084673977368686,-0.0112051834749227,-0.0035592276838542,0.0036830411129691,0.0132623106026615,-0.003715520213478,-0.0051094772364859,0.0160340861403265,0.0016961525399115,-0.0070272708875586,0.0116395932323215,0.0055192983286908,-0.003436136164971,-0.0162964355232161,0.0040006103668005,0.0263192246040713,-0.0077434427517742,-0.0011159648559964,0.0024066578431773
