PLAYER NAME,YEAR,EXTRA POINT RATIO,FIELD GOALS MADE,POINTS,FIELD GOAL RATIO,0-19,20-29,30-39,40-49,50-59,60,Long,Field Goals Blocked,HOWGOOD RAW SCORE,PERCENTILE
Aaron Elling,2003,1.3333333333333333,0.27272727272727276,0.3333333333333333,0.96,0.3333333333333333,0.3333333333333333,0.25,0.38095238095238093,0.3333333333333333,0.0,1.0,-0.16666666666666666,5.363679653679654,0.1587301587301587
Aaron Elling,2004,2.6666666666666665,0.2878787878787879,0.35000000000000003,1.6266666666666667,0.6666666666666666,0.6666666666666666,0.25,0.7142857142857143,0.6666666666666666,0.0,1.4313725490196079,-0.3333333333333333,8.99353705118411,0.18253968253968247
Aaron Elling,2005,2.6666666666666665,0.2878787878787879,0.35000000000000003,1.6266666666666667,1.0,1.0,0.25,0.7142857142857143,0.6666666666666666,0.0,1.4313725490196079,-0.3333333333333333,9.660203717850775,0.21957671957671954
Aaron Pettrey,2010,1.3333333333333333,0.027777777777777766,0.03459119496855343,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.5283018867924528,-0.16666666666666666,3.090670859538784,0.0303030303030303
Ace Parker,1940,1.152,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4853333333333332,0.1869918699186992
Adam Vinatieri,1996,1.2386666666666668,0.375,0.3703703703703704,1.028,0.3333333333333333,0.3,0.3333333333333333,0.38095238095238093,0.5,0.0,1.0,0.0,5.859656084656085,0.21212121212121213
Adam Vinatieri,1997,2.572,0.7222222222222223,0.728625822083766,2.1773333333333333,0.6666666666666666,0.6333333333333333,0.5925925925925926,0.8809523809523809,1.5,0.0,2.0,0.0,12.473726351184297,0.5359307359307359
Adam Vinatieri,1998,3.9053333333333335,1.191919191919192,1.1495012429591867,3.2373333333333334,1.0,0.9666666666666667,0.806878306878307,1.3809523809523807,2.5,0.0,3.057692307692308,-0.0,19.196276763734712,0.8602550602550602
Adam Vinatieri,1999,3.956,1.178030303030303,1.1156088600102,3.2600000000000002,1.0,1.0,0.7116402116402116,1.3703703703703702,2.5,0.0,3.057692307692308,-0.5,18.649342052743393,0.801980001980002
Adam Vinatieri,2000,3.956,1.2058080808080807,1.093861344804741,3.201333333333333,1.0,0.9487179487179488,0.7486772486772487,1.4537037037037035,1.5,0.0,3.096907993966818,-0.6666666666666666,17.538342987345207,0.6527736527736528
Adam Vinatieri,2001,3.924,1.083937198067633,1.0459232176586932,3.2079999999999997,1.0,0.9487179487179488,0.826058201058201,1.3425925925925928,1.1666666666666667,0.0,3.0980392156862746,-0.6666666666666666,16.977268373781346,0.6211322552785967
