PLAYER NAME,YEAR,EXTRA POINT RATIO,FIELD GOALS MADE,POINTS,FIELD GOAL RATIO,0-19,20-29,30-39,40-49,50-59,60,Long,Field Goals Blocked,HOWGOOD RAW SCORE,PERCENTILE
David Akers,1998,1.3333333333333333,0.0,0.006734006734006734,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0067340067340065,0.08108108108108109
David Akers,1999,2.6666666666666665,0.041666666666666664,0.04132520170256016,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.4444444444444444,0.3333333333333333,0.0,1.03921568627451,0.0,6.733318665754847,0.20512820512820512
David Akers,2000,3.925333333333333,0.4444444444444444,0.4254521858295443,1.8386666666666667,1.0,1.0,0.4777777777777777,0.9111111111111111,1.0476190476190477,0.0,2.03921568627451,-0.16666666666666666,12.94295358638977,0.40476190476190477
David Akers,2001,3.8906666666666667,0.821256038647343,0.7982561328909169,2.957333333333333,1.0,1.0,0.7694444444444444,1.3777777777777775,1.7976190476190474,0.0,3.0196078431372553,-0.5,16.931961284516785,0.5853658536585366
David Akers,2002,3.8906666666666667,1.2143719806763285,1.1940856498964738,3.466666666666667,1.0,1.0,0.8944444444444444,1.5047619047619047,2.2976190476190474,0.0,2.980392156862745,-0.8333333333333334,18.609675184260944,0.9555555555555556
David Akers,2003,3.9653333333333336,1.175230566534914,1.1825076853773326,3.3986666666666667,1.0,1.0,0.9166666666666666,1.438095238095238,2.3333333333333335,0.0,3.0980392156862746,-1.0,18.507872705693757,0.9285714285714286
David Akers,2004,3.968,1.2075098814229248,1.2096363982486198,3.405333333333333,1.0,1.0,0.9107142857142857,1.5269841269841269,2.5833333333333335,0.0,3.1176470588235294,-0.6666666666666666,19.262491751193487,0.9761904761904762
David Akers,2005,3.968,0.9949494949494949,1.002486126526082,3.1986666666666665,1.0,1.0,0.9107142857142857,1.325925925925926,2.75,0.0,3.079185520361991,-0.3333333333333333,18.896594686811113,0.9777777777777777
David Akers,2006,3.968,0.8813131313131312,0.9476941162640333,3.138666666666667,1.0,0.9666666666666667,0.7773809523809524,1.4259259259259258,3.0,0.0,2.8653846153846154,-0.0,18.971032074601993,1.0
David Akers,2007,4.0,0.8055555555555555,0.8596115203938268,3.013333333333333,1.0,0.9666666666666667,0.8250000000000001,0.9814814814814815,2.0,0.0,2.8846153846153846,-0.0,17.336263942046248,0.6
David Akers,2008,4.0,0.9907407407407408,1.0397024246800697,3.144,1.0,0.9666666666666667,0.8111111111111112,1.1444444444444446,1.0,0.0,2.885341074020319,-0.3333333333333333,16.648673128330017,0.43902439024390244
David Akers,2009,3.941333333333333,1.1851851851851851,1.1852787486676086,3.2533333333333334,1.0,1.0,0.9074074074074074,1.2085470085470085,0.75,0.0,2.9814949201741654,-0.3333333333333333,17.079246603314704,0.5348837209302325
David Akers,2010,3.941333333333333,1.2962962962962963,1.3163802124623434,3.376,1.0,1.0,0.851851851851852,1.642890442890443,1.5,0.0,2.9056603773584904,-0.6666666666666666,18.16374584752609,0.75
David Akers,2011,3.941333333333333,1.4755555555555555,1.3819454215968445,3.404,1.0,1.0,0.8835978835978836,1.4731934731934733,2.277777777777778,0.0,2.9811320754716983,-0.8333333333333334,18.985202187193234,0.9736842105263158
David Akers,2012,4.0,1.402905982905983,1.2983222331910476,3.170666666666667,1.0,0.9629629629629629,0.8693528693528694,1.268065268065268,2.1277777777777778,0.0,3.1698113207547167,-0.8333333333333334,18.43653174834396,0.8055555555555556
David Akers,2013,3.969333333333333,1.202051282051282,1.128297715549005,3.1039999999999996,1.0,0.9629629629629629,0.8415750915750916,1.1035631035631035,1.8063492063492064,0.0,3.207896575821104,-0.5,17.826029271205087,0.4857142857142857
David Ray,1970,1.3333333333333333,0.5087719298245614,0.4583333333333333,0.8586666666666667,0.31782086308186414,0.2619047619047619,0.1515151515151515,0.2222222222222222,0.0,0.0,0.9387755102040817,-0.3333333333333333,4.718010438752643,0.8461538461538461
David Ray,1971,2.6666666666666665,0.8617131062951496,0.811046511627907,1.6866666666666668,0.626427563006048,0.5119047619047619,0.3737373737373737,0.48888888888888893,0.0,0.0,1.9387755102040816,-0.6666666666666666,9.299160382330877,0.7777777777777778
David Ray,1972,4.0,1.2617131062951497,1.172450020399837,2.466666666666667,0.9350342629302317,0.75,0.6464646464646465,0.6940170940170941,0.0,0.0,2.8571428571428577,-1.1666666666666667,13.616821987249814,0.7777777777777778
David Ray,1973,3.936,1.2291316526610645,1.175109594867922,2.4586666666666663,0.9334411658652056,0.7473544973544973,0.6824494949494949,0.7748251748251748,0.0,0.0,2.918367346938776,-1.1666666666666667,13.688678927462133,0.7727272727272727
David Ray,1974,3.6773333333333333,1.148917748917749,1.08110288423504,2.3800000000000003,0.958167799274355,0.7751322751322752,0.5935606060606061,0.6748251748251747,0.0,0.0,2.918367346938776,-1.1666666666666667,13.04074050205064,0.6666666666666666
David Treadwell,1989,1.3,0.4285714285714286,0.42105263157894735,1.0906666666666667,0.3333333333333333,0.30952380952380953,0.3333333333333333,0.28571428571428564,0.0,0.0,0.9199999999999999,-0.16666666666666666,5.255528822055138,0.1111111111111111
David Treadwell,1990,2.558666666666667,0.8452380952380952,0.8159801678108313,2.0706666666666664,0.6666666666666666,0.6190476190476191,0.5555555555555555,0.6959706959706958,0.0,0.0,1.8999999999999997,-0.3333333333333333,10.394458800289463,0.1875
David Treadwell,1991,3.8506666666666667,1.2738095238095237,1.2048690566997202,3.0706666666666664,1.0,0.9523809523809524,0.8055555555555555,0.9181929181929182,0.0,0.0,2.8038461538461537,-0.8333333333333334,15.046654160484826,0.3333333333333333
David Treadwell,1992,3.884,1.1961152882205515,1.0992286115007015,3.090666666666667,1.0,0.9428571428571427,0.7222222222222222,1.165811965811966,0.0,0.0,2.7684615384615383,-0.6666666666666666,15.202696769074123,0.3125
David Treadwell,1993,3.9133333333333336,1.112781954887218,1.0312852022529442,3.185333333333334,1.0,0.9388888888888888,0.7333333333333334,1.2,0.0,0.0,2.656386066763425,-0.8333333333333334,14.938008779459144,0.3
David Treadwell,1994,3.8973333333333335,0.850877192982456,0.8294711432960281,3.048,1.0,0.9388888888888888,0.6738095238095237,1.1444444444444446,0.0,0.0,2.572539912917271,-0.3333333333333333,14.622031106338612,0.42424242424242425
David Trout,1981,1.1013333333333333,0.21052631578947367,0.26523297491039427,0.9413333333333332,0.3333333333333333,0.2777777777777778,0.16666666666666666,0.39999999999999997,0.0,0.0,0.979591836734694,0.0,4.675795571879006,0.12121212121212122
David Trout,1982,1.1013333333333333,0.21052631578947367,0.26523297491039427,0.9413333333333332,0.3333333333333333,0.2777777777777778,0.16666666666666666,0.39999999999999997,0.0,0.0,0.979591836734694,0.0,4.675795571879006,0.15789473684210525
David Trout,1983,1.1013333333333333,0.21052631578947367,0.26523297491039427,0.9413333333333332,0.3333333333333333,0.2777777777777778,0.16666666666666666,0.39999999999999997,0.0,0.0,0.979591836734694,0.0,4.675795571879006,0.14285714285714285
David Trout,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857
