PLAYER NAME,YEAR,PASSING YARDS,YARDS PER ATTEMPT,ATTEMPTS,COMPLETIONS,COMPLETION %,TOUCHDOWNS,INTERCEPTIONS,QB RATING,1ST DOWNS,1ST DOWN %,20+,40+,LONG,SACKS,SACK LOSS YARDS,RUSHING YARDS,ATTEMPTS.1,YARDS PER ATTEMPT.1,TOUCHDOWNS.1,20+.1,40+.1,LONG.1,RUSHING 1ST DOWNS,RUSHING 1ST %,FUMBLES,HOWGOOD RAW SCORE,PERCENTILE
A J Feeley,2011,0.05375711202668237,0.2333333333333333,0.032204515272244334,0.05888888888888887,0.36400000000000005,0.0185185185185185,-0.10256409230769227,0.44,0.05660377358490563,0.2524977293369664,0.037878787878787866,0.0,0.07456140350877193,-0.1111111111111111,-0.1212121212121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2873567377181747,0.142302932660876
Aaron Brooks,2000,0.17726261561877998,0.34210526315789475,0.07735247208931416,0.1518817204301075,0.38799999999999996,0.16666666666666666,-0.2857142571428571,0.5713333333333334,0.15602836879432622,0.3105022831050228,0.19047619047619047,0.2222222222222222,0.12619047619047616,-0.1724137931034483,-0.1887550200803213,0.08031888479306683,0.08044227493028523,0.07588680773412386,0.11785113019775793,0.08333333333333333,0.0,0.09567674954784157,0.08333333333333333,0.08122328620674137,-0.5443310539518174,2.386873287882374,0.26666666666666666
Aaron Brooks,2001,0.572354893173167,0.6447368421052632,0.27396980824153405,0.5167940011318619,0.7606666666666667,0.676470588235294,-1.3333332,1.0806666666666667,0.5573441582680105,0.6067985794013191,0.6605616605616605,0.8412698412698413,0.2740778001341381,-0.6774642981539533,-0.7279707063548311,0.2057576365808231,0.19979475393685733,0.15091867160417047,0.20118446353109123,0.16666666666666666,0.0,0.18427833839304072,0.20118446353109123,0.15339206985544457,-1.5443310539518176,4.645789311494007,0.5146341463414634
Aaron Brooks,2002,0.959563565259888,0.9510431484115695,0.4721680064397322,0.8524998137060019,1.118,1.1764705882352942,-2.0476188428571427,1.6153333333333333,0.9099082608321131,0.8948872220605989,1.108180708180708,1.507936507936508,0.4163000223563604,-1.1390027596924148,-1.1650077433918682,0.32201148496855286,0.3062391495466082,0.22269840237201285,0.2845177968644246,0.25,0.0,0.26761167172637407,0.3163260101490508,0.2301085391867861,-2.360827634879543,7.469347250744948,0.7997747085904594
Aaron Brooks,2003,1.16236525832278,0.9237527000684894,0.5849770615163505,1.0728808669985221,1.1239999999999999,1.4803921568627452,-2.172160954945055,1.636,1.1439025677747485,0.8892517892769719,1.2605616605616605,1.6746031746031746,0.4660354720918101,-1.4593425897773724,-1.3725941867261813,0.34777074126242674,0.3376002734913124,0.21390130179617342,0.25,0.16666666666666666,0.0,0.24597853189841903,0.3508438070134754,0.2329025923149303,-2.6771595467515965,7.8831293443204515,0.8343128612009011
Aaron Brooks,2004,1.1840763939616978,0.9202664202664202,0.5830436334101078,1.09373637655894,1.1313333333333333,1.3390092879256965,-2.0134308120879125,1.656666666666667,1.1610264946131206,0.8836221596473424,1.2323366555924693,1.2936507936507937,0.45582930756843804,-1.409847640282423,-1.2205312782294488,0.3385161173086794,0.3341180923437081,0.20536759445365213,0.3333333333333333,0.08333333333333333,0.0,0.23142055277310639,0.33692760422610474,0.22958951259471486,-2.6199685883336596,7.763425344628215,0.8255610678006141
Aaron Brooks,2005,1.1302010552083102,0.9198961870194747,0.5515121018785761,1.0705305639848,1.1453333333333333,1.10984262125903,-2.243589519230769,1.5886666666666667,1.1488379789034782,0.9075112328654998,1.1365694598252738,0.8492063492063492,0.4663848631239936,-1.3713861018208844,-1.147458205156376,0.3765264108148283,0.3280761128467697,0.2335034511155095,0.3678511301977579,0.12062447740929096,0.0,0.24021568583853417,0.3502113493366655,0.24127448451188926,-2.347803061357751,7.172538627780251,0.7741369806474037
Aaron Brooks,2006,0.877587726918795,0.856163623286911,0.43424351320922683,0.8376847737856196,1.133333333333333,0.6948099415204679,-2.243589519230769,1.407333333333333,0.9103304546816684,0.8883586682583898,0.8794266026824166,0.5079365079365079,0.42240338164251207,-1.2119658119658119,-1.0883260440673233,0.3593307873384908,0.28330601951676715,0.25891506926882346,0.2845177968644246,0.17423010415118068,0.0,0.2578586768220111,0.2944732185139017,0.223247034091288,-2.2569404544533818,5.184668737438783,0.5703104385238533
Aaron Rodgers,2005,0.0075179273652556,0.18721461187214608,0.006187161639597833,0.01171875,0.3746666666666667,0.0,-0.05555554999999996,0.26533333333333325,0.007042253521126734,0.17455896007428043,0.0,0.0,0.037037037037037035,-0.03846153846153843,-0.050450450450450435,0.024347862907949033,0.021166687833365064,0.07480323242437513,0.0,0.0,0.0,0.05555555555555553,0.02946278254943947,0.09622504486493764,0.0,1.228370328733077,0.0996168582375479
Aaron Rodgers,2006,0.012823579037689265,0.3214137460712803,0.011881922459643368,0.019323312737642567,0.6413333333333334,0.0,-0.05555554999999996,0.5866666666666666,0.012092758571631767,0.29635383186915226,0.0,0.0,0.07407407407407407,-0.07692307692307686,-0.08533417138068296,0.0508207829281031,0.04137798991972613,0.16617873901194138,0.0,0.0,0.0,0.1023848461346402,0.05724056032721723,0.1941626479320769,0.0,2.3703159927710593,0.20448577209522578
Aaron Rodgers,2007,0.039737159284602835,0.6775781296329241,0.023433077575154903,0.04598997940430923,1.1173333333333335,0.0185185185185185,-0.05555554999999996,1.2933333333333332,0.03236302884190203,0.5871147014343697,0.019607843137254898,0.06666666666666667,0.17645502645502642,-0.11858974358974354,-0.1362895853934218,0.09838964358683171,0.08231996362310257,0.2493272975428974,0.0,0.0,0.0,0.1713156954570161,0.10535308275968602,0.28178835537464764,-0.0,4.7761899569784125,0.47044321890373647
Aaron Rodgers,2008,0.4470112195926909,0.8193108861818308,0.21576443445407556,0.4521633862670544,1.1666666666666667,0.6018518518518519,-0.7878787090909093,1.6533333333333333,0.4244435823383192,0.7256312478057613,0.45204027556968734,0.8285714285714286,0.29719576719576724,-0.516025641025641,-0.5670891349429714,0.19160927356962767,0.1750082843003997,0.24740040278125744,0.11785113019775793,0.06501579146712447,0.0,0.20577042737934756,0.19665177309515855,0.26889664384304335,-0.7698003589195012,6.911393962483159,0.6819374717772996
Aaron Rodgers,2009,0.8526035384512552,1.044760874789714,0.3929635208280801,0.8161087173722992,1.3313333333333333,1.0780423280423281,-1.1468530321678323,2.02,0.8056675870917358,0.9326529975104378,0.8885482120776237,1.536904761904762,0.4496564470537074,-1.1185897435897436,-1.0776599594672842,0.3097028465534574,0.2706672800730065,0.24723009389250786,0.3041901283227404,0.1828669216648824,0.0,0.2665240075282467,0.31618790806457825,0.26089979538325286,-1.4364670255861676,9.52794153912692,0.8943376342248426
Aaron Rodgers,2010,1.2229349698522702,1.0526315789473686,0.5491383544131335,1.1676238688874507,1.2933333333333332,1.503968253968254,-1.7579640821678326,1.9880000000000002,1.1619405266980085,0.9964040984792906,1.3189403689403691,1.8869047619047619,0.5383866057838661,-1.445970695970696,-1.3744522932022931,0.4044860725516935,0.34946217438747995,0.24977052040597322,0.4708567949894071,0.2662002549982157,0.0,0.2899117764403703,0.3983647122938713,0.2516392749954632,-2.1031336922528343,10.679377538676922,0.9578375517574171
Aaron Rodgers,2011,1.2636069806093762,1.1070175438596495,0.5172865025612817,1.1308428231358165,1.3246666666666667,1.753968253968254,-1.27777765,2.1793333333333336,1.1988764198901085,1.059350390398741,1.3713564213564213,1.6666666666666667,0.584556196427141,-1.4100732600732602,-1.261889161889162,0.4160682871196039,0.34971603202372736,0.2510452895739521,0.49734323208905556,0.2845177968644246,0.0,0.2908256098941468,0.39545436960671726,0.24469748308114747,-1.3333333333333333,12.604122893830473,0.9800597739796394
Aaron Rodgers,2012,1.242915242475943,1.0894736842105264,0.5089657103956946,1.1634323628441274,1.3413333333333333,1.8686868686868685,-1.363247726923077,2.2113333333333336,1.2168164694731598,1.0621309911214147,1.326152832674572,1.3333333333333333,0.5664199818795815,-1.3552545155993432,-1.2072218861163584,0.39097853393565657,0.33886674046686033,0.24871662812706266,0.42885536416183107,0.2845177968644246,0.0,0.27773385741846984,0.3605071006033935,0.2395937685788964,-0.6666666666666666,12.908373138613037,0.9961240310077519
Aaron Rodgers,2013,1.1008266851996815,1.1121052631578947,0.4434243587634876,1.0055701793655056,1.3473333333333333,1.6940836940836939,-1.115773004195804,2.236,1.0695726226539417,1.0549579561615745,1.1474706621319362,1.25,0.5526592981188978,-1.186206896551724,-1.031280305769492,0.33195978061202525,0.29981702549499817,0.23588807113044138,0.2621886974951644,0.20118446353109123,0.0,0.2607930753284112,0.3135511072749649,0.2403250811701569,-0.47140452079103173,12.355046627699148,0.9476190476190477
Aaron Rodgers,2014,1.0788246438286961,1.1021052631578947,0.46353930129222326,1.0177693335369782,1.3293333333333335,1.5274170274170273,-1.111111,2.1673333333333336,1.0926334192996439,1.0511731162403068,1.1668956815569558,1.3333333333333333,0.5174883010058621,-1.1080459770114943,-0.9744213940718703,0.31750672006936087,0.2755445137407874,0.2605778098697085,0.23570226039551587,0.11785113019775793,0.0,0.253202287730081,0.3135511072749649,0.256729612464973,-1.2879011017187576,11.397032056276615,0.9476190476190477
Aaron Rodgers,2015,1.03054234879131,1.0538596491228072,0.48634374798908814,0.9855484423223287,1.2859999999999998,1.4285714285714286,-1.1515150363636362,2.0653333333333337,1.025650828723587,0.985187151713775,1.1497409935948142,1.1805555555555556,0.49252319505484055,-1.0694581280788178,-1.0463581387270462,0.3277341096722474,0.27936470014052256,0.3746489010086959,0.20118446353109123,0.0,0.0,0.24204450281110756,0.31355110727496494,0.25462852642603745,-1.2879011017187576,10.607780580749278,0.9293542074363992
Aaron Rodgers,2016,1.1618745040033034,0.9873684210526316,0.574546127150443,1.1526684211457026,1.28,1.7936507936507937,-1.212121090909091,2.0606666666666666,1.1858251498767884,0.9657761440674731,1.3202836292537288,1.2638888888888888,0.46795054548219106,-1.2229934816141712,-1.2907956261485,0.38426166687765645,0.31565891536690455,0.3995717392398411,0.31903559372884915,0.09547032697824666,0.0,0.26086569421007316,0.36197934311531405,0.26467033142590307,-1.6329931618554518,11.257109541654188,0.9632166412988331
Aaron Rodgers,2017,0.8965852377068918,0.9251461988304093,0.47023160042212314,0.9327815792865423,1.274,1.3936507936507938,-1.2727271454545452,1.9606666666666668,0.9016027723630063,0.9177898668225284,0.9910101249802246,0.8293650793650794,0.4658408408408408,-1.1377135409393473,-1.2646819548735382,0.3477882973085084,0.2938639427181829,0.4916715476263532,0.20118446353109123,0.09547032697824666,0.0,0.2529101970211807,0.32020079034882915,0.26070304932513694,-0.8164965809277259,9.73084415359748,0.8947234906139014
Aaron Rodgers,2018,0.9521557075055496,0.9516328700539226,0.4775866089848611,0.9483630369499935,1.2846666666666666,1.2803751803751806,-0.9090908181818182,1.9933333333333334,0.9368102821368202,0.956447455630017,1.0335271317829458,1.3690476190476188,0.4861111111111111,-1.1345389377647441,-1.2787553261575357,0.33443121108199625,0.26835608334968036,0.376974292309244,0.20118446353109123,0.2398078942756531,0.0,0.25115561455222746,0.3111964254292959,0.2671501232378147,-1.4831632475943926,10.114764781646535,0.8884785268749814
Aaron Rodgers,2019,0.9436778658448132,0.9555315055315056,0.48113278975583,0.9356580306421071,1.26,1.0393939393939393,-0.781144703030303,1.9346666666666668,0.9114984476372765,0.930063578564941,0.9604609929078015,1.5238095238095237,0.5,-1.133944760699979,-1.3090525518383456,0.2863097057073533,0.23756601723985735,0.3532597465001455,0.1422588984322123,0.14433756729740643,0.0,0.2319345379123574,0.25160363990431667,0.2404620534753296,-1.0515668461264172,9.987916645528339,0.8882177026704952
Aaron Rodgers,2020,1.1776943415145424,1.008864838864839,0.5790497950802428,1.168791984267864,1.3,1.4393939393939394,-0.7508416757575757,2.0966666666666667,1.1503944317439885,0.9598180653246873,1.2273214580240805,2.111111111111111,0.5217391304347826,-1.1537958773252892,-1.3978238628318786,0.28850417446725524,0.25285796882921346,0.23193183340448598,0.22559223176554563,0.14433756729740643,0.0,0.221572493235041,0.2617892573908378,0.23159618485782751,-1.718233512793084,11.57833254496653,0.9567108533554268
Aaron Rodgers,2021,1.1651751425136252,1.0351851851851852,0.5583089687838608,1.1601739718455037,1.344,1.6772727272727275,-0.8962962066666668,2.192,1.2082579834622889,1.011993663265953,1.2370113805047005,1.8253968253968254,0.5362318840579711,-0.9319320780421348,-1.1252335969520642,0.23677085939756562,0.2425277680611413,0.20812617601561334,0.244320971048178,0.0,0.0,0.20933126689881454,0.2243077631533387,0.21204296581064183,-1.718233512793084,11.856740108219983,0.9722116482679862
Aaron Rodgers,2022,1.1900648216520897,1.0093567251461988,0.568749829098413,1.1905319572194126,1.3613333333333333,1.7931372549019606,-1.48888874,2.1633333333333336,1.2595890914977848,1.0050442069976955,1.3456945317410431,1.5873015873015877,0.5160298638559508,-0.9599432825239277,-1.126609383115586,0.20610649965432656,0.2272141116124479,0.1953077324758362,0.24432097104817804,0.0,0.0,0.20807429407272668,0.2127728857637187,0.21658886801603885,-2.0,10.925110493082562,0.918918918918919
Aaron Rodgers,2023,0.7878756552193084,0.6449122807017544,0.38873043860815776,0.7839745801702324,0.89,1.1264705882352941,-1.1555554399999999,1.6173333333333335,0.8457959880495091,0.6510390390390391,0.9038340666247642,0.8095238095238096,0.32762406675450156,-0.7146441372247824,-0.768383949009393,0.1256887535475816,0.14388077827911458,0.12569499161500244,0.1609876377148447,0.0,0.0,0.14305850260560218,0.12651469084592445,0.13662594602047337,-1.3333333333333333,6.767648287320736,0.6133633633633634
Aaron Rodgers,2024,0.7669699537878465,0.5882889040783778,0.4100833397078943,0.8046582820605622,0.8506666666666666,0.9764705882352941,-1.6222220600000001,1.4746666666666668,0.791963545981773,0.5831910858226648,0.8822393822393823,0.7222222222222223,0.31796223100570925,-0.8221710189452125,-0.9238419738649442,0.11402767623752412,0.12406804058920556,0.14254112254645906,0.05892556509887897,0.0,0.0,0.13937419450730984,0.10993457111824671,0.14243870303148667,-0.6666666666666666,5.965791022127346,0.5675778518244271
Adrian Breen,1987,0.0013452914798206001,0.045267489711934165,0.003968253968253967,0.005617977528089867,0.25,0.023809523809523798,0.0,0.5693333333333334,0.003003003003003,0.11022927689594357,0.0,0.0,0.014925373134328334,-0.045454545454545435,-0.03409090909090907,0.03227486121839513,0.0408248290463863,0.054350529891643996,0.0,0.0,0.0,0.05103103630798286,0.02946278254943947,0.0481606109226663,-0.3333333333333333,0.8707253849219567,0.09114583333333333
Adrian Burk,1950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301655712000246,0.051323480170953305,0.048393064299525695,0.0481125224324688,0.0,0.0,0.0,0.0,0.0,0.0,0.17799463810297242,0.10144927536231883
Adrian Burk,1951,0.2876623376623377,0.2824074074074074,0.16666666666666666,0.3066666666666667,0.5824706694271912,0.358974358974359,-1.0222221200000001,0.43885601577909283,0.0,0.0,0.0,0.0,0.11777777777777776,0.0,0.0,0.05807284980932196,0.1258590794209463,0.10303838533537568,0.13144585576580214,0.0,0.0,0.0,0.0,0.0,0.0,1.937675950692945,0.31939799331103674
Adrian Burk,1952,0.2876623376623377,0.2824074074074074,0.16666666666666666,0.3066666666666667,0.5824706694271912,0.358974358974359,-1.0222221200000001,0.43885601577909283,0.0,0.0,0.0,0.0,0.11777777777777776,0.0,0.0,0.09674747321701004,0.16483467719984146,0.26970505200204237,0.13144585576580214,0.0,0.0,0.0,0.0,0.0,0.0,2.181992838546195,0.47415989807294157
Adrian Burk,1953,0.2876623376623377,0.2824074074074074,0.16666666666666666,0.3066666666666667,0.5824706694271912,0.358974358974359,-1.0222221200000001,0.43885601577909283,0.0,0.0,0.0,0.0,0.11777777777777776,0.0,0.0,0.12940998826073974,0.15973621338099062,0.32314800893881074,0.22767090063073978,0.0,0.0,0.0,0.0,0.0,0.0,2.35922489157278,0.5681129215611974
Adrian Burk,1954,0.3190319031903191,0.35714285714285715,0.1565040650406504,0.3129770992366412,0.6666666666666666,0.5476190476190476,-0.6666666,0.8011958146487294,0.0,0.0,0.0,0.0,0.1842105263157895,0.0,0.0,0.13461601857806843,0.14619436869028093,0.3597897808204884,0.14433756729740643,0.0,0.0,0.0,0.0,0.0,0.0,3.4636191152469453,0.6430934965417724
Adrian Burk,1955,0.6046561150440392,0.6556503198294243,0.3231707317073171,0.6463104325699746,1.329209621993127,0.8476190476190476,-1.3333332,1.368669863091636,0.0,0.0,0.0,0.0,0.32468671679197997,0.0,0.0,0.1792747285037137,0.18941826456406438,0.35276681465938853,0.2621886974951644,0.0,0.0,0.0,0.0,0.0,0.0,5.750288153868877,0.7216649251132009
Adrian Burk,1956,0.6046561150440392,0.6556503198294243,0.3231707317073171,0.6463104325699746,1.329209621993127,0.8476190476190476,-1.3333332,1.368669863091636,0.0,0.0,0.0,0.0,0.32468671679197997,0.0,0.0,0.16923788400211168,0.20592430260438532,0.32345396817916455,0.11785113019775793,0.0,0.0,0.0,0.0,0.0,0.0,5.583106933629966,0.6672882672882673
Aidan O Connell,2023,0.2237014624306606,0.2888888888888889,0.12509117432531,0.23127035830618892,0.414,0.19999999999999998,-0.5185184666666667,0.5593333333333333,0.23777777777777778,0.2888888888888889,0.1818181818181818,0.19047619047619047,0.1141552511415525,-0.26666666666666666,-0.2813008130081301,0.019256683228821833,0.053017417523362635,0.029433808967549897,0.0481125224324688,0.0,0.0,0.030096463271442265,0.0551198189805123,0.08425871642198024,-0.47140452079103173,1.8368064710806158,0.16203703703703703
Aidan O Connell,2024,0.37429936975502537,0.5746031746031747,0.2105342122999935,0.3984799131378936,0.8366666666666666,0.3333333333333333,-0.7851851066666667,1.1366666666666667,0.390718954248366,0.57046783625731,0.3405483405483405,0.30158730158730157,0.2542518694990404,-0.3741935483870968,-0.4061105542562275,0.04729529093342403,0.10498488122855625,0.07349052002068997,0.10703808753134776,0.0,0.0,0.08589096855577442,0.11404538407939126,0.17655970818983047,-1.0157355747428491,3.850237695089286,0.33555301877219684
Akili Smith,1999,0.09718700953760713,0.23873873873873871,0.06390977443609021,0.11851851851851851,0.3486666666666667,0.041666666666666664,-0.30769227692307694,0.3706666666666667,0.0925925925925926,0.21502347417840373,0.0462962962962963,0.0,0.08552631578947369,-0.2261904761904762,-0.1971326164874552,0.07493101634438097,0.06139903313441727,0.09009374626955591,0.05892556509887897,0.08333333333333333,0.0,0.08333333333333333,0.06154574548966637,0.07649739768026004,-0.5443310539518174,1.0335054672187212,0.0786516853932584
Akili Smith,2000,0.24389114254310998,0.44487908961593164,0.17036910457963086,0.2771206690561529,0.6433333333333334,0.09722222222222221,-0.593406534065934,0.7226666666666667,0.22970843183609138,0.4131969901601389,0.2082010582010582,0.05555555555555553,0.19505012531328317,-0.6399835796387521,-0.5806667530336399,0.1687600409213538,0.1418413080647025,0.1787451906502647,0.05892556509887897,0.22767090063073978,0.0,0.16475070174319953,0.14780394040746062,0.16052230580389434,-1.3141314128713184,1.8220260627940243,0.16383687057844357
Akili Smith,2001,0.24770596881385953,0.646633475580844,0.17318799111944763,0.28296862227252717,1.0599999999999998,0.09722222222222221,-0.593406534065934,1.212,0.23628737920451245,0.7519503776940143,0.2082010582010582,0.05555555555555553,0.22791397507854141,-0.6500845897397621,-0.5855687138179536,0.19840871037822128,0.17452733058773318,0.2435024690002865,0.05892556509887897,0.22767090063073978,0.0,0.20731352828113694,0.17186020162369506,0.21436750573439467,-1.3141314128713184,3.5530115865827,0.3305035372451102
Akili Smith,2002,0.16320188610552067,0.5700568990042674,0.1216656040707448,0.17868497919884851,0.9540000000000001,0.05555555555555553,-0.33333329999999994,1.0713333333333335,0.15651529943243261,0.7049786117335236,0.1714285714285714,0.05555555555555553,0.19572099262240106,-0.46235565201082435,-0.43102868992309107,0.13982070529535562,0.14016520097510962,0.1931363306159636,0.0,0.14433756729740643,0.0,0.1554772343652392,0.13544040151550896,0.20375089264097587,-0.7698003589195012,3.5143076198928966,0.32815707273538597
Al Dekdebrun,1948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03362277436608037,0.027036903521793734,0.08890582494484688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14956550283272096,0.09722222222222222
Al Dorow,1954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08442270418824631,0.0918288608365566,0.15456030825826172,0.14433756729740643,0.0,0.0,0.0,0.0,0.0,0.0,0.47514944058047104,0.21212121212121213
Al Dorow,1955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13519535384199152,0.130578073751163,0.36088394831059417,0.14433756729740643,0.0,0.0,0.0,0.0,0.0,0.0,0.770994943201155,0.36767676767676766
Al Dorow,1956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20445680865494656,0.21391140708449632,0.4324922881643786,0.14433756729740643,0.0,0.0,0.0,0.0,0.0,0.0,0.9951980712012279,0.5728049728049728
Al Dorow,1957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18073671772375724,0.18946650791982636,0.34634701290390263,0.11785113019775793,0.0,0.0,0.0,0.0,0.0,0.0,0.8344013687452442,0.5582146248812916
Al Pastrana,1970,0.06934125804853887,0.2424242424242424,0.04448398576512453,0.06196581196581197,0.258,0.023809523809523798,-0.4285713857142858,0.15,0.05649717514124294,0.19191919191919193,0.0,0.0,0.13425925925925927,-0.10666666666666667,-0.09345794392523364,0.08333333333333333,0.07153292293991266,0.08577764413181464,0.08333333333333333,0.0,0.0,0.07795119555779044,0.0,0.0,0.0,1.005932881322934,0.0980392156862745
Al Woodall,1970,0.20884926531286116,0.29004329004329005,0.11150652431791219,0.20512820512820515,0.3406666666666667,0.2142857142857143,-0.4285713857142858,0.458,0.3050847457627119,0.4141414141414141,0.0,0.0,0.1550925925925926,-0.38666666666666666,-0.3457943925233646,0.09264459629935606,0.101162829777814,0.06743113280939057,0.0,0.0,0.0,0.10825317547305484,0.0,0.0,0.0,1.911257707706666,0.22549019607843138
Al Woodall,1971,0.2761291154235748,0.4652569652569653,0.17297673978052308,0.30657748049052397,0.6293333333333333,0.2142857142857143,-0.5174602657142858,0.7680000000000001,0.39150449884913163,0.6116722783389449,0.0,0.0,0.21287037037037038,-0.5230303030303031,-0.5105230746939072,0.14170993444562185,0.17198254524438042,0.11886558279675451,0.0,0.0,0.0,0.16337299445356712,0.0,0.0,0.0,3.093523909630909,0.33660130718954245
