Player Name,Games Played,Interceptions,Interception Yards,Average Ints per Game,Long,Touchdowns,Solo Tackles,Tackle Assists,Total Tackles,Sacks,Sack Loss Yards Caused
Derrick Kindred,14,1,30,30.0,30,0,43,14,57,0.0,0.0
Von Miller,16,0,0,0.0,0,0,51,6,57,10.0,64.5
Xavier Rhodes,16,2,23,11.5,21,0,44,12,56,0.0,0.0
Trevor Williams,16,2,28,14.0,21,0,48,8,56,0.0,0.0
A.J. Bouye,16,6,70,11.67,51,0,53,3,56,0.0,0.0
Anthony Brown,16,2,16,8.0,16,0,47,9,56,1.0,14.0
Brandon Carr,16,4,57,14.25,33,0,50,6,56,0.0,0.0
Marcus Gilchrist,16,1,17,17.0,17,0,45,11,56,1.0,8.0
Melvin Ingram,16,0,0,0.0,0,0,43,13,56,10.5,87.5
Cory James,10,0,0,0.0,0,0,42,14,56,0.0,0.0
Michael Brockers,16,0,0,0.0,0,0,39,16,55,4.5,18.0
Kenny Clark,15,0,0,0.0,0,0,32,23,55,4.5,26.5
Quandre Diggs,16,3,28,9.33,16,0,45,10,55,1.0,0.0
Kendall Fuller,16,4,4,1.0,3,0,43,12,55,0.0,0.0
Grady Jarrett,16,0,0,0.0,0,0,34,21,55,4.0,33.0
Dre Kirkpatrick,14,1,101,101.0,101,0,47,8,55,1.0,2.0
Jaquiski Tartt,9,1,37,37.0,37,0,38,17,55,0.5,3.0
Tavon Wilson,10,1,23,23.0,23,0,42,13,55,2.0,19.0
Jourdan Lewis,15,1,25,25.0,25,0,48,6,54,0.0,0.0
Rodney McLeod,14,3,67,22.33,50,0,39,15,54,0.0,0.0
T.J. Watt,15,1,17,17.0,17,0,40,14,54,7.0,36.0
K'Waun Williams,14,1,27,27.0,27,0,42,12,54,1.0,3.0
Ricardo Allen,15,1,4,4.0,4,0,38,16,54,0.0,0.0
Artie Burns,16,1,0,0.0,0,0,47,7,54,0.0,0.0
Ken Crawley,13,1,0,0.0,0,0,47,7,54,0.0,0.0
Akiem Hicks,16,0,0,0.0,0,0,39,15,54,8.5,57.0
A.J. Klein,12,0,0,0.0,0,0,37,17,54,2.0,21.0
B.J. Goodson,7,0,0,0.0,0,0,37,16,53,0.0,0.0
Leonard Johnson,15,0,0,0.0,0,0,41,12,53,0.0,0.0
Michael Mitchell,13,0,0,0.0,0,0,35,18,53,0.0,0.0
Terrance Mitchell,15,4,40,10.0,40,0,48,5,53,0.0,0.0
A'Shawn Robinson,16,1,2,2.0,2,1,32,21,53,0.5,4.5
Marshon Lattimore,13,5,85,17.0,33,1,43,9,52,0.0,0.0
Bennie Logan,15,0,0,0.0,0,0,35,17,52,1.5,9.5
Jabaal Sheard,16,0,0,0.0,0,0,37,15,52,5.5,46.0
Jayon Brown,16,0,0,0.0,0,0,38,14,52,1.5,1.5
William Parks,16,1,0,0.0,0,0,36,15,51,0.0,0.0
Robert McClain,14,3,53,17.67,47,1,41,9,50,0.0,0.0
Dalvin Tomlinson,16,0,0,0.0,0,0,30,20,50,1.0,9.0
Bashaud Breeland,15,1,96,96.0,96,1,37,13,50,0.0,0.0
Ross Cockrell,16,3,1,0.33,1,0,37,13,50,0.0,0.0
Stephon Gilmore,13,2,59,29.5,39,0,47,3,50,0.0,0.0
Eli Apple,11,0,0,0.0,0,0,41,8,49,0.0,0.0
Malcom Brown,13,0,0,0.0,0,0,29,20,49,2.5,18.5
Kam Chancellor,9,0,0,0.0,0,0,34,15,49,0.0,0.0
Mike Daniels,14,0,0,0.0,0,0,34,15,49,5.0,42.0
Brent Grimes,13,3,67,22.33,39,0,44,5,49,0.0,0.0
Jordan Jenkins,16,0,0,0.0,0,0,32,17,49,3.0,16.0
Michael Johnson,15,0,0,0.0,0,0,35,14,49,5.0,36.0
Lamarcus Joyner,12,3,104,34.67,46,1,39,10,49,0.0,0.0
Nick Kwiatkoski,11,0,0,0.0,0,0,37,12,49,2.0,16.0
Matt Milano,16,1,15,15.0,15,0,32,17,49,0.0,0.0
Michael Pierce,16,0,0,0.0,0,0,32,17,49,1.0,5.0
Nickell Robey,15,2,56,28.0,31,0,39,10,49,0.0,0.0
Kelvin Sheppard,7,2,17,8.5,12,0,32,17,49,0.0,0.0
Kawann Short,16,0,0,0.0,0,0,27,22,49,7.5,35.5
Terrell Suggs,16,0,0,0.0,0,0,37,12,49,11.0,71.5
Shawn Williams,11,1,7,7.0,7,0,34,15,49,0.0,0.0
Bobby McCain,16,2,6,3.0,6,0,36,12,48,1.0,13.0
Dominique Rodgers-Cromartie,15,0,0,0.0,0,0,31,17,48,0.5,4.5
Ndamukong Suh,16,0,0,0.0,0,0,29,19,48,4.5,17.0
Korey Toomer,15,1,59,59.0,59,1,30,18,48,1.0,9.0
Prince Amukamara,14,0,0,0.0,0,0,45,3,48,0.0,0.0
Justin Ellis,16,0,0,0.0,0,0,27,21,48,0.5,0.5
Xavien Howard,16,4,71,17.75,30,1,42,6,48,1.0,11.0
Brandon Graham,15,0,0,0.0,0,0,33,14,47,9.5,67.5
Johnathan Joseph,16,2,85,42.5,82,1,37,10,47,0.0,0.0
Nevin Lawson,15,0,0,0.0,0,0,40,7,47,0.0,0.0
Gerald McCoy,15,0,0,0.0,0,0,33,14,47,6.0,34.0
Barkevious Mingo,16,0,0,0.0,0,0,35,12,47,2.0,27.0
Damarious Randall,14,4,35,8.75,21,1,38,9,47,0.0,0.0
D.J. Reader,14,0,0,0.0,0,0,23,24,47,1.0,2.0
Patrick Robinson,16,4,36,9.0,19,0,39,8,47,1.0,0.0
Leonard Williams,16,1,6,6.0,6,0,22,25,47,2.0,12.0
P.J. Williams,16,2,7,3.5,7,0,34,13,47,0.0,0.0
Byron Maxwell,9,1,0,0.0,0,0,39,7,46,0.0,0.0
Steve McLendon,16,0,0,0.0,0,0,30,16,46,1.5,7.5
Marcus Peters,14,5,137,27.4,62,0,42,4,46,0.0,0.0
Muhammad Wilkerson,13,1,3,3.0,3,0,26,20,46,3.5,13.5
Geno Atkins,16,0,0,0.0,0,0,29,17,46,9.0,65.5
Carlos Dunlap,16,1,16,16.0,16,1,35,11,46,7.5,41.0
Ryan Kerrigan,16,1,24,24.0,24,1,34,12,46,13.0,73.5
Sam Acho,16,0,0,0.0,0,0,29,16,45,3.0,25.0
Aaron Colvin,16,0,0,0.0,0,0,38,7,45,0.0,0.0
T.J. Green,16,0,0,0.0,0,0,31,14,45,0.0,0.0
Everson Griffen,15,0,0,0.0,0,0,31,14,45,13.0,76.0
Cameron Heyward,15,0,0,0.0,0,0,30,15,45,12.0,71.0
Danielle Hunter,16,0,0,0.0,0,0,27,18,45,7.0,56.0
Kevin Johnson,12,0,0,0.0,0,0,35,10,45,0.0,0.0
T.J. McDonald,8,1,7,7.0,7,0,31,14,45,0.0,0.0
Jarran Reed,15,0,0,0.0,0,0,23,22,45,1.5,7.5
Stacy McGee,16,0,0,0.0,0,0,24,20,44,0.0,0.0
Brian Orakpo,16,0,0,0.0,0,0,30,14,44,7.0,68.5
Reggie Ragland,12,0,0,0.0,0,0,31,13,44,0.0,0.0
Sheldon Richardson,15,1,5,5.0,5,0,27,17,44,1.0,5.0
Al Woods,16,0,0,0.0,0,0,20,24,44,1.0,7.0
Shareece Wright,12,1,54,54.0,54,0,37,7,44,0.0,0.0
Mario Addison,16,0,0,0.0,0,0,27,17,44,11.0,70.5
Ezekiel Ansah,14,0,0,0.0,0,0,39,5,44,12.0,75.0
Eddie Goldman,15,0,0,0.0,0,0,27,17,44,1.5,5.5
Johnathan Hankins,15,0,0,0.0,0,0,24,20,44,2.0,3.0
D.J. Hayden,16,0,0,0.0,0,0,36,8,44,0.5,4.5
Davon House,12,1,0,0.0,0,0,37,7,44,1.0,8.0
Jerry Hughes,16,0,0,0.0,0,0,28,16,44,4.0,24.0
Jonathan Jones,16,1,6,6.0,6,0,39,5,44,1.0,15.0
Morris Claiborne,15,1,28,28.0,28,0,34,9,43,0.0,0.0
Justin Coleman,16,2,58,29.0,30,2,32,11,43,1.5,9.0
Josh Martin,14,0,0,0.0,0,0,28,15,43,1.5,8.0
Clay Matthews,14,0,0,0.0,0,0,27,16,43,7.5,53.0
Dexter McDonald,15,0,0,0.0,0,0,36,7,43,0.0,0.0
Alex Okafor,10,0,0,0.0,0,0,27,16,43,4.5,26.0
John Simon,9,1,26,26.0,26,1,28,15,43,3.0,15.0
T.J. Ward,12,0,0,0.0,0,0,31,12,43,0.0,0.0
Anthony Zettel,16,0,0,0.0,0,0,31,12,43,6.5,45.5
Frank Zombo,16,0,0,0.0,0,0,26,17,43,1.5,8.0
Bradley Roby,16,1,0,0.0,0,0,35,7,42,1.0,0.0
Preston Smith,16,2,26,13.0,18,0,31,11,42,8.0,40.5
Xavier Woods,16,1,7,7.0,7,0,33,9,42,0.0,0.0
Vinny Curry,16,0,0,0.0,0,0,25,17,42,3.0,25.0
Vernon Hargreaves III,9,0,0,0.0,0,0,37,5,42,0.0,0.0
Justin Bethel,16,1,82,82.0,82,1,29,12,41,0.0,0.0
Trevon Coley,15,0,0,0.0,0,0,24,17,41,2.0,13.0
Aaron Donald,14,0,0,0.0,0,0,32,9,41,11.0,95.0
Adam Gotsis,16,0,0,0.0,0,0,28,13,41,2.0,4.0
Devon Kennard,15,0,0,0.0,0,0,24,17,41,4.0,24.0
Steven Nelson,9,0,0,0.0,0,0,33,8,41,0.0,0.0
Kevin Pierre-Louis,14,0,0,0.0,0,0,31,10,41,0.0,0.0
Brooks Reed,16,0,0,0.0,0,0,23,18,41,4.0,41.0
Solomon Thomas,14,0,0,0.0,0,0,34,7,41,3.0,9.0
Desmond Trufant,15,2,43,21.5,43,0,36,5,41,1.0,7.0
Kyle Williams,16,0,0,0.0,0,0,21,20,41,3.0,17.0
Tramon Williams,13,2,12,6.0,12,0,39,2,41,0.0,0.0
Darryl Roberts,15,1,0,0.0,0,0,37,3,40,0.0,0.0
Chase Allen,16,0,0,0.0,0,0,29,11,40,0.0,0.0
Michael Bennett,16,0,0,0.0,0,0,25,15,40,8.5,56.5
Alvin Dupree,15,0,0,0.0,0,0,31,9,40,6.0,56.0
Davon Godchaux,15,0,0,0.0,0,0,26,14,40,0.0,0.0
Chris Harris,16,2,36,18.0,23,0,32,8,40,0.0,0.0
Casey Hayward,16,4,7,1.75,7,0,33,7,40,0.0,0.0
Malik Jackson,16,0,0,0.0,0,0,31,9,40,8.0,64.0
Tyson Alualu,16,0,0,0.0,0,0,25,14,39,4.0,27.0
Briean Boddy-Calhoun,13,0,0,0.0,0,0,29,10,39,0.0,0.0
Dontari Poe,16,0,0,0.0,0,0,23,16,39,2.5,17.5
Akeem Spence,16,0,0,0.0,0,0,19,20,39,3.0,23.0
Lardarius Webb,16,2,10,5.0,10,0,37,2,39,2.0,13.0
Kenny Moore,16,1,25,25.0,25,0,32,6,38,0.0,0.0
David Onyemata,16,0,0,0.0,0,0,18,20,38,2.0,10.0
Domata Peko,14,0,0,0.0,0,0,24,14,38,1.0,5.0
Nick Perry,12,0,0,0.0,0,0,23,15,38,7.0,43.0
Orlando Scandrick,11,0,0,0.0,0,0,32,6,38,0.0,0.0
Kayvon Webster,11,1,0,0.0,0,0,34,4,38,0.0,0.0
Allen Bailey,14,0,0,0.0,0,0,21,17,38,2.0,8.0
Jordan Evans,15,0,0,0.0,0,0,27,11,38,0.0,0.0
Corey Graham,14,2,73,36.5,59,0,34,4,38,0.0,0.0
Josh Hawkins,15,0,0,0.0,0,0,28,10,38,0.0,0.0
Miles Killebrew,16,1,35,35.0,35,1,32,6,38,0.0,0.0
Shaquil Barrett,16,0,0,0.0,0,0,31,6,37,4.0,19.0
Adrian Colbert,14,0,0,0.0,0,0,34,3,37,0.0,0.0
Ben Gedeon,16,0,0,0.0,0,0,23,14,37,0.0,0.0
Denzel Perryman,7,0,0,0.0,0,0,25,12,37,0.0,0.0
Olivier Vernon,12,1,0,0.0,0,0,23,14,37,6.5,35.5
Cory Littleton,16,1,2,2.0,2,0,22,14,36,1.0,6.0
Rashaan Melvin,10,3,28,9.33,21,0,30,6,36,0.0,0.0
Eric Murray,14,0,0,0.0,0,0,31,5,36,1.0,9.0
Haason Reddick,16,0,0,0.0,0,0,23,13,36,2.5,14.0
Josh Shaw,16,0,0,0.0,0,0,30,6,36,0.0,0.0
LeShaun Sims,13,1,0,0.0,0,0,31,5,36,0.0,0.0
Cameron Wake,16,0,0,0.0,0,0,26,10,36,10.5,72.0
Erik Walden,16,0,0,0.0,0,0,25,11,36,4.0,22.0
Denico Autry,16,0,0,0.0,0,0,23,13,36,5.0,43.5
Josh Bynes,14,1,25,25.0,25,0,31,5,36,1.0,2.0
William Gholston,14,0,0,0.0,0,0,21,15,36,0.0,0.0
Jonathan Casillas,8,0,0,0.0,0,0,25,10,35,0.0,0.0
Quinton Dunbar,15,1,0,0.0,0,0,30,5,35,0.0,0.0
Nate Hairston,14,1,21,21.0,11,0,26,9,35,2.0,12.0
Mike Hull,16,0,0,0.0,0,0,27,8,35,0.0,0.0
Terence Newman,16,1,3,3.0,3,0,25,10,35,0.0,0.0
Mike Pennel,16,0,0,0.0,0,0,20,15,35,0.0,0.0
Richard Sherman,9,2,20,10.0,19,0,25,10,35,0.0,0.0
Damien Wilson,16,0,0,0.0,0,0,21,14,35,1.0,1.0
Patrick Peterson,16,1,22,22.0,22,0,30,4,34,0.0,0.0
Sean Smith,14,2,8,4.0,8,0,32,2,34,0.0,0.0
Eddie Yarbrough,16,0,0,0.0,0,0,23,11,34,1.0,7.0
Andrew Adams,16,0,0,0.0,0,0,34,0,34,0.0,0.0
Connor Barwin,14,0,0,0.0,0,0,26,8,34,5.0,31.0
Ronald Darby,8,3,42,14.0,37,0,30,4,34,0.0,0.0
Kyle Emanuel,16,1,23,23.0,23,0,21,13,34,1.5,8.0
Leonard Floyd,10,0,0,0.0,0,0,24,10,34,4.5,31.0
Eli Harold,16,0,0,0.0,0,0,26,8,34,2.0,14.0
Shelby Harris,16,0,0,0.0,0,0,22,12,34,5.5,33.0
Marlon Humphrey,16,2,33,16.5,18,0,30,4,34,0.0,0.0
Chris Baker,15,0,0,0.0,0,0,24,9,33,0.5,0.0
Kavon Frazier,15,0,0,0.0,0,0,23,10,33,0.0,0.0
Willie Henry,14,0,0,0.0,0,0,24,9,33,3.5,23.0
Shaq Lawson,11,0,0,0.0,0,0,17,16,33,4.0,9.0
Earl Mitchell,16,0,0,0.0,0,0,19,14,33,1.0,6.0
Julius Peppers,16,0,0,0.0,0,0,21,12,33,11.0,61.0
Danny Shelton,14,0,0,0.0,0,0,20,13,33,0.0,0.0
Adolphus Washington,15,0,0,0.0,0,0,22,11,33,1.0,6.0
Dean Lowry,16,0,0,0.0,0,0,18,14,32,2.0,21.0
Kevin Minter,9,0,0,0.0,0,0,16,16,32,0.0,0.0
Derrick Morgan,14,0,0,0.0,0,0,16,16,32,7.5,54.0
Carl Nassib,16,0,0,0.0,0,0,19,13,32,3.0,14.0
Larry Ogunjobi,14,0,0,0.0,0,0,17,15,32,1.0,7.0
