Player Name,Games Played,Interceptions,Interception Yards,Average Ints per Game,Long,Touchdowns,Solo Tackles,Tackle Assists,Total Tackles,Sacks,Sack Loss Yards Caused
Kawika Mitchell,15,0,0,0.0,0,0,60,14,74,1.0,0.0
Charles Woodson,13,1,25,25.0,25,0,59,15,74,2.5,22.0
Marques Anderson,14,1,23,23.0,23,0,56,18,74,0.0,0.0
Aaron Schobel,16,0,0,0.0,0,0,46,27,73,8.0,47.5
Mark Roman,16,0,0,0.0,0,0,53,19,72,3.5,32.5
Darren Sharper,15,4,97,24.25,43,2,59,13,72,0.0,0.0
Adalius Thomas,16,1,8,8.0,8,0,55,17,72,8.0,28.0
Reggie Tongue,16,1,23,23.0,23,0,55,17,72,0.0,0.0
Brian Urlacher,9,1,42,42.0,42,0,54,18,72,5.5,19.0
Marques Douglas,16,0,0,0.0,0,0,49,23,72,5.5,37.5
Dhani Jones,16,1,0,0.0,0,0,49,23,72,0.5,0.0
Dexter Coakley,16,0,0,0.0,0,0,53,18,71,0.0,0.0
Andra Davis,11,3,35,11.67,30,0,53,18,71,0.5,3.0
Ian Gold,16,1,31,31.0,31,0,54,17,71,0.5,5.0
Ronnie Heard,16,1,14,14.0,14,0,59,12,71,0.0,0.0
Ifeanyi Ohalete,16,0,0,0.0,0,0,58,13,71,0.0,0.0
Justin Smith,16,0,0,0.0,0,0,42,29,71,8.0,70.5
Matt Stewart,16,0,0,0.0,0,0,59,12,71,1.5,14.5
Mike Vrabel,16,0,0,0.0,0,0,54,17,71,5.5,48.5
Kailee Wong,16,3,0,0.0,0,0,51,20,71,5.5,29.0
Terence Newman,16,4,31,7.75,21,0,66,4,70,0.0,0.0
Shawntae Spencer,16,0,0,0.0,0,0,61,9,70,0.0,0.0
Greg Wesley,12,4,92,23.0,65,0,63,7,70,0.0,0.0
Kevin Williams,16,1,7,7.0,7,0,52,18,70,11.5,60.5
Brian Dawkins,15,4,40,10.0,32,0,62,8,70,3.0,15.0
Larry Foote,16,1,1,1.0,1,0,53,17,70,3.0,20.0
Cornelius Griffin,15,0,0,0.0,0,0,56,14,70,6.0,40.0
Kelly Herndon,16,2,17,8.5,15,0,56,14,70,1.0,5.0
Ken Lucas,16,6,46,7.67,25,1,62,8,70,0.0,0.0
Kevin Hardy,16,0,0,0.0,0,0,42,27,69,4.0,18.0
Lemar Marshall,16,0,0,0.0,0,0,48,21,69,1.5,12.0
William James,16,2,9,4.5,9,0,61,8,69,0.0,0.0
Jeremiah Trotter,16,0,0,0.0,0,0,59,10,69,1.0,8.0
Eugene Wilson,15,4,51,12.75,24,0,59,10,69,0.0,0.0
Shaun Rogers,16,0,0,0.0,0,0,48,20,68,4.0,18.0
Donnie Spragan,16,0,0,0.0,0,0,46,22,68,1.0,1.0
Jason Taylor,16,1,0,0,41,27,68,9.5,64.5
Aaron Kampman,16,0,0,0.0,0,0,48,20,68,4.5,23.5
R.W. McQuarters,16,2,85,42.5,45,1,55,12,67,0.0,0.0
Jeff Posey,16,1,3,3.0,3,0,39,27,66,1.0,6.0
Antuan Edwards,14,0,0,0.0,0,0,48,18,66,1.0,5.0
Kevin Kaesviharn,15,0,0,0.0,0,0,50,16,66,0.0,0.0
Patrick Kerney,16,1,0,0.0,0,0,55,11,66,13.0,94.5
John Lynch,15,1,2,2.0,2,0,49,17,66,2.0,17.0
Ricky Manning,16,4,46,11.5,30,0,54,12,66,0.0,0.0
Michael Boulware,16,5,69,13.8,63,1,49,16,65,1.0,9.0
Steve Foley,16,2,4,2.0,4,0,48,17,65,10.0,45.5
Deon Grant,16,2,4,2.0,4,0,50,15,65,1.0,9.0
Kevin Mathis,15,2,101,50.5,66,2,60,5,65,0.0,0.0
Julius Peppers,16,2,143,71.5,97,1,53,12,65,11.0,71.0
Chaun Thompson,16,0,0,0.0,0,0,43,22,65,2.5,15.5
Lamont Thompson,16,4,77,19.25,37,1,55,10,65,0.0,0.0
Rashean Mathis,16,5,42,8.4,21,0,54,10,64,0.0,0.0
Shawn Springs,15,5,117,23.4,38,0,52,12,64,6.0,37.0
Aaron Glenn,16,5,40,8.0,23,0,56,8,64,0.0,0.0
Kim Herring,12,1,0,0.0,0,0,51,13,64,0.0,0.0
Jason Babin,16,0,0,0.0,0,0,51,12,63,4.0,19.0
Kevin Bentley,16,0,0,0.0,0,0,44,19,63,0.0,0.0
Tory James,16,8,66,8.25,23,0,58,5,63,0.0,0.0
Jamie Winborn,14,1,1,1.0,1,0,54,9,63,4.5,39.5
Jeff Zgonina,16,0,0,0.0,0,0,32,31,63,5.0,27.0
Lawyer Milloy,11,2,20,10.0,11,0,39,23,62,4.0,39.0
Mark Fields,14,1,14,14.0,14,0,50,12,62,4.0,27.0
Al Harris,16,1,29,29.0,29,0,56,6,62,0.0,0.0
Quentin Jammer,16,1,12,12.0,12,0,53,9,62,0.0,0.0
Niko Koutouvides,16,0,0,0.0,0,0,49,13,62,1.0,1.0
Kenard Lang,16,0,0,0.0,0,0,49,13,62,7.0,52.0
Karlos Dansby,15,1,2,2.0,2,0,44,17,61,5.0,26.0
Kelly Gregg,14,0,0,0.0,0,0,44,17,61,1.5,5.5
Napoleon Harris,14,0,0,0.0,0,0,47,14,61,0.0,0.0
Jim Nelson,15,1,0,0.0,0,0,46,15,61,0.0,0.0
Fred Smoot,15,3,17,5.67,17,0,55,6,61,0.0,0.0
Greg Spires,16,0,0,0.0,0,0,47,14,61,8.0,56.5
Terrell Suggs,16,0,0,0.0,0,0,46,14,60,10.5,83.5
Dontarrious Thomas,16,0,0,0.0,0,0,43,17,60,0.5,4.0
Ben Leber,16,0,0,0.0,0,0,49,11,60,2.0,17.0
Phillip Buchanon,14,3,69,23.0,37,1,50,9,59,0.0,0.0
Greg Ellis,16,0,0,0.0,0,0,44,15,59,9.0,55.0
Jason Ferguson,16,0,0,0.0,0,0,37,22,59,3.5,28.0
Alex Lewis,15,1,33,33.0,33,0,44,15,59,2.0,6.0
Brian Young,15,0,0,0.0,0,0,40,19,59,2.5,12.0
Duane Starks,15,3,46,15.33,41,1,53,5,58,1.0,0.0
Patrick Surtain,15,4,2,0.5,2,0,40,18,58,1.0,11.0
Osi Umenyiora,16,0,0,0.0,0,0,42,16,58,7.0,40.0
Eric Warfield,16,4,49,12.25,43,1,50,8,58,0.0,0.0
Idrees Bashir,13,0,0,0.0,0,0,41,17,58,0.0,0.0
Brian Kelly,16,4,101,25.25,75,0,51,7,58,0.0,0.0
Chris Claiborne,12,1,15,15.0,15,1,39,18,57,1.0,3.0
Chris Draft,14,1,33,33.0,33,0,42,15,57,0.0,0.0
Shaun Ellis,15,0,0,0.0,0,0,39,18,57,11.0,53.0
Bobby Hamilton,16,0,0,0.0,0,0,34,23,57,1.0,5.0
Junior Seau,8,0,0,0.0,0,0,31,26,57,1.0,7.0
John Thornton,16,0,0,0.0,0,0,37,20,57,3.0,16.0
Courtney Watson,12,0,0,0.0,0,0,40,17,57,2.0,14.0
Lito Sheppard,15,5,172,34.4,102,2,52,4,56,1.0,8.0
Robert Thomas,14,0,0,0.0,0,0,41,15,56,0.0,0.0
Deshea Townsend,15,4,54,13.5,39,1,47,9,56,4.0,24.0
Demorrio Williams,16,0,0,0.0,0,0,48,8,56,2.5,9.5
Willie Williams,16,1,0,0.0,0,0,41,15,56,1.0,6.0
Gibril Wilson,8,3,39,13.0,39,0,49,7,56,3.0,11.0
Fakhir Brown,16,2,0,0.0,0,0,55,1,56,0.0,0.0
Marcus Coleman,12,2,116,58.0,102,1,45,11,56,0.0,0.0
Chris Crocker,12,1,20,20.0,20,1,46,10,56,2.0,15.0
Monty Beisel,11,1,0,0,44,11,55,2.5,17.5
Colin Branch,16,3,79,26.33,76,0,41,14,55,0.0,0.0
Dwaine Carpenter,15,1,31,31.0,31,0,50,5,55,2.0,18.0
Derrick Rodgers,8,0,0,0.0,0,0,44,11,55,0.0,0.0
Brandon Short,16,0,0,0.0,0,0,42,13,55,0.0,0.0
Chike Okeafor,16,0,0,0.0,0,0,41,13,54,8.5,55.5
Joey Porter,15,1,3,3.0,3,0,37,17,54,7.0,51.0
Marcus Stroud,16,0,0,0.0,0,0,38,16,54,4.5,26.0
Ike Reese,16,2,22,11.0,15,0,45,8,53,1.0,7.0
Dewayne Robertson,16,0,0,0.0,0,0,39,14,53,3.0,21.5
Pat Williams,16,1,20,20.0,20,1,37,16,53,2.5,18.5
Donnie Abraham,16,2,66,33.0,66,1,38,15,53,0.0,0.0
Cory Hall,14,0,0,0.0,0,0,42,11,53,0.0,0.0
Shaunard Harts,16,0,0,0.0,0,0,45,8,53,0.0,0.0
Earl Little,16,1,28,28.0,28,0,41,12,53,0.0,0.0
Jason David,16,4,36,9.0,34,1,48,4,52,0.0,0.0
Orlando Huff,16,0,0,0.0,0,0,42,10,52,1.0,10.0
Stuart Schweigert,16,0,0,0.0,0,0,43,9,52,0.0,0.0
Daryl Smith,15,1,0,0.0,0,0,44,8,52,2.0,12.0
Robaire Smith,16,0,0,0.0,0,0,32,20,52,2.0,12.0
Tank Williams,9,1,13,13.0,13,0,41,11,52,1.0,18.0
Willie McGinest,16,1,27,27.0,27,0,35,16,51,9.5,55.5
Seth Payne,16,0,0,0.0,0,0,36,15,51,2.0,16.0
James Allen,16,0,0,0.0,0,0,35,16,51,0.0,0.0
Jerry Azumah,12,4,128,32.0,70,1,40,11,51,1.5,7.0
Alex Brown,16,0,0,0.0,0,0,39,12,51,6.0,34.5
Fernando Bryant,10,0,0,0.0,0,0,42,9,51,0.0,0.0
Michael Hawthorne,16,0,0,0.0,0,0,38,13,51,0.0,0.0
Duane Clemons,14,0,0,0.0,0,0,32,18,50,6.5,41.5
Chartric Darby,16,0,0,0.0,0,0,40,10,50,0.0,0.0
Russell Davis,16,0,0,0.0,0,0,39,11,50,1.0,8.0
Daylon McCutcheon,12,2,0,0.0,2,0,45,5,50,0.0,0.0
Alvin McKinley,16,0,0,0.0,0,0,29,20,49,3.0,17.0
Mark Simoneau,14,0,0,0.0,0,0,34,15,49,1.5,16.0
Ty Warren,16,0,0,0.0,0,0,39,10,49,3.5,22.5
Cedric Woodard,16,0,0,0.0,0,0,28,21,49,1.0,12.0
Andre Woolfolk,10,1,25,25.0,25,0,42,7,49,0.0,0.0
John Abraham,12,0,0,0.0,0,0,35,14,49,9.5,60.0
Ahmad Carroll,14,1,0,0.0,0,0,46,3,49,2.0,8.0
Kevin Carter,16,0,0,0.0,0,0,26,23,49,6.0,39.0
Mike Doss,10,2,32,16.0,32,0,42,7,49,1.0,2.0
Anthony Adams,14,0,0,0.0,0,0,41,7,48,0.0,0.0
Keith Adams,16,0,0,0.0,0,0,42,6,48,0.0,0.0
Bertrand Berry,16,0,0,0.0,0,0,40,8,48,14.5,95.0
Bryce Fisher,16,0,0,0.0,0,0,37,11,48,8.5,73.0
James Hall,16,1,30,30.0,30,0,38,10,48,11.5,74.5
Keith Newman,15,0,0,0.0,0,0,36,12,48,3.5,21.5
Alshermond Singleton,13,0,0,0.0,0,0,35,13,48,0.0,0.0
Fred Thomas,15,0,0,0.0,0,0,46,2,48,0.0,0.0
Aeneas Williams,13,0,0,0.0,0,0,40,8,48,0.0,0.0
Bryant Young,16,0,0,0.0,0,0,37,11,48,3.0,25.0
Hannibal Navies,15,0,0,0.0,0,0,37,10,47,0.5,5.5
Jimmy Williams,12,0,0,0.0,0,0,38,9,47,1.0,6.0
Raheem Brock,16,0,0,0.0,0,0,36,11,47,6.5,48.0
Kabeer Gbaja-Biamila,16,0,0,0.0,0,0,33,14,47,13.5,97.0
Sam Madison,16,0,0,0.0,0,0,34,13,47,0.0,0.0
William Bartee,14,0,0,0.0,0,0,40,6,46,1.5,11.5
Colby Bockwoldt,16,0,0,0.0,0,0,40,6,46,1.0,0.0
Darren Howard,13,0,0,0.0,0,0,36,10,46,11.0,61.5
Bradie James,16,0,0,0.0,0,0,34,12,46,0.0,0.0
Leonard Little,16,0,0,0.0,0,0,38,8,46,7.0,44.0
Kenny Mixon,14,0,0,0.0,0,0,28,18,46,2.5,17.0
Rashad Moore,16,0,0,0.0,0,0,32,14,46,2.0,0.0
Ryan Pickett,16,0,0,0.0,0,0,42,4,46,2.0,14.0
Kevin Thomas,16,0,0,0.0,0,0,32,13,45,1.0,4.0
Denard Walker,16,1,45,45.0,45,0,43,2,45,0.0,0.0
Nnamdi Asomugha,16,0,0,0.0,0,0,37,8,45,1.0,8.5
Cory Bird,13,0,0,0.0,0,0,35,10,45,0.0,0.0
Tyler Brayton,15,1,24,24.0,24,0,37,8,45,2.5,11.0
Rich Coady,16,0,0,0.0,0,0,38,7,45,0.0,0.0
Glenn Earl,12,0,0,0.0,0,0,36,9,45,0.0,0.0
John Engelberger,16,0,0,0.0,0,0,25,20,45,6.0,40.5
Demarcus Faggins,16,3,47,15.67,43,1,41,4,45,0.0,0.0
James Harrison,16,0,0,0.0,0,0,36,9,45,1.0,3.0
Renaldo Hill,13,1,2,2.0,2,0,38,7,45,1.0,12.0
Victor Hobson,12,1,2,2.0,2,0,30,15,45,0.0,0.0
Von Hutchins,16,1,77,77.0,77,1,32,13,45,0.0,0.0
Tommie Harris,16,0,0,0.0,0,0,29,15,44,3.5,18.0
Derrick Pope,16,0,0,0.0,0,0,29,15,44,2.0,5.0
Ian Scott,14,0,0,0.0,0,0,34,10,44,2.0,12.0
Aaron Smith,16,0,0,0.0,0,0,31,13,44,8.0,46.0
Jermaine Phillips,9,1,0,0.0,0,0,32,11,43,1.0,2.0
Montae Reagor,16,0,0,0.0,0,0,35,8,43,5.0,24.0
Travian Smith,8,0,0,0.0,0,0,32,11,43,0.0,0.0
Bryan Thomas,14,0,0,0.0,0,0,28,15,43,1.5,16.5
David Bowens,16,0,0,0.0,0,0,28,15,43,7.0,55.0
Leonardo Carson,15,0,0,0.0,0,0,29,14,43,0.5,4.5
Reggie Hayward,16,1,76,76.0,76,0,31,12,43,10.5,73.5
Sam Adams,16,1,0,0.0,0,0,27,15,42,5.0,41.0
Stephen Cooper,16,0,0,0.0,0,0,32,10,42,0.0,0.0
Bhawoh Jue,16,1,23,23.0,23,0,38,4,42,0.0,0.0
Chris McAlister,15,1,51,51.0,51,1,38,4,42,0.0,0.0
Warren Sapp,16,0,0,0.0,0,0,31,11,42,2.5,17.5
Lynn Scott,16,1,2,2.0,2,0,33,9,42,1.0,6.0
Anthony Simmons,7,1,23,23.0,23,1,30,12,42,0.0,0.0
Will Smith,16,0,0,0.0,0,0,32,10,42,7.5,41.0
Vince Wilfork,16,0,0,0.0,0,0,27,15,42,2.0,11.0
Jerome Woods,10,0,0,0.0,0,0,36,6,42,1.0,4.0
Scott McGarrahan,16,1,11,11.0,11,0,32,9,41,0.5,3.5
Cory Redding,16,0,0,0.0,0,0,35,6,41,3.0,20.0
Bryan Robinson,16,0,0,0.0,0,0,24,17,41,0.0,0.0
Jason Simmons,10,1,0,0.0,0,0,35,6,41,0.0,0.0
Ted Washington,16,0,0,0.0,0,0,33,8,41,3.0,17.0
Jason Webster,10,1,18,18.0,18,0,39,2,41,0.0,0.0
Brentson Buckner,15,1,8,8.0,8,0,27,14,41,3.5,27.5
Roderick Coleman,13,1,39,39.0,39,1,32,9,41,11.5,81.5
Andre Dyson,16,6,135,22.5,44,0,35,6,41,0.0,0.0
Barry Gardner,14,1,30,30.0,30,0,26,15,41,0.0,0.0
La'Roi Glover,16,0,0,0.0,0,0,31,10,41,7.0,40.0
Carlos Hall,14,0,0,0.0,0,0,26,15,41,2.5,11.0
Brendon Ayanbadejo,16,1,2,2.0,2,0,23,17,40,0.0,0.0
Darnell Dockett,16,1,20,20.0,20,0,34,6,40,3.5,24.0
Anthony Floyd,11,0,0,0.0,0,0,27,13,40,0.0,0.0
Lance Frazier,12,2,2,1.0,2,0,34,6,40,0.0,0.0
Roderick Hood,16,1,20,20.0,20,0,36,4,40,0.0,0.0
Spencer Johnson,9,0,0,0.0,0,0,29,11,40,1.0,8.0
Jon McGraw,12,2,0,0.0,0,0,32,8,40,0.0,0.0
Deltha O'Neal,12,4,60,15.0,31,1,35,5,40,1.0,8.0
Roman Phifer,13,1,26,26.0,26,0,30,10,40,1.5,9.5
Simeon Rice,16,0,0,0.0,0,0,34,6,40,12.0,71.0
Fred Robbins,15,1,13,13.0,13,0,31,9,40,5.0,31.0
Richard Seymour,15,0,0,0.0,0,0,25,15,40,5.0,30.0
Charles Tillman,8,0,0,0.0,0,0,33,7,40,0.0,0.0
Igor Olshansky,16,0,0,0.0,0,0,24,15,39,1.0,5.0
Pierson Prioleau,16,0,0,0.0,0,0,25,14,39,0.0,0.0
Keiwan Ratliff,16,0,0,0.0,0,0,29,10,39,0.0,0.0
Mike Rucker,16,0,0,0.0,0,0,36,3,39,3.5,17.5
Asante Samuel,13,1,34,34.0,34,1,37,2,39,0.0,0.0
Keith Smith,15,1,2,2.0,2,0,31,8,39,0.0,0.0
Michael Waddell,16,1,0,0.0,0,0,36,3,39,0.0,0.0
Anthony Weaver,16,1,1,1.0,1,0,35,4,39,4.0,23.0
Tracy White,10,0,0,0.0,0,0,30,9,39,1.0,7.0
Rocky Bernard,14,0,0,0.0,0,0,26,13,39,3.5,23.0
John Browning,16,0,0,0.0,0,0,32,7,39,4.5,25.5
Quinton Caver,16,0,0,0.0,0,0,33,6,39,0.0,0.0
Terry Cousin,16,1,6,6.0,6,0,32,7,39,0.0,0.0
Ebenezer Ekuban,16,0,0,0.0,0,0,29,10,39,8.0,35.0
Trev Faulk,13,0,0,0.0,0,0,29,10,39,0.0,0.0
Barrett Green,10,0,0,0.0,0,0,26,13,39,0.0,0.0
Tim Johnson,16,1,8,8.0,8,0,26,13,39,0.5,5.0
Dre' Bly,13,4,107,26.75,55,1,32,6,38,0.0,0.0
Deke Cooper,16,1,0,0.0,0,0,34,4,38,1.0,2.0
Sammy Davis,12,1,4,4.0,4,0,32,6,38,0.0,0.0
Jamar Fletcher,16,1,0,0.0,0,0,35,3,38,0.0,0.0
Chris Kelsay,16,1,3,3.0,3,0,23,15,38,4.5,41.0
Kindal Moorehead,14,1,17,17.0,17,1,31,7,38,2.0,16.0
Donnie Nickey,15,0,0,0.0,0,0,29,9,38,0.0,0.0
Adewale Ogunleye,12,0,0,0.0,0,0,29,9,38,5.0,21.5
Orpheus Roye,15,0,0,0.0,0,0,30,8,38,1.0,10.0
Marcellus Wiley,16,0,0,0.0,0,0,31,7,38,3.0,18.0
Chad Williams,16,3,156,52.0,94,1,31,7,38,2.0,18.0
Jay Williams,16,1,0,0.0,0,0,21,17,38,2.0,5.0
Grant Wistrom,9,0,0,0.0,0,0,27,11,38,3.5,25.5
Renaldo Wynn,16,0,0,0.0,0,0,30,8,38,3.0,10.0
DaShon Polk,16,0,0,0.0,0,0,25,12,37,1.0,1.0
Chad Brown,7,0,0,0.0,0,0,26,11,37,1.0,14.0
Vinny Ciurciu,16,0,0,0.0,0,0,28,9,37,0.0,0.0
Clark Haggans,13,0,0,0.0,0,0,29,8,37,6.0,15.0
Albert Haynesworth,10,0,0,0.0,0,0,26,11,37,1.0,9.0
Gary Brackett,15,2,2,1.0,2,0,24,12,36,0.0,0.0
Antonio Cochran,16,1,0,0.0,0,0,27,9,36,6.5,35.0
Tony Dixon,16,0,0,0.0,0,0,32,4,36,3.0,22.0
Greg Favors,15,0,0,0.0,0,0,25,11,36,5.5,27.0
Drayton Florence,13,4,54,13.5,40,0,31,5,36,0.0,0.0
Dwight Freeney,16,0,0,0.0,0,0,33,3,36,16.0,120.0
DeAngelo Hall,10,2,50,25.0,48,1,29,7,36,0.5,0.5
Quentin Harris,16,1,0,0,33,3,36,1.0,2.0
