Player Name,Games Played,Interceptions,Interception Yards,Average Ints per Game,Long,Touchdowns,Sacks,Sack Loss Yards Caused
Neal Colzie,16,6,110,18.33,82,1,--,--
Nolan Cromwell,16,5,94,18.8,94,0,--,--
George Cumby,16,3,22,7.33,17,0,--,--
Bill Currier,16,3,2,0.67,2,0,--,--
Buddy Curry,16,1,35,35.0,35,1,--,--
Thom Darden,13,3,68,22.67,45,0,--,--
Mike Davis,7,1,0,0.0,0,0,--,--
Mike Douglass,16,3,20,6.67,13,0,--,--
Michael Downs,15,7,81,11.57,25,0,--,--
A.J. Duhe,16,1,11,11.0,11,0,--,--
Frank Duncan,7,1,0,0.0,0,0,--,--
Kenny Easley,14,3,155,51.67,82,1,--,--
Glen Edwards,8,2,45,22.5,39,0,--,--
Herman Edwards,16,3,1,0.33,1,0,--,--
Larry Evans,16,1,1,1.0,1,0,--,--
Ken Fantetti,16,2,18,9.0,17,0,--,--
Calvin Favron,14,1,42,42.0,42,0,--,--
Gary Fencik,16,6,121,20.17,69,1,--,--
Jeff Fisher,16,2,3,1.5,3,0,--,--
Judson Flint,16,2,33,16.5,33,0,--,--
Larry Flowers,16,1,9,9.0,9,0,--,--
Steve Foley,16,5,81,16.2,24,0,--,--
Tim Fox,16,3,20,6.67,20,0,--,--
Mike Fuller,15,1,31,31.0,31,0,--,--
Blane Gaison,14,1,0,0.0,0,0,--,--
Russell Gary,14,1,0,0.0,0,0,--,--
Nesby Glasgow,14,2,35,17.5,31,0,--,--
Bob Glazebrook,16,2,21,10.5,18,0,--,--
Don Goode,16,1,1,1.0,1,0,--,--
Randy Gradishar,16,4,38,9.5,16,0,--,--
Hector Gray,16,1,0,0.0,0,0,--,--
Bubba Green,15,1,3,3.0,3,0,--,--
Gary Green,16,5,37,7.4,16,0,--,--
Hugh Green,16,2,56,28.0,50,0,--,--
Ken Greene,15,7,111,15.86,47,0,--,--
Roy Green,16,3,44,14.67,29,0,--,--
Bob Gregor,14,2,11,5.5,11,0,--,--
Jeff Griffin,16,1,4,4.0,4,0,--,--
Alvin Hall,16,1,60,60.0,60,1,--,--
Jack Ham,12,1,23,23.0,23,0,--,--
Tom Hannon,16,4,28,7.0,28,0,--,--
Mike Harden,16,2,34,17.0,38,0,--,--
Al Harris,16,1,44,44.0,44,1,--,--
Bo Harris,16,2,92,46.0,49,0,--,--
Eric Harris,16,7,109,15.57,43,0,--,--
John Harris,16,10,155,15.5,42,2,--,--
Joe Harris,16,1,7,7.0,7,0,--,--
Carter Hartwig,16,3,78,26.0,36,0,--,--
Maurice Harvey,16,6,217,36.17,53,0,--,--
Derrick Hatchett,16,2,8,4.0,8,0,--,--
Mike Hawkins,15,1,16,16.0,16,0,--,--
Lester Hayes,16,3,0,0.0,0,0,--,--
Mark Haynes,16,1,9,9.0,9,0,--,--
Mike Haynes,8,1,3,3.0,3,0,--,--
Reuben Henderson,16,4,84,21.0,39,0,--,--
Dwight Hicks,16,9,239,26.56,72,1,--,--
Jerry Holmes,16,1,0,0.0,0,0,--,--
John Holt,16,1,13,13.0,13,0,--,--
Estus Hood,16,3,59,19.67,41,1,--,--
Bob Horn,16,1,12,12.0,12,0,--,--
Byron Hunt,16,1,7,7.0,7,0,--,--
James Hunter,12,1,10,0,--,--
LeRoy Irvin,16,3,18,6.0,18,0,--,--
Michael Jackson,16,2,51,25.5,33,0,--,--
Terry Jackson,16,3,57,19.0,32,1,--,--
Roland James,16,2,29,14.5,21,0,--,--
Cecil Johnson,16,5,84,16.8,36,0,--,--
Charlie Johnson,16,1,0,0.0,0,0,--,--
Charles Johnson,5,1,19,19.0,19,0,--,--
Gary Johnson,16,1,41,41.0,36,1,--,--
Kenny Johnson,16,3,35,11.67,23,0,--,--
Ron Johnson,12,2,8,4.0,8,0,--,--
Earl Jones,16,2,42,21.0,39,0,--,--
Leroy Jones,16,1,6,6.0,6,0,--,--
E.J. Junior,16,1,5,5.0,5,0,--,--
Mel Kaufman,11,2,25,12.5,25,0,--,--
Bill Kay,16,2,47,23.5,30,0,--,--
Brian Kelley,16,2,43,21.5,27,0,--,--
Linden King,16,1,28,28.0,28,0,--,--
Kurt Knoff,16,3,24,8.0,20,0,--,--
Jim Kovach,15,1,13,13.0,13,0,--,--
Mike Kozlowski,14,3,37,12.33,29,0,--,--
Barry Krauss,16,1,10,10.0,10,0,--,--
Rod Kush,16,1,19,19.0,19,0,--,--
Fulton Kuykendall,16,1,20,20.0,20,1,--,--
Aaron Kyle,16,2,40,20.0,40,0,--,--
Bruce Laird,15,3,59,19.67,24,0,--,--
Jack Lambert,16,6,76,12.67,31,0,--,--
Joe Lavender,16,4,52,13.0,30,0,--,--
Jim LeClair,14,1,0,0.0,0,0,--,--
Keith Lee,15,1,0,0.0,0,0,--,--
Mark Lee,16,6,50,8.33,25,0,--,--
Frank LeMaster,16,2,28,14.0,22,0,--,--
Dave Lewis,13,2,12,6.0,10,0,--,--
D.D. Lewis,16,1,0,0.0,0,0,--,--
Dave Logan,14,1,0,0.0,0,0,--,--
Randy Logan,16,2,0,0,--,--
Ronnie Lott,16,7,117,16.71,41,3,--,--
Woodrow Lowe,16,3,0,0.0,0,0,--,--
Johnny Lynn,13,3,76,25.33,67,0,--,--
Brison Manor,16,1,16,16.0,16,0,--,--
Frank Manumaleuga,4,2,17,8.5,12,0,--,--
Rod Martin,16,1,7,7.0,7,0,--,--
Saladin Martin,15,1,0,0.0,0,0,--,--
Clay Matthews,16,2,14,7.0,8,0,--,--
Milt McColl,16,1,22,22.0,22,0,--,--
Mike McCoy,16,2,20,10.0,16,0,--,--
Odis McKinney,16,3,38,12.67,34,0,--,--
Fred McNeill,16,2,26,13.0,14,0,--,--
Lance Mehl,15,3,17,5.67,10,0,--,--
Mark Murphy,16,3,57,19.0,50,0,--,--
Mark Murphy,16,7,68,9.71,29,0,--,--
Neal Musser,7,1,0,0.0,0,0,--,--
Tom Myers,16,2,70,35.0,54,0,--,--
Rob Nairne,16,1,18,18.0,18,0,--,--
Mike Nelms,16,1,3,3.0,3,0,--,--
Shane Nelson,10,1,9,9.0,9,0,--,--
Ray Oldham,16,1,10,10.0,10,0,--,--
Neal Olkewicz,14,2,22,11.0,12,1,--,--
Dwayne O'Steen,16,1,2,2.0,2,0,--,--
Burgess Owens,16,2,30,15.0,30,1,--,--
Lemar Parrish,12,1,1,1.0,1,0,--,--
Whitney Paul,16,2,30,15.0,25,0,--,--
Rod Perry,16,3,18,6.0,10,0,--,--
Vernon Perry,16,2,46,23.0,34,0,--,--
Tony Peters,16,3,0,0.0,0,0,--,--
Ray Phillips,16,1,0,0.0,0,0,--,--
Reggie Pinkney,16,1,0,0.0,0,0,--,--
Johnnie Poe,15,1,0,0.0,0,0,--,--
Tom Pridemore,16,7,221,31.57,102,1,--,--
Darrol Ray,16,7,227,32.43,64,2,--,--
Ricky Ray,4,1,33,33.0,33,0,--,--
Rick Razzano,16,1,11,11.0,11,0,--,--
Glen Redd,16,1,7,7.0,7,0,--,--
Beasley Reece,16,4,84,21.0,32,0,--,--
Mike Reinfeldt,16,2,18,9.0,16,0,--,--
Jack Reynolds,16,1,0,0.0,0,0,--,--
Earnest Rhone,16,3,35,11.67,16,0,--,--
Al Richardson,16,1,9,9.0,9,0,--,--
Ken Riley,16,5,6,1.2,6,0,--,--
Isiah Robertson,16,2,15,7.5,15,0,--,--
Jerry Robinson,15,1,3,3.0,3,0,--,--
Charles Romes,16,4,113,28.25,35,0,--,--
Rick Sanford,16,3,28,9.33,21,0,--,--
Terry Schmidt,16,2,4,2.0,4,0,--,--
Ken Schroy,16,2,58,29.0,39,0,--,--
John Sciarra,10,1,0,0.0,0,0,--,--
Clarence Scott,16,4,46,11.5,26,0,--,--
Pete Shaw,16,3,50,16.67,23,0,--,--
Donnie Shell,14,5,52,10.4,25,0,--,--
Rod Shoate,16,1,0,0.0,0,0,--,--
Bill Simpson,16,4,42,10.5,42,0,--,--
Keith Simpson,12,2,34,17.0,21,0,--,--
Mike Singletary,16,1,0,--,--
Dennis Smith,16,1,65,65.0,65,0,--,--
Ed Smith,16,2,11,5.5,8,0,--,--
Mike Spivey,12,1,0,0.0,0,0,--,--
Kirk Springs,10,2,5,2.5,5,0,--,--
Greg Stemrick,16,3,94,31.33,38,0,--,--
John Swain,12,2,18,9.0,18,0,--,--
Bob Swenson,16,3,53,17.67,32,0,--,--
Lawrence Taylor,16,1,1,1.0,1,0,--,--
Willie Teal,16,4,23,5.75,15,0,--,--
J.T. Thomas,16,4,18,4.5,16,0,--,--
Pat Thomas,12,4,80,20.0,64,0,--,--
Billy Thompson,16,4,14,3.5,14,0,--,--
Dennis Thurman,16,9,187,20.78,96,0,--,--
Keena Turner,16,1,0,0.0,0,0,--,--
Brad Van Pelt,14,1,10,10.0,10,0,--,--
Fulton Walker,16,1,0,0.0,0,0,--,--
Everson Walls,16,11,133,12.09,33,0,--,--
Len Walterscheid,6,1,0,0.0,0,0,--,--
Anthony Washington,16,3,46,15.33,35,0,--,--
Mike Washington,14,6,156,26.0,34,1,--,--
Ted Washington,16,1,19,19.0,19,0,--,--
Charlie Waters,16,3,21,7.0,21,0,--,--
Frank Wattelet,16,3,16,5.33,16,0,--,--
Ted Watts,16,1,12,12.0,12,0,--,--
Dave Waymer,16,4,54,13.5,31,0,--,--
Roger Wehrli,16,4,8,2.0,6,0,--,--
Stan White,16,4,37,9.25,16,0,--,--
Reggie Wilkes,14,2,18,9.0,11,0,--,--
Ben Williams,16,1,0,0.0,0,0,--,--
Carlton Williamson,16,4,44,11.0,28,0,--,--
Eric Williams,15,1,17,17.0,17,0,--,--
Joel Williams,10,1,25,25.0,25,0,--,--
Mike Williams,14,3,0,0.0,0,0,--,--
Reggie Williams,16,4,33,8.25,14,0,--,--
Brenard Wilson,15,5,73,14.6,26,0,--,--
J.C. Wilson,16,1,1,1.0,1,0,--,--
Steve Wilson,16,2,0,0.0,0,0,--,--
Rich Wingo,16,1,38,38.0,38,0,--,--
Dennis Winston,14,1,1,1.0,1,0,--,--
Dwayne Woodruff,16,1,17,17.0,17,0,--,--
Eric Wright,16,3,26,8.67,26,0,--,--
Jim Youngblood,16,1,20,20.0,20,0,--,--
Roynell Young,13,4,35,8.75,33,0,--,--
John Zamberlin,16,1,11,11.0,11,0,--,--
