Player Name,Games Played,Interceptions,Interception Yards,Average Ints per Game,Long,Touchdowns,Sacks,Sack Loss Yards Caused
Marcus Buckley,14,1,0,0.0,0,0,1.5,10.5
Terrell Buckley,16,8,157,19.63,61,1,0.0,0.0
Brentson Buckner,13,0,0,0.0,0,0,0.5,2.5
Rob Burnett,16,0,0,0.0,0,0,2.5,24.5
Jeff Burris,14,1,0,0.0,0,0,0.0,0.0
John Burrough,16,0,0,0.0,0,0,0.5,4.0
Shane Burton,15,0,0,0.0,0,0,2.0,15.0
Lewis Bush,10,0,0,0.0,0,0,1.0,7.0
LeRoy Butler,16,3,3,1.0,3,0,4.0,34.0
Glenn Cadrez,16,2,11,5.5,6,0,4.0,21.5
Mike Caldwell,16,1,33,33.0,33,0,1.0,6.0
Jesse Campbell,3,1,4,4.0,4,0,0.0,0.0
Chris Canty,16,1,12,12.0,12,0,1.0,10.0
Mark Carrier,13,3,33,11.0,33,0,0.0,0.0
Chris Carter,16,0,0,0.0,0,0,1.0,5.0
Dale Carter,11,2,23,11.5,23,0,0.0,0.0
Kevin Carter,16,0,0,0.0,0,0,12.0,73.5
Tom Carter,4,2,20,10.0,19,0,0.0,0.0
Chad Cascadden,13,0,0,0.0,0,0,5.0,26.0
Corey Chavous,16,2,0,0.0,0,0,0.0,0.0
Je'Rod Cherry,14,0,0,0.0,0,0,2.0,19.0
Larry Chester,14,0,0,0.0,0,0,3.0,19.0
Jason Chorak,8,0,0,0.0,0,0,1.0,7.0
Rico Clark,16,1,30,30.0,30,0,0.0,0.0
Willie Clay,16,3,19,6.33,19,0,0.0,0.0
Charlie Clemons,16,0,0,0.0,0,0,2.0,12.0
Duane Clemons,16,0,0,0.0,0,0,2.5,10.0
Dexter Coakley,16,1,18,18.0,18,0,2.0,14.0
George Coghill,9,1,20,20.0,20,0,0.0,0.0
Marco Coleman,16,0,0,0.0,0,0,3.5,21.5
Stalin Colinet,11,0,0,0.0,0,0,1.0,4.0
Andre Collins,16,3,29,9.67,28,0,0.0,0.0
Mark Collins,9,1,0,0.0,0,0,1.5,10.5
Anthony Cook,13,0,0,0.0,0,0,2.0,12.0
John Copeland,5,1,3,3.0,3,0,0.0,0.0
Chad Cota,16,4,16,4.0,9,0,2.0,9.0
Terry Cousin,16,1,0,0.0,0,0,0.0,0.0
Sam Cowart,16,2,23,11.5,23,0,0.0,0.0
Bryan Cox,16,0,0,0.0,0,0,6.0,45.0
Henri Crockett,10,0,0,0.0,0,0,1.0,9.0
Ray Crockett,16,3,105,35.0,80,1,0.5,2.5
Brad Culpepper,16,0,0,0.0,0,0,9.0,52.0
Phillip Daniels,16,0,0,0.0,0,0,6.5,32.5
James Darling,12,0,0,0.0,0,0,2.0,9.0
Anthony Davis,16,2,27,13.5,27,0,4.5,26.5
Eric Davis,16,5,81,16.2,56,2,1.0,2.0
Travis Davis,16,2,34,17.0,34,0,0.5,6.0
Brian Dawkins,14,2,39,19.5,30,0,1.0,10.0
Kevin Devine,5,1,0,0.0,0,0,0.0,0.0
Charles Dimry,16,3,38,12.67,30,0,0.0,0.0
Cris Dishman,16,2,60,30.0,49,0,0.0,0.0
Gerald Dixon,16,0,0,0.0,0,0,2.5,5.0
Chris Doleman,16,0,0,0.0,0,0,15.0,81.5
Santana Dotson,16,0,0,0.0,0,0,3.0,22.0
Hugh Douglas,15,0,0,0.0,0,0,12.5,94.5
Tyronne Drakeford,16,4,76,19.0,32,1,0.0,0.0
Shane Dronett,16,0,0,0.0,0,0,6.5,57.0
Jamal Duff,13,0,0,0.0,0,0,3.0,24.0
Mike Dumas,3,0,0,0.0,0,0,1.0,10.0
Chad Eaton,15,0,0,0.0,0,0,6.0,22.0
Antonio Edwards,15,0,0,0.0,0,0,1.0,13.0
Donnie Edwards,15,0,0,0.0,0,0,6.0,54.5
Greg Ellis,16,0,0,0.0,0,0,3.0,18.0
Luther Elliss,16,0,0,0.0,0,0,3.0,24.0
Percy Ellsworth,16,5,92,18.4,43,2,0.0,0.0
Carlos Emmons,15,1,2,2.0,2,0,3.5,19.0
Doug Evans,9,2,18,9.0,18,0,0.0,0.0
Josh Evans,14,0,0,0.0,0,0,3.5,24.5
Leomont Evans,16,3,77,25.67,54,0,1.0,6.0
Terry Fair,14,0,0,0.0,0,0,1.0,1.0
D'Marco Farr,16,0,0,0.0,0,0,7.0,52.0
Greg Favors,16,0,0,0.0,0,0,2.0,15.0
Jason Ferguson,16,0,0,0.0,0,0,4.0,22.0
Mark Fields,15,0,0,0.0,0,0,6.0,29.0
Deon Figures,16,1,0,0.0,0,0,0.0,0.0
Jason Fisk,16,0,0,0.0,0,0,1.5,1.0
Jim Flanigan,16,0,0,0.0,0,0,8.5,56.5
Lethon Flowers,16,1,2,2.0,2,0,1.0,5.0
Steve Foley,10,0,0,0.0,0,0,2.0,18.0
James Folston,16,0,0,0.0,0,0,1.0,4.0
Albert Fontenot,7,0,0,0.0,0,0,1.0,0.0
Henry Ford,13,0,0,0.0,0,0,1.5,9.0
Mike Fox,16,0,0,0.0,0,0,1.0,0.0
Rob Fredrickson,16,1,0,0.0,0,0,2.5,9.0
Corey Fuller,16,4,36,9.0,26,0,1.0,8.0
Randy Fuller,13,0,0,0.0,0,0,2.0,11.0
William Fuller,13,0,0,0.0,0,0,3.0,12.0
Scott Galyon,10,0,0,0.0,0,0,1.0,7.0
Daryl Gardener,16,1,0,1.0,9.0
Sam Garnes,11,1,13,13.0,13,0,0.0,0.0
Oliver Gibson,16,0,0,0.0,0,0,2.0,13.0
Sean Gilbert,16,0,0,0.0,0,0,6.0,33.0
Jason Gildon,16,0,0,0.0,0,0,11.0,46.0
Aaron Glenn,13,6,23,3.83,26,0,0.0,0.0
La'Roi Glover,16,1,0,0.0,0,0,10.0,83.0
Randall Godfrey,16,1,0,0.0,0,0,3.0,22.0
Jeff Gooch,16,0,0,0.0,0,0,1.0,1.0
Darrien Gordon,16,4,125,31.25,55,1,0.0,0.0
Dwayne Gordon,16,1,31,31.0,31,1,0.0,0.0
Kurt Gouveia,14,0,0,0.0,0,0,0.5,4.5
Paul Grasmanis,15,0,0,0.0,0,0,1.0,6.0
Carlton Gray,14,1,36,36.0,36,0,1.0,9.0
Torrian Gray,9,1,11,11.0,11,0,1.0,7.0
Darrell Green,16,3,36,12.0,36,0,0.0,0.0
Kevin Greene,15,2,18,9.0,18,0,15.0,106.0
Victor Green,16,4,99,24.75,87,0,1.0,18.0
Robert Griffith,16,5,25,5.0,17,0,0.0,0.0
Travis Hall,14,0,0,0.0,0,0,4.5,29.5
Conrad Hamilton,16,1,17,17.0,17,0,1.0,5.0
Keith Hamilton,16,0,0,0.0,0,0,7.0,46.0
Norman Hand,16,2,47,23.5,30,0,6.0,35.0
Merton Hanks,16,4,37,9.25,37,0,0.5,5.0
Phil Hansen,15,0,0,0.0,0,0,7.5,44.0
Kevin Hardy,16,2,40,20.0,24,0,1.5,13.0
Dwayne Harper,1,1,12,12.0,12,0,0.0,0.0
Bernardo Harris,16,0,0,0.0,0,0,2.0,10.0
Corey Harris,16,0,0,0.0,0,0,1.0,8.0
James Harris,16,0,0,0.0,0,0,1.0,7.0
Jon Harris,16,0,0,0.0,0,0,1.0,10.0
Nolan Harrison,9,0,0,0.0,0,0,3.5,23.5
Rodney Harrison,16,3,42,14.0,21,0,4.0,29.0
Robert Harris,10,0,0,0.0,0,0,3.5,14.5
Sean Harris,16,1,0,0.0,0,0,1.0,0.0
Walt Harris,14,4,41,10.25,26,1,0.0,0.0
Ken Harvey,11,0,0,0.0,0,0,2.0,15.0
Richard Harvey,16,1,2,2.0,2,0,4.0,27.0
Harald Hasselbach,16,0,0,0.0,0,0,3.0,26.0
James Hasty,16,4,42,10.5,21,0,1.0,9.0
Artrell Hawkins,16,3,21,7.0,12,0,1.0,9.0
Jerome Henderson,13,1,21,21.0,21,0,1.0,8.0
Chad Hennings,16,0,0,0.0,0,0,1.0,9.0
Kevin Henry,16,0,0,0.0,0,0,4.0,29.5
Chris Hewitt,16,0,0,0.0,0,0,2.0,11.0
Eric Hill,15,1,0,0.0,0,0,1.0,3.0
Jimmy Hitchcock,16,7,242,34.57,79,3,0.0,0.0
Vonnie Holliday,12,0,0,0.0,0,0,8.0,50.0
Earl Holmes,14,1,36,36.0,36,0,1.5,10.5
Kenny Holmes,14,0,0,0.0,0,0,2.5,12.5
Chris Hudson,13,3,10,3.33,8,0,0.0,0.0
Ken Irvin,16,1,43,43.0,43,0,0.0,0.0
Steve Israel,11,3,13,4.33,12,0,2.0,12.0
Calvin Jackson,16,0,0,0.0,0,0,1.0,10.0
Grady Jackson,15,0,0,0.0,0,0,3.0,21.0
Greg Jackson,16,6,50,8.33,25,0,0.0,0.0
Raymond Jackson,14,2,27,13.5,27,0,0.0,0.0
Steve Jackson,14,1,0,0.0,0,0,1.5,8.0
Tyoka Jackson,16,0,0,0.0,0,0,3.0,39.0
George Jamison,14,1,21,21.0,21,0,0.0,0.0
Greg Jefferson,15,0,0,0.0,0,0,4.0,18.0
Billy Jenkins,16,2,31,15.5,25,0,3.0,22.0
DeRon Jenkins,16,1,0,0.0,0,0,0.0,0.0
Bill Johnson,13,0,0,0.0,0,0,2.5,14.0
Darrius Johnson,16,2,79,39.5,45,0,1.0,11.0
Ellis Johnson,16,0,0,0.0,0,0,8.0,34.0
Joe Johnson,16,0,0,0.0,0,0,7.0,31.0
Lance Johnstone,16,0,0,0.0,0,0,11.0,72.0
Melvin Johnson,7,0,0,0.0,0,0,1.0,12.0
Pepper Johnson,16,1,0,0.0,0,0,1.0,9.0
Raylee Johnson,16,0,0,0.0,0,0,5.5,38.0
Ted Johnson,13,0,0,0.0,0,0,2.0,11.0
Cedric Jones,16,0,0,0.0,0,0,4.0,32.0
Donta Jones,16,0,0,0.0,0,0,3.0,14.5
Ernest Jones,7,0,0,0.0,0,0,1.0,9.0
Greg Jones,16,1,9,9.0,9,0,1.0,6.0
Henry Jones,16,3,0,0.0,0,0,0.0,0.0
James Jones,16,0,0,0.0,0,0,5.5,41.0
Mike Jones,16,2,13,6.5,13,0,3.0,19.0
Mike Jones,16,0,0,0.0,0,0,2.5,22.0
Robert Jones,16,2,14,7.0,14,1,5.0,22.0
Richard Jordan,16,1,4,4.0,4,0,0.0,0.0
John Jurkovic,16,0,0,0.0,0,0,0.5,4.5
Ndukwe Kalu,13,0,0,0.0,0,0,3.0,29.5
Brian Kelly,16,1,4,4.0,4,0,0.0,0.0
Rob Kelly,16,2,104,52.0,79,1,0.0,0.0
Cortez Kennedy,15,0,0,0.0,0,0,2.0,17.0
Kelvin Kinney,14,0,0,0.0,0,0,1.0,4.0
Levon Kirkland,16,1,1,1.0,1,0,2.5,13.0
Sammy Knight,14,6,171,28.5,91,2,0.0,0.0
Tom Knight,8,0,0,0.0,0,0,1.0,9.0
George Koonce,14,0,0,0.0,0,0,1.0,7.0
Matt LaBounty,16,0,0,0.0,0,0,6.0,30.0
Carnell Lake,16,4,33,8.25,27,1,1.0,3.0
Jevon Langford,14,0,0,0.0,0,0,0.5,5.0
Antonio Langham,11,1,0,0.0,0,0,0.0,0.0
Kenard Lang,16,0,0,0.0,0,0,7.0,25.0
Kwamie Lassiter,16,8,80,10.0,29,0,0.0,0.0
Ty Law,16,9,133,14.78,59,1,0.0,0.0
Shawn Lee,15,0,0,0.0,0,0,2.0,11.5
Leon Lett,16,0,0,0.0,0,0,4.0,21.0
Albert Lewis,15,2,74,37.0,74,1,1.0,9.0
Darryll Lewis,16,4,40,10.0,33,0,1.0,8.0
Mo Lewis,16,1,11,11.0,11,0,7.0,40.0
Ray Lewis,14,2,25,12.5,26,0,3.0,14.0
Jeremy Lincoln,16,1,0,0.0,0,0,0.0,0.0
Leonard Little,6,0,0,0.0,0,0,0.5,4.0
Greg Lloyd,16,1,3,3.0,3,0,1.0,5.0
Mike Lodish,15,0,0,0.0,0,0,2.0,11.0
Ernie Logan,16,0,0,0.0,0,0,2.5,20.0
James Logan,4,0,0,0.0,0,0,1.0,11.0
Todd Lyght,16,3,30,10.0,17,0,1.5,24.0
Keith Lyle,16,3,20,6.67,20,0,1.0,10.0
Rick Lyle,16,0,0,0.0,0,0,1.5,12.5
John Lynch,15,2,29,14.5,17,0,2.0,26.0
Billy Lyon,4,0,0,0.0,0,0,1.0,7.0
Pratt Lyons,16,0,0,0.0,0,0,2.0,14.0
Mark Maddox,14,0,0,0.0,0,0,1.0,8.0
Sam Madison,16,8,114,14.25,35,0,1.0,6.0
Emanuel Martin,14,1,23,23.0,23,0,0.0,0.0
Steve Martin,9,0,0,0.0,0,0,1.0,6.0
Wayne Martin,16,0,0,0.0,0,0,3.0,19.0
Lonnie Marts,16,1,27,27.0,27,1,4.0,27.0
Russell Maryland,15,0,0,0.0,0,0,2.0,9.0
Kevin Mathis,13,2,0,0.0,0,0,1.0,7.0
Dexter McCleon,15,2,29,14.5,15,0,0.0,0.0
J.J. McCleskey,12,1,1,1.0,1,0,0.0,0.0
Tony McCombs,14,1,14,14.0,14,0,0.0,0.0
Hurvin McCormack,16,0,0,0.0,0,0,5.0,32.0
Tony McCoy,14,0,0,0.0,0,0,6.0,27.0
Michael McCrary,16,0,0,0.0,0,0,14.5,120.5
Ed McDaniel,16,0,0,0.0,0,0,7.0,51.5
Terry McDaniel,9,1,43,43.0,43,1,0.0,0.0
Ricardo McDonald,15,0,0,0.0,0,0,1.0,24.0
Tim McDonald,16,4,22,5.5,18,0,4.0,23.0
Lenny McGill,10,1,6,6.0,6,0,1.0,5.0
Willie McGinest,9,0,0,0.0,0,0,3.5,23.0
Chester McGlockton,10,0,0,0.0,0,0,1.0,9.0
Keith McKenzie,16,1,33,33.0,33,1,8.0,63.5
Ronald McKinnon,13,5,25,5.0,17,0,2.0,26.0
Mark McMillian,16,3,48,16.0,21,0,0.0,0.0
Ryan McNeil,16,1,37,37.0,37,1,0.0,0.0
Tim McTyer,16,1,18,18.0,18,0,0.5,3.0
Ray Mickens,16,3,10,3.33,10,0,0.0,0.0
Jamir Miller,16,0,0,0.0,0,0,3.0,15.0
Lawyer Milloy,16,6,54,9.0,30,1,1.0,8.0
Chris Mims,6,0,0,0.0,0,0,2.0,17.0
Charles Mincy,16,4,58,14.5,22,1,0.0,0.0
Barry Minter,16,1,17,17.0,17,0,1.0,9.0
Mike Minter,6,1,7,7.0,7,0,0.0,0.0
Brandon Mitchell,7,0,0,0.0,0,0,2.0,15.0
Keith Mitchell,16,0,0,0.0,0,0,2.5,20.5
Kevin Mitchell,8,0,0,0.0,0,0,2.5,9.5
Kenny Mixon,16,0,0,0.0,0,0,2.0,13.0
John Mobley,16,1,0,1.0,7.0
Mike Mohring,10,0,0,0.0,0,0,1.0,4.0
Alex Molden,16,2,35,17.5,24,0,0.0,0.0
Monty Montgomery,16,1,22,22.0,22,0,2.0,23.0
Steve Morrison,16,0,0,0.0,0,0,1.0,6.0
Michael Myers,16,0,0,0.0,0,0,3.0,17.0
Anthony Newman,11,2,17,8.5,11,0,0.0,0.0
Craig Newsome,13,1,26,26.0,26,0,0.0,0.0
Hardy Nickerson,10,0,0,0.0,0,0,1.0,4.0
Gabe Northern,16,1,40,40.0,40,1,2.0,10.0
Ken Norton,16,0,0,0.0,0,0,2.0,4.0
Chris Oldham,16,1,14,14.0,14,0,0.5,5.0
Leslie O'Neal,16,0,0,0.0,0,0,4.5,14.5
Dan Owens,11,0,0,0.0,0,0,2.5,12.5
Anthony Parker,11,0,0,0.0,0,0,1.0,8.0
Riddick Parker,8,0,0,0.0,0,0,1.0,4.0
John Parrella,16,0,0,0.0,0,0,1.5,8.0
Tony Parrish,16,1,8,8.0,8,0,1.0,7.0
Marvcus Patton,16,0,0,0.0,0,0,3.0,21.5
Bryce Paup,16,0,0,0.0,0,0,6.5,42.0
Darren Perry,14,2,69,34.5,40,0,0.5,5.0
Anthony Peterson,16,0,0,0.0,0,0,1.0,9.0
Christian Peter,16,0,0,0.0,0,0,1.0,9.0
Jason Peter,14,0,0,0.0,0,0,1.0,5.0
Roman Phifer,13,1,41,41.0,41,0,6.5,42.5
Kavika Pittman,15,0,0,0.0,0,0,6.0,23.0
Anthony Pleasant,16,0,0,0.0,0,0,6.0,49.5
Tyrone Poole,15,1,0,0.0,0,0,0.0,0.0
Marquez Pope,6,1,0,0.0,0,0,0.0,0.0
Robert Porcher,16,0,0,0.0,0,0,11.5,85.5
Jeff Posey,16,0,0,0.0,0,0,0.5,2.0
Darryl Pounds,16,0,0,0.0,0,0,0.5,2.5
Shawn Price,14,0,0,0.0,0,0,5.0,25.0
Mike Prior,16,1,0,0.0,0,0,0.0,0.0
Kelvin Pritchett,15,0,0,0.0,0,0,3.0,18.0
Trevor Pryce,16,1,1,1.0,1,0,8.5,56.5
Andre Purvis,9,0,0,0.0,0,0,1.0,6.0
Shelton Quarles,16,0,0,0.0,0,0,1.0,7.0
John Randle,16,0,0,0.0,0,0,10.5,76.0
Thomas Randolph,16,1,0,0.0,0,0,0.0,0.0
Izell Reese,16,1,6,6.0,6,0,0.0,0.0
Carl Reeves,11,0,0,0.0,0,0,1.0,1.0
Ron Rice,16,3,25,8.33,25,0,3.5,14.5
Simeon Rice,16,0,0,0.0,0,0,10.0,43.0
Stanley Richard,15,1,0,0.0,0,0,0.0,0.0
Austin Robbins,16,0,0,0.0,0,0,1.0,5.0
Marcus Robertson,12,1,0,0.0,0,0,0.0,0.0
Bryan Robinson,11,0,0,0.0,0,0,0.5,4.5
Eddie Robinson,16,1,11,11.0,11,0,3.5,11.0
Eugene Robinson,16,4,36,9.0,25,1,0.0,0.0
Derrick Rodgers,16,0,0,0.0,0,0,2.5,16.0
Sam Rogers,15,0,0,0.0,0,0,4.5,24.0
Samari Rolle,15,0,0,0.0,0,0,2.0,14.0
Bill Romanowski,16,2,22,11.0,18,0,7.5,55.0
Adrian Ross,14,1,11,11.0,11,0,0.0,0.0
Allen Rossum,15,0,0,0.0,0,0,1.0,9.0
Orpheus Roye,16,0,0,0.0,0,0,3.5,27.0
Dwayne Rudd,15,0,0,0.0,0,0,2.0,17.0
Darrell Russell,16,0,0,0.0,0,0,10.0,60.0
Joe Salave'a,13,0,0,0.0,0,0,1.0,2.0
Deion Sanders,11,5,153,30.6,71,1,0.0,0.0
Patrick Sapp,16,0,0,0.0,0,0,1.0,8.0
Warren Sapp,16,0,0,0.0,0,0,7.0,42.0
Craig Sauer,16,1,0,0.0,0,0,0.0,0.0
Corey Sawyer,3,1,58,58.0,58,1,0.0,0.0
Kurt Schulz,12,6,48,8.0,24,0,0.0,0.0
Tracy Scroggins,11,0,0,0.0,0,0,6.5,38.0
Junior Seau,16,0,0,0.0,0,0,3.5,29.0
Sam Shade,16,3,33,11.0,32,0,1.0,8.0
Jamie Sharper,16,0,0,0.0,0,0,1.0,14.0
Terrance Shaw,13,2,0,0.0,0,0,0.0,0.0
Kendel Shello,6,0,0,0.0,0,0,1.0,6.0
Anthony Simmons,12,1,36,36.0,36,1,0.0,0.0
Brian Simmons,14,1,18,18.0,18,0,3.0,18.0
Clyde Simmons,16,0,0,0.0,0,0,5.0,37.0
Wayne Simmons,6,0,0,0.0,0,0,0.5,4.5
Michael Sinclair,16,0,0,0.0,0,0,16.5,84.5
Chris Slade,15,0,0,0.0,0,0,4.0,23.0
Eric Smedley,16,0,0,0.0,0,0,2.0,14.0
Joel Smeenge,16,0,0,0.0,0,0,7.5,39.0
Bruce Smith,15,0,0,0.0,0,0,10.0,75.0
Chuck Smith,16,0,0,0.0,0,0,8.5,55.5
Darrin Smith,13,3,56,18.67,26,2,5.0,35.0
Derek Smith,16,0,0,0.0,0,0,0.5,2.0
Fernando Smith,15,0,0,0.0,0,0,2.0,22.0
Kevin Smith,14,2,31,15.5,22,0,0.0,0.0
Mark Smith,14,0,0,0.0,0,0,9.0,51.0
Neil Smith,14,1,2,2.0,2,0,4.0,38.0
Otis Smith,16,2,34,17.0,32,0,0.0,0.0
Rod Smith,14,2,43,21.5,43,0,0.0,0.0
Thomas Smith,14,1,0,0.0,0,0,0.0,0.0
Phillippi Sparks,13,4,25,6.25,12,0,0.0,0.0
Jimmy Spencer,15,1,0,0.0,0,0,0.0,0.0
Takeo Spikes,16,0,0,0.0,0,0,2.0,19.0
Greg Spires,15,0,0,0.0,0,0,3.0,26.0
Shawn Springs,16,7,142,20.29,56,2,0.0,0.0
Duane Starks,16,5,3,0.6,2,0,0.0,0.0
Ralph Staten,15,3,25,8.33,14,0,1.0,3.0
Joel Steed,16,0,0,0.0,0,0,1.0,3.0
Omar Stoutmire,16,0,0,0.0,0,0,1.0,9.0
Michael Strahan,16,1,24,24.0,24,1,15.0,87.0
Dana Stubblefield,7,0,0,0.0,0,0,1.5,10.5
Chris Sullivan,15,0,0,0.0,0,0,2.0,4.0
Patrick Surtain,16,2,1,0.5,1,0,0.0,0.0
Eric Swann,7,0,0,0.0,0,0,4.0,38.0
Pat Swilling,16,0,0,0.0,0,0,2.0,14.0
Maa Tanuvasa,16,0,0,0.0,0,0,8.5,66.5
Jason Taylor,16,0,0,0.0,0,0,9.0,38.0
George Teague,16,0,0,0.0,0,0,2.0,24.0
Pat Terrell,16,1,9,9.0,9,0,1.0,5.0
Rick Terry,7,0,0,0.0,0,0,2.0,10.0
John Thierry,16,1,14,14.0,14,0,3.5,11.0
Dave Thomas,14,1,0,0.0,0,0,0.0,0.0
Derrick Thomas,15,0,0,0.0,0,0,12.0,79.0
Henry Thomas,16,1,24,24.0,24,1,6.5,48.0
Hollis Thomas,12,0,0,0.0,0,0,5.0,41.0
Mark Thomas,14,0,0,0.0,0,0,5.5,38.5
Orlando Thomas,16,2,27,13.5,27,0,0.5,0.0
William Thomas,16,1,21,21.0,21,0,2.0,14.0
Zach Thomas,16,3,21,7.0,17,2,2.0,16.0
Mike Thompson,10,0,0,0.0,0,0,0.5,6.0
Pat Tillman,16,0,0,0.0,0,0,1.0,9.0
Jared Tomich,16,0,0,0.0,0,0,6.0,27.0
Reggie Tongue,15,0,0,0.0,0,0,2.0,14.0
Steve Tovar,16,0,0,0.0,0,0,1.0,6.0
Keith Traylor,15,0,0,0.0,0,0,2.0,8.0
Winfred Tubbs,16,1,7,7.0,7,0,1.0,3.0
Jessie Tuggle,16,0,0,0.0,0,0,3.0,15.0
Van Tuinei,12,0,0,0.0,0,0,2.0,12.0
Tom Tumulty,4,0,0,0.0,0,0,0.5,6.0
Eric Turner,6,3,108,36.0,94,1,1.0,11.0
Scott Turner,16,1,0,0.0,0,0,1.0,3.0
Regan Upshaw,16,1,26,26.0,26,0,7.0,32.0
Tony Veland,15,1,24,24.0,24,0,0.0,0.0
Troy Vincent,13,2,29,14.5,29,0,1.0,0.0
Mike Vrabel,11,0,0,0.0,0,0,2.5,21.0
Jude Waddy,13,0,0,0.0,0,0,1.0,8.0
Andre Wadsworth,16,0,0,0.0,0,0,5.0,34.0
Kerwin Waldroup,13,0,0,0.0,0,0,1.5,12.5
Brian Walker,16,4,12,3.0,7,0,0.0,0.0
Darnell Walker,16,4,78,19.5,36,0,0.0,0.0
Denard Walker,16,2,6,3.0,6,0,0.0,0.0
Gary Walker,16,0,0,0.0,0,0,1.0,4.0
Marquis Walker,16,2,28,14.0,28,0,0.0,0.0
Al Wallace,15,0,0,0.0,0,0,6.0,42.0
Dewayne Washington,16,5,178,35.6,78,2,0.0,0.0
Keith Washington,16,0,0,0.0,0,0,1.0,7.0
Marvin Washington,16,0,0,0.0,0,0,2.0,8.0
Ted Washington,16,1,0,0.0,0,0,4.5,32.5
Fred Weary,14,2,64,32.0,63,1,0.0,0.0
Dean Wells,9,1,25,25.0,25,0,0.0,0.0
Mike Wells,16,0,0,0.0,0,0,3.0,11.0
Bryant Westbrook,16,3,49,16.33,34,1,0.0,0.0
Kenny Wheaton,15,1,41,41.0,41,0,0.0,0.0
Larry Whigham,16,1,0,0.0,0,0,0.0,0.0
Jose White,15,0,0,0.0,0,0,3.0,26.0
Reggie White,16,0,0,0.0,0,0,16.0,98.5
Steve White,16,0,0,0.0,0,0,2.0,20.0
William White,16,2,36,18.0,36,0,0.0,0.0
Brandon Whiting,16,0,0,0.0,0,0,1.5,4.5
Bernard Whittington,15,0,0,0.0,0,0,4.0,23.0
Marcellus Wiley,16,0,0,0.0,0,0,3.5,32.5
Dan Wilkinson,16,1,4,4.0,4,0,7.5,37.0
Aeneas Williams,16,1,15,15.0,15,0,1.0,8.0
