Player Name,Games Played,Interceptions,Interception Yards,Average Ints per Game,Long,Touchdowns,Sacks,Sack Loss Yards Caused
Scott Case,16,4,41,10.25,41,0,0.0,--
Tony Casillas,16,0,0,0.0,0,0,1.0,--
Wendell Cason,16,1,10,10.0,10,0,0.0,--
Mike Charles,9,1,2,2.0,2,0,0.0,--
Deron Cherry,16,9,150,16.67,49,0,1.0,--
Ray Childress,16,0,0,0.0,0,0,5.0,--
Sam Clancy,16,0,0,0.0,0,0,6.5,--
Bruce Clark,16,0,0,0.0,0,0,6.0,--
Bret Clark,16,5,94,18.8,34,0,1.0,--
Ken Clarke,16,0,0,0.0,0,0,8.0,--
Bob Clasby,16,0,0,0.0,0,0,3.0,--
Raymond Clayborn,16,3,4,1.33,4,0,0.0,--
Harvey Clayton,15,3,18,6.0,14,0,0.0,--
Kyle Clifton,16,2,8,4.0,7,0,0.0,--
Garry Cobb,16,1,3,3.0,3,0,6.0,--
Sherman Cocroft,16,3,32,10.67,13,0,0.0,--
Mike Cofer,16,0,0,0.0,0,0,7.5,--
Ken Coffey,16,2,0,0.0,0,0,0.0,--
Tim Cofield,15,0,0,0.0,0,0,5.0,--
Leonard Coleman,16,4,36,9.0,31,0,0.0,--
Monte Coleman,11,0,0,0.0,0,0,3.0,--
Robin Cole,16,0,0,0.0,0,0,0.5,--
Mark Collins,15,1,0,0.0,0,0,0.0,--
Darren Comeaux,16,0,0,0.0,0,0,1.0,--
Johnie Cooks,15,1,1,1.0,1,0,1.0,--
Evan Cooper,16,3,20,6.67,20,0,1.0,--
Louis Cooper,16,0,0,0.0,0,0,4.5,--
Joe Costello,14,0,0,0.0,0,0,2.0,--
Tom Cousineau,5,1,18,18.0,18,0,0.0,--
Bob Crable,16,1,26,26.0,26,0,3.5,--
Nolan Cromwell,16,5,101,20.2,80,1,0.0,--
David Croudip,15,2,35,17.5,29,0,0.0,--
George Cumby,11,0,0,0.0,0,0,1.0,--
Buddy Curry,16,1,32,32.0,32,0,0.0,--
Craig Curry,16,2,0,0.0,0,0,0.0,--
Jeffery Dale,16,4,153,38.25,50,0,0.0,--
Calvin Daniels,13,1,4,4.0,4,0,1.0,--
Eugene Daniel,15,3,11,3.67,5,0,0.0,--
Kenny Daniel,15,1,0,0.0,0,0,0.0,--
Byron Darby,16,0,0,0.0,0,0,1.0,--
Jeff Davis,16,1,0,0.0,0,0,0.0,--
Vernon Dean,16,1,5,5.0,5,0,0.0,--
Kiki DeAyala,16,0,0,0.0,0,0,1.0,--
Rick Dennison,16,1,5,5.0,5,0,1.0,--
Richard Dent,15,0,0,0.0,0,0,11.5,--
Hanford Dixon,16,5,35,7.0,19,0,0.0,--
Chris Doleman,16,1,59,59.0,59,1,3.0,--
Jeff Donaldson,16,1,0,0.0,0,0,1.5,--
Michael Downs,16,6,54,9.0,31,0,1.0,--
Dwight Drane,13,0,0,0.0,0,0,1.0,--
Dave Duerson,16,6,139,23.17,38,0,7.0,--
Gary Dunn,16,0,0,0.0,0,0,2.5,--
John Dutton,16,0,0,0.0,0,0,5.0,--
Kenny Easley,10,2,34,17.0,24,0,1.0,--
Ricky Easmon,9,1,0,0.0,0,0,0.0,--
Bo Eason,9,2,16,8.0,11,0,0.0,--
Eddie Edwards,16,0,0,0.0,0,0,6.5,--
Randy Edwards,16,0,0,0.0,0,0,4.0,--
Chuck Ehin,12,0,0,0.0,0,0,2.5,--
Carl Ekern,13,0,0,0.0,0,0,1.0,--
Tony Elliott,15,0,0,0.0,0,0,3.5,--
Ray Ellis,15,2,12,6.0,7,0,1.0,--
Jim Fahnhorst,16,4,52,13.0,46,0,1.0,--
Ron Fellows,16,5,46,9.2,34,1,0.0,--
Gary Fencik,16,3,37,12.33,24,0,1.0,--
Keith Ferguson,16,1,7,7.0,7,0,9.5,--
Simon Fletcher,16,0,0,0.0,0,0,5.5,--
Tom Flynn,7,1,0,0.0,0,0,0.0,--
Steve Foley,16,2,39,19.5,24,0,0.0,--
Jerome Foster,14,0,0,0.0,0,0,3.0,--
Elbert Foules,16,1,14,14.0,14,0,0.0,--
Elvis Franks,3,0,0,0.0,0,0,1.0,--
Guy Frazier,7,0,0,0.0,0,0,1.0,--
Steve Freeman,16,1,0,0.0,0,0,0.0,--
David Fulcher,16,4,20,5.0,15,0,2.0,--
Jeff Fuller,6,4,44,11.0,26,0,2.5,--
William Fuller,13,0,0,0.0,0,0,1.0,--
Greg Gaines,16,1,8,8.0,8,0,5.0,--
David Galloway,14,0,0,0.0,0,0,4.5,--
Duane Galloway,16,4,58,14.5,36,0,0.0,--
Mike Gann,16,0,0,0.0,0,0,5.5,--
Keith Gary,16,0,0,0.0,0,0,6.5,--
Russell Gary,7,1,14,14.0,14,0,0.0,--
Mark Gastineau,10,0,0,0.0,0,0,2.0,--
William Gay,16,0,0,0.0,0,0,6.5,--
Shaun Gayle,16,1,13,13.0,13,0,0.0,--
Jumpy Geathers,16,0,0,0.0,0,0,9.0,--
Antonio Gibson,16,2,43,21.5,43,0,3.0,--
Freddie Gilbert,15,0,0,0.0,0,0,4.0,--
Vencie Glenn,12,2,31,15.5,31,0,0.0,--
Mike Golic,16,0,0,0.0,0,0,1.0,--
Darryl Grant,16,0,0,0.0,0,0,2.0,--
Jerry Gray,16,8,101,12.63,28,0,0.0,--
Curtis Green,16,0,0,0.0,0,0,3.5,--
Darrell Green,16,5,9,1.8,7,0,0.0,--
David Greenwood,9,0,0,0.0,0,0,3.0,--
George Greene,13,2,0,0.0,0,0,1.0,--
Hugh Green,3,0,0,0.0,0,0,4.0,--
Jacob Green,16,0,0,0.0,0,0,12.0,--
Kevin Greene,16,0,0,0.0,0,0,7.0,--
Don Griffin,16,3,0,0.0,0,0,1.0,--
James Griffin,16,2,34,17.0,21,0,2.0,--
Leonard Griffin,9,0,0,0.0,0,0,2.0,--
John Grimsley,16,0,0,0.0,0,0,1.0,--
Dino Hackett,16,1,0,0.0,0,0,0.0,--
Carl Hairston,16,0,0,0.0,0,0,9.0,--
Charles Haley,16,1,8,8.0,8,0,12.0,--
Mike Hamby,16,0,0,0.0,0,0,1.0,--
Harry Hamilton,15,1,29,29.0,29,0,0.0,--
Steve Hamilton,12,0,0,0.0,0,0,4.5,--
Mike Hammerstein,15,0,0,0.0,0,0,1.0,--
Dan Hampton,16,0,0,0.0,0,0,10.0,--
Jon Hand,15,1,8,8.0,8,0,5.0,--
Mike Harden,16,6,179,29.83,52,2,0.0,--
Dee Hardison,15,0,0,0.0,0,0,6.5,--
Mark Harper,16,1,31,31.0,31,0,0.0,--
James Harrell,16,0,0,0.0,0,0,0.5,--
Al Harris,16,0,0,0.0,0,0,2.0,--
Dennis Harrison,11,0,0,0.0,0,0,1.0,--
John Harris,16,3,69,23.0,28,0,0.0,--
Tim Harris,16,0,0,0.0,0,0,8.0,--
Mike Hartenstine,16,0,0,0.0,0,0,1.0,--
Lester Hayes,14,2,7,3.5,7,0,0.0,--
James Haynes,16,1,17,17.0,17,1,2.0,--
Mike Haynes,13,2,28,14.0,22,0,0.0,--
Andy Headen,15,1,1,1.0,1,0,2.5,--
Mike Hegman,16,0,0,0.0,0,0,1.0,--
Dwight Hicks,9,2,16,8.0,16,0,0.0,--
Greg Hill,13,3,64,21.33,26,1,0.0,--
Kenny Hill,16,3,25,8.33,23,0,1.0,--
Bryan Hinkle,16,3,7,2.33,6,0,4.5,--
Terry Hoage,16,1,18,18.0,18,0,0.0,--
Milford Hodge,6,0,0,0.0,0,0,1.0,--
Eric Holle,16,0,0,0.0,0,0,1.0,--
Johnny Holloway,16,1,1,1.0,1,0,0.0,--
Jerry Holmes,15,6,29,4.83,28,0,0.0,--
Ron Holmes,14,0,0,0.0,0,0,2.5,--
Tom Holmoe,16,3,149,49.67,78,2,0.0,--
Issiac Holt,16,8,54,6.75,27,0,0.0,--
John Holt,16,1,80,80.0,80,0,0.5,--
Ray Horton,16,1,4,4.0,4,0,0.0,--
David Howard,14,0,0,0.0,0,0,2.5,--
Erik Howard,8,0,0,0.0,0,0,2.0,--
Bobby Humphery,16,0,0,0.0,0,0,4.0,--
Ricky Hunley,16,1,22,22.0,22,0,0.5,--
LeRoy Irvin,16,6,150,25.0,50,1,0.0,--
Charles Jackson,15,0,0,0.0,0,0,2.0,--
Rickey Jackson,16,1,1,1.0,1,0,9.0,--
Tom Jackson,16,0,0,0.0,0,0,0.5,--
Vestee Jackson,16,3,0,0.0,0,0,0.0,--
Van Jakes,12,2,6,3.0,4,0,0.0,--
Roland James,15,2,39,19.5,21,0,1.0,--
Jim Jeffcoat,16,0,0,0.0,0,0,14.0,--
Mark Jerue,16,2,23,11.5,22,1,0.0,--
Gary Jeter,15,0,0,0.0,0,0,8.0,--
Dwayne Jiles,16,0,0,0.0,0,0,2.0,--
Alonzo Johnson,15,3,6,2.0,9,0,1.0,--
Demetrious Johnson,16,2,18,9.0,18,0,0.0,--
Ezra Johnson,16,0,0,0.0,0,0,3.0,--
Gregg Johnson,15,0,0,0.0,0,0,1.0,--
Johnnie Johnson Jr.,16,1,13,13.0,13,0,0.0,--
Pepper Johnson,16,1,13,13.0,13,0,2.0,--
Richard Johnson,16,2,6,3.0,6,0,1.0,--
Vaughan Johnson,16,1,15,15.0,15,0,1.0,--
Too Tall Jones,16,0,0,0.0,0,0,5.5,--
Rod Jones,16,1,0,0.0,0,0,0.0,--
Rulon Jones,16,0,0,0.0,0,0,13.5,--
Sean Jones,16,0,0,0.0,0,0,15.5,--
Curtis Jordan,16,3,46,15.33,20,0,0.0,--
Seth Joyner,14,1,4,4.0,4,0,2.0,--
William Judson,16,2,0,0.0,0,0,0.0,--
Kerry Justin,16,4,29,7.25,18,0,0.0,--
Mel Kaufman,2,0,0,0.0,0,0,3.0,--
Scott Kellar,14,0,0,0.0,0,0,1.0,--
Kevin Kellin,9,0,0,0.0,0,0,2.0,--
Joe Kelly,16,1,6,6.0,6,0,1.0,--
Terry Kinard,14,4,52,13.0,25,0,1.0,--
Angelo King,11,0,0,0.0,0,0,2.0,--
Emanuel King,16,0,0,0.0,0,0,9.0,--
Joe Klecko,11,0,0,0.0,0,0,4.0,--
Pete Koch,16,0,0,0.0,0,0,5.5,--
Mike Kozlowski,15,1,0,0.0,0,0,0.0,--
Tim Krumrie,16,0,0,0.0,0,0,1.0,--
Greg Lasker,16,1,0,0.0,0,0,1.0,--
Carl Lee,16,3,10,3.33,10,0,0.0,--
Mark Lee,16,9,33,3.67,11,0,0.0,--
Bobby Leopold,12,1,21,21.0,21,0,1.5,--
Albert Lewis,15,4,18,4.5,13,0,1.0,--
Tony Lilly,16,3,22,7.33,15,0,1.0,--
Ronnie Lippett,15,8,76,9.5,43,0,0.0,--
David Little,16,0,0,0.0,0,0,0.5,--
George Little,16,0,0,0.0,0,0,4.0,--
Eugene Lockhart,16,1,5,5.0,5,0,5.0,--
David Logan,16,0,0,0.0,0,0,2.0,--
Howie Long,13,0,0,0.0,0,0,7.5,--
Ronnie Lott,14,10,134,13.4,57,1,2.0,--
Allen Lyday,12,3,24,8.0,24,0,0.0,--
Lester Lyles,16,5,36,7.2,22,0,1.0,--
Robert Lyles,16,2,0,0.0,0,0,3.0,--
Johnny Lynn,16,5,36,7.2,26,0,0.0,--
Marty Lyons,12,0,0,0.0,0,0,3.0,--
Bill Maas,16,0,0,0.0,0,0,7.0,--
Cedric Mack,15,4,42,10.5,24,0,0.0,--
Lynn Madsen,15,0,0,0.0,0,0,1.0,--
Dexter Manley,16,0,0,0.0,0,0,18.5,--
Charles Mann,15,0,0,0.0,0,0,10.0,--
Fred Marion,16,2,56,28.0,37,1,0.0,--
Leonard Marshall,16,1,0,0.0,0,0,12.0,--
Wilber Marshall,16,5,68,13.6,58,1,5.5,--
Charles Martin,14,0,0,0.0,0,0,1.0,--
Doug Martin,15,0,0,0.0,0,0,9.0,--
George Martin,16,1,78,78.0,78,1,3.0,--
Rod Martin,16,1,15,15.0,15,0,5.0,--
Eugene Marve,16,0,0,0.0,0,0,2.5,--
Clay Matthews,16,2,12,6.0,8,0,1.0,--
Brett Maxie,15,2,15,7.5,15,0,0.0,--
Vernon Maxwell,15,0,0,0.0,0,0,2.0,--
Ken McAlister,3,0,0,0.0,0,0,1.0,--
Kevin McArthur,8,0,0,0.0,0,0,1.0,--
Milt McColl,16,0,0,0.0,0,0,2.0,--
Vann McElroy,16,7,105,15.0,28,0,0.0,--
Larry McGrew,14,2,44,22.0,27,0,1.0,--
Vito McKeever,16,3,12,4.0,10,0,0.0,--
Reggie McKenzie,16,1,9,9.0,9,0,1.0,--
Tim McKyer,16,6,33,5.5,21,1,0.0,--
Steve McMichael,16,1,5,5.0,5,0,8.0,--
Sean McNanie,16,0,0,0.0,0,0,6.5,--
Don McNeal,15,2,46,23.0,29,0,0.0,--
Bruce McNorton,16,4,10,2.5,10,0,0.0,--
Rod McSwain,9,1,3,3.0,3,0,0.0,--
Johnny Meads,16,0,0,0.0,0,0,3.5,--
Karl Mecklenburg,16,0,0,0.0,0,0,9.5,--
Lance Mehl,8,0,0,0.0,0,0,1.0,--
Greg Meisner,15,0,0,0.0,0,0,2.0,--
Mike Merriweather,16,2,14,7.0,11,0,6.0,--
Sam Merriman,16,0,0,0.0,0,0,2.0,--
Keith Millard,15,1,17,17.0,17,0,10.5,--
Matt Millen,16,0,0,0.0,0,0,1.0,--
Shawn Miller,16,0,0,0.0,0,0,5.0,--
Rich Milot,16,2,33,16.5,31,0,2.0,--
Frank Minnifield,15,3,20,6.67,20,0,0.0,--
Devon Mitchell,16,5,41,8.2,17,0,0.0,--
Alonzo Mitz,6,0,0,0.0,0,0,1.0,--
Mack Moore,7,0,0,0.0,0,0,1.0,--
Robert Moore,16,1,0,0.0,0,0,1.0,--
Paul Moyer,16,3,38,12.67,20,0,1.0,--
Mark Mullaney,11,0,0,0.0,0,0,2.0,--
Joseph Nash,16,0,0,0.0,0,0,5.0,--
Bob Nelson,16,0,0,0.0,0,0,1.0,--
Ed Nelson,16,0,0,0.0,0,0,5.0,--
Steve Nelson,10,2,21,10.5,17,0,1.0,--
Vince Newsome,16,3,45,15.0,34,0,0.0,--
Tim Newton,14,0,0,0.0,0,0,5.0,--
Tory Nixon,16,2,106,53.0,88,1,0.0,--
Brian Noble,16,0,0,0.0,0,0,2.0,--
Niko Noga,16,0,0,0.0,0,0,2.0,--
Freddie Joe Nunn,16,0,0,0.0,0,0,7.0,--
Cliff Odom,16,0,0,0.0,0,0,1.0,--
John Offerdahl,15,1,14,14.0,14,0,2.0,--
Neal Olkewicz,16,1,15,15.0,15,0,2.0,--
Leslie O'Neal,13,2,22,11.0,17,1,12.5,--
Dennis Owens,16,0,0,0.0,0,0,1.0,--
Mel Owens,16,0,0,0.0,0,0,4.0,--
Elvis Patterson,15,2,26,13.0,26,0,0.0,--
Whitney Paul,13,0,0,0.0,0,0,1.5,--
J.C. Pearson,8,0,0,0.0,0,0,1.0,--
Jesse Penn,15,0,0,0.0,0,0,2.5,--
William Perry,16,0,0,0.0,0,0,5.0,--
Reggie Phillips,16,1,6,6.0,6,0,0.0,--
Bill Pickel,15,0,0,0.0,0,0,11.5,--
Mike Pitts,16,0,0,0.0,0,0,5.5,--
Gary Plummer,15,0,0,0.0,0,0,2.5,--
Johnnie Poe,16,4,42,10.5,30,0,1.0,--
Dean Prater,16,0,0,0.0,0,0,1.0,--
Dave Puzzuoli,16,0,0,0.0,0,0,6.0,--
Scott Radecic,16,1,20,20.0,20,0,1.0,--
John Rade,15,1,6,6.0,6,0,1.0,--
Ervin Randle,16,0,0,0.0,0,0,0.5,--
Gary Reasons,16,2,28,14.0,18,0,0.0,--
Doug Reed,16,0,0,0.0,0,0,6.5,--
Johnny Rembert,16,1,37,37.0,37,0,4.0,--
Ed Reynolds,16,0,0,0.0,0,0,1.0,--
Mike Richardson,16,7,69,9.86,32,0,0.0,--
Ron Rivera,16,0,0,0.0,0,0,1.0,--
Randy Robbins,16,0,0,0.0,0,0,4.0,--
Larry Roberts,16,0,0,0.0,0,0,5.5,--
Eugene Robinson,16,3,39,13.0,25,0,0.0,--
Fred Robinson,14,0,0,0.0,0,0,3.0,--
Gerald Robinson,12,0,0,0.0,0,0,3.5,--
Jerry Robinson,16,4,42,10.5,32,1,2.0,--
Shelton Robinson,16,0,0,0.0,0,0,0.5,--
Chris Rockins,16,2,41,20.5,24,0,0.0,--
Jeff Rohrer,16,0,0,0.0,0,0,2.0,--
Charles Romes,16,4,23,5.75,23,0,0.0,--
Donovan Rose,12,2,63,31.5,36,0,0.0,--
Kevin Ross,16,4,66,16.5,35,0,2.0,--
Ben Rudolph,16,0,0,0.0,0,0,1.0,--
Mike Ruth,6,0,0,0.0,0,0,1.0,--
Jim Ryan,16,0,0,0.0,0,0,1.0,--
Jerome Sally,16,0,0,0.0,0,0,3.5,--
Lupe Sanchez,11,3,71,23.67,67,1,0.0,--
Lucius Sanford,10,0,0,0.0,0,0,1.0,--
Bruce Scholtz,16,2,10,5.0,10,0,3.0,--
Jody Schulz,16,1,11,11.0,11,0,0.0,--
Randy Scott,15,0,0,0.0,0,0,1.0,--
Victor Scott,5,1,31,31.0,31,0,0.0,--
Sam Seale,16,4,2,0.5,2,0,0.0,--
Donnie Shell,15,3,29,9.67,17,0,0.0,--
Jackie Shipp,16,0,0,0.0,0,0,1.0,--
Clyde Simmons,16,0,0,0.0,0,0,2.0,--
John Simmons,10,0,0,0.0,0,0,1.0,--
Darryl Sims,16,0,0,0.0,0,0,1.0,--
Kenneth Sims,3,0,0,0.0,0,0,0.5,--
Mike Singletary,14,1,3,3.0,3,0,2.0,--
Reggie Singletary,16,0,0,0.0,0,0,1.0,--
Jim Skow,16,0,0,0.0,0,0,3.0,--
Don Smerek,11,0,0,0.0,0,0,4.5,--
Fred Smerlas,16,1,3,3.0,3,0,2.0,--
Billy Ray Smith Jr.,16,0,0,0.0,0,0,11.0,--
Bruce Smith,16,0,0,0.0,0,0,15.0,--
Dennis Smith,14,1,0,0.0,0,0,1.0,--
Doug Smith,13,0,0,0.0,0,0,2.0,--
Leonard Smith,16,1,13,13.0,13,0,5.0,--
Mike Smith,14,0,0,0.0,0,0,1.0,--
Wayne Smith,16,1,35,35.0,35,0,0.0,--
Angelo Snipes,10,0,0,0.0,0,0,2.0,--
Brian Sochia,6,0,0,0.0,0,0,1.0,--
Jesse Solomon,13,2,34,17.0,18,0,0.0,--
Gary Spani,16,1,24,24.0,24,0,0.0,--
Mike Stensrud,11,0,0,0.0,0,0,1.0,--
Art Still,16,0,0,0.0,0,0,10.5,--
Ken Stills,16,1,58,58.0,58,1,0.0,--
Jeff Stover,15,0,0,0.0,0,0,11.0,--
Scott Studwell,15,1,2,2.0,2,0,1.0,--
Mickey Sutton,16,2,25,12.5,20,0,0.0,--
John Swain,11,0,9,0.0,9,0,0.0,--
Pat Swilling,16,0,0,0.0,0,0,4.0,--
Craig Swoope,15,1,23,23.0,23,0,1.0,--
Darryl Talley,16,0,0,0.0,0,0,3.0,--
Ken Taylor,14,1,0,0.0,0,0,0.0,--
Lawrence Taylor,16,0,0,0.0,0,0,20.5,--
Malcolm Taylor,3,0,0,0.0,0,0,1.0,--
Terry Taylor,16,2,0,0.0,0,0,0.0,--
Ben Thomas,13,0,0,0.0,0,0,2.0,--
Donnell Thompson,16,0,0,0.0,0,0,4.0,--
Andre Tippett,11,0,32,0.0,32,0,9.5,--
Stacey Toran,16,2,28,14.0,19,0,6.0,--
Andre Townsend,16,0,0,0.0,0,0,2.5,--
Greg Townsend,15,0,0,0.0,0,0,11.5,--
Manu Tuiasosopo,15,1,22,22.0,22,0,0.0,--
Keena Turner,16,1,9,9.0,9,0,3.0,--
T.J. Turner,16,0,0,0.0,0,0,2.0,--
Terry Unrein,12,0,0,0.0,0,0,0.5,--
Garin Veris,16,0,0,0.0,0,0,11.0,--
Everson Walls,16,3,46,15.33,24,0,0.0,--
Michael Walter,16,0,0,0.0,0,0,1.0,--
Alvin Walton,16,0,0,0.0,0,0,1.0,--
Frank Warren,16,0,0,0.0,0,0,7.5,--
Chris Washington,16,1,12,12.0,12,0,4.0,--
Lionel Washington,16,2,19,9.5,19,0,0.0,--
Andre Waters,16,6,39,6.5,21,0,2.0,--
Frank Wattelet,16,3,34,11.33,22,0,0.0,--
Elbert Watts,9,1,6,6.0,6,0,1.0,--
Dave Waymer,16,9,48,5.33,17,0,0.0,--
Herb Welch,16,2,22,11.0,16,0,0.0,--
Randy White,16,0,0,0.0,0,0,6.5,--
Reggie White,16,0,0,0.0,0,0,18.0,--
Barry Wilburn,16,2,14,7.0,14,0,0.0,--
Mike Wilcher,16,1,0,0.0,0,0,5.5,--
Reggie Wilkes,16,2,11,5.5,10,0,0.0,--
Jim Wilks,16,0,0,0.0,0,0,1.0,--
Brent Williams,16,0,0,0.0,0,0,7.0,--
Carlton Williamson,16,3,3,1.0,2,0,0.0,--
Eric Williams,16,1,2,2.0,2,0,4.0,--
Eric Williams,16,3,44,14.67,25,0,0.0,--
Gerald Williams,16,0,0,0.0,0,0,3.5,--
Jimmy Williams,10,2,12,6.0,11,0,2.0,--
Joel Williams,15,2,18,9.0,14,1,0.0,--
Keith Willis,16,0,0,0.0,0,0,12.0,--
Lee Williams,16,0,0,0.0,0,0,15.0,--
Perry Williams,16,4,31,7.75,15,0,1.0,--
Reggie Williams,16,0,0,0.0,0,0,4.5,--
Toby Williams,16,0,0,0.0,0,0,0.5,--
Earl Wilson,16,0,0,0.0,0,0,5.5,--
Otis Wilson,15,2,31,15.5,21,0,8.0,--
Steve Wilson,16,1,0,0.0,--
Ken Woodard,16,0,0,0.0,0,0,3.0,--
Dennis Woodberry,7,2,14,7.0,9,0,0.0,--
Rick Woods,15,3,26,8.67,23,0,0.0,--
Felix Wright,16,3,33,11.0,33,0,0.0,--
Louis Wright,16,3,56,18.67,56,0,0.0,--
Fredd Young,15,0,0,0.0,0,0,6.0,--
Lonnie Young,13,0,0,0.0,0,0,1.5,--
Roynell Young,16,6,9,1.5,9,0,0.0,--
Carl Zander,16,1,18,18.0,18,0,3.5,--
