Player Name,Games Played,Interceptions,Interception Yards,Average Ints per Game,Long,Touchdowns,Solo Tackles,Tackle Assists,Total Tackles,Sacks,Sack Loss Yards Caused
Scott Fujita,16,2,19,9.5,19,0,64,32,96,3.5,16.5
Ken Hamlin,16,3,63,21.0,37,0,75,21,96,2.0,11.0
D'Qwell Jackson,13,0,0,0.0,0,0,61,33,94,0.0,0.0
Gerald Hayes,14,3,24,8.0,24,0,79,14,93,1.0,2.0
Brandon Moore,16,0,0,0.0,0,0,63,30,93,6.5,56.5
Demorrio Williams,16,1,9,9.0,9,0,59,34,93,1.0,6.0
Leroy Hill,15,0,0,0.0,0,0,70,22,92,2.0,19.0
Larry Foote,16,1,11,11.0,11,0,62,29,91,4.0,29.0
Ian Gold,15,0,0,0.0,0,0,70,21,91,0.0,0.0
Antoine Bethea,14,1,38,38.0,38,0,66,24,90,0.0,0.0
Thomas Davis,14,0,0,0.0,0,0,71,19,90,1.5,10.0
Madieu Williams,16,3,33,11.0,25,0,68,22,90,0.0,0.0
Julian Peterson,16,1,0,0,71,18,89,10.0,72.0
Daryl Smith,16,1,4,4.0,4,0,73,16,89,3.0,12.0
Mike Vrabel,16,3,0,0.0,2,0,54,35,89,4.5,32.5
Aaron Kampman,16,0,0,0.0,0,0,59,30,89,15.5,108.0
Michael Boley,16,2,44,22.0,40,0,69,19,88,3.0,8.0
Peter Sirmon,16,1,13,13.0,13,0,60,28,88,0.5,1.0
Marcus Washington,14,0,0,0.0,0,0,59,29,88,2.5,13.0
Antrel Rolle,16,1,23,23.0,23,0,80,7,87,0.0,0.0
Darrent Williams,15,4,37,9.25,31,1,75,11,86,0.0,0.0
Champ Bailey,16,10,162,16.2,70,1,74,12,86,0.0,0.0
Corey Chavous,16,1,17,17.0,17,0,77,9,86,1.0,3.0
Sean Considine,16,1,12,12.0,12,0,60,26,86,1.5,13.0
Renaldo Hill,16,2,33,16.5,21,0,64,22,86,0.0,0.0
Akin Ayodele,16,2,2,1.0,2,0,64,20,84,1.0,14.0
Angelo Crowell,12,2,0,0.0,0,0,58,26,84,2.0,10.0
Sammy Knight,16,1,27,27.0,27,0,75,9,84,2.0,17.0
John Lynch,16,0,0,0.0,0,0,59,25,84,0.0,0.0
Ty Warren,15,0,0,0.0,0,0,56,28,84,7.5,45.0
Adrian Wilson,16,4,146,36.5,99,1,76,8,84,5.0,33.0
Mike Minter,16,1,3,3.0,3,0,59,24,83,0.0,0.0
Dunta Robinson,16,2,9,4.5,9,1,70,13,83,0.0,0.0
Adalius Thomas,16,1,7,7.0,7,0,64,19,83,11.0,59.0
Richard Marshall,16,3,59,19.67,30,1,69,13,82,1.0,4.0
Nick Collins,16,3,68,22.67,55,1,67,15,82,0.0,0.0
Karlos Dansby,14,0,0,0.0,0,0,69,13,82,8.0,47.0
Marlin Jackson,14,1,24,24.0,24,0,61,21,82,0.0,0.0
Anthony Henry,16,2,41,20.5,37,0,73,8,81,0.0,0.0
Marquand Manuel,16,1,29,29.0,29,1,62,19,81,0.0,0.0
Charles Tillman,14,5,32,6.4,13,0,69,12,81,0.0,0.0
Carlos Rogers,15,1,0,0.0,0,0,68,12,80,0.0,0.0
Justin Smith,16,0,0,0.0,0,0,49,31,80,7.5,50.5
Robert Griffith,16,3,30,10.0,23,0,61,19,80,0.0,0.0
Dwight Smith,15,4,81,20.25,47,0,63,16,79,1.0,3.0
Michael Huff,16,0,0,0.0,0,0,65,13,78,0.0,0.0
Quentin Jammer,16,4,57,14.25,35,0,71,7,78,0.0,0.0
Will Allen,16,0,0,0.0,0,0,56,21,77,0.0,0.0
Ceandris Brown,15,1,0,0.0,0,0,67,10,77,1.0,10.0
Clark Haggans,15,1,0,0.0,0,0,52,25,77,6.0,27.5
Terrence Holt,16,3,8,2.67,7,0,51,26,77,0.5,3.0
Keith Lewis,16,2,24,12.0,24,0,60,17,77,1.0,1.0
Terrence McGee,15,0,0,0.0,0,0,64,13,77,0.0,0.0
Troy Polamalu,13,3,51,17.0,49,0,57,20,77,1.0,0.0
Ko Simpson,16,2,76,38.0,76,0,51,26,77,1.0,11.0
Bryan Thomas,16,0,0,0.0,0,0,58,19,77,8.5,44.0
D.J. Williams,16,0,0,0.0,0,0,59,17,76,1.0,8.0
Jared Allen,16,1,3,3.0,3,0,64,12,76,7.5,58.5
Derrick Johnson,13,0,0,0.0,0,0,58,18,76,4.5,22.5
Dhani Jones,16,0,0,0.0,0,0,55,21,76,0.5,5.5
Oshiomogho Atogwe,16,3,8,2.67,7,0,66,9,75,1.0,24.0
Daniel Bullocks,15,0,0,0.0,0,0,55,20,75,1.0,9.0
Nick Harper,15,3,18,6.0,19,0,58,17,75,0.0,0.0
Kyle Vanden Bosch,16,0,0,0.0,0,0,54,21,75,6.5,48.0
Glenn Earl,15,1,2,2.0,2,0,60,14,74,2.0,22.0
Artrell Hawkins,14,1,0,0.0,0,0,54,19,73,0.0,0.0
Lamont Thompson,16,3,14,4.67,11,0,55,18,73,0.0,0.0
Demarcus Ware,16,1,41,41.0,41,1,59,14,73,11.5,87.0
Shaun Williams,12,2,1,0.5,1,0,60,13,73,0.0,0.0
Josh Bullocks,16,2,14,7.0,14,0,57,15,72,0.0,0.0
Ryan Clark,13,1,0,0,48,24,72,0.0,0.0
Nate Clements,16,3,80,26.67,58,1,55,16,71,0.0,0.0
Clint Ingram,14,1,0,0.0,0,0,55,16,71,1.5,10.0
Paris Lenon,16,1,0,0.0,0,0,51,20,71,0.0,0.0
Yeremiah Bell,16,0,0,0.0,0,0,46,24,70,2.0,12.0
Cortland Finnegan,16,0,0,0.0,0,0,55,15,70,2.0,10.0
Orlando Huff,16,0,0,0.0,0,0,58,12,70,0.0,0.0
Danieal Manning,16,2,26,13.0,15,0,53,17,70,0.0,0.0
Brodney Pool,16,1,0,0.0,0,0,56,14,70,1.0,7.0
Takeo Spikes,12,0,0,0.0,0,0,43,27,70,1.0,16.0
Matt McCoy,15,0,0,0.0,0,0,57,12,69,2.0,8.0
Junior Seau,11,0,0,0.0,0,0,39,30,69,1.0,9.0
Derek Smith,13,0,0,0.0,0,0,51,18,69,0.0,0.0
Ike Taylor,16,2,34,17.0,34,0,61,8,69,0.0,0.0
Greg Wesley,14,3,39,13.0,29,0,64,5,69,0.0,0.0
Jamal Williams,16,0,0,0.0,0,0,49,20,69,2.0,11.0
Warrick Holdman,16,0,0,0.0,0,0,53,16,69,1.0,2.0
Dawan Landry,16,5,101,20.2,37,1,48,21,69,3.0,16.0
Ty Law,16,4,11,2.75,16,0,64,5,69,1.0,6.0
Kelly Herndon,16,1,0,0.0,0,0,50,18,68,0.0,0.0
Tommy Kelly,16,0,0,0.0,0,0,54,14,68,3.5,24.0
Darren Sharper,16,4,10,2.5,10,0,52,16,68,1.0,0.0
Patrick Surtain,16,1,0,0.0,0,0,60,8,68,1.0,3.0
Marcus Trufant,15,1,0,0.0,0,0,60,8,68,0.0,0.0
Boss Bailey,16,0,0,0.0,0,0,51,16,67,1.0,9.0
Fakhir Brown,14,3,17,5.67,20,0,63,4,67,1.0,10.0
Drayton Florence,16,3,24,8.0,23,0,54,12,66,0.0,0.0
Chris Gamble,15,3,31,10.33,18,1,53,13,66,1.0,9.0
Kenoy Kennedy,10,2,17,8.5,17,0,46,20,66,1.0,9.0
Mike Adams,16,0,0,0.0,0,0,54,11,65,0.0,0.0
Keith Ellison,14,1,7,7.0,7,0,33,32,65,1.0,1.0
Charles Grant,16,0,0,0.0,0,0,50,15,65,6.0,56.0
Vonnie Holliday,16,0,0,0.0,0,0,45,20,65,7.0,56.0
Robert Mathis,16,0,0,0.0,0,0,50,15,65,9.5,68.5
Ryan Nece,15,0,0,0.0,0,0,46,19,65,1.5,9.5
Shaun Phillips,14,0,0,0.0,0,0,44,21,65,11.5,67.5
Terrell Suggs,16,0,0,0.0,0,0,47,18,65,9.5,64.5
Ryan Pickett,16,0,0,0.0,0,0,31,33,64,0.0,0.0
Asante Samuel,15,10,120,12.0,33,0,59,5,64,0.0,0.0
Aaron Smith,16,0,0,0.0,0,0,46,18,64,4.5,17.0
Jeff Ulbrich,16,0,0,0.0,0,0,46,18,64,0.0,0.0
Omar Gaither,16,1,16,16.0,16,0,51,13,64,1.0,12.0
Kevin Kaesviharn,14,6,24,4.0,22,0,49,15,64,4.0,23.0
Juran Bolden,16,1,27,27.0,27,0,53,10,63,1.0,0.0
Ebenezer Ekuban,15,0,0,0.0,0,0,48,15,63,7.0,45.5
Walt Harris,15,8,84,10.5,42,1,52,11,63,1.0,6.0
Adam Jones,15,4,130,32.5,83,1,51,12,63,1.0,3.0
Rashean Mathis,16,8,146,18.25,55,0,56,7,63,0.0,0.0
Shawne Merriman,12,1,10,10.0,10,0,49,14,63,17.0,93.0
Terence Newman,16,1,12,12.0,12,0,53,10,63,0.0,0.0
Fred Smoot,14,1,47,47.0,47,1,59,4,63,0.0,0.0
Roy Williams,16,5,33,6.6,27,0,53,10,63,0.0,0.0
Dewayne Robertson,16,0,0,0.0,0,0,37,25,62,2.5,16.5
Mark Simoneau,16,1,0,0.0,0,0,34,28,62,1.0,4.0
Jason Taylor,16,2,71,35.5,51,2,42,20,62,13.5,74.0
Kamerion Wimbley,16,0,0,0.0,0,0,44,18,62,11.0,59.5
Charles Woodson,16,8,61,7.63,23,1,51,11,62,1.0,9.0
Trent Cole,16,1,19,19.0,19,1,43,19,62,8.0,61.5
Andre Dyson,15,4,0,0,51,11,62,0.0,0.0
Carlos Emmons,12,0,0,0.0,0,0,49,13,62,1.0,10.0
Kelly Gregg,16,0,0,0.0,0,0,41,21,62,3.5,23.0
Tamba Hali,16,1,0,0,44,18,62,8.0,48.0
Chris Kelsay,16,0,0,0.0,0,0,41,21,62,5.5,29.5
Na'il Diggs,15,0,0,0.0,0,0,45,16,61,0.0,0.0
Marques Douglas,16,0,0,0.0,0,0,47,14,61,3.0,35.0
Domonique Foxworth,16,1,45,45.0,45,0,48,13,61,0.0,0.0
Brady Poppinga,16,1,21,21.0,21,0,45,16,61,1.0,6.0
Brian Simmons,11,2,5,2.5,5,0,34,27,61,0.0,0.0
Shawntae Spencer,13,1,0,0.0,0,0,53,8,61,2.0,11.0
Leonard Little,16,0,0,0.0,0,0,57,3,60,13.0,68.0
Ed Reed,16,5,70,14.0,37,1,52,8,60,0.0,0.0
Adam Archuleta,16,0,0,0.0,0,0,49,11,60,1.0,5.0
Deon Grant,16,2,25,12.5,24,0,53,7,60,0.0,0.0
Rashad Jeanty,12,0,0,0.0,0,0,39,21,60,0.0,0.0
Dre' Bly,16,3,13,4.33,8,0,51,8,59,0.0,0.0
Napoleon Harris,14,3,20,6.67,11,0,42,17,59,2.5,20.0
Marlon McCree,14,1,0,0.0,0,0,42,17,59,1.0,6.0
Mark Roman,16,1,27,27.0,27,0,47,12,59,1.0,9.0
Julius Peppers,16,0,0,0.0,0,0,49,9,58,13.0,89.0
Shaun Ellis,16,0,0,0.0,0,0,37,21,58,5.0,35.5
Randall Godfrey,13,0,0,0.0,0,0,42,16,58,4.0,37.0
DeAngelo Hall,16,4,131,32.75,60,1,51,7,58,0.0,0.0
Daven Holly,14,5,127,25.4,57,1,55,3,58,0.0,0.0
Michael Lewis,14,2,105,52.5,84,1,43,15,58,2.0,16.0
Will Allen,15,1,11,11.0,11,0,43,14,57,1.0,0.0
Brandon Chillar,16,0,0,0.0,0,0,56,1,57,2.0,8.0
Johnathan Joseph,16,0,0,0.0,0,0,45,12,57,0.0,0.0
Manny Lawson,16,1,0,0.0,0,0,47,10,57,2.5,15.0
Michael Myers,16,0,0,0.0,0,0,37,20,57,2.0,3.0
Barrett Ruud,16,0,0,0.0,0,0,37,20,57,0.0,0.0
Fred Thomas,13,1,9,9.0,9,0,50,7,57,0.0,0.0
R.W. McQuarters,16,2,67,33.5,27,1,51,5,56,1.0,3.0
Omar Stoutmire,13,2,10,5.0,10,0,44,12,56,0.0,0.0
Brian Williams,15,1,4,4.0,4,0,48,8,56,0.0,0.0
Andre Carter,16,0,0,0.0,0,0,47,9,56,6.0,40.0
Reynaldo Hill,15,2,20,10.0,11,0,39,17,56,0.0,0.0
Brett Keisel,16,0,0,0.0,0,0,38,18,56,5.5,26.5
Jordan Babineaux,15,1,20,20.0,20,0,43,12,55,0.0,0.0
Rosevelt Colvin,16,0,0,0.0,0,0,43,12,55,8.5,56.5
Jason David,16,2,16,8.0,16,0,48,7,55,0.0,0.0
Dexter Jackson,12,1,46,46.0,46,0,39,16,55,1.0,4.0
Rob Morris,15,0,0,0.0,0,0,43,12,55,0.0,0.0
Joey Porter,14,2,49,24.5,42,1,40,15,55,7.0,45.0
Bryant McFadden,16,3,39,13.0,39,0,47,7,54,0.0,0.0
Chike Okeafor,16,0,0,0.0,0,0,42,12,54,8.5,57.0
Stephen Cooper,16,0,0,0.0,0,0,31,23,54,2.5,16.5
Ryan Denney,16,0,0,0.0,0,0,38,16,54,6.0,51.0
Terrence Kiel,15,0,0,0.0,0,0,38,16,54,0.0,0.0
Vernon Fox,16,1,0,0,45,8,53,0.0,0.0
Gilbert Gardner,15,0,0,0.0,0,0,34,19,53,0.0,0.0
Chris Harris,11,2,19,9.5,16,0,44,9,53,0.0,0.0
Mathias Kiwanuka,16,2,44,22.0,32,0,44,9,53,4.0,13.0
Ricky Manning,15,5,113,22.6,54,1,43,10,53,2.0,5.0
Justin Miller,16,0,0,0.0,0,0,46,7,53,0.0,0.0
Aaron Schobel,16,0,0,0.0,0,0,35,18,53,14.0,98.0
Kyle Williams,16,0,0,0.0,0,0,33,20,53,0.0,0.0
Mike Patterson,16,0,0,0.0,0,0,38,14,52,1.5,4.5
Samari Rolle,16,3,60,20.0,44,0,48,4,52,1.0,7.0
Brian Russell,12,1,6,6.0,6,0,43,9,52,0.0,0.0
Will Smith,14,0,0,0.0,0,0,33,19,52,10.5,79.5
Ted Washington,16,0,0,0.0,0,0,43,9,52,0.0,0.0
Bryant Young,16,0,0,0.0,0,0,41,11,52,5.5,23.0
Sheldon Brown,16,1,70,70.0,70,1,37,15,52,0.0,0.0
Keyaron Fox,16,0,0,0.0,0,0,44,8,52,1.0,5.0
Chris Hovan,16,0,0,0.0,0,0,40,12,52,2.0,20.0
Nnamdi Asomugha,15,8,59,7.38,24,1,48,3,51,1.0,7.0
Derrick Burgess,16,0,0,0.0,0,0,43,8,51,11.0,74.5
Darnell Dockett,16,1,0,0,37,14,51,2.0,13.0
John Henderson,16,0,0,0.0,0,0,38,13,51,3.5,24.0
Greg Spires,16,0,0,0.0,0,0,33,18,51,5.0,33.0
Vince Wilfork,13,0,0,0.0,0,0,41,10,51,1.0,3.0
Donnie Spragan,16,0,0,0.0,0,0,28,22,50,1.5,3.0
Kiwaukee Thomas,16,0,0,0.0,0,0,39,11,50,0.0,0.0
Jason Webster,8,2,3,0,40,10,50,0.0,0.0
Shawn Barber,13,0,0,0.0,0,0,33,17,50,0.0,0.0
Chris Crocker,16,1,28,28.0,28,0,44,6,50,1.0,8.0
Cornelius Griffin,14,0,0,0.0,0,0,39,11,50,1.0,9.0
Rodney Harrison,10,1,2,2.0,2,0,35,15,50,1.0,5.0
Tye Hill,16,3,20,6.67,14,0,47,3,50,0.0,0.0
Kendrell Bell,16,0,0,0.0,0,0,43,6,49,1.0,8.0
Aaron Francisco,16,2,61,30.5,44,0,41,8,49,0.0,0.0
Clinton Hart,16,3,37,12.33,22,0,40,9,49,0.0,0.0
Hunter Hillenmeyer,15,0,0,0.0,0,0,36,13,49,0.0,0.0
Raheem Brock,16,0,0,0.0,0,0,34,14,48,3.0,13.5
Donovin Darius,10,0,0,0.0,0,0,39,9,48,0.0,0.0
Ben Leber,15,1,0,0.0,0,0,36,12,48,3.0,21.0
Alex Lewis,11,0,0,0.0,0,0,37,11,48,0.0,0.0
Cory Redding,16,0,0,0.0,0,0,38,10,48,8.0,43.5
Chris McAlister,16,6,121,20.17,60,2,43,4,47,0.0,0.0
Trevor Pryce,16,0,0,0.0,0,0,37,10,47,13.0,113.5
Warren Sapp,16,0,0,0.0,0,0,32,15,47,10.0,67.0
Paul Spicer,16,0,0,0.0,0,0,41,6,47,3.0,17.0
Travares Tillman,14,0,0,0.0,0,0,30,17,47,0.0,0.0
Stephen Tulloch,16,1,0,0.0,0,0,27,20,47,0.5,1.0
Mario Williams,16,0,0,0.0,0,0,35,12,47,4.5,20.5
Alex Brown,16,2,22,11.0,18,0,41,6,47,7.0,67.0
Jason Craft,16,1,0,0.0,0,0,43,4,47,0.0,0.0
Jason Ferguson,16,0,0,0.0,0,0,32,14,46,0.0,0.0
Bryce Fisher,16,0,0,0.0,0,0,37,9,46,4.0,30.0
Ellis Hobbs,15,2,79,39.5,70,0,39,7,46,0.0,0.0
Fred Robbins,16,2,12,6.0,11,0,31,15,46,5.5,36.0
Chad Scott,14,2,32,16.0,32,0,37,9,46,0.0,0.0
Darrion Scott,16,0,0,0.0,0,0,25,21,46,5.5,24.0
Jason Simmons,16,1,11,11.0,11,0,39,7,46,0.0,0.0
Brian Young,16,0,0,0.0,0,0,35,11,46,5.5,37.0
Ken Lucas,13,3,13,4.33,13,0,31,14,45,0.0,0.0
Willie McGinest,14,1,0,0.0,0,0,36,9,45,4.0,9.0
Alvin McKinley,14,0,0,0.0,0,0,30,15,45,1.0,9.0
Carlos Polk,16,0,0,0.0,0,0,35,10,45,2.0,5.0
Brandon Short,9,0,0,0.0,0,0,38,7,45,2.0,9.0
Marcus Spears,16,0,0,0.0,0,0,29,16,45,1.0,8.0
Nathan Vasher,14,3,11,3.67,7,0,33,12,45,0.0,0.0
Fernando Bryant,10,0,0,0.0,0,0,36,9,45,0.0,0.0
Kevin Carter,16,0,0,0.0,0,0,28,17,45,5.5,30.0
Barry Cofield,16,0,0,0.0,0,0,32,12,44,1.5,14.0
Kedric Golston,16,0,0,0.0,0,0,34,10,44,0.5,0.5
Eric Green,15,0,0,0.0,0,0,41,3,44,0.0,0.0
Jon McGraw,16,0,0,0.0,0,0,34,10,44,0.0,0.0
Gerald Sensabaugh,16,2,8,4.0,8,0,37,7,44,0.0,0.0
Robaire Smith,15,0,0,0.0,0,0,29,15,44,0.5,3.0
Pat Williams,16,0,0,0.0,0,0,37,7,44,1.0,14.0
Sam Williams,15,0,0,0.0,0,0,38,6,44,1.0,4.0
Adewale Ogunleye,14,0,0,0.0,0,0,29,14,43,6.5,36.0
Melvin Oliver,16,0,0,0.0,0,0,35,8,43,1.0,3.0
Domata Peko,16,0,0,0.0,0,0,21,22,43,2.5,19.0
James Sanders,16,1,21,21.0,21,0,26,17,43,1.0,5.0
Lewis Sanders,9,0,0,0.0,0,0,35,8,43,0.0,0.0
Hollis Thomas,12,0,0,0.0,0,0,35,8,43,3.5,24.0
John Thornton,15,0,0,0.0,0,0,28,15,43,2.0,13.0
Corey Webster,12,1,0,0.0,0,0,38,5,43,1.0,8.0
Dewayne White,16,0,0,0.0,0,0,33,10,43,5.0,42.0
Tyler Brayton,16,0,0,0.0,0,0,34,9,43,0.0,0.0
Tyrone Carter,16,0,0,0.0,0,0,31,12,43,2.0,13.0
Cedric Griffin,14,2,4,2.0,4,0,38,5,43,0.0,0.0
Tory James,16,4,44,11.0,28,0,34,9,43,0.0,0.0
Tully Banta-Cain,16,0,0,0.0,0,0,30,12,42,5.5,35.5
Robert Geathers,16,0,0,0.0,0,0,28,14,42,10.5,62.5
Andre' Goodman,15,0,0,0.0,0,0,27,15,42,0.0,0.0
Quintin Mikell,16,0,0,0.0,0,0,31,11,42,0.0,0.0
Bryan Robinson,16,0,0,0.0,0,0,29,13,42,3.0,14.0
Leon Williams,16,0,0,0.0,0,0,29,13,42,1.0,4.0
Terdell Sands,16,1,5,5.0,5,0,30,11,41,1.0,1.0
Richard Seymour,16,1,0,0.0,0,0,23,18,41,4.0,18.0
Deshea Townsend,16,2,6,3.0,6,0,37,4,41,2.0,17.0
Casey Hampton,15,0,0,0.0,0,0,26,15,41,0.0,0.0
Al Harris,16,3,39,13.0,34,0,35,6,41,0.0,0.0
Kris Jenkins,16,0,0,0.0,0,0,32,9,41,3.0,16.5
Kelly Jennings,16,1,0,0.0,0,0,38,3,41,0.0,0.0
Marcus Bell,13,0,0,0.0,0,0,23,17,40,1.0,9.0
Michael Boulware,16,2,1,0.5,1,0,32,8,40,0.0,0.0
Kevin Burnett,16,1,39,39.0,39,1,29,11,40,1.0,2.0
Kabeer Gbaja-Biamila,16,0,0,0.0,0,0,28,12,40,6.0,40.5
Edgerton Hartwell,8,0,0,0.0,0,0,30,10,40,1.0,8.0
Anthony McFarland,16,0,0,0.0,0,0,28,12,40,2.5,11.5
Randy Starks,16,0,0,0.0,0,0,25,15,40,3.0,19.0
Fabian Washington,14,4,4,1.0,7,0,39,1,40,0.0,0.0
Sam Madison,12,2,28,14.0,24,0,33,6,39,0.0,0.0
Mike Rucker,14,0,0,0.0,0,0,25,14,39,5.0,35.5
Kenny Wright,16,1,0,0.0,0,0,32,7,39,0.0,0.0
Jimmy Kennedy,16,0,0,0.0,0,0,30,9,39,1.0,5.0
Colin Cole,15,0,0,0.0,0,0,28,10,38,1.0,4.0
La'Roi Glover,16,0,0,0.0,0,0,34,4,38,5.5,46.5
Shawn Springs,9,1,4,4.0,4,0,35,3,38,0.0,0.0
Michael Strahan,9,0,0,0.0,0,0,28,10,38,3.0,19.0
Pat Watkins,14,3,45,15.0,24,0,30,8,38,0.0,0.0
Stanley Wilson,13,0,0,0.0,0,0,25,13,38,0.0,0.0
Anthony Maddox,12,0,0,0.0,0,0,24,13,37,2.0,17.0
Deltha O'Neal,12,1,42,42.0,42,0,30,7,37,0.0,0.0
James Reed,15,0,0,0.0,0,0,30,7,37,1.0,3.0
Matt Roth,16,0,0,0.0,0,0,24,13,37,3.5,24.5
Grant Wistrom,16,0,0,0.0,0,0,30,7,37,4.0,27.0
Paul Carrington,15,0,0,0.0,0,0,29,8,37,3.0,19.0
Luis Castillo,10,1,1,1.0,1,0,28,9,37,7.0,41.0
Jacques Cesaire,16,0,0,0.0,0,0,27,10,37,4.0,24.0
Phillip Daniels,16,1,0,0.0,0,0,24,13,37,3.0,8.0
Chartric Darby,16,0,0,0.0,0,0,28,9,37,3.5,32.0
Patrick Dendy,12,3,37,12.33,30,1,32,5,37,0.0,0.0
Kalimba Edwards,16,0,0,0.0,0,0,25,12,37,3.0,24.0
Jamar Fletcher,13,3,122,40.67,88,1,35,2,37,0.0,0.0
David Barrett,13,3,0,0.0,0,0,23,13,36,0.0,0.0
Rocky Bernard,16,0,0,0.0,0,0,24,12,36,3.5,15.5
Ralph Brown,16,0,0,0.0,0,0,33,3,36,0.0,0.0
Travis Daniels,12,1,0,0,25,11,36,0.0,0.0
Chauncey Davis,16,1,41,41.0,41,0,29,7,36,1.0,0.0
Nick Ferguson,10,1,0,0.0,0,0,28,8,36,0.0,0.0
Simon Fraser,16,0,0,0.0,0,0,22,14,36,4.5,11.5
Kelvin Hayden,15,0,0,0.0,0,0,29,7,36,0.0,0.0
Kenard Lang,16,0,0,0.0,0,0,28,8,36,6.0,34.0
Kalvin Pearson,16,0,0,0.0,0,0,30,6,36,0.0,0.0
Robert Thomas,16,0,0,0.0,0,0,27,9,36,0.0,0.0
Pisa Tinoisamoa,11,0,0,0.0,0,0,29,7,36,2.0,9.0
Keith Traylor,14,0,0,0.0,0,0,28,8,36,4.0,18.0
Darwin Walker,16,1,6,6.0,6,0,27,9,36,6.0,55.0
Kevin Williams,16,0,0,0.0,0,0,28,8,36,5.0,22.0
Bobby McCray,15,0,0,0.0,0,0,30,5,35,10.0,59.0
Jarrad Page,16,3,30,10.0,30,0,30,5,35,1.0,3.0
