Player Name,Games Played,Interceptions,Interception Yards,Average Ints per Game,Long,Touchdowns,Solo Tackles,Tackle Assists,Total Tackles,Sacks,Sack Loss Yards Caused
Lawyer Milloy,16,2,24,12.0,19,0,77,14,91,0.0,0.0
Bernard Pollard,16,2,23,11.5,21,0,74,16,90,1.0,5.0
Roman Harper,16,3,58,19.33,31,1,75,15,90,4.0,36.0
Dhani Jones,14,0,0,0.0,0,0,59,31,90,1.0,2.0
Donte Whitner,15,1,29,29.0,29,0,68,21,89,0.0,0.0
Richard Marshall,16,3,107,35.67,73,1,79,9,88,1.0,14.0
Roger McIntosh,14,0,0.0,0,0,69,19,88,3.0,10.0
Darrelle Revis,16,3,20,6.67,19,0,76,12,88,0.0,0.0
Nate Webster,16,0,0,0.0,0,0,68,20,88,0.0,0.0
Leigh Bodden,16,6,75,12.5,26,0,76,12,88,0.0,0.0
Keith Bulluck,16,5,63,12.6,35,0,68,20,88,0.0,0.0
Marlin Jackson,16,1,0,0.0,0,0,69,19,88,0.5,5.5
Kenoy Kennedy,16,2,45,22.5,38,0,59,29,88,0.0,0.0
Thomas Davis,16,1,0,0.0,0,0,71,16,87,3.0,22.0
Michael Huff,16,1,4,4.0,4,0,75,12,87,1.0,0.0
Atari Bigby,16,5,50,10.0,22,0,66,20,86,0.0,0.0
Clinton Hart,16,5,73,14.6,22,0,68,17,85,1.0,9.0
Takeo Spikes,14,0,0,0.0,0,0,63,22,85,1.0,0.0
Marcus Trufant,16,7,150,21.43,84,1,78,7,85,0.0,0.0
Leon Williams,16,0,0,0.0,0,0,63,22,85,4.0,20.0
Demarcus Ware,16,0,0,0.0,0,0,60,24,84,14.0,110.5
Champ Bailey,15,3,3,1.0,3,0,71,13,84,0.0,0.0
Ceandris Brown,16,1,9,9.0,9,0,64,20,84,0.0,0.0
Kelly Gregg,16,0,0,0.0,0,0,56,28,84,3.0,15.0
Kelvin Hayden,16,3,17,5.67,20,0,71,12,83,0.0,0.0
Dawan Landry,16,0,0,0.0,0,0,68,15,83,1.0,9.0
Jermaine Phillips,15,4,2,0.5,2,0,70,13,83,1.0,11.0
Kenyon Coleman,16,0,0,0.0,0,0,55,27,82,1.5,8.0
Gerald Alexander,16,2,70,35.0,36,0,59,22,81,2.0,22.0
Leroy Hill,14,0,0,0.0,0,0,58,23,81,3.0,33.0
Freddie Keiaho,11,1,11,11.0,11,0,64,17,81,0.5,5.5
Larry Foote,16,1,14,14.0,14,0,43,37,80,3.0,21.5
Ike Taylor,16,3,56,18.67,51,1,69,11,80,1.0,10.0
Danieal Manning,16,2,33,16.5,33,0,68,11,79,0.0,0.0
Adalius Thomas,16,1,65,65.0,65,1,58,21,79,6.5,44.0
Hunter Hillenmeyer,16,0,0,0.0,0,0,66,13,79,0.0,0.0
Deon Grant,16,3,34,11.33,34,0,65,13,78,0.0,0.0
Nick Harper,14,3,62,20.67,32,0,64,14,78,0.0,0.0
Derek Smith,15,1,4,4.0,4,0,50,28,78,0.0,0.0
Justin Smith,16,0,0,0.0,0,0,49,29,78,2.0,6.0
Terrell Suggs,16,0,0,0.0,0,0,51,27,78,5.0,34.0
Demorrio Williams,16,2,3,1.5,8,0,63,15,78,0.0,0.0
Terrence McGee,15,4,4,1.0,2,0,67,10,77,0.0,0.0
Kawika Mitchell,16,1,20,20.0,20,1,54,23,77,3.5,37.5
Mike Vrabel,16,0,0,0.0,0,0,56,21,77,12.5,70.5
Josh Bullocks,14,2,6,3.0,6,0,65,12,77,1.0,7.0
Channing Crowder,11,0,0,0.0,0,0,60,17,77,0.5,0.5
Travis Fisher,16,2,25,12.5,13,0,59,18,77,0.0,0.0
Charles Tillman,15,3,24,8.0,20,0,67,9,76,0.0,0.0
Eric Wright,14,1,0,0.0,0,0,71,5,76,1.0,11.0
Quintin Mikell,14,1,20,20.0,20,0,54,21,75,1.0,12.0
Oshiomogho Atogwe,16,8,125,15.63,52,1,66,9,75,0.0,0.0
Corey Chavous,14,0,0,0.0,0,0,62,12,74,3.5,27.5
Cato June,16,1,0,0.0,0,0,51,23,74,0.0,0.0
Julian Peterson,16,2,3,1.5,3,0,63,11,74,9.5,64.0
Madieu Williams,13,2,40,20.0,35,0,58,16,74,2.0,4.0
Junior Seau,16,3,28,9.33,23,0,57,16,73,3.5,35.0
Eric Barton,16,1,1,1.0,1,0,47,26,73,2.0,14.0
Marques Douglas,16,0,0,0.0,0,0,56,16,72,3.0,21.5
Ian Gold,14,1,6,6.0,6,0,61,11,72,2.0,8.0
Dexter Jackson,14,2,7,3.5,7,0,44,28,72,0.5,3.5
Daryl Smith,15,0,0,0.0,0,0,54,17,71,1.5,10.5
Mike Peterson,10,1,12,12.0,12,0,60,10,70,2.0,10.0
James Sanders,15,2,43,21.5,42,0,51,19,70,0.0,0.0
Mark Simoneau,16,0,0,0.0,0,0,50,20,70,2.0,13.0
Antoine Winfield,10,1,14,14.0,14,1,61,9,70,0.0,0.0
Trent Cole,16,0,0,0.0,0,0,49,21,70,12.5,99.5
DeAngelo Hall,16,5,80,16.0,33,0,63,7,70,0.0,0.0
Leon Hall,16,5,16,3.2,12,0,56,14,70,0.0,0.0
Rodney Harrison,12,1,2,2.0,2,0,56,14,70,2.0,21.0
Fernando Bryant,16,2,0,0.0,0,0,59,10,69,0.0,0.0
Terrence Holt,16,0,0,0.0,0,0,61,8,69,0.0,0.0
Scott Shanle,14,0,0,0.0,0,0,43,26,69,0.0,0.0
Sam Madison,16,4,59,14.75,27,0,61,7,68,1.0,13.0
Brandon McGowan,14,2,5,2.5,5,0,58,10,68,0.0,0.0
Shawne Merriman,15,0,0,0.0,0,0,54,14,68,12.5,81.0
Shaun Phillips,15,2,36,18.0,18,1,53,15,68,8.5,56.5
Kerry Rhodes,16,5,76,15.2,36,0,52,16,68,2.0,14.0
Brian Russell,16,1,0,0.0,0,0,60,8,68,1.0,9.0
Stuart Schweigert,15,2,10,5.0,10,0,56,12,68,0.0,0.0
Anthony Smith,16,2,50,25.0,50,0,52,16,68,0.0,0.0
Brian Williams,14,3,10,3.33,6,0,55,13,68,0.0,0.0
Sheldon Brown,16,3,3,1.0,3,0,61,7,68,0.0,0.0
Jovan Haye,16,0,0,0.0,0,0,48,20,68,6.0,30.0
Ronald Bartell,16,2,10,5.0,9,0,63,4,67,1.0,13.0
Brandon Chillar,15,0,0,0.0,0,0,54,13,67,2.5,14.5
Andra Davis,16,0,0,0.0,0,0,51,16,67,0.0,0.0
Ben Leber,16,1,0,0.0,0,0,52,15,67,5.0,54.0
Marlon McCree,16,3,20,6.67,19,0,50,17,67,0.0,0.0
Mike Patterson,16,0,0,0.0,0,0,49,17,66,4.0,30.5
Joey Porter,16,2,19,9.5,14,0,57,9,66,5.5,27.5
Will Smith,16,0,0,0.0,0,0,47,19,66,7.0,41.0
Chris Gocong,16,0,0,0.0,0,0,51,15,66,1.0,3.0
Jared Allen,14,0,0,0.0,0,0,56,9,65,15.5,111.0
Justin Tuck,16,0,0,0.0,0,0,48,17,65,10.0,60.5
Derrick Pope,16,2,0,0.0,0,0,43,21,64,0.0,0.0
Pat Williams,16,0,0,0.0,0,0,44,20,64,2.0,11.0
Antoine Bethea,13,4,47,11.75,30,0,46,18,64,0.0,0.0
Ellis Hobbs,16,1,0,0.0,0,0,52,12,64,1.0,9.0
Aaron Kampman,15,0,0,0.0,0,0,48,16,64,12.0,73.0
Jordan Babineaux,16,1,0,0.0,0,0,52,11,63,1.0,8.0
David Barrett,16,1,0,0.0,0,0,54,9,63,0.0,0.0
Patrick Kerney,16,1,0,0.0,0,0,51,12,63,14.5,89.5
Marcus McCauley,16,0,0,0.0,0,0,53,10,63,0.0,0.0
Haloti Ngata,16,0,0,0.0,0,0,44,19,63,3.0,14.0
Darren Sharper,16,4,61,15.25,41,1,49,14,63,0.0,0.0
Charles Woodson,14,4,48,12.0,46,1,52,11,63,0.0,0.0
Ken Lucas,16,2,1,0.5,1,0,58,4,62,0.0,0.0
Reggie Nelson,16,5,76,15.2,37,0,57,5,62,1.0,6.0
Shaun Smith,15,0,0,0.0,0,0,48,14,62,2.0,20.0
Shawn Springs,16,4,63,15.75,53,0,57,5,62,0.0,0.0
Robert Thomas,14,0,0,0.0,0,0,51,11,62,0.0,0.0
Jason Allen,16,3,15,5.0,13,0,55,7,62,0.0,0.0
Will Allen,16,1,14,14.0,14,0,48,14,62,2.0,23.0
Fred Bennett,14,3,47,15.67,33,0,54,8,62,0.0,0.0
Drayton Florence,16,2,4,2.0,4,0,56,6,62,0.0,0.0
Ken Hamlin,16,5,93,18.6,35,0,45,17,62,0.0,0.0
Victor Hobson,16,0,0,0.0,0,0,48,14,62,2.0,21.0
Johnathan Joseph,15,4,76,19.0,42,1,49,13,62,0.0,0.0
Phillip Buchanon,16,3,22,7.33,19,0,59,2,61,0.0,0.0
James Butler,13,1,0,0.0,0,0,45,16,61,0.0,0.0
Quentin Jammer,15,1,0,0.0,0,0,54,7,61,0.0,0.0
Jacques Reeves,16,1,18,18.0,18,0,53,8,61,0.0,0.0
Antrel Rolle,16,5,231,46.2,57,3,51,10,61,0.0,0.0
Mark Roman,16,0,0,0.0,0,0,46,15,61,0.0,0.0
Kyle Vanden Bosch,16,0,0,0.0,0,0,48,12,60,12.0,71.0
Adam Archuleta,15,1,4,4.0,4,0,53,7,60,2.0,9.0
Deke Cooper,16,3,19,6.33,19,0,46,13,59,0.0,0.0
Tamba Hali,16,0,0,0.0,0,0,46,13,59,7.5,50.0
Michael Lehan,15,1,0,0.0,0,0,53,6,59,1.0,0.0
John Lynch,13,0,0,0.0,0,0,46,13,59,1.0,11.0
Rashean Mathis,14,1,23,23.0,23,0,54,5,59,0.0,0.0
Jarrad Page,16,3,37,12.33,37,0,43,16,59,0.0,0.0
Mario Williams,16,0,0,0.0,0,0,43,16,59,14.0,82.5
Calvin Lowry,16,2,18,9.0,17,0,43,15,58,0.0,0.0
Adewale Ogunleye,16,0,0,0.0,0,0,53,5,58,9.0,57.0
Troy Polamalu,11,0,0,0.0,0,0,45,13,58,0.0,0.0
Brodney Pool,16,2,103,51.5,100,1,47,11,58,0.0,0.0
Patrick Surtain,16,2,25,12.5,23,0,50,8,58,0.0,0.0
Ronde Barber,16,2,32,16.0,29,1,48,10,58,1.0,7.0
Tyrone Carter,16,0,0,0.0,0,0,42,16,58,0.5,2.0
Na'il Diggs,16,0,0,0.0,0,0,44,14,58,3.5,31.5
Darnell Dockett,16,0,0,0.0,0,0,43,15,58,9.0,66.5
Clark Haggans,16,0,0,0.0,0,0,37,21,58,4.0,27.0
Jarret Johnson,16,0,0,0.0,0,0,42,16,58,2.0,19.0
Akin Ayodele,16,0,0,0.0,0,0,36,21,57,0.0,0.0
Walt Harris,15,4,42,10.5,23,0,46,11,57,0.0,0.0
Roderick Hood,16,5,196,39.2,71,2,51,6,57,0.0,0.0
Chris Houston,16,0,0,0.0,0,0,56,1,57,0.0,0.0
Corey Ivy,16,1,22,22.0,22,0,51,6,57,3.0,21.0
Dewayne Robertson,16,0,0,0.0,0,0,36,21,57,4.0,33.0
Aaron Schobel,16,0,0,0.0,0,0,45,12,57,6.5,37.5
Michael Strahan,16,0,0,0.0,0,0,46,11,57,9.0,65.0
Robaire Smith,16,0,0,0.0,0,0,42,14,56,4.0,34.0
Jason Taylor,16,1,36,36.0,36,1,47,9,56,11.0,63.0
Cameron Worrell,12,0,0,0.0,0,0,44,12,56,0.0,0.0
Jason Craft,16,2,21,10.5,21,0,51,5,56,0.0,0.0
Tanard Jackson,16,2,26,13.0,26,0,53,3,56,0.0,0.0
Chris Crocker,14,3,40,13.33,18,0,51,4,55,1.0,10.0
Nick Ferguson,12,0,0,0.0,0,0,43,12,55,0.0,0.0
Kelly Jennings,16,0,0,0.0,0,0,49,6,55,0.0,0.0
Rocky Boiman,16,2,33,16.5,26,0,33,21,54,0.0,0.0
Andre Carter,16,0,0,0.0,0,0,42,12,54,10.5,65.0
Michael Griffin,16,3,3,1.0,3,0,41,13,54,0.0,0.0
Tyjuan Hagler,12,0,0,0.0,0,0,41,13,54,1.0,2.0
Jim Leonhard,13,2,60,30.0,36,0,44,10,54,0.0,0.0
Eric Weddle,15,1,0,0.0,0,0,43,11,54,1.0,5.0
Ty Warren,16,0,0,0.0,0,0,34,19,53,4.0,27.5
Kevin Burnett,16,0,0,0.0,0,0,46,7,53,0.0,0.0
Reed Doughty,16,0,0,0.0,0,0,32,21,53,0.5,4.0
Abram Elam,13,0,0,0.0,0,0,39,14,53,0.0,0.0
Ryan Fowler,14,0,0,0.0,0,0,39,14,53,0.0,0.0
James Hall,15,0,0,0.0,0,0,39,14,53,2.5,11.5
Joselio Hanson,16,0,0,0.0,0,0,46,7,53,1.0,7.0
Tony Brown,16,0,0,0.0,0,0,32,20,52,4.0,30.0
Will Demps,15,0,0,0.0,0,0,41,11,52,0.0,0.0
Mike McKenzie,15,3,161,53.67,75,2,45,7,52,0.0,0.0
Deltha O'Neal,16,1,7,7.0,7,0,48,4,52,0.0,0.0
Domata Peko,16,0,0,0.0,0,0,36,16,52,1.5,3.5
Dwight Smith,14,4,112,28.0,93,1,45,7,52,0.0,0.0
Zach Thomas,5,0,0,0.0,0,0,42,10,52,1.0,8.0
Deshea Townsend,16,2,44,22.0,23,0,45,7,52,0.0,0.0
Osi Umenyiora,16,0,0,0.0,0,0,40,12,52,13.0,87.0
Warren Sapp,16,0,0,0.0,0,0,37,14,51,2.0,16.0
Lito Sheppard,11,2,25,12.5,16,0,47,4,51,0.0,0.0
Kamerion Wimbley,16,0,0,0.0,0,0,39,12,51,5.0,33.0
Boss Bailey,15,0,0,0.0,0,0,37,14,51,3.5,16.0
Dre' Bly,16,5,71,14.2,37,0,41,10,51,1.0,11.0
Danny Clark,13,1,1,1.0,1,0,40,11,51,0.0,0.0
Jason David,13,3,21,7.0,19,0,47,4,51,0.0,0.0
Eric Green,11,0,0,0.0,0,0,47,4,51,0.0,0.0
Erik Coleman,15,0,0,0.0,0,0,28,22,50,0.0,0.0
Chris Draft,16,0,0,0.0,0,0,40,10,50,1.0,8.0
Justin Durant,13,1,2,2.0,2,0,41,9,50,1.0,6.0
Terence Newman,13,4,129,32.25,70,1,44,6,50,0.0,0.0
Brady Poppinga,16,1,0,0.0,0,0,43,7,50,0.0,0.0
Keith Smith,15,3,64,21.33,64,1,38,12,50,0.0,0.0
Fred Smoot,13,1,47,47.0,47,0,44,6,50,0.0,0.0
Hollis Thomas,16,0,0,0.0,0,0,38,12,50,3.0,12.0
Darryl Tapp,16,1,0,0,41,8,49,7.0,44.5
Marcus Washington,12,0,0,0.0,0,0,33,16,49,5.0,22.0
Shaun Ellis,16,0,0,0.0,0,0,33,16,49,5.0,26.0
Chris Hope,11,2,45,22.5,45,0,37,12,49,0.0,0.0
Hamza Abdullah,11,0,0,0.0,0,0,39,9,48,0.0,0.0
Charles Grant,14,0,0,0.0,0,0,39,9,48,2.5,6.5
Daven Holly,15,0,0,0.0,0,0,45,3,48,0.0,0.0
Igor Olshansky,16,1,0,0.0,0,0,34,14,48,3.5,10.5
Vince Wilfork,16,0,0,0.0,0,0,36,12,48,2.0,18.0
Mike Rucker,16,0,0,0.0,0,0,33,14,47,3.0,16.0
Bryan Thomas,16,0,0,0.0,0,0,39,8,47,2.5,15.0
Kenechi Udeze,16,0,0,0.0,0,0,37,10,47,5.0,38.0
Fakhir Brown,12,4,48,12.0,36,1,43,4,47,0.0,0.0
Terry Cousin,16,1,9,9.0,9,0,45,2,47,1.0,10.0
Chris Gamble,15,1,2,2.0,2,0,42,5,47,0.0,0.0
Robert Geathers,16,1,30,30.0,30,0,25,22,47,3.5,26.0
Chris Hovan,16,0,0,0.0,0,0,31,16,47,1.5,8.0
Ma'ake Kemoeatu,16,0,0,0.0,0,0,41,6,47,0.0,0.0
Ty Law,16,2,2,1.0,2,0,39,8,47,0.0,0.0
Nick Collins,13,0,0,0.0,0,0,40,6,46,0.0,0.0
Kevin Dockery,13,0,0,0.0,0,0,31,15,46,0.0,0.0
Demarcus Faggins,16,0,0,0.0,0,0,40,6,46,0.0,0.0
Jabari Greer,16,2,1,0.5,2,0,41,5,46,0.0,0.0
Mathias Kiwanuka,10,0,0,0.0,0,0,34,12,46,4.5,12.5
Asante Samuel,16,6,89,14.83,42,1,43,3,46,0.0,0.0
Chinedum Ndukwe,14,3,44,14.67,44,0,35,10,45,2.0,15.0
Stephen Tulloch,16,0,0,0.0,0,0,34,11,45,0.0,0.0
Jonathan Babineaux,14,0,0,0.0,0,0,41,4,45,3.0,17.0
Kevin Carter,16,0,0,0.0,0,0,33,11,44,3.0,25.5
Antonio Cromartie,16,10,144,14.4,70,1,39,5,44,0.0,0.0
Cullen Jenkins,16,0,0,0.0,0,0,26,18,44,1.0,2.0
Ricky Manning,16,0,0,0.0,0,0,34,10,44,1.0,3.0
Pierson Prioleau,15,0,0,0.0,0,0,30,14,44,0.0,0.0
Antonio Smith,16,0,0,0.0,0,0,37,7,44,5.5,35.0
Keith Traylor,15,0,0,0.0,0,0,33,11,44,1.0,0.0
Adrian Wilson,9,2,20,10.0,20,0,33,11,44,0.0,0.0
Matt Roth,13,0,0,0.0,0,0,34,9,43,3.0,17.0
Leigh Torrence,16,0,0,0.0,0,0,34,9,43,1.0,8.0
Dewayne White,14,1,28,28.0,28,0,33,10,43,6.5,51.0
Chris Canty,16,0,0,0.0,0,0,30,13,43,3.5,25.0
Cornelius Griffin,16,0,0,0.0,0,0,28,15,43,2.5,16.0
Chris Kelsay,14,1,0,0.0,0,1,34,9,43,2.5,10.0
Monty Beisel,16,0,0,0.0,0,0,32,10,42,0.0,0.0
Domonique Foxworth,14,0,0,0.0,0,0,31,11,42,0.0,0.0
Parys Haralson,16,0,0,0.0,0,0,28,14,42,2.5,15.0
Vonnie Holliday,12,0,0,0.0,0,0,33,9,42,2.0,18.0
Anthony Montgomery,16,0,0,0.0,0,0,30,12,42,0.5,3.5
Fred Robbins,16,0,0,0.0,0,0,32,10,42,5.5,26.5
Aaron Ross,15,3,51,17.0,43,1,35,7,42,1.5,9.0
Stanford Routt,16,3,31,10.33,31,0,35,7,42,0.0,0.0
Jonathan Vilma,7,1,1,1.0,1,0,31,11,42,0.0,0.0
Trumaine McBride,16,0,0,0.0,0,0,35,6,41,0.0,0.0
Sean Taylor,9,5,98,19.6,48,0,31,10,41,0.0,0.0
Anthony Weaver,15,0,0,0.0,0,0,32,9,41,0.0,0.0
Kyle Williams,16,0,0,0.0,0,0,28,13,41,2.0,9.5
Tully Banta-Cain,16,0,0,0.0,0,0,30,11,41,3.5,16.0
Alex Brown,16,1,7,7.0,7,0,31,10,41,4.5,22.5
Derrick Burgess,14,0,0,0.0,0,0,32,9,41,8.0,45.0
Dwan Edwards,16,1,1,1.0,1,0,30,11,41,1.0,8.0
John Engelberger,16,0,0,0.0,0,0,30,11,41,1.0,8.0
Ed Johnson,16,0,0,0.0,0,0,28,13,41,1.0,6.0
Travis Johnson,15,1,0,0.0,0,0,27,14,41,0.0,0.0
Jarvis Green,16,0,0,0.0,0,0,22,18,40,6.5,43.0
Albert Haynesworth,13,0,0,0.0,0,0,32,8,40,6.0,34.0
Derrick Martin,16,2,3,1.5,3,0,32,8,40,0.0,0.0
Sione Pouha,16,0,0,0.0,0,0,35,5,40,0.0,0.0
Eric Smith,15,0,0,0.0,0,0,26,14,40,0.0,0.0
Pisa Tinoisamoa,9,2,15,7.5,15,0,31,9,40,0.0,0.0
Fabian Washington,15,1,0,0.0,0,0,33,7,40,0.0,0.0
Ryan Pickett,14,0,0,0.0,0,0,28,11,39,1.0,6.0
Ed Reed,16,7,130,18.57,32,0,29,10,39,0.0,0.0
Shaun Rogers,16,1,66,66.0,66,1,26,13,39,7.0,53.0
Donnie Spragan,16,0,0,0.0,0,0,23,16,39,0.0,0.0
Juqua Parker,16,0,0,0.0,0,0,29,10,39,5.0,26.0
Reggie Torbor,16,0,0,0.0,0,0,27,12,39,1.0,10.0
Jamal Williams,13,0,0,0.0,0,0,32,7,39,0.0,0.0
Stanley Wilson,10,0,0,0.0,0,0,30,9,39,0.0,0.0
Ryon Bingham,16,0,0,0.0,0,0,26,13,39,1.5,8.0
Phillip Daniels,15,0,0,0.0,0,0,25,14,39,2.5,9.5
Elvis Dumervil,16,1,27,27.0,27,0,34,5,39,12.5,62.5
Keith Ellison,12,1,4,4.0,4,0,27,12,39,1.0,7.0
La'Roi Glover,16,0,0,0.0,0,0,33,6,39,6.0,44.0
Charles Gordon,16,1,0,0.0,0,0,30,9,39,0.0,0.0
Gaines Adams,16,0,0,0.0,0,0,28,10,38,6.0,42.5
John Henderson,15,0,0,0.0,0,0,28,10,38,2.0,15.0
Rashad Jeanty,10,0,0,0.0,0,0,26,12,38,0.0,0.0
Kris Jenkins,16,0,0,0.0,0,0,30,8,38,2.5,20.5
Brett Keisel,16,0,0,0.0,0,0,22,16,38,2.0,5.0
Julius Peppers,14,1,0,0.0,0,0,30,8,38,2.5,22.5
Jeff Ulbrich,16,0,0,0.0,0,0,28,10,38,0.0,0.0
Kevin Williams,16,2,72,36.0,54,2,30,8,38,3.0,23.0
Rodrique Wright,13,0,0,0.0,0,0,28,10,38,1.5,5.5
Hank Poteat,16,2,11,5.5,11,0,29,8,37,0.0,0.0
Cory Redding,16,0,0,0.0,0,0,27,10,37,1.0,5.0
Orpheus Roye,13,0,0,0.0,0,0,24,13,37,0.5,1.0
Lance Schulters,7,0,0,0.0,0,0,27,10,37,0.0,0.0
George Wilson,12,2,25,12.5,25,1,30,7,37,0.0,0.0
Jacques Cesaire,16,0,0,0.0,0,0,20,17,37,2.5,22.0
Brian Dawkins,10,1,1,1.0,1,0,28,9,37,0.0,0.0
Randall Gay,16,3,52,17.33,31,0,32,5,37,0.0,0.0
Al Harris,16,2,17,8.5,17,0,33,4,37,0.0,0.0
Sean Considine,8,1,0,0.0,0,0,27,9,36,0.0,0.0
Anthony Henry,13,6,81,13.5,28,1,29,7,36,0.0,0.0
Kevin Kaesviharn,16,0,0,0.0,0,0,33,3,36,0.0,0.0
Lewis Sanders,14,0,0,0.0,0,0,36,0,36,0.0,0.0
Anthony Spencer,16,0,0,0.0,0,0,28,8,36,3.0,28.0
Dunta Robinson,9,2,6,3.0,10,0,30,5,35,0.0,0.0
Kiwaukee Thomas,9,1,8,8.0,8,0,21,14,35,0.0,0.0
Larry Tripplett,16,1,0,0.0,0,0,18,17,35,1.0,1.5
Pat Watkins,14,1,0,0.0,0,0,29,6,35,0.0,0.0
Corey Williams,16,1,9,9.0,9,0,26,9,35,7.0,38.0
Bryant Young,16,0,0,0.0,0,0,31,4,35,6.5,31.0
Rocky Bernard,14,0,0,0.0,0,0,25,10,35,3.5,24.0
Tommie Harris,16,0,0,0.0,0,0,31,4,35,8.0,47.0
Tye Hill,8,1,0,0.0,0,0,34,1,35,0.0,0.0
Nnamdi Asomugha,15,1,10,10.0,10,0,32,2,34,0.0,0.0
Barry Cofield,16,0,0,0.0,0,0,29,5,34,1.0,7.0
Paul Spicer,15,0,0,0.0,0,0,27,7,34,7.5,48.5
Donald Strickland,13,0,0,0.0,0,0,24,10,34,0.0,0.0
Gabriel Watson,16,0,0,0.0,0,0,25,9,34,0.0,0.0
Jamie Winborn,14,0,0,0.0,0,0,27,7,34,0.5,4.5
Robert Mathis,13,0,0,0.0,0,0,27,6,33,7.0,50.0
Michael Myers,15,1,0,0.0,0,0,20,13,33,1.0,4.0
