Player Name,Games Played,Interceptions,Interception Yards,Average Ints per Game,Long,Touchdowns,Sacks,Sack Loss Yards Caused
Dan Conners,14,3,19,6.33,18,0,--,--
Neal Craig,14,1,55,55.0,55,1,--,--
Chuck Crist,13,3,20,6.67,20,0,--,--
Dwayne Crump,14,1,10,10.0,10,0,--,--
Mike Curtis,14,3,24,8.0,11,0,--,--
Thom Darden,14,8,105,13.13,31,0,--,--
Ben Davis,9,1,14,14.0,14,0,--,--
Dan Dickel,14,1,5,5.0,5,0,--,--
Clarence Duren,14,2,29,14.5,20,0,--,--
John Ebersole,14,3,48,16.0,41,0,--,--
Glen Edwards,14,5,153,30.6,59,1,--,--
Allan Ellis,14,3,32,10.67,19,0,--,--
Clarence Ellis,14,3,11,3.67,6,0,--,--
Ken Ellis,14,3,56,18.67,38,1,--,--
Dave Elmendorf,14,7,186,26.57,57,2,--,--
Chris Farasopoulos,6,1,14,14.0,14,0,--,--
Joe Federspiel,14,1,9,9.0,9,0,--,--
Pat Fischer,14,3,52,17.33,30,0,--,--
Chris Fletcher,12,4,74,18.5,31,0,--,--
Tim Foley,13,2,0,0,--,--
Johnny Fuller,12,1,16,16.0,16,0,--,--
John Garlington,14,2,33,16.5,28,0,--,--
Bob Geddes,9,2,32,16.0,29,1,--,--
Ken Geddes,14,2,15,7.5,15,0,--,--
Carl Gersbach,12,1,0,0.0,0,0,--,--
Cornell Green,14,2,2,1.0,2,0,--,--
Joe Greene,14,1,26,26.0,26,0,--,--
Tony Greene,12,9,157,17.44,38,0,--,--
Van Green,14,2,56,28.0,36,1,--,--
Charlie Greer,11,1,23,23.0,23,0,--,--
Charlie Hall,14,3,54,18.0,29,1,--,--
Charlie Hall,14,2,22,11.0,19,0,--,--
Dean Halverson,13,1,0,0.0,0,0,--,--
Jack Ham,14,5,13,2.6,10,0,--,--
Chris Hanburger,14,4,6,1.5,5,0,--,--
Don Hansen,14,1,0,0.0,0,0,--,--
Cliff Harris,14,3,8,2.67,8,0,--,--
Dwight Harrison,13,1,24,24.0,24,0,--,--
Tom Hayes,13,1,2,2.0,2,0,--,--
Ted Hendricks,14,5,74,14.8,44,0,--,--
Lonnie Hepburn,14,0,22,0.0,22,0,--,--
Wally Hilgenberg,13,1,0,0.0,0,0,--,--
Jim Hill,14,2,47,23.5,24,0,--,--
George Hoey,13,1,20,20.0,20,0,--,--
Mike Holmes,13,3,26,8.67,14,0,--,--
Ron Hornsby,9,1,2,2.0,2,0,--,--
Ken Houston,14,2,40,20.0,37,0,--,--
Bob Howard,14,3,52,17.33,23,0,--,--
Delles Howell,10,2,23,11.5,16,0,--,--
Pat Hughes,14,2,4,2.0,4,0,--,--
Sam Hunt,14,3,66,22.0,27,0,--,--
Gerald Irons,14,2,23,11.5,12,0,--,--
Bernard Jackson,14,1,17,17.0,17,0,--,--
Ernie Jackson,13,4,53,13.25,28,0,--,--
Tom Jackson,13,1,39,39.0,39,0,--,--
Robert James,14,3,13,4.33,8,0,--,--
Dick Jauron,14,1,26,26.0,26,0,--,--
Jimmy Johnson,13,3,50,16.67,37,0,--,--
Levi Johnson,14,5,139,27.8,55,2,--,--
Monte Johnson,14,1,17,17.0,17,0,--,--
Calvin Jones,14,5,19,3.8,11,0,--,--
Doug Jones,14,1,13,13.0,13,0,--,--
Lee Roy Jordan,14,2,23,11.5,13,0,--,--
Brian Kelley,13,1,31,31.0,21,0,--,--
Marv Kellum,14,1,0,0.0,0,0,--,--
Steve Kiner,14,1,34,34.0,34,0,--,--
Steve King,14,1,9,9.0,9,0,--,--
Bill Knox,14,2,26,13.0,21,0,--,--
Mike Kolen,14,1,3,3.0,3,0,--,--
Merv Krakau,11,1,37,37.0,37,0,--,--
Paul Krause,14,2,53,26.5,45,0,--,--
Bruce Laird,14,1,15,15.0,15,0,--,--
Jack Lambert,14,2,19,9.5,13,0,--,--
Willie Lanier,14,2,28,14.0,14,0,--,--
Bill Laskey,14,1,3,3.0,3,0,--,--
Jim Laslavic,14,1,14,14.0,14,0,--,--
Joe Lavender,14,1,37,37.0,37,1,--,--
Rolland Lawrence,14,1,0,0.0,0,0,--,--
D.D. Lewis,14,2,45,22.5,27,0,--,--
Rich Lewis,6,1,33,33.0,33,0,--,--
Carl Lockhart,14,2,0,0.0,0,0,--,--
Randy Logan,14,2,2,1.0,2,0,--,--
Garry Lyle,14,3,57,19.0,36,0,--,--
Amos Martin,14,3,39,13.0,28,0,--,--
Bob Matheson,14,1,10,10.0,10,0,--,--
Al Matthews,14,3,41,13.67,32,0,--,--
Tommy Maxwell,13,2,30,15.0,15,0,--,--
Ray May,14,2,40,20.0,25,0,--,--
Mike McCoy,14,1,5,5.0,5,0,--,--
Prentice McCray,14,3,61,20.33,33,0,--,--
Ralph McGill,13,5,71,14.2,45,0,--,--
Harold McLinton,13,1,14,14.0,14,1,--,--
Jack Mildren,14,3,51,17.0,41,0,--,--
Randy Montgomery,14,2,56,28.0,33,0,--,--
Jerry Moore,9,1,0,0.0,0,0,--,--
Zeke Moore,14,2,38,19.0,22,1,--,--
Tom Myers,12,3,43,14.33,21,0,--,--
Paul Naumoff,14,1,8,8.0,8,0,--,--
Doug Nettles,13,1,0,0.0,0,0,--,--
Tommy Nobis,14,1,10,10.0,10,0,--,--
Frank Nunley,13,4,30,7.5,20,0,--,--
Ray Oldham,14,1,3,3.0,3,0,--,--
John Outlaw,14,2,22,11.0,22,0,--,--
Brig Owens,14,4,59,14.75,24,0,--,--
Burgess Owens,14,3,68,22.67,39,1,--,--
Jerry Patton,14,1,4,4.0,4,0,--,--
Mel Phillips,6,1,27,27.0,27,0,--,--
John Pitts,14,1,2,2.0,2,0,--,--
Steve Preece,14,3,38,12.67,17,0,--,--
Kerry Reardon,11,4,0,0.0,0,0,--,--
Ken Reaves,6,1,54,54.0,54,0,--,--
Mel Renfro,11,1,6,6.0,6,0,--,--
Floyd Rice,12,3,44,14.67,15,0,--,--
Ken Riley,14,5,33,6.6,19,0,--,--
Jamie Rivers,13,1,0,0.0,0,0,--,--
Isiah Robertson,14,2,11,5.5,6,0,--,--
Dave Robinson,14,2,29,14.5,29,0,--,--
John Rowser,11,4,56,14.0,33,0,--,--
Andy Russell,14,1,0,0.0,0,0,--,--
Bryant Salter,3,1,0,0.0,0,0,--,--
Deac Sanders,14,5,57,11.4,23,1,--,--
Terry Schmidt,9,4,27,6.75,24,1,--,--
Clarence Scott,14,4,42,10.5,25,0,--,--
Jake Scott,14,8,75,9.38,30,0,--,--
Andy Selfridge,14,1,12,12.0,12,0,--,--
Mike Sensibaugh,14,4,85,21.25,33,0,--,--
Jeff Severson,14,1,0,0.0,0,0,--,--
Donnie Shell,14,1,0,0.0,0,0,--,--
Jeff Siemon,14,2,24,12.0,22,0,--,--
Bill Simpson,14,1,0,0.0,0,0,--,--
Otis Sistrunk,14,1,2,2.0,2,0,--,--
Eldridge Small,12,1,0,0.0,0,0,--,--
Ed Smith,11,1,2,2.0,2,0,--,--
Tody Smith,14,1,34,34.0,34,0,--,--
Rich Sowells,14,2,0,0.0,0,0,--,--
Larry Stallings,14,2,13,6.5,13,0,--,--
Ken Stone,14,5,95,19.0,31,0,--,--
Henry Stuckey,14,1,21,21.0,21,0,--,--
Charles Stukes,14,7,90,12.86,41,0,--,--
Steve Tannen,14,2,33,16.5,19,0,--,--
Jack Tatum,10,4,84,21.0,40,0,--,--
Bruce Taylor,14,1,0,0.0,0,0,--,--
Joe Taylor,14,1,27,27.0,27,0,--,--
Jim Thaxton,12,1,0,0.0,0,0,--,--
Emmitt Thomas,14,12,214,17.83,73,2,--,--
J.T. Thomas,14,5,22,4.4,14,0,--,--
Skip Thomas,14,6,70,11.67,34,1,--,--
Billy Thompson,14,5,105,21.0,38,1,--,--
Norm Thompson,12,6,190,31.67,56,1,--,--
Jim Tolbert,14,2,22,11.0,22,0,--,--
Maurice Tyler,14,1,0,0.0,0,0,--,--
Marv Upshaw,14,1,52,52.0,52,1,--,--
Skip Vanderbundt,14,2,22,11.0,18,0,--,--
Brad Van Pelt,12,2,22,11.0,13,0,--,--
Rick Volk,14,2,0,0.0,0,0,--,--
Mike Wagner,13,2,13,6.5,9,0,--,--
Jackie Wallace,14,1,3,3.0,3,0,--,--
Jimmy Warren,14,2,58,29.0,34,0,--,--
Dave Washington,14,2,72,36.0,72,1,--,--
Mark Washington,13,1,0,0.0,0,0,--,--
Charlie Waters,14,2,26,13.0,24,0,--,--
Charlie Weaver,14,3,4,1.33,3,0,--,--
Roger Wehrli,14,2,54,27.0,53,1,--,--
Clyde Werner,14,1,7,7.0,7,0,--,--
Charlie West,13,1,0,0.0,0,0,--,--
Stan White,14,1,40,40.0,40,0,--,--
Dave Wilcox,14,1,21,21.0,21,1,--,--
Sam Williams,13,1,25,25.0,25,0,--,--
Sweeny Williams,14,1,23,23.0,23,0,--,--
Nemiah Wilson,12,3,35,11.67,34,0,--,--
Roscoe Word,14,2,19,9.5,19,0,--,--
Jeff Wright,11,4,60,15.0,27,0,--,--
Nate Wright,14,6,91,15.17,44,0,--,--
Wilbur Young,14,1,52,52.0,52,1,--,--
Steve Zabel,14,2,12,6.0,7,0,--,--
John Zook,14,1,14,14.0,14,0,--,--
