Player Name,Games Played,Interceptions,Interception Yards,Average Ints per Game,Long,Touchdowns,Sacks,Sack Loss Yards Caused
Tony Cline,13,1,0,0.0,0,0,--,--
Al Coleman,4,1,15,15.0,15,0,--,--
Wayne Colman,14,1,0,0.0,0,0,--,--
Dan Conners,14,3,36,12.0,18,0,--,--
Neal Craig,12,1,0,0.0,0,0,--,--
Paul Crane,14,1,23,23.0,23,0,--,--
Mike Curtis,13,3,44,14.67,31,0,--,--
Ben Davis,12,2,18,9.0,15,0,--,--
John Dockery,14,2,13,6.5,13,0,--,--
Speedy Duncan,14,1,46,46.0,46,1,--,--
Sandy Durko,14,4,46,11.5,25,0,--,--
Scott Eaton,12,1,0,0.0,0,0,--,--
Dave Edwards,14,2,0,0.0,0,0,--,--
Glen Edwards,8,1,20,20.0,20,0,--,--
Ken Ellis,14,6,10,1.67,5,0,--,--
Dave Elmendorf,14,2,32,16.0,32,0,--,--
Miller Farr,14,2,13,6.5,13,0,--,--
Jim Files,14,1,29,29.0,29,0,--,--
Pat Fischer,14,3,103,34.33,53,1,--,--
Jim Flanigan,14,1,10,10.0,10,0,--,--
Chris Fletcher,14,3,63,21.0,36,1,--,--
Richmond Flowers,8,1,0,0.0,0,0,--,--
Tim Foley,14,4,14,3.5,18,0,--,--
Charlie Ford,14,5,46,9.2,24,0,--,--
Fred Forsberg,14,3,75,25.0,40,1,--,--
Johnny Fuller,14,2,57,28.5,57,0,--,--
John Garlington,14,1,0,0.0,0,0,--,--
Cornell Gordon,14,2,21,10.5,21,0,--,--
Larry Grantham,14,1,0,0.0,0,0,--,--
Cornell Green,14,2,16,8.0,12,0,--,--
Charlie Greer,13,3,32,10.67,30,0,--,--
Paul Guidry,14,1,13,13.0,13,0,--,--
Jimmy Gunn,14,1,5,5.0,5,0,--,--
Dale Hackbart,14,1,11,11.0,11,0,--,--
David Hadley,14,1,0,0.0,0,0,--,--
Jack Ham,14,2,4,2.0,4,0,--,--
Chris Hanburger,14,1,17,17.0,17,0,--,--
Don Hansen,14,3,56,18.67,40,1,--,--
Cliff Harris,14,2,0,0.0,0,0,--,--
Doug Hart,14,2,73,36.5,69,0,--,--
Tom Hayes,14,3,27,9.0,27,0,--,--
Ralph Heck,11,1,17,17.0,17,0,--,--
Ted Hendricks,14,5,70,14.0,40,0,--,--
W.K. Hicks,13,4,46,11.5,26,0,--,--
Wally Hilgenberg,14,2,6,3.0,6,0,--,--
Jim Hill,14,2,7,3.5,7,0,--,--
Hugo Hollas,14,5,56,11.2,25,0,--,--
Gus Hollomon,11,2,2,1.0,2,0,--,--
Ken Houston,14,9,220,24.44,48,4,--,--
Bob Howard,14,4,47,11.75,29,0,--,--
Gene Howard,14,6,99,16.5,35,0,--,--
Delles Howell,14,5,120,24.0,60,0,--,--
Mike Howell,14,2,93,46.5,68,0,--,--
Chuck Howley,14,5,122,24.4,53,0,--,--
Don Hultz,14,1,4,4.0,4,0,--,--
Robert James,14,4,25,6.25,25,0,--,--
Bob Jeter,9,1,0,0.0,0,0,--,--
Curtis Johnson,14,2,34,17.0,34,0,--,--
Jimmy Johnson,14,3,16,5.33,10,0,--,--
Lee Roy Jordan,14,2,34,17.0,23,0,--,--
Karl Kassulke,12,2,29,14.5,27,0,--,--
Jim Kearney,14,3,46,15.33,29,0,--,--
Ernie Kellermann,14,3,0,0.0,0,0,--,--
Leroy Keyes,14,6,31,5.17,17,0,--,--
Steve Kiner,14,4,25,6.25,14,0,--,--
Paul Krause,14,6,112,18.67,31,0,--,--
Willie Lanier,14,2,38,19.0,21,0,--,--
Dick LeBeau,13,6,76,12.67,40,0,--,--
D.D. Lewis,14,1,0,0.0,0,0,--,--
Dale Lindsey,14,2,50,25.0,29,0,--,--
Carl Lockhart,13,3,60,20.0,31,0,--,--
Jerry Logan,14,4,28,7.0,23,0,--,--
Mike Lucci,14,5,74,14.8,27,2,--,--
Garry Lyle,14,1,29,29.0,29,0,--,--
Jim Lynch,14,1,10,10.0,10,0,--,--
Jim Marsalis,14,3,0,0.0,0,0,--,--
D'Artagnan Martin,14,3,51,17.0,26,0,--,--
Al Matthews,14,1,20,20.0,20,0,--,--
Ray May,14,1,46,46.0,46,0,--,--
Tom McCauley,4,1,0,0.0,0,0,--,--
Ron McDole,14,3,18,6.0,18,1,--,--
Mike McGill,11,1,19,19.0,19,0,--,--
Marlin McKeever,14,4,38,9.5,15,0,--,--
Leroy Mitchell,14,2,0,0.0,0,0,--,--
Zeke Moore,13,3,29,9.67,26,0,--,--
Chip Myrtle,14,3,64,21.33,30,0,--,--
Al Nelson,14,2,63,31.5,44,1,--,--
Jim Nettles,14,5,97,19.4,44,1,--,--
Billy Newsome,14,2,19,9.5,19,1,--,--
Ray Nitschke,9,1,0,0.0,0,0,--,--
Tom Nowatzke,14,1,29,29.0,29,0,--,--
Frank Nunley,14,1,7,7.0,7,0,--,--
John Outlaw,14,3,89,29.67,60,1,--,--
Brig Owens,14,2,27,13.5,19,0,--,--
Jack Pardee,14,5,58,11.6,20,1,--,--
Lemar Parrish,14,7,105,15.0,65,1,--,--
Bill Peterson,14,1,16,16.0,16,0,--,--
Richie Petitbon,14,5,102,20.4,42,0,--,--
John Pitts,14,2,12,6.0,12,0,--,--
Myron Pottios,14,1,31,31.0,31,0,--,--
Jim Purnell,14,2,32,16.0,17,0,--,--
Al Randolph,14,1,34,34.0,34,0,--,--
Wayne Rasmussen,14,4,31,7.75,19,0,--,--
Ken Reaves,14,6,43,7.17,31,0,--,--
Rick Redman,12,1,0,0.0,0,0,--,--
Henry Reed,14,1,11,11.0,11,0,--,--
Mel Renfro,14,4,11,2.75,7,0,--,--
Pete Richardson,13,1,0,0.0,0,0,--,--
Ken Riley,13,5,22,4.4,21,0,--,--
Isiah Robertson,14,4,32,8.0,20,0,--,--
Dave Robinson,14,3,44,14.67,23,0,--,--
Johnny Robinson,14,4,53,13.25,29,0,--,--
Tim Rossovich,13,1,24,24.0,24,0,--,--
John Rowser,12,4,94,23.5,70,1,--,--
Bryant Salter,14,6,48,8.0,44,0,--,--
Clarence Scott,13,4,47,11.75,21,0,--,--
Jake Scott,14,7,34,4.86,21,0,--,--
Ed Sharockman,14,6,109,18.17,33,0,--,--
Jerry Sherk,14,2,3,1.5,3,0,--,--
Mike Simpson,8,1,15,15.0,15,0,--,--
Fletcher Smith,14,1,0,0.0,0,0,--,--
Ron Smith,14,3,48,16.0,27,0,--,--
Ron Snidow,13,0,3,0.0,3,0,--,--
Larry Stallings,14,1,26,26.0,26,1,--,--
Bob Stein,14,1,5,5.0,5,0,--,--
Jerry Stovall,6,2,20,10.0,20,0,--,--
Charles Stukes,14,8,95,11.88,40,0,--,--
Walt Sumner,14,5,35,7.0,25,0,--,--
Doug Swift,14,1,12,12.0,12,0,--,--
Jack Tatum,14,4,136,34.0,66,0,--,--
Bruce Taylor,14,3,68,22.67,49,0,--,--
Joe Taylor,13,3,69,23.0,39,0,--,--
Rosey Taylor,12,3,13,4.33,13,0,--,--
Emmitt Thomas,14,8,145,18.13,36,1,--,--
Billy Thompson,14,5,83,16.6,42,0,--,--
Norm Thompson,14,4,45,11.25,25,0,--,--
Olen Underwood,14,1,5,5.0,5,0,--,--
Skip Vanderbundt,14,1,10,10.0,10,0,--,--
Tom Vaughn,9,1,8,8.0,8,0,--,--
Phil Villapiano,14,2,25,12.5,14,0,--,--
Rick Volk,14,4,36,9.0,21,0,--,--
Mike Wagner,12,2,53,26.5,27,0,--,--
Wayne Walker,14,2,12,6.0,8,0,--,--
Jimmy Warren,14,2,114,57.0,59,2,--,--
Dave Washington,14,1,8,8.0,8,0,--,--
Charlie Waters,14,2,37,18.5,30,0,--,--
Mike Weger,14,1,16,16.0,16,0,--,--
Roger Wehrli,13,2,11,5.5,6,0,--,--
Charlie West,14,7,236,33.71,89,0,--,--
Willie Williams,10,5,58,11.6,24,0,--,--
Larry Wilson,14,4,46,11.5,23,0,--,--
Nemiah Wilson,13,5,70,14.0,22,0,--,--
Roy Winston,14,1,29,29.0,29,1,--,--
Phillip Wise,14,1,33,33.0,33,0,--,--
Willie Wood,14,1,8,8.0,8,0,--,--
Alvin Wyatt,14,1,30,30.0,30,0,--,--
Doug Wyatt,12,4,84,21.0,55,1,--,--
Wilbur Young,13,1,3,3.0,3,0,--,--
Steve Zabel,14,1,4,4.0,4,0,--,--
