22806,0.2307692307692307,0.0,0.0,0.0,0.0,0.5750967161493477,0.1801980198019802
Ed Nelson,1984,0.0,0.0,0.0,0.0,0.3522222222222222,0.3508771929824561,0.7907692307692308,0.0,0.0,0.0,0.0,1.4938686459739092,0.33783783783783783
Ed Nelson,1985,0.0,0.0,0.0,0.0,0.3960818713450292,0.3842105263157894,0.8707692307692309,0.0,0.0,0.0,0.0,1.6510616284300497,0.3900184842883549
Ed Nelson,1986,0.0,0.0,0.0,0.0,0.43376575240919196,0.5198830409356724,1.0747826086956522,0.0,0.0,0.2222222222222222,0.0,2.250653624262739,0.46691176470588236
Ed O'Neil,1976,0.1666666666666666,0.0528052805280528,0.12403100775193797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34350295494665734,0.2033195020746888
Ed O'Neil,1977,0.1666666666666666,0.0528052805280528,0.12403100775193797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34350295494665734,0.19291338582677164
Ed O'Neil,1978,0.8333333333333334,0.20129012901290125,0.31899956121105744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.353623023557292,0.5845588235294118
Ed Perry,2000,0.0,0.0,0.0,0.0,0.006802721088435333,0.0,0.0,0.0,0.0,0.0,0.0,0.006802721088435333,0.175
Ed Perry,2001,0.0,0.0,0.0,0.0,0.021454735740449937,0.043010752688172,0.0,0.0,0.0,0.0,0.0,0.06446548842862193,0.37935656836461124
Ed Perry,2002,0.0,0.0,0.0,0.0,0.049823530066691074,0.08341479309221239,0.0,0.0,0.0,0.1111111111111111,0.0,0.24434943427001457,0.4894703254626675
Ed Perry,2003,0.0,0.0,0.0,0.0,0.04302080897825574,0.08341479309221239,0.0,0.0,0.0,0.1111111111111111,0.0,0.23754671318157924,0.4919653893695921
Ed Perry,2004,0.0,0.0,0.0,0.0,0.059376546264225595,0.0808080808080808,0.0,0.0,0.0,0.1111111111111111,0.0,0.2512957381834175,0.4896341463414634
Ed Reed,2002,1.0,0.5622895622895623,0.29797979797979796,0.0,0.5035460992907802,0.2828282828282828,0.09999999999999999,0.015503875968992234,0.0,0.0,0.0,2.7621476183574156,0.795788130185067
Ed Reed,2003,2.1666666666666665,1.011269154126297,0.574902874902875,0.3333333333333333,0.9219858156028368,0.5113997113997114,0.20526315789473681,0.08757594804106429,0.3333333333333333,0.0,0.0,6.145729995300854,0.9456118665018541
Ed Reed,2004,3.966666666666667,2.1927873059414784,1.1102564102564103,0.6666666666666666,1.4181098466105888,0.7942279942279941,0.3957393483709272,0.23933746565624045,1.3333333333333333,0.2222222222222222,0.3333333333333333,12.672680593285861,1.0
Ed Reed,2005,3.1666666666666665,1.704931400609845,0.9379596723859018,0.6666666666666666,1.1536941821024174,0.5875901875901874,0.2957393483709272,0.2238335896872482,1.3333333333333333,0.2222222222222222,0.3333333333333333,10.62597060296875,0.9963724304715841
Ed Reed,2006,3.0,1.4892851421064437,0.8665921510183804,0.6666666666666666,1.1247675744045929,0.5031629031629031,0.19047619047619038,0.15176151761517612,1.25,0.38888888888888884,0.3333333333333333,9.964934367672575,0.9939649969824985
Ed Reed,2007,2.5999999999999996,0.7368098945816911,0.5032816264175334,0.3333333333333333,0.8483405130938105,0.43538838377548045,0.0,0.0,0.25,0.16666666666666666,0.0,5.873820417868515,0.9452054794520548
Ed Reed,2008,4.6499999999999995,1.5423762376237624,0.8275985663082438,1.0,0.8555868899054048,0.4925312409183377,0.1176470588235294,0.05042016806722687,0.5,0.5,0.3333333333333333,10.86949349497984,0.9969951923076923
Ed Reed,2009,4.25,1.6648121350596599,0.9016129032258066,1.0,0.7671490501083769,0.5261648745519713,0.1176470588235294,0.05042016806722687,1.0,0.5,0.3333333333333333,11.111139523169903,0.9982057416267942
Ed Reed,2010,4.45,1.8988127090301006,0.9781574630945872,1.0,0.7625058438522675,0.44836601307189533,0.1176470588235294,0.05042016806722687,1.3333333333333333,0.5,0.3333333333333333,11.872575922606273,0.9976442873969376
Ed Reed,2011,2.9500000000000006,1.11350967872707,0.6251271600642841,0.3333333333333333,0.8653353814644138,0.45917682388270614,0.09999999999999999,0.018140589569160967,1.4166666666666667,0.16666666666666666,0.0,8.047956300374302,0.9860774818401937
Ed Reed,2012,3.35,1.0466293368467283,0.5254514474853458,0.3333333333333333,0.9354722338593305,0.4313990461049284,0.09999999999999999,0.018140589569160967,0.6666666666666666,0.5,0.0,7.907092653865495,0.982487922705314
Ed Reed,2013,2.5,0.5827728504557773,0.39941289647172,0.3333333333333333,0.9297207959998657,0.4646867798030589,0.09999999999999999,0.018140589569160967,0.3333333333333333,0.5,0.0,6.1614005789662505,0.9454763331336129
Ed Reynolds~,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913039,0.0,0.0,0.0,0.0,0.08695652173913039,0.029411764705882353
Ed Reynolds~,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.30917874396135264,0.0,0.0,0.0,0.0,0.30917874396135264,0.15625
Ed Reynolds~,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.30917874396135264,0.0,0.0,0.0,0.0,0.30917874396135264,0.07735849056603773
Ed Reynolds~,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.2222222222222222,0.06378986866791744
Ed Reynolds~,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0909090909090909,0.05628517823639775
Ed Smith,1974,0.20000000000000004,0.007662835249042133,0.012820512820512801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22048334806955497,0.10294117647058823
Ed Smith,1975,0.20000000000000004,0.007662835249042133,0.012820512820512801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22048334806955497,0.1210762331838565
Ed Smith,1976,0.20000000000000004,0.007662835249042133,0.012820512820512801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22048334806955497,0.12033195020746888
Ed Smith,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027559055118110236
Ed Smith,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01838235294117647
Ed Smith,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027874564459930314
Ed Smith,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0462046204620462
Ed Smith,1981,0.3333333333333333,0.029569892473118267,0.041666666666666664,0.0,0.27027027027027023,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.9081734960767219,0.34662576687116564
Ed Stinson,2014,0.0,0.0,0.0,0.0,0.04819277108433733,0.048780487804878,0.0,0.0,0.0,0.0,0.0,0.09697325888921533,0.4245676803816339
Ed Stinson,2015,0.0,0.0,0.0,0.0,0.13258095673834572,0.06544715447154466,0.09999999999999999,0.023640661938534268,0.0,0.0,0.0,0.3216687731484247,0.5038575667655787
Ed Stinson,2016,0.0,0.0,0.0,0.0,0.1790925846453225,0.06544715447154466,0.09999999999999999,0.023640661938534268,0.0,0.0,0.0,0.36818040105540134,0.530791788856305
Ed Stinson,2017,0.0,0.0,0.0,0.0,0.13089981356098515,0.03421052631578947,0.09999999999999999,0.023640661938534268,0.0,0.0,0.0,0.2887510018153089,0.5134345794392523
Ed Taylor,1976,0.3333333333333333,0.0726072607260726,0.17054263565891473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5764832297183207,0.3278008298755187
Ed Taylor,1977,0.49999999999999994,0.0726072607260726,0.17054263565891473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7431498963849873,0.3700787401574803
Ed Taylor,1978,0.8333333333333334,0.0726072607260726,0.17054263565891473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0764832297183207,0.5183823529411765
Ed Taylor,1979,0.49999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.25435540069686413
