66666666667,0.12083333333333333,0.0,3.1725245032020717,0.4840764331210191
Joique Bell,2012,0.2719211822660098,0.12041116005873713,0.6382008235666772,0.16666666666666666,0.19999999999999998,0.3333333333333333,0.1994047619047619,0.11594202898550722,0.3376623376623376,-0.3333333333333333,0.6032338308457712,0.4444444444444444,0.2788317810739335,0.2136752136752137,0.0,3.5903942311500603,0.4339622641509434
Joique Bell,2013,0.7588125680338001,0.37192631157388867,1.1354278268177769,0.5476190476190476,0.26666666666666666,0.3333333333333333,0.2647642390289449,0.4209065679925994,0.7693290043290043,-2.3333333333333335,1.094698341178206,0.8203309692671393,0.5915819240127557,0.35708606638839197,0.0,5.399149532908221,0.6369047619047619
Joique Bell,2014,1.4341168475783623,0.7327677355221086,1.6458472412203091,0.8809523809523809,0.6,0.6666666666666666,0.4314309056956116,0.7542399013259327,1.1557153907153908,-4.833333333333333,1.4022437088954935,1.1036643026004729,0.8631400096125871,0.45430828861061423,0.16666666666666666,7.458426712729263,0.783625730994152
Joique Bell,2015,1.411994862099501,0.7654177999531675,1.4456745866677163,0.9365079365079364,0.5111111111111111,0.3333333333333333,0.3411170528817587,0.7846393357550596,1.1957678783599464,-4.833333333333333,1.0391442189397306,0.8152482269503546,0.9454193396497645,0.35881489311721865,0.16666666666666666,6.217523908659932,0.7150837988826816
Joique Bell,2016,0.9294465816520149,0.5184898044013186,1.1903681743676786,0.5555555555555555,0.4444444444444444,0.3333333333333333,0.29330143540669856,0.4796747967479675,0.7641012116932796,-2.8333333333333335,0.5460886187107167,0.4458976498400779,0.5807211447628905,0.20860131931560502,0.16666666666666666,4.623357403564914,0.543010752688172
Jon Keyworth,1974,0.3293703214442977,0.14594594594594593,0.609542435725054,0.6666666666666666,0.0,0.0,0.10638297872340426,0.0,0.0,0.0,0.1187363834422658,0.1176470588235294,0.23205596107055962,0.06818181818181816,0.0,2.394529570023541,0.43884892086330934
Jon Keyworth,1975,0.9166526219708265,0.4554697554697555,1.1310209572035754,0.8095238095238094,0.0,0.0,0.22202923722680565,0.0,0.0,0.0,0.468792124802355,0.5294117647058824,0.43843803080666666,0.14937839937839933,0.16666666666666666,5.2873833677547415,0.7
Jon Keyworth,1976,1.1878258931440977,0.6588030888030888,1.4989917551341259,1.0095238095238095,0.0,0.0,0.26451289735752453,0.0,0.0,0.0,0.6788234727647374,0.7450980392156863,0.6922259095945454,0.278545066045066,0.5,7.514349931582681,0.8954248366013072
Jon Keyworth,1977,1.1219032633558779,0.6525877825877825,1.4033219527997778,0.40952380952380957,0.0,0.0,0.20257436307856472,0.0,0.0,0.0,0.6180581038152252,0.7352941176470589,0.5720580604120977,0.26591880341880336,0.5,6.481240256638998,0.7579617834394905
Jon Keyworth,1978,0.844244393791692,0.508989898989899,1.3988696150141067,0.3916666666666666,0.0,0.0,0.16757326586548593,0.0,0.0,0.0,0.43074746049435175,0.5127186009538951,0.5672546184841267,0.2604797979797979,0.5,5.582544318240022,0.7134146341463414
Jon Keyworth,1979,0.8166608662081645,0.42673279884042215,1.5590355607647257,0.2333333333333333,0.0,0.0,0.170063150708312,0.0,0.0,0.0,0.33411817438763936,0.4433737898587253,0.5154869417164499,0.19653052261747908,0.16666666666666666,4.862001805101918,0.5988372093023255
Jon Keyworth,1980,0.6567176570296742,0.348490832248941,1.4748786333919084,0.2222222222222222,0.0,0.0,0.17049050113566241,0.0,0.0,0.0,0.33824566096554953,0.43553065260382334,0.5647099409394492,0.21430830039525692,0.16666666666666666,4.5922610675991535,0.5872093023255814
Jon Ritchie,1998,0.013751868460388601,0.011363636363636333,0.3465160075329566,0.0,0.0,0.0,0.041666666666666664,0.012578616352201234,0.49333333333333335,-0.3333333333333333,0.2450980392156863,0.26126126126126126,0.23510971786833856,0.1201550387596899,0.0,1.4475008524808255,0.13157894736842105
Jon Ritchie,1999,0.022181794698534,0.017951251646903765,0.6595594857938262,0.0,0.0,0.0,0.057692307692307675,0.0397895007059427,2.094934934934935,-0.3333333333333333,0.6510681884694176,0.6100984705635869,0.5299606663778237,0.20787433700530392,0.16666666666666666,4.724444271221915,0.546583850931677
