PLAYER NAME,YEAR,EXTRA POINT RATIO,FIELD GOALS MADE,POINTS,FIELD GOAL RATIO,0-19,20-29,30-39,40-49,50-59,60,Long,Field Goals Blocked,HOWGOOD RAW SCORE,PERCENTILE
Ben Agajanian,1948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217391304347826
Ben Agajanian,1949,3.888,1.6,1.2826086956521738,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.230608695652172,0.9411764705882352
Ben Agajanian,1950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333
Ben Agajanian,1951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2608695652173913
Ben Agajanian,1952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2258064516129032
Ben Agajanian,1953,3.892,1.1111111111111112,1.1578947368421053,1.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.829005847953216,0.8333333333333334
Ben Agajanian,1954,4.0,1.625,1.3703703703703705,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.07537037037037,0.925925925925926
Ben Agajanian,1955,3.88,1.0,1.1272727272727272,2.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.675272727272727,0.92
Ben Agajanian,1956,4.0,0.5,0.6333333333333333,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.673333333333333,0.4761904761904761
Ben Agajanian,1957,4.0,1.0,1.0,2.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.224,0.6666666666666666
Ben Agajanian,1958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2272727272727272
Ben Agajanian,1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
Ben Agajanian,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077
Ben Agajanian,1961,4.0,0.1111111111111111,0.1746031746031746,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.285714285714286,0.5
Ben Kish,1944,4.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.033333333333333,0.6129032258064516
Benny Ricardo,1976,3.652,0.7333333333333333,0.7297297297297297,2.444,1.0,0.5714285714285714,1.0,1.0,0.0,0.0,2.6875,-1.0,12.817991634491635,0.4242424242424242
Benny Ricardo,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benny Ricardo,1978,3.88,1.4285714285714286,1.2432432432432432,2.856,1.0,1.0,0.75,0.8888888888888888,0.0,0.0,3.0638297872340425,-1.0,15.110533347937604,0.7297297297297297
Benny Ricardo,1979,3.848,0.7692307692307693,0.7142857142857143,2.224,1.0,1.0,1.0,0.5,0.0,0.0,2.9361702127659575,-1.0,12.991686696282445,0.375
Benny Ricardo,1980,3.648,0.625,0.7349397590361446,2.352,1.0,0.5,1.0,0.75,0.0,0.0,2.9375,-0.0,13.547439759036145,0.4166666666666667
Benny Ricardo,1981,4.0,0.6842105263157895,0.6774193548387096,2.08,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,2.816326530612245,-0.0,13.591289745100076,0.3235294117647059
Benny Ricardo,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0789473684210526
Benny Ricardo,1983,3.884,1.3888888888888888,1.0909090909090908,3.032,1.0,0.9,0.8571428571428571,0.8888888888888888,0.0,0.0,2.588235294117647,-0.0,15.630065019947374,0.6
Benny Ricardo,1984,3.332,0.15,0.14,4.0,1.0,1.0,1.0,2.0,0.0,0.0,2.4230769230769234,-0.0,15.045076923076923,0.4
Bernie Masterson,1940,4.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.052631578947368,0.4146341463414634
Bert Rechichar,1953,0.0,0.5555555555555556,0.2631578947368421,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.358713450292398,0.2916666666666667
Bert Rechichar,1954,4.0,0.75,0.3518518518518518,1.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.949851851851852,0.5925925925925926
