PLAYER NAME,YEAR,PASSING YARDS,YARDS PER ATTEMPT,ATTEMPTS,COMPLETIONS,COMPLETION %,TOUCHDOWNS,INTERCEPTIONS,QB RATING,1ST DOWNS,1ST DOWN %,20,40,LONG,SACKS,SACK LOSS YARDS,RUSHING YARDS,ATTEMPTS.1,YARDS PER ATTEMPT.1,TOUCHDOWNS.1,20+.1,40+.1,LONG.1,RUSHING 1ST DOWNS,RUSHING 1ST %,FUMBLES,HOWGOOD RAW SCORE,PERCENTILE
Josh Johnson,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1126760563380280
Josh Johnson,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056338028169014
Josh Johnson,2021,0.1790625877069890,1.0,0.0883575883575883,0.1770186335403730,1.342,0.25,-0.39999996,1.98,0.2363636363636360,1.224,0.1162790697674420,0.0,0.2028985507246380,-0.0967741935483871,-0.1116504854368930,0.1020620726159660,0.1143739277494530,0.1949227832839640,0.0,0.0,0.0,0.1626109088969980,0.0625,0.1264318909194770,-2.0,4.950457010941240,0.3513513513513510
Josh Johnson,2022,0.0032711808963035,0.6578947368421050,0.002262443438914,0.0034722222222222,1.0,0.0,0.0,1.2920000000000000,0.0070422535211267,1.351351351351350,0.0,0.0,0.0757575757575757,0.0,0.0,0.0327326835353988,0.0515710623129396,0.1353475730009270,0.0,0.0,0.0,0.1042572070285370,0.0,0.0,0.0,4.7169602899074000,0.3243243243243240
Josh Johnson,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666
Josh Johnson,2024,0.0047645739910313,0.7402597402597400,0.0031645569620253,0.006514657980456,1.334,0.0,0.0,1.624,0.0058823529411764,0.8763157894736840,0.0,0.0,0.1159420289855070,-0.032258064516129,-0.0228310502283105,0.0153573779208486,0.0680413817439771,0.0552907335580863,0.0,0.0,0.0,0.0656532164298612,0.0,0.0,0.0,4.860097295501950,0.3150684931506850
Josh Mccown,2002,0.0214634146341463,0.5,0.0202702702702702,0.0249110320284697,0.778,0.0,-0.285714257142857,0.204,0.0192307692307692,0.4626038781163430,0.0285714285714285,0.0,0.1733333333333330,-0.1923076923076920,-0.2777777777777780,0.098058067569092,0.0405553552826906,0.4767312946227960,0.0,0.25,0.0,0.2439750182371330,0.0753778361444409,0.3952847075210470,0.0,3.0565666783336300,0.2409638554216870
Josh Mccown,2003,0.3273311897106110,0.8472222222222220,0.1828193832599120,0.3467153284671530,1.144,0.2941176470588240,-0.9230768307692310,1.406,0.3469387755102040,0.8457300275482090,0.3142857142857140,0.3333333333333330,0.4166666666666670,-1.0869565217391300,-1.0609756097561000,0.3023825146816280,0.241522945769824,0.2655856063225460,0.1767766952966370,0.0,0.0,0.2294157338705620,0.2236067977499790,0.2216013151069800,-2.0,3.395042934596550,0.253012048192771
Josh Mccown,2004,0.8240892681325890,0.7948717948717950,0.4396551724137930,0.8726591760299630,1.142,0.5789473684210530,-1.6666665,1.482,0.8652482269503550,0.7973333333333330,0.6976744186046510,0.4285714285714290,0.3478260869565220,-1.0333333333333300,-1.3697916666666700,0.2804490780752510,0.273861278752583,0.2037415316898620,0.3535533905932740,0.0,0.0,0.1986798535597570,0.25,0.2103888212112320,-1.1547005383792500,5.81705818978819,0.6352941176470590
Josh Mccown,2005,0.63705759888966,0.9315068493150680,0.3132250580046400,0.63671875,1.208,0.5625,-1.83333315,1.4980000000000000,0.5915492957746480,0.8662952646239560,0.6388888888888890,1.0,0.3402777777777780,-0.6923076923076920,-0.5459459459459460,0.3254921227176160,0.2418010379123380,0.2626128657194450,0.0,0.0,0.0,0.2041241452319320,0.2338535866733710,0.2004162335407660,-1.632993161855450,5.987739524961020,0.6436781609195400
