PLAYER NAME,YEAR,YARDS,RECEPTIONS,YARDS PER RECEPTION,RECEPTIONS PER TARGET,TOUCHDOWNS,20+,40+,LONG,RECEIVING 1ST DOWNS,1ST DOWN %,FUMBLES,YARDS AFTER CATCH,TARGETS,HOWGOOD RAW SCORE,PERCENTILE
A B Brown,1989,0.006110601894286533,0.038095238095238064,0.039215686274509796,0.0,0.0,0.0,0.0,0.02597402597402597,0.0,0.0,0.0,0.0,0.0,0.10939555223806034,0.0301464254952627
A B Brown,1990,0.006110601894286533,0.038095238095238064,0.039215686274509796,0.0,0.0,0.0,0.0,0.02597402597402597,0.0,0.0,0.0,0.0,0.0,0.10939555223806034,0.05889754858600843
A B Brown,1991,0.006110601894286533,0.038095238095238064,0.039215686274509796,0.0,0.0,0.0,0.0,0.02597402597402597,0.0,0.0,0.0,0.0,0.0,0.10939555223806034,0.08645999475310577
A B Brown,1992,0.023228803716608532,0.0398009950248756,0.12626262626262627,0.0,0.0,0.013888888888888867,0.0,0.08888888888888886,0.008130081300813,0.16666666666666666,0.0,0.0,0.0,0.46686695074936785,0.12065673279671703
A J Brown,2019,0.6178718400940624,0.40310077519379844,0.3158052884615384,0.20634920634920637,0.38095238095238093,0.14705882352941177,0.3333333333333333,0.40444444444444444,0.24074074074074073,0.5,-0.3333333333333333,0.33995584988962485,0.109375,3.6656543496552074,0.32535297728667895
A J Brown,2020,1.2845385067607291,0.9334038054968287,0.5852288473587816,0.4264749925127284,0.8392857142857143,0.2824754901960784,0.5416666666666666,0.7377777777777778,0.5866526904262753,1.024,-1.0,0.664156763131634,0.2463259043927649,7.151987159005977,0.6460736980073997
A J Brown,2021,1.8102493355568574,1.4000704721634953,0.8360224981524323,0.6264749925127283,1.0476190476190477,0.3866421568627451,0.6666666666666666,1.0016666666666667,0.8644304682040532,1.5,-1.0,0.8405831895580604,0.38198481912144705,10.3624103130842,0.9632199809810208
A J Brown,2022,2.1440314394831512,1.6791402396053556,0.8035505430242272,0.6224246367382347,1.1904761904761905,0.4791666666666667,0.6666666666666666,0.9852819237147595,0.9947589098532496,1.4466666666666665,-1.3333333333333333,0.8863715744692741,0.4543140797730761,11.019516203804185,0.9668061122944672
A J Brown,2023,2.328826761120578,1.9086938401266984,0.796947862350017,0.625927542557835,1.0238095238095237,0.5496323529411765,0.625,0.9141708126036484,1.0890985324947589,1.3626666666666667,-1.3333333333333333,0.8762476864596689,0.5109906263607035,11.278678874157942,0.9722291824234198
A J Brown,2024,2.4685491731508447,1.9554371351458555,0.8145621717553713,0.6561680923860137,1.107142857142857,0.6225490196078431,0.7083333333333334,0.9693295427623786,1.1320754716981132,1.394,-1.3333333333333333,0.9305402142816083,0.49688559634380064,11.922239274274686,0.981654907563389
A J Derby,2016,0.09940975458216833,0.12698412698412695,0.16666666666666666,0.2807017543859649,0.0,0.0,0.0,0.07555555555555553,0.04487179487179487,0.2919999999999999,-0.3333333333333333,0.0381619937694704,0.023989898989898967,0.8150082124723134,0.09241555130656466
A J Derby,2017,0.2635537169097835,0.3136507936507936,0.3812479275694534,0.45143346170303805,0.08333333333333333,0.03333333333333333,0.0,0.20618618618618614,0.12635327635327634,0.6413333333333333,-0.6666666666666666,0.10555329811729647,0.08239445739445737,2.0217064512176184,0.2432246127952378
A J Derby,2018,0.29106876420127104,0.33663929939792,0.6479145942361201,0.6514334617030381,0.13095238095238093,0.03333333333333333,0.0,0.2906306306306306,0.1442104192104192,1.308,-0.6666666666666666,0.11151751282902607,0.08880471380471378,3.3678384436321864,0.436108507926324
A J Dillon,2020,0.013023255813953466,0.015151515151515133,0.1842105263157895,0.3333333333333333,0.0,0.0,0.0,0.0730593607305936,0.0062893081761006,0.3333333333333333,0.0,0.0121765601217656,0.0025839793281653665,0.9731611723045499,0.1141141141141141
A J Dillon,2021,0.20237594788896854,0.26700336700336696,0.3515902054601745,0.6396396396396397,0.08333333333333333,0.03125,0.041666666666666664,0.30454084221207506,0.09888190076869319,0.6273333333333334,-0.3333333333333333,0.24490929285449833,0.050387596899224806,2.6095787927266407,0.35092466567286706
A J Dillon,2022,0.33341920488642396,0.4840576305692584,0.4742092530792221,0.8566939032055312,0.08333333333333333,0.03125,0.041666666666666664,0.3891179566399358,0.15548567435359884,0.8413333333333334,-0.6666666666666666,0.3867681328265458,0.10427230867867339,3.514940730905856,0.45826929844122866
A J Dillon,2023,0.45080530579761674,0.6266122086077074,0.48394727569687584,0.7852653317769597,0.08333333333333333,0.07046568627450979,0.041666666666666664,0.4716141514648977,0.21208944793850448,0.8106666666666666,-0.6666666666666666,0.5279780268880471,0.13600205484070413,4.0337794892858225,0.5676845960918204
A J Green,2011,0.6371308016877637,0.5485232067510549,0.28937633547008546,0.1867816091954023,0.2916666666666667,0.17592592592592593,0.2916666666666667,0.24472573839662448,0.27044025157232704,0.44133333333333336,0.0,0.20534458509142053,0.15591397849462366,3.7388290992518947,0.3253968253968254
A J Green,2012,1.468155732435686,1.3276396726145088,0.5102894429811311,0.3839360807401177,0.75,0.34259259259259256,0.5833333333333334,0.5607430544139405,0.6401372212692967,0.8606666666666666,-0.6666666666666666,0.5230529184247539,0.3583831142970928,7.642263163102453,0.6529940210628548
A J Green,2013,2.274488783043546,2.0962671235949006,0.7569169075262713,0.5654175622215992,1.2083333333333333,0.5190631808278866,0.8833333333333333,0.9067346155953752,1.0012483323804078,1.3026666666666664,-1.0,0.7999346388548614,0.5742104524265892,11.888614929804769,0.9830335467545543
A J Green,2014,2.2817405254597745,2.088920387432081,0.7502947772828897,0.5769118150951624,1.1388888888888888,0.4785539215686274,0.7166666666666667,0.9995088771987506,1.0046176046176045,1.306,-1.6666666666666667,0.8184394261483781,0.5670144226499142,11.060890646342072,0.9650736403484328
A J Green,2015,2.219991988543406,1.9843137254901961,0.7796008987872427,0.5969290607221641,1.0509259259259258,0.4981617647058824,0.5916666666666667,1.0343687541638908,1.0387667887667886,1.375333333333333,-1.3333333333333333,0.7479062340579826,0.5312119535141118,11.115843761344257,0.9668882093882858
A J Green,2016,2.012602709293111,1.7394957983193278,0.7764077776764461,0.6354475792406827,0.7830687830687831,0.4883578431372549,0.5416666666666666,0.928377192982456,0.9404761904761904,1.3473333333333333,-1.0,0.6961023952478128,0.4416472416472417,10.330983511089308,0.9580723930656111
A J Green,2017,2.0934135725217793,1.864985994397759,0.7591011453632549,0.6095855102751654,0.8941798941798943,0.45294117647058824,0.5833333333333334,0.9377240398293031,1.0740740740740742,1.3913333333333335,-1.0,0.7012385301092524,0.4994819994819995,10.861392603369735,0.9710238235894703
A J Green,2018,1.7219589041129826,1.542966611932129,0.760331191710175,0.5915479922376474,0.8095238095238096,0.38431372549019605,0.4166666666666667,0.7557357357357356,0.8904660154660154,1.4386666666666665,-1.3333333333333333,0.5687088494362283,0.4315332815332815,8.9790861171782,0.9100265407812159
A J Green,2019,1.1230151327554179,1.0191570881226053,0.5168968482758317,0.3715479922376474,0.6190476190476191,0.2176470588235294,0.16666666666666666,0.5157357357357357,0.6276455026455027,1.0246666666666666,-1.3333333333333333,0.3436309678162906,0.3052706552706553,5.517594600730834,0.6158132672624058
A J Green,2020,0.7221628106940751,0.7085510275165445,0.4466713731600045,0.34977522477522477,0.36904761904761907,0.1488970588235294,0.0,0.3195738203957382,0.4340745732255166,1.018,-0.6666666666666666,0.18313861125484535,0.23308487378254816,4.266310326008979,0.5753047976277227
A J Green,2021,0.837347739838771,0.7560606060606059,0.4807439833195712,0.3462931995540692,0.20833333333333334,0.19791666666666666,0.125,0.3451293759512937,0.44223153971581647,0.9386666666666666,0.0,0.20437903657081735,0.2532299741602067,5.135332121837819,0.6198399560178646
A J Green,2022,0.9874749663018751,0.9421071176885129,0.6446328722084601,0.516505965511516,0.30357142857142855,0.20833333333333334,0.18055555555555555,0.7282139530657217,0.5114139296529233,1.244,-0.0,0.2435125096665546,0.3121272172679761,6.822448848823857,0.8338841341036195
A J Jenkins,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012345679012345666,0.0012345679012345666,0.032504780114722735
A J Jenkins,2013,0.07350862312694374,0.06274509803921567,0.2754237288135593,0.15686274509803919,0.0,0.02941176470588233,0.03333333333333333,0.20253164556962025,0.0222222222222222,0.3333333333333333,0.0,0.028897849462365566,0.0216182609467981,1.239888604651313,0.21300543887625104
A J Jenkins,2014,0.13107593974718515,0.13333333333333328,0.46908727187469274,0.3568627450980392,0.0,0.039828431372548996,0.03333333333333333,0.31503164556962027,0.05198412698412693,0.7040000000000001,-0.0,0.0630680028793809,0.040849030177567296,2.338453860369828,0.35244766995194826
A J Ofodile,1999,0.014762326542663066,0.03375527426160333,0.1107828655834564,0.0,0.0,0.0,0.0,0.0394736842105263,0.0,0.0,0.0,0.0,0.0,0.1987741505982491,0.046317388003037196
A T Perry,2023,0.143859649122807,0.08602150537634407,0.39224572004028196,0.2222222222222222,0.16666666666666666,0.049019607843137226,0.05555555555555553,0.19555555555555557,0.06289308176100626,0.5553333333333333,0.0,0.013280212483399735,0.022058823529411766,1.9647119334897212,0.2679738562091503
A.D. Whitfield,1966,0.08665808665808666,0.24,0.08904761904761906,0.0,0.05555555555555553,0.0,0.0,0.12083333333333333,0.0,0.0,0.0,0.0,0.0,0.5920945945945946,0.1487758945386064
A.D. Whitfield,1967,0.4805974805974807,0.7105882352941176,0.3058960464223623,0.0,0.13888888888888887,0.0,0.0,0.3532894736842105,0.0,0.0,0.0,0.0,0.0,1.9892601248870598,0.423285698460175
A.D. Whitfield,1968,0.5814932844635816,0.9031808278867102,0.43059301611933193,0.0,0.13888888888888887,0.0,0.0,0.43779651593773167,0.0,0.0,0.0,0.0,0.0,2.491952533296244,0.5367237438353932
A.D. Williams,1959,0.009990917347865533,0.015151515151515133,0.17460317460317462,0.0,0.0,0.0,0.0,0.047619047619047596,0.0,0.0,0.0,0.0,0.0,0.24736465472160288,0.06718346253229973
A.D. Williams,1960,0.0151830253437118,0.0318181818181818,0.25793650793650796,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.37636628652697296,0.113077182339063
A.D. Williams,1961,0.15022377039609827,0.20175282234105762,0.4800480617213685,0.0,0.047619047619047596,0.0,0.0,0.2808302808302808,0.0,0.0,0.0,0.0,0.0,1.1604739829078528,0.2982623675242482
Aaron Bailey 2,1994,0.017873100983020532,0.017094017094017065,0.24739583333333334,0.0,0.0,0.0111111111111111,0.0,0.09956709956709957,0.005952380952380934,0.3333333333333333,0.0,0.0,0.0,0.7323268763742958,0.12760416666666666
Aaron Bailey 2,1995,0.250317136554931,0.18376068376068375,0.5789793853893263,0.0,0.1111111111111111,0.07973856209150323,0.041666666666666664,0.3108347052009024,0.09854497354497353,0.8093333333333333,0.0,0.0,0.0,2.464286557653432,0.4004048123486683
Aaron Bailey 2,1996,0.439896546473324,0.33190883190883186,0.8657790055222798,0.0,0.1111111111111111,0.11307189542483657,0.08333333333333333,0.5040714201767478,0.18187830687830686,1.2906666666666666,-0.3333333333333333,0.0,0.0,3.5883837841621045,0.6061464391429267
Aaron Bailey 2,1997,0.6295289642541003,0.5555555555555555,0.8192378730436473,0.0,0.25396825396825395,0.13529411764705881,0.08333333333333333,0.5063561724615001,0.30010893246187365,1.4446666666666665,-0.3333333333333333,0.0,0.0,4.394716536058657,0.7348277550391148
Aaron Brewer 2,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012919896640826666,0.0012919896640826666,0.036036036036036036
Aaron Brown,2009,0.05063291139240506,0.07594936708860754,0.1806451612903226,0.19999999999999998,0.041666666666666664,0.0111111111111111,0.0,0.1171171171171171,0.0303030303030303,0.3706666666666667,0.0,0.0649452269170579,0.0192307692307692,1.162268027783754,0.16391184573002754
Aaron Brown,2010,0.08021871020897307,0.1452134363526768,0.2802545362903226,0.4051282051282052,0.041666666666666664,0.0111111111111111,0.0,0.16156156156156154,0.051136363636363626,0.6206666666666667,0.0,0.08422233535079282,0.03629113668483743,1.9174707296581772,0.24482470880056695
