Player Name,Games Played,Interceptions,Interception Yards,Average Ints per Game,Long,Touchdowns,Sacks,Sack Loss Yards Caused
Neal Craig,14,2,76,38.0,63,1,--,--
Paul Crane,8,1,4,4.0,4,0,--,--
Chuck Crist,14,1,14,14.0,14,0,--,--
Mike Curtis,14,4,74,18.5,33,1,--,--
Thom Darden,14,3,64,21.33,20,0,--,--
Ben Davis,14,3,10,3.33,10,0,--,--
Henry Davis,14,2,32,16.0,28,0,--,--
Vern Den Herder,14,1,24,24.0,24,0,--,--
John Douglas,14,1,0,0.0,0,0,--,--
Speedy Duncan,8,1,8,8.0,8,0,--,--
Lenny Dunlap,14,5,67,13.4,25,0,--,--
Glen Edwards,12,1,14,14.0,14,0,--,--
Clarence Ellis,13,3,13,4.33,13,0,--,--
Ken Ellis,14,4,106,26.5,40,1,--,--
Dave Elmendorf,14,3,29,9.67,15,0,--,--
Chris Farasopoulos,13,2,48,24.0,25,0,--,--
Dale Farley,7,1,42,42.0,42,0,--,--
Miller Farr,13,3,21,7.0,21,0,--,--
Jim Files,14,2,46,23.0,37,1,--,--
Pat Fischer,14,4,61,15.25,35,0,--,--
Richmond Flowers,14,4,30,7.5,20,0,--,--
Tim Foley,14,3,25,8.33,15,0,--,--
Charlie Ford,14,7,104,14.86,43,0,--,--
Johnny Fuller,14,1,0,0.0,0,0,--,--
John Garlington,14,1,10,10.0,10,0,--,--
Tom Graham,14,2,10,5.0,7,0,--,--
Cornell Green,14,2,1,0.5,1,0,--,--
Tony Greene,14,3,45,15.0,39,1,--,--
Charlie Greer,14,2,18,9.0,17,0,--,--
Paul Guidry,14,1,0,0.0,0,0,--,--
Dale Hackbart,14,1,22,22.0,22,0,--,--
Charlie Hall,14,1,12,12.0,12,0,--,--
Windlan Hall,14,1,0,0.0,0,0,--,--
Jack Ham,14,7,83,11.86,32,1,--,--
Chris Hanburger,14,4,98,24.5,41,1,--,--
Don Hansen,14,1,0,0.0,0,0,--,--
Cliff Harris,14,3,40,13.33,23,0,--,--
Rickie Harris,14,3,45,15.0,32,0,--,--
Tommy Hart,14,1,0,0.0,0,0,--,--
Tom Hayes,14,5,10,2.0,8,0,--,--
Ted Hendricks,14,2,13,6.5,13,0,--,--
Lonnie Hepburn,14,1,14,14.0,14,0,--,--
W.K. Hicks,14,1,43,43.0,43,0,--,--
Wally Hilgenberg,14,1,17,17.0,14,1,--,--
Jim Hill,14,4,37,9.25,21,0,--,--
George Hoey,12,1,25,25.0,25,0,--,--
Hugo Hollas,14,1,14,14.0,14,0,--,--
Gus Hollomon,14,1,25,25.0,25,0,--,--
Gene Howard,13,3,26,8.67,24,1,--,--
Delles Howell,10,1,6,6.0,6,0,--,--
Mike Howell,4,1,1,1.0,1,0,--,--
Chuck Howley,13,1,7,7.0,7,0,--,--
Pat Hughes,14,2,4,2.0,3,0,--,--
Gerald Irons,14,2,18,9.0,11,0,--,--
Bernard Jackson,14,1,0,0.0,0,0,--,--
Ernie Jackson,10,3,41,13.67,31,0,--,--
Honor Jackson,13,4,133,33.25,55,0,--,--
Robert James,14,1,0,0.0,0,0,--,--
Bob Jeter,10,2,0,0.0,0,0,--,--
Benny Johnson,14,1,34,34.0,34,0,--,--
Curtis Johnson,14,3,20,6.67,13,0,--,--
Jimmy Johnson,14,4,18,4.5,15,0,--,--
Walter Johnson,14,1,1,1.0,1,0,--,--
Lee Roy Jordan,14,2,18,9.0,12,0,--,--
Karl Kassulke,8,2,25,12.5,22,0,--,--
Jim Kearney,14,5,192,38.4,65,4,--,--
Leroy Keyes,14,2,0,0.0,0,0,--,--
Mike Kolen,13,1,14,14.0,14,0,--,--
Paul Krause,14,6,109,18.17,35,1,--,--
Bruce Laird,14,1,31,31.0,31,0,--,--
Willie Lanier,13,2,2,1.0,2,0,--,--
Bivian Lee,13,4,65,16.25,32,0,--,--
Ken Lee,12,6,155,25.83,61,1,--,--
D.D. Lewis,12,1,15,15.0,15,0,--,--
Mike Lewis,14,1,3,3.0,3,0,--,--
Carl Lockhart,13,4,56,14.0,29,1,--,--
Jerry Logan,14,4,47,11.75,20,0,--,--
Mike Lucci,14,2,0,0.0,0,0,--,--
Garry Lyle,3,2,52,26.0,35,0,--,--
Jim Marsalis,14,2,20,10.0,19,0,--,--
Al Matthews,14,2,8,4.0,8,0,--,--
Ray May,14,2,43,21.5,37,0,--,--
Mike McGill,4,2,28,14.0,26,0,--,--
Marlin McKeever,14,2,8,4.0,8,0,--,--
Harold McLinton,13,2,22,11.0,19,0,--,--
Jim Mitchell,14,1,0,0.0,0,0,--,--
Leroy Mitchell,14,3,27,9.0,27,0,--,--
Randy Montgomery,14,1,20,20.0,20,0,--,--
Jerry Moore,13,1,5,5.0,5,0,--,--
Lloyd Mumphord,14,4,50,12.5,28,1,--,--
Tom Myers,13,3,0,0.0,0,0,--,--
Paul Naumoff,14,1,4,4.0,4,0,--,--
Jim Nettles,14,6,168,28.0,43,0,--,--
Tommy Nobis,14,3,74,24.67,37,1,--,--
Frank Nunley,13,1,12,12.0,12,0,--,--
Brig Owens,14,1,0,0.0,0,0,--,--
Lemar Parrish,14,5,90,18.0,33,2,--,--
Mel Phillips,14,1,0,0.0,0,0,--,--
John Pitts,14,1,10,10.0,10,0,--,--
Ron Porter,14,2,10,5.0,7,0,--,--
Steve Preece,13,1,30,30.0,30,0,--,--
Jim Purnell,13,1,2,2.0,2,0,--,--
Nate Ramsey,14,3,14,4.67,10,0,--,--
Wayne Rasmussen,7,2,1,0.5,1,0,--,--
Ken Reaves,14,3,59,19.67,28,0,--,--
Rick Redman,10,1,14,14.0,14,0,--,--
Rudy Redmond,14,2,91,45.5,88,1,--,--
Mel Renfro,14,1,0,0.0,0,0,--,--
Ken Riley,12,3,0,0.0,0,0,--,--
Dave Robinson,14,2,10,5.0,7,0,--,--
Nick Roman,10,1,36,36.0,36,1,--,--
Tim Rossovich,6,1,0,0.0,0,0,--,--
Tom Roussel,14,2,15,7.5,11,0,--,--
John Rowser,14,4,30,7.5,23,0,--,--
Bryant Salter,14,7,111,15.86,31,0,--,--
Jake Scott,14,5,73,14.6,31,0,--,--
Mike Sensibaugh,14,8,65,8.13,35,0,--,--
Jeff Siemon,13,2,23,11.5,23,0,--,--
Mike Simpson,13,2,32,16.0,32,1,--,--
Otis Sistrunk,14,1,0,0.0,0,0,--,--
Ron Smith,14,1,2,2.0,2,0,--,--
Rich Sowells,11,2,14,7.0,14,0,--,--
Jeff Staggs,8,1,7,7.0,7,0,--,--
Mike Stratton,10,1,0,0.0,0,0,--,--
Charles Stukes,12,5,23,4.6,11,0,--,--
Doug Swift,14,3,5,1.67,4,0,--,--
Steve Tannen,13,7,125,17.86,32,0,--,--
Jack Tatum,14,4,91,22.75,56,0,--,--
Bruce Taylor,14,2,4,2.0,2,0,--,--
Joe Taylor,14,4,0,0.0,0,0,--,--
Michael Taylor,14,1,2,2.0,2,0,--,--
Rosey Taylor,14,1,17,17.0,17,0,--,--
Earlie Thomas,14,1,14,14.0,14,0,--,--
Emmitt Thomas,14,2,46,23.0,26,0,--,--
Billy Thompson,8,1,4,4.0,4,0,--,--
Norm Thompson,12,1,5,5.0,5,0,--,--
Art Thoms,14,1,0,0.0,0,0,--,--
Maurice Tyler,14,4,61,15.25,27,0,--,--
Ted Vactor,14,1,28,28.0,28,0,--,--
Skip Vanderbundt,14,2,58,29.0,37,2,--,--
Phil Villapiano,14,3,97,32.33,82,1,--,--
Rick Volk,14,4,86,21.5,23,0,--,--
Mike Wagner,14,6,77,12.83,35,0,--,--
Lonnie Warwick,6,1,6,6.0,6,0,--,--
Dave Washington,14,1,4,4.0,4,0,--,--
Charlie Waters,14,6,132,22.0,56,1,--,--
Charlie Weaver,14,1,0,0.0,0,0,--,--
Clyde Werner,14,1,11,11.0,11,0,--,--
Charlie West,14,3,7,2.33,8,0,--,--
Dave Wilcox,14,3,12,4.0,9,0,--,--
Willie Williams,14,4,42,10.5,18,0,--,--
Larry Wilson,12,3,35,11.67,24,0,--,--
Nemiah Wilson,14,4,48,12.0,32,0,--,--
Roy Winston,13,3,55,18.33,23,0,--,--
Jeff Wright,13,3,31,10.33,31,0,--,--
Nate Wright,14,1,10,10.0,10,0,--,--
Alvin Wyatt,14,4,52,13.0,49,1,--,--
