Player Name,Games Played,Interceptions,Interception Yards,Average Ints per Game,Long,Touchdowns,Solo Tackles,Tackle Assists,Total Tackles,Sacks,Sack Loss Yards Caused
Quentin Jammer,16,4,6,1.5,6,0,57,14,71,0.0,0.0
Ed Reed,16,7,132,18.86,54,1,59,12,71,1.0,12.0
Robert Thomas,12,0,0,0.0,0,0,62,9,71,2.0,20.0
Reggie Tongue,14,4,11,2.75,10,0,57,14,71,2.0,15.0
Tommy Polley,14,4,32,8.0,22,0,58,12,70,0.0,0.0
Charles Woodson,15,3,67,22.33,51,0,56,14,70,1.0,7.0
Fernando Bryant,16,1,0,0.0,0,0,61,9,70,0.0,0.0
Marcus Coleman,15,7,95,13.57,41,0,57,13,70,0.0,0.0
Tebucky Jones,15,1,2,2.0,2,0,52,18,70,0.0,0.0
Shaun Ellis,16,0,0,0.0,0,0,48,21,69,12.5,52.5
Ahmed Plummer,15,4,85,21.25,68,1,61,8,69,0.0,0.0
Orlando Ruff,16,1,7,7.0,7,0,50,19,69,0.0,0.0
Bryan Scott,15,2,3,1.5,3,0,61,8,69,0.0,0.0
Travian Smith,10,0,0,0.0,0,0,56,13,69,1.0,6.0
Derrick Gibson,15,2,16,8.0,11,0,56,12,68,1.0,7.0
Terrence Kiel,16,2,15,7.5,15,0,59,9,68,0.0,0.0
Tory James,16,4,56,14.0,31,0,61,6,67,1.0,1.0
Willie McGinest,14,1,15,15.0,15,1,46,21,67,5.5,33.5
Dan Morgan,11,0,0,0.0,0,0,46,20,66,0.0,0.0
Joey Porter,14,0,0,0.0,0,0,50,16,66,5.0,43.0
Marcus Stroud,16,0,0,0.0,0,0,48,18,66,4.5,29.5
Eric Warfield,15,4,39,9.75,20,0,62,4,66,1.0,13.0
Brant Boyer,15,1,4,4.0,4,0,46,20,66,0.0,0.0
Kelly Herndon,15,3,19,6.33,16,0,60,6,66,0.0,0.0
D.D. Lewis,15,0,0,0.0,0,0,47,19,66,0.0,0.0
Andre Dyson,16,4,62,15.5,51,2,54,11,65,0.0,0.0
Kevin Kaesviharn,16,1,10,10.0,10,0,52,12,64,1.0,8.0
Ray Mickens,16,2,16,8.0,16,0,54,10,64,0.0,0.0
Adewale Ogunleye,16,0,0,0.0,0,0,43,21,64,15.0,71.0
Jeff Posey,16,0,0,0.0,0,0,37,27,64,5.5,19.5
Terrance Shaw,16,0,0,0.0,0,0,52,12,64,0.0,0.0
Jashon Sykes,16,0,0,0.0,0,0,50,14,64,0.0,0.0
Mike Rumph,15,3,19,6.33,12,0,54,9,63,2.0,23.0
Raynoch Thompson,12,0,0,0.0,0,0,54,9,63,3.0,12.0
Marques Douglas,16,0,0,0.0,0,0,52,11,63,4.5,32.5
Reggie Howard,15,2,2,1.0,2,0,53,10,63,0.5,5.0
Nate Clements,16,3,54,18.0,54,1,51,11,62,0.0,0.0
Jason Gildon,16,1,1,1.0,1,0,43,19,62,6.0,19.0
James Hall,16,0,0,0.0,0,0,48,14,62,4.5,24.5
Ken Lucas,14,1,27,27.0,27,0,52,10,62,0.0,0.0
Steve Martin,14,0,0,0.0,0,0,45,17,62,1.0,6.0
Ryan Nece,15,1,2,2.0,2,0,47,15,62,0.0,0.0
Tim Wansley,12,2,38,19.0,23,1,57,5,62,0.0,0.0
Eugene Wilson,16,4,18,4.5,10,0,47,15,62,0.0,0.0
Kailee Wong,16,0,0,0.0,0,0,49,13,62,3.0,14.0
Grant Wistrom,16,0,0,0.0,0,0,50,11,61,7.5,41.5
Aaron Beasley,16,3,64,21.33,39,0,46,15,61,0.0,0.0
Tyler Brayton,16,0,0,0.0,0,0,48,13,61,2.5,17.0
Travis Fisher,15,4,205,51.25,74,2,56,5,61,0.0,0.0
Charles Grant,16,0,0,0.0,0,0,48,13,61,10.0,42.0
Dre' Bly,14,6,89,14.83,48,1,52,8,60,1.0,1.0
Deke Cooper,14,1,12,12.0,12,0,42,18,60,0.0,0.0
Kenard Lang,15,1,0,0.0,0,0,46,14,60,8.0,53.5
Earl Little,16,6,41,6.83,21,0,42,18,60,0.0,0.0
Ricky Manning,16,3,33,11.0,27,1,52,8,60,0.0,0.0
Mike Maslowski,10,0,0,0.0,0,0,46,14,60,0.0,0.0
Dexter McCleon,16,6,0,0,55,5,60,0.0,0.0
Tyrone Poole,16,6,81,13.5,44,0,47,13,60,0.0,0.0
Aaron Schobel,16,1,6,6.0,6,0,37,23,60,11.5,72.5
Darrin Smith,14,1,9,9.0,9,0,44,16,60,1.0,10.0
Justin Smith,16,0,0,0.0,0,0,41,19,60,5.0,16.5
Dewayne Washington,16,1,7,7.0,7,0,53,7,60,0.0,0.0
Shaun Williams,10,1,14,14.0,14,0,46,14,60,1.5,8.0
Mike Rucker,14,1,0,0.0,0,0,48,11,59,12.0,51.5
Jason Taylor,16,0,0,0.0,0,0,39,20,59,13.0,70.0
Levar Fisher,16,0,0,0.0,0,0,51,8,59,1.0,9.0
Randall Godfrey,15,1,7,7.0,7,0,45,14,59,0.0,0.0
Corey Harris,13,1,0,51,8,59,1.0,1.0
Kwamie Lassiter,10,1,38,38.0,38,1,51,8,59,0.0,0.0
Peter Boulware,15,0,0,0.0,0,0,42,16,58,8.5,71.0
Alex Brown,16,1,0,0.0,0,0,48,10,58,5.5,32.5
Sammy Davis,16,2,48,24.0,41,0,45,13,58,0.0,0.0
Bobby Gray,16,0,0,0.0,0,0,46,12,58,1.0,8.0
Artrell Hawkins,14,1,8,8.0,8,0,51,7,58,0.0,0.0
John Henderson,16,0,0,0.0,0,0,47,11,58,3.5,20.5
Renaldo Hill,14,5,119,23.8,70,1,47,11,58,2.0,6.0
Mike McKenzie,14,4,98,24.5,90,1,52,6,58,0.0,0.0
Shaun Rogers,16,0,0,0.0,0,0,42,16,58,4.0,26.0
Otis Smith,16,1,0,0.0,0,0,48,10,58,1.5,17.5
Fred Smoot,15,4,35,8.75,35,0,50,8,58,0.0,0.0
Lenny Walls,16,1,0,0.0,0,0,53,5,58,0.0,0.0
Marlon McCree,15,1,95,95.0,95,1,39,18,57,0.0,0.0
Adrian Ross,15,0,0,0.0,0,0,36,21,57,0.0,0.0
Orpheus Roye,16,0,0,0.0,0,0,42,15,57,1.5,5.0
Troy Vincent,13,3,28,9.33,28,0,49,8,57,0.0,0.0
Cedric Woodard,16,0,0,0.0,0,0,41,16,57,0.0,0.0
Keith Hamilton,15,0,0,0.0,0,0,43,14,57,1.5,9.5
Ken Irvin,16,1,1,1.0,1,0,46,11,57,0.0,0.0
Kenoy Kennedy,13,1,0,0.0,0,0,42,15,57,1.0,0.0
Victor Hobson,16,1,26,26.0,26,0,38,18,56,2.0,19.0
Chad Scott,12,3,50,16.67,26,1,44,12,56,0.0,0.0
Richard Seymour,15,0,0,0.0,0,0,34,22,56,8.0,57.0
Donnie Spragan,16,0,0,0.0,0,0,45,10,55,0.0,0.0
Cornelius Griffin,15,0,0,0.0,0,0,39,16,55,1.0,7.0
Walt Harris,16,0,0,0.0,0,0,36,19,55,0.0,0.0
Anthony Henry,14,1,19,19.0,19,0,39,15,54,0.0,0.0
Sam Brandon,16,1,0,0.0,0,0,37,16,53,0.0,0.0
Phillip Daniels,16,0,0,0.0,0,0,41,12,53,2.5,20.5
Kenny Mixon,16,0,0,0.0,0,0,44,9,53,5.0,32.5
Patrick Surtain,15,7,59,8.43,32,0,34,19,53,0.0,0.0
Mike Vrabel,13,2,18,9.0,14,0,37,16,53,9.5,55.5
Denard Walker,16,1,0,0.0,0,0,48,5,53,0.0,0.0
Lito Sheppard,16,1,34,34.0,34,0,45,7,52,0.0,0.0
Nate Webster,15,0,0,0.0,0,0,26,26,52,1.0,9.0
Roderick Coleman,16,0,0,0.0,0,0,44,8,52,5.5,46.0
Terrell Buckley,16,2,75,37.5,74,1,40,11,51,0.0,0.0
Jerry DeLoach,16,0,0,0.0,0,0,37,14,51,0.0,0.0
Antuan Edwards,10,1,5,5.0,5,0,43,8,51,1.0,7.0
Jason Fisk,16,0,0,0.0,0,0,41,10,51,1.0,6.0
Clinton Hart,16,0,0,0.0,0,0,43,8,51,1.0,7.0
Marcellus Wiley,16,0,0,0.0,0,0,38,13,51,3.0,26.0
Kevin Williams,16,1,3,3.0,3,0,36,15,51,10.5,70.5
Rod Woodson,10,2,18,9.0,13,0,41,10,51,0.0,0.0
Kenny Wright,15,3,0,0,44,7,51,1.0,9.0
Anthony McFarland,16,1,0,0.0,0,0,38,12,50,2.5,16.5
Simeon Rice,16,2,12,6.0,12,0,45,5,50,15.0,117.0
Sam Madison,16,3,82,27.33,36,1,47,3,50,0.0,0.0
Chris Cooper,16,0,0,0.0,0,0,40,9,49,2.5,18.0
Terry Cousin,13,0,0,0.0,0,0,45,4,49,2.0,15.0
Anthony Dorsett,14,0,0,0.0,0,0,41,8,49,0.0,0.0
Greg Ellis,16,0,0,0.0,0,0,35,14,49,8.0,56.0
La'Roi Glover,16,0,0,0.0,0,0,33,16,49,5.0,22.0
Eric Hicks,16,0,0,0.0,0,0,37,12,49,5.0,34.0
Ashley Ambrose,16,3,78,26.0,73,1,42,6,48,0.0,0.0
Sheldon Brown,16,1,10,10.0,10,0,41,7,48,1.0,1.0
Kevin Carter,16,0,0,0.0,0,0,29,19,48,5.5,40.5
Al Harris,16,3,89,29.67,56,1,46,2,48,0.0,0.0
Grady Jackson,15,0,0,0.0,0,0,36,12,48,6.0,53.0
Mo Lewis,15,0,0,0.0,0,0,34,14,48,0.0,0.0
Daylon McCutcheon,15,1,75,75.0,75,1,43,5,48,0.0,0.0
Chike Okeafor,16,1,18,18.0,18,0,34,14,48,8.0,43.0
Jermaine Phillips,14,1,41,41.0,41,0,39,9,48,0.0,0.0
Donald Strickland,11,2,43,21.5,24,0,33,15,48,0.0,0.0
Scott McGarrahan,16,0,0,0.0,0,0,35,12,47,1.0,6.0
Larry Tripplett,16,0,0,0.0,0,0,29,18,47,1.0,6.5
Rocky Calmus,10,2,26,13.0,15,0,37,10,47,1.0,0.0
Kabeer Gbaja-Biamila,16,0,0,0.0,0,0,36,11,47,10.0,45.0
Ndukwe Kalu,16,1,15,15.0,15,1,38,9,47,5.5,30.0
Leonard Little,12,1,28,28.0,28,0,41,6,47,12.5,88.5
Michael Green,10,1,3,3.0,3,0,36,10,46,0.5,1.5
Bobby Hamilton,16,0,0,0.0,0,0,30,16,46,0.0,0.0
Johnnie Harris,14,2,3,1.5,3,0,39,7,46,0.0,0.0
Kris Jenkins,16,0,0,0.0,0,0,39,7,46,5.0,35.5
Patrick Kerney,16,0,0,0.0,0,0,34,12,46,6.5,30.5
R.W. McQuarters,16,2,72,36.0,43,0,38,8,46,0.0,0.0
Julius Peppers,16,0,0,0.0,0,0,39,7,46,7.0,39.0
Deshea Townsend,16,3,24,8.0,25,1,39,7,46,1.0,8.0
Aaron Smith,16,0,0,0.0,0,0,36,9,45,2.0,17.0
Brandon Whiting,14,0,0,0.0,0,0,32,13,45,2.0,6.0
Rocky Boiman,16,2,70,35.0,60,1,27,18,45,1.5,7.5
Will Demps,16,2,57,28.5,54,0,36,9,45,0.0,0.0
Phillip Buchanon,16,6,176,29.33,83,2,42,2,44,0.0,0.0
Tim Johnson,12,0,0,0.0,0,0,36,8,44,0.0,0.0
Warren Sapp,15,0,0,0.0,0,0,37,7,44,5.0,30.0
Adalius Thomas,13,0,0,0.0,0,0,41,3,44,4.0,27.0
Chris McAlister,15,3,93,31.0,83,1,33,10,43,0.0,0.0
Dewayne Robertson,16,0,0,0.0,0,0,34,9,43,1.5,8.5
Alshermond Singleton,16,2,42,21.0,41,1,34,9,43,1.0,8.0
Shawn Springs,12,1,8,8.0,8,0,37,6,43,1.5,7.5
Idrees Bashir,9,2,9,4.5,9,0,29,14,43,0.0,0.0
Duane Clemons,16,0,0,0.0,0,0,36,7,43,6.0,46.0
Ryan Denney,16,0,0,0.0,0,0,27,16,43,3.5,23.5
Dennis Johnson,15,0,0,0.0,0,0,27,16,43,3.0,10.0
Travis Kirschke,15,0,0,0.0,0,0,33,10,43,1.5,11.0
Will Allen,12,2,23,11.5,22,0,35,7,42,0.0,0.0
Zack Bronson,12,1,22,22.0,22,0,37,5,42,0.0,0.0
John Browning,16,0,0,0.0,0,0,37,5,42,0.5,1.0
Mario Edwards,16,1,27,27.0,27,1,37,5,42,0.0,0.0
Bryce Fisher,16,0,0,0.0,0,0,39,3,42,2.0,9.0
Jason Glenn,14,0,0,0.0,0,0,29,13,42,0.0,0.0
Ellis Johnson,16,0,0,0.0,0,0,34,8,42,8.0,49.0
Jevon Kearse,14,1,0,0.0,0,0,29,13,42,9.5,55.5
Ryan Pickett,16,0,0,0.0,0,0,30,12,42,1.0,6.0
Kenny Smith,15,0,0,0.0,0,0,32,10,42,1.0,6.0
Bryan Thomas,16,0,0,0.0,0,0,26,16,42,1.0,4.0
Darwin Walker,16,0,0,0.0,0,0,36,6,42,6.0,31.0
Keith Newman,12,1,29,29.0,29,0,35,6,41,2.0,11.0
Danny Clark,16,0,0,0.0,0,0,30,11,41,0.0,0.0
Rich Coady,13,0,0,0.0,0,0,38,3,41,0.0,0.0
Edward Jasper,14,0,0,0.0,0,0,35,6,41,3.0,10.0
Brad Kassell,16,0,0,0.0,0,0,31,10,41,0.0,0.0
Jeff Burris,13,2,17,8.5,17,0,36,4,40,0.0,0.0
Pierson Prioleau,16,0,0,0.0,0,0,27,13,40,0.5,6.5
Corey Simon,16,0,0,0.0,0,0,32,8,40,7.5,50.5
Ted Washington,10,0,0,0.0,0,0,32,8,40,2.0,7.0
William Whitehead,11,0,0,0.0,0,0,33,7,40,5.5,33.0
Ryan Sims,16,1,8,8.0,8,0,35,4,39,3.0,13.0
LeVar Woods,16,0,0,0.0,0,0,33,6,39,1.0,2.0
Jeff Zgonina,16,1,0,0.0,0,0,22,17,39,3.0,16.0
Tony Brackens,15,1,4,4.0,4,0,33,6,39,6.0,35.0
Travis Hall,15,0,0,0.0,0,0,32,7,39,5.0,27.0
Casey Hampton,16,0,0,0.0,0,0,27,12,39,1.0,1.0
Courtney Brown,13,0,0,0.0,0,0,29,9,38,6.0,33.0
Ray Buchanan,15,1,2,2.0,2,0,37,1,38,0.0,0.0
Matt Chatham,16,0,0,0.0,0,0,25,13,38,1.5,10.5
Larry Chester,15,0,0,0.0,0,0,20,18,38,0.0,0.0
Russell Davis,15,0,0,0.0,0,0,29,9,38,1.0,9.0
Todd Franz,16,0,0,0.0,0,0,30,8,38,0.0,0.0
Barry Gardner,16,0,0,0.0,0,0,27,11,38,0.0,0.0
Vonnie Holliday,16,0,0,0.0,0,0,30,8,38,5.5,50.0
Troy Polamalu,16,0,0,0.0,0,0,29,9,38,2.0,10.0
Gary Stills,16,0,0,0.0,0,0,38,0,38,3.0,35.0
Bracy Walker,16,0,0,0.0,0,0,35,3,38,0.0,0.0
Al Wallace,16,2,58,29.0,53,0,30,8,38,5.0,18.0
Tony Williams,16,0,0,0.0,0,0,28,10,38,2.0,9.0
Corey Sears,16,0,0,0.0,0,0,26,11,37,1.0,10.0
Jamie Winborn,9,0,0,0.0,0,0,34,3,37,3.0,18.0
Bertrand Berry,16,0,0,0.0,0,0,25,12,37,11.5,52.0
Raheem Brock,16,0,0,0.0,0,0,23,14,37,2.0,8.0
Adrian Dingle,16,0,0,0.0,0,0,31,6,37,6.0,53.0
Carlos Hall,16,0,0,0.0,0,0,29,8,37,3.0,13.0
Sedrick Hodge,9,0,0,0.0,0,0,32,5,37,1.0,2.0
David Macklin,16,1,0,0.0,0,0,29,8,37,0.0,0.0
Cletidus Hunt,16,0,0,0.0,0,0,27,9,36,4.0,28.0
Trevor Pryce,16,0,0,0.0,0,0,27,9,36,8.5,58.5
Ike Reese,16,0,0,0.0,0,0,35,1,36,1.0,6.0
Greg Spires,15,0,0,0.0,0,0,24,12,36,3.5,15.5
Anthony Weaver,15,0,0,0.0,0,0,27,9,36,5.0,38.0
Brian Young,16,0,0,0.0,0,0,25,11,36,2.0,13.0
Kevin Mathis,14,1,32,32.0,32,1,30,5,35,1.0,8.0
Damien Robinson,15,1,26,26.0,26,0,31,4,35,0.0,0.0
Robaire Smith,16,0,0,0.0,0,0,20,15,35,4.5,18.0
Kimo von Oelhoffen,16,0,0,0.0,0,0,27,8,35,8.0,42.0
Bryant Young,16,0,0,0.0,0,0,29,6,35,3.5,25.0
Brian Allen,14,0,0,0.0,0,0,25,10,35,1.0,1.0
Chris Crocker,16,0,0,0.0,0,0,27,8,35,0.0,0.0
Brian Dawkins,7,1,0,0.0,0,0,28,7,35,0.5,5.5
Jamie Duncan,16,1,0,0.0,0,0,23,12,35,1.0,5.0
Aaron Glenn,11,1,0,0.0,0,0,29,6,35,0.0,0.0
Fakhir Brown,16,0,0,0.0,0,0,29,5,34,0.0,0.0
Ralph Brown,11,2,51,25.5,29,1,29,5,34,1.0,7.0
Andre Carter,15,0,0,0.0,0,0,27,7,34,6.5,24.5
Henri Crockett,16,0,0,0.0,0,0,32,2,34,0.0,0.0
Corey Fuller,14,0,0,0.0,0,0,30,4,34,0.0,0.0
E.J. Henderson,16,0,0,0.0,0,0,28,6,34,0.0,0.0
Tommy Hendricks,16,0,0,0.0,0,0,24,10,34,0.0,0.0
Terrence McGee,14,2,5,2.5,3,0,29,5,34,1.0,0.0
Robert Porcher,14,0,0,0.0,0,0,25,9,34,4.5,23.5
Izell Reese,13,0,0,0.0,0,0,24,10,34,0.0,0.0
Asante Samuel,16,2,55,27.5,55,1,29,5,34,0.0,0.0
Johnathan Sullivan,14,0,0,0.0,0,0,26,8,34,1.0,8.0
Frank Walker,10,2,74,37.0,56,1,30,4,34,0.0,0.0
Eric Ogbogu,16,0,0,0.0,0,0,24,9,33,3.5,24.5
Jason Simmons,16,0,0,0.0,0,0,28,5,33,0.0,0.0
Ty Warren,16,0,0,0.0,0,0,19,14,33,1.0,1.0
Jamal Williams,15,0,0,0.0,0,0,24,9,33,1.0,0.0
Sam Adams,15,1,37,37.0,37,1,24,9,33,5.0,24.0
Bhawoh Jue,16,0,0,0.0,0,0,29,4,33,1.5,9.0
