Player Name,Games Played,Interceptions,Interception Yards,Average Ints per Game,Long,Touchdowns,Sacks,Sack Loss Yards Caused
Brad Edwards,16,6,157,26.17,53,1,0.0,--
Tim Edwards,14,0,0,0.0,0,0,1.0,--
Riki Ellison,12,0,0,0.0,0,0,1.0,--
Steve Emtman,9,1,90,90.0,90,1,3.0,--
Byron Evans,16,4,76,19.0,43,0,0.0,--
Donald Evans,16,0,0,0.0,0,0,3.0,--
Thomas Everett,11,2,28,14.0,17,0,0.0,--
Kevin Fagan,15,0,0,0.0,0,0,1.0,--
Jeff Faulkner,16,0,0,0.0,0,0,0.5,--
Floyd Fields,16,1,0,0.0,0,0,0.0,--
Simon Fletcher,16,0,0,0.0,0,0,16.0,--
Mike Fox,16,0,0,0.0,0,0,2.5,--
James Francis,14,3,108,36.0,66,1,6.0,--
Donald Frank,16,4,37,9.25,33,0,0.0,--
Paul Frase,16,0,0,0.0,0,0,5.0,--
David Fulcher,12,3,0,0.0,0,0,1.0,--
William Fuller,15,0,0,0.0,0,0,8.0,--
Darrell Fullington,16,3,25,8.33,16,0,0.0,--
Mike Gann,13,0,0,0.0,0,0,2.0,--
Kenneth Gant,16,3,19,6.33,11,0,3.0,--
Moe Gardner,16,0,0,0.0,0,0,4.5,--
Shaun Gayle,11,2,39,19.5,30,0,0.0,--
Jumpy Geathers,16,0,0,0.0,0,0,5.0,--
Sean Gilbert,16,0,0,0.0,0,0,5.0,--
Nesby Glasgow,13,0,0,0.0,0,0,1.0,--
Vencie Glenn,16,5,65,13.0,39,0,0.0,--
Tim Goad,16,0,0,0.0,0,0,2.5,--
Mike Golic,16,0,0,0.0,0,0,2.0,--
Chris Goode,15,2,93,46.5,47,0,0.0,--
Alex Gordon,15,0,0,0.0,0,0,1.0,--
Kurt Gouveia,16,3,43,14.33,28,0,1.0,--
Rick Graf,16,1,0,0.0,0,0,1.0,--
Jerry Gray,16,6,24,4.0,22,0,0.0,--
Darrell Green,8,1,15,15.0,15,0,0.0,--
Kevin Greene,16,0,0,0.0,0,0,10.0,--
Tim Green,12,0,0,0.0,0,0,3.0,--
Don Griffin,16,5,4,0.8,2,0,0.0,--
Larry Griffin,14,3,98,32.67,65,1,0.0,--
Leonard Griffin,15,0,0,0.0,0,0,2.5,--
David Griggs,16,0,0,0.0,0,0,3.0,--
Burt Grossman,15,0,0,0.0,0,0,8.0,--
Mark Gunn,16,0,0,0.0,0,0,2.0,--
Charles Haley,15,0,0,0.0,0,0,6.0,--
Dana Hall,15,2,34,17.0,34,0,1.0,--
Delton Hall,16,0,0,0.0,0,0,1.0,--
Keith Hamilton,16,0,0,0.0,0,0,3.5,--
Jon Hand,15,0,0,0.0,0,0,1.0,--
Merton Hanks,16,2,5,2.5,4,0,0.0,--
Phil Hansen,16,0,0,0.0,0,0,8.0,--
Andy Harmon,16,0,0,0.0,0,0,7.0,--
Alvin Harper,16,1,1,1.0,1,0,0.0,--
Dwayne Harper,16,3,74,24.67,41,0,0.0,--
Martin Harrison,16,0,0,0.0,0,0,3.5,--
Nolan Harrison,14,0,0,0.0,0,0,2.5,--
Tim Harris,16,0,0,0.0,0,0,17.0,--
Ken Harvey,10,0,0,0.0,0,0,6.0,--
James Hasty,16,2,18,9.0,18,0,0.0,--
Bill Hawkins,8,0,0,0.0,0,0,2.0,--
Jerome Henderson,16,3,43,14.33,34,0,0.0,--
Wymon Henderson,15,4,79,19.75,46,1,0.0,--
Darryl Henley,16,4,41,10.25,25,0,0.0,--
Jeff Herrod,16,1,4,4.0,4,0,2.0,--
Clifford Hicks,12,0,0,0.0,0,0,1.0,--
Randy Hilliard,16,0,0,0.0,0,0,1.0,--
Liffort Hobley,15,0,0,0.0,0,0,2.0,--
Johnny Holland,14,3,27,9.0,22,0,0.5,--
Dwight Hollier,16,0,0,0.0,0,0,1.0,--
Ron Holmes,8,0,0,0.0,0,0,0.5,--
Issiac Holt,16,2,11,5.5,8,0,0.0,--
Pierce Holt,16,0,0,0.0,0,0,5.5,--
Wes Hopkins,10,3,6,2.0,4,0,0.0,--
Ray Horton,12,2,15,7.5,15,1,0.0,--
Bobby Houston,16,1,20,20.0,20,1,4.0,--
David Howard,16,1,1,1.0,1,0,1.0,--
Garry Howe,11,0,0,0.0,0,0,2.0,--
Patrick Hunter,16,2,0,0.0,0,0,0.0,--
Maurice Hurst,16,3,29,9.67,27,0,0.0,--
Steve Hyche,16,0,0,0.0,0,0,1.0,--
Greg Jackson,16,4,71,17.75,36,0,0.0,--
Johnnie Jackson,5,0,0,0.0,0,0,1.0,--
Rickey Jackson,16,0,0,0.0,0,0,13.5,--
Steve Jackson,16,3,18,6.0,18,0,1.0,--
Vestee Jackson,11,3,63,21.0,30,1,0.0,--
George Jamison,16,0,0,0.0,0,0,2.0,--
Jim Jeffcoat,16,0,0,0.0,0,0,10.5,--
Carlos Jenkins,16,1,19,19.0,19,1,4.0,--
Melvin Jenkins,16,4,34,8.5,14,0,0.0,--
A.J. Johnson,14,3,38,12.67,29,0,0.0,--
Bill Johnson,16,0,0,0.0,0,0,2.0,--
D.J. Johnson,15,5,67,13.4,35,0,0.0,--
John Johnson,16,1,56,56.0,56,1,1.0,--
Mario Johnson,14,0,0,0.0,0,0,2.0,--
Mike Johnson,16,1,0,0.0,0,0,2.0,--
Pepper Johnson,16,2,42,21.0,38,0,1.0,--
Sidney Johnson,8,1,12,12.0,12,0,0.0,--
Tim Johnson,16,0,0,0.0,0,0,6.0,--
Vaughan Johnson,16,0,0,0.0,0,0,1.0,--
Aaron Jones,13,0,0,0.0,0,0,2.0,--
Henry Jones,16,8,263,32.88,82,2,0.0,--
James Jones,16,0,0,0.0,0,0,4.0,--
Jimmie Jones,16,0,0,0.0,0,0,4.0,--
Jock Jones,14,1,27,27.0,27,0,1.0,--
Mike Jones,15,0,0,0.0,0,0,6.0,--
Reggie Jones,15,2,71,35.5,71,1,0.0,--
Robert Jones,15,0,0,0.0,0,0,1.0,--
Rod Jones,16,2,14,7.0,14,0,0.0,--
Sean Jones,15,1,0,0.0,0,0,8.5,--
Seth Joyner,16,4,88,22.0,43,2,6.5,--
John Jurkovic,16,0,0,0.0,0,0,2.0,--
Larry Kelm,16,1,16,16.0,16,0,0.0,--
Mark Kelso,16,7,21,3.0,13,0,0.0,--
Cortez Kennedy,16,0,0,0.0,0,0,14.0,--
Joe King,14,2,24,12.0,24,0,0.0,--
Chuck Klingbeil,15,0,0,0.0,0,0,1.0,--
George Koonce,16,0,0,0.0,0,0,1.5,--
R.J. Kors,14,1,16,16.0,16,0,0.0,--
Greg Kragen,16,0,0,0.0,0,0,5.5,--
Tim Krumrie,16,0,0,0.0,0,0,4.0,--
Jeff Lageman,2,0,0,0.0,0,0,1.0,--
Carnell Lake,16,0,0,0.0,0,0,2.0,--
Dion Lambert,16,0,0,0.0,0,0,1.0,--
Dan Land,16,1,0,0.0,0,0,0.0,--
Le-Lo Lang,16,1,26,26.0,26,0,1.0,--
Lamar Lathon,11,0,0,0.0,0,0,1.5,--
Carl Lee,16,2,20,10.0,20,0,0.0,--
Shawn Lee,9,0,0,0.0,0,0,0.5,--
Leon Lett,16,0,0,0.0,0,0,3.5,--
Albert Lewis,9,1,0,0.0,0,0,0.0,--
Darryll Lewis,13,0,0,0.0,0,0,1.0,--
Garry Lewis,16,1,0,0.0,0,0,0.0,--
Mo Lewis,16,1,1,1.0,1,0,2.0,--
David Little,16,2,6,3.0,6,0,3.0,--
Greg Lloyd,16,1,35,35.0,35,0,6.5,--
Ernie Logan,16,0,0,0.0,0,0,1.0,--
Howie Long,16,0,0,0.0,0,0,9.0,--
Ronnie Lott,16,1,0,0.0,0,0,0.0,--
Todd Lyght,12,3,80,26.67,39,0,0.0,--
Bill Maas,9,0,0,0.0,0,0,1.5,--
Milton Mack,16,3,0,0.0,0,0,0.0,--
Charles Mann,16,0,0,0.0,0,0,4.5,--
Leonard Marshall,14,0,0,0.0,0,0,4.0,--
Wilber Marshall,16,2,20,10.0,20,1,6.0,--
Chris Martin,14,0,0,0.0,0,0,0.5,--
Wayne Martin,16,0,0,0.0,0,0,15.5,--
Lonnie Marts,15,1,36,36.0,36,1,0.0,--
Russell Maryland,14,0,0,0.0,0,0,2.5,--
Robert Massey,15,5,147,29.4,46,3,0.0,--
Clay Matthews,16,1,6,6.0,6,0,9.0,--
Brett Maxie,10,2,12,6.0,8,0,1.0,--
Martin Mayhew,10,3,58,19.33,33,0,0.0,--
Alvoid Mays,16,2,18,9.0,13,0,1.0,--
Keith McCants,16,0,0,0.0,0,0,5.0,--
Skip McClendon,7,0,0,0.0,0,0,1.0,--
Tony McCoy,16,0,0,0.0,0,0,1.0,--
Terry McDaniel,16,4,180,45.0,67,0,0.0,--
Ricardo McDonald,16,1,0,0.0,0,0,0.0,--
Tim McDonald,16,2,35,17.5,20,0,0.5,--
Bubba McDowell,16,3,52,17.33,26,1,1.5,--
Chester McGlockton,10,0,0,0.0,0,0,3.0,--
Tim McKyer,16,1,0,0.0,0,0,1.0,--
Steve McMichael,16,0,0,0.0,0,0,10.5,--
Audray McMillian,16,8,157,19.63,51,2,0.0,--
Erik McMillan,15,0,0,0.0,0,0,2.0,--
Mark McMillian,16,1,0,0.0,0,0,0.0,--
Karl Mecklenburg,16,0,0,0.0,0,0,7.5,--
Mike Merriweather,16,0,0,0.0,0,0,3.0,--
Scott Mersereau,15,0,0,0.0,0,0,5.0,--
Rich Miano,16,1,39,39.0,39,0,0.0,--
Keith Millard,2,0,0,0.0,0,0,1.0,--
Corey Miller,16,2,10,5.0,10,0,2.0,--
Les Miller,16,0,0,0.0,0,0,1.0,--
Jeff Mills,14,0,0,0.0,0,0,2.0,--
Sam Mills,16,1,10,10.0,10,0,3.0,--
Chris Mims,16,0,0,0.0,0,0,10.0,--
Charles Mincy,16,4,128,32.0,39,2,0.0,--
Frank Minnifield,10,2,6,3.0,5,0,0.0,--
Brian Mitchell,16,1,0,0.0,0,0,0.0,--
Roland Mitchell,15,2,40,20.0,35,0,0.0,--
Alonzo Mitz,16,1,3,3.0,3,0,3.0,--
Glenn Montgomery,16,0,0,0.0,0,0,0.5,--
Stevon Moore,14,0,0,0.0,0,0,2.0,--
Jim Morrissey,16,1,22,22.0,22,0,1.0,--
Winston Moss,15,0,0,0.0,0,0,2.0,--
Godfrey Myles,16,1,13,13.0,13,0,0.0,--
Joseph Nash,16,0,0,0.0,0,0,4.5,--
Anthony Newman,16,4,33,8.25,17,0,0.0,--
Vince Newsome,16,3,55,18.33,29,0,2.0,--
Hardy Nickerson,15,0,0,0.0,0,0,2.0,--
Roosevelt Nix,6,0,0,0.0,0,0,1.0,--
Brian Noble,13,0,0,0.0,0,0,2.0,--
Al Noga,16,0,0,0.0,0,0,9.0,--
Freddie Joe Nunn,11,0,0,0.0,0,0,4.0,--
Nate Odomes,16,5,19,3.8,10,0,1.0,--
John Offerdahl,8,0,0,0.0,0,0,1.5,--
Louis Oliver,16,5,200,40.0,104,1,0.0,--
Leslie O'Neal,15,0,0,0.0,0,0,17.0,--
Dan Owens,16,0,0,0.0,0,0,2.0,--
Anthony Parker,16,3,23,7.67,23,0,0.0,--
Marvcus Patton,16,0,0,0.0,0,0,2.0,--
Markus Paul,16,1,10,10.0,10,0,0.0,--
Bryce Paup,16,0,0,0.0,0,0,6.5,--
J.C. Pearson,7,0,0,0.0,0,0,1.0,--
Darren Perry,16,6,69,11.5,34,0,0.0,--
Michael Dean Perry,14,0,0,0.0,0,0,8.5,--
William Perry,15,0,0,0.0,0,0,2.0,--
Lawrence Pete,13,0,0,0.0,0,0,1.0,--
Roman Phifer,16,1,3,3.0,3,0,0.0,--
Joe Phillips,12,0,0,0.0,0,0,2.5,--
Bill Pickel,11,0,0,0.0,0,0,1.0,--
Bruce Pickens,16,2,16,8.0,16,0,1.0,--
Mike Piel,15,0,0,0.0,0,0,3.0,--
Mark Pike,16,0,0,0.0,0,0,1.0,--
Mike Pitts,11,0,0,0.0,0,0,4.0,--
Anthony Pleasant,16,0,0,0.0,0,0,4.0,--
Gary Plummer,16,2,40,20.0,38,0,0.0,--
Darryl Pollard,16,2,99,49.5,75,0,0.0,--
David Pool,16,2,54,27.0,41,1,0.0,--
Robert Porcher,16,0,0,0.0,0,0,1.0,--
Rufus Porter,16,0,0,0.0,0,0,9.5,--
Dennis Price,14,1,0,0.0,0,0,0.0,--
Mike Prior,16,6,44,7.33,19,0,0.0,--
Kelvin Pritchett,16,0,0,0.0,0,0,6.5,--
Scott Radecic,16,1,0,0.0,0,0,0.0,--
John Randle,16,0,0,0.0,0,0,11.5,--
Corey Raymond,16,0,0,0.0,0,0,1.0,--
Johnny Rembert,12,0,0,0.0,0,0,1.0,--
Ricky Reynolds,16,2,0,0.0,0,0,1.0,--
Stanley Richard,14,3,26,8.67,20,0,0.0,--
Louis Riddick,16,0,0,0.0,0,0,1.0,--
Elston Ridgle,7,0,0,0.0,0,0,3.0,--
Ron Rivera,16,0,0,0.0,0,0,1.0,--
Randy Robbins,15,2,27,13.5,20,0,0.0,--
Larry Roberts,3,1,19,19.0,19,0,1.0,--
Marcus Robertson,16,1,27,27.0,27,0,0.0,--
Eddie Robinson,16,0,0,0.0,0,0,1.0,--
Eugene Robinson,16,7,126,18.0,49,0,0.0,--
Gerald Robinson,16,0,0,0.0,0,0,5.0,--
Lamar Rogers,15,0,0,0.0,0,0,4.0,--
Henry Rolling,15,0,0,0.0,0,0,1.0,--
Bill Romanowski,16,0,0,0.0,0,0,1.0,--
John Roper,16,0,0,0.0,0,0,2.5,--
Kevin Ross,16,1,99,99.0,99,1,0.5,--
Keith Rucker,14,0,0,0.0,0,0,2.0,--
Tim Ryan,16,0,0,0.0,0,0,3.0,--
Dwayne Sabb,16,0,0,0.0,0,0,1.0,--
Dan Saleaumua,16,0,0,0.0,0,0,6.0,--
Deion Sanders,13,3,105,35.0,55,0,0.0,--
Kevin Scott,16,4,35,8.75,26,0,0.0,--
Todd Scott,16,5,79,15.8,35,1,1.0,--
Tracy Scroggins,16,0,0,0.0,0,0,7.5,--
Ray Seals,11,0,0,0.0,0,0,5.0,--
Junior Seau,15,2,51,25.5,29,0,4.5,--
Richard Shelton,16,0,15,0.0,15,0,0.0,--
Tracy Simien,15,3,18,6.0,10,0,1.0,--
Clyde Simmons,16,0,0,0.0,0,0,19.0,--
Tom Sims,12,0,0,0.0,0,0,3.0,--
Michael Sinclair,12,0,0,0.0,0,0,1.0,--
Chris Singleton,8,1,82,82.0,82,1,0.0,--
Mike Singletary,16,1,4,4.0,4,0,1.0,--
Tony Siragusa,16,0,0,0.0,0,0,3.0,--
Joel Smeenge,11,0,0,0.0,0,0,0.5,--
Al Smith,16,1,26,26.0,26,0,1.0,--
Anthony Smith,15,0,0,0.0,0,0,13.0,--
Bruce Smith,15,0,0,0.0,0,0,14.0,--
Chuck Smith,16,0,0,0.0,0,0,2.0,--
Dennis Smith,16,4,10,2.5,8,0,0.0,--
Kevin Smith,16,2,10,5.0,7,0,0.0,--
Neil Smith,16,1,22,22.0,22,1,14.5,--
Otis Smith,16,1,0,0.0,0,0,0.0,--
Rod Smith,16,1,0,0.0,0,0,0.0,--
Vinson Smith,16,0,0,0.0,0,0,1.0,--
Brian Sochia,16,0,0,0.0,0,0,1.5,--
Jesse Solomon,16,1,13,13.0,13,0,4.5,--
Phillippi Sparks,16,1,0,0.0,0,0,0.0,--
Alonzo Spellman,15,0,0,0.0,0,0,4.0,--
Chris Spielman,16,0,0,0.0,0,0,1.0,--
Marc Spindler,13,0,0,0.0,0,0,2.5,--
Tony Stargell,13,2,26,13.0,15,0,0.0,--
Michael Stewart,11,0,0,0.0,0,0,2.0,--
Lemuel Stinson,16,2,46,23.0,46,0,0.0,--
Fred Stokes,16,0,0,0.0,0,0,3.5,--
Daniel Stubbs,16,0,0,0.0,0,0,9.0,--
Eric Swann,16,0,0,0.0,0,0,2.0,--
Pat Swilling,16,0,0,0.0,0,0,10.5,--
Darryl Talley,16,0,0,0.0,0,0,4.0,--
Keith Taylor,16,2,20,10.0,20,0,0.0,--
Lawrence Taylor,9,0,0,0.0,0,0,5.0,--
Terry Taylor,16,1,0,0.0,0,0,0.0,--
Doug Terry,16,1,9,9.0,9,0,0.0,--
Broderick Thomas,16,2,81,40.5,56,1,5.0,--
Derrick Thomas,16,0,0,0.0,0,0,14.5,--
Henry Thomas,16,0,0,0.0,0,0,6.0,--
William Thomas,16,2,4,2.0,4,0,1.5,--
Bennie Thompson,16,4,26,6.5,25,0,1.5,--
Reyna Thompson,16,2,69,34.5,69,1,0.0,--
George Thornton,16,0,0,0.0,0,0,2.0,--
Andre Tippett,14,0,0,0.0,0,0,7.0,--
Ken Tippins,16,0,0,0.0,0,0,3.0,--
Tony Tolbert,16,0,0,0.0,0,0,8.5,--
Greg Townsend,14,0,0,0.0,0,0,5.0,--
Keith Traylor,16,0,0,0.0,0,0,1.0,--
Esera Tuaolo,4,0,0,0.0,0,0,1.0,--
Natu Tuatagaloa,13,1,0,0.0,0,0,3.0,--
Jessie Tuggle,15,1,1,1.0,1,0,1.0,--
Renaldo Turnbull,14,0,0,0.0,0,0,1.5,--
Eric Turner,15,1,6,6.0,6,0,1.0,--
Marcus Turner,16,2,15,7.5,14,0,0.0,--
Sean Vanhorse,16,1,11,11.0,11,0,0.0,--
Troy Vincent,15,2,47,23.5,32,0,0.0,--
Fernandus Vinson,13,0,0,0.0,0,0,1.0,--
Kenny Walker,15,0,0,0.0,0,0,1.5,--
Tony Walker,13,0,0,0.0,0,0,1.0,--
Aaron Wallace,16,0,0,0.0,0,0,4.0,--
Everson Walls,16,3,26,8.67,24,0,0.5,--
Michael Walter,15,0,0,0.0,0,0,1.0,--
Frank Warren,16,0,0,0.0,0,0,4.0,--
Brian Washington,16,6,59,9.83,23,1,1.0,--
James Washington,16,3,31,10.33,16,0,0.0,--
Lionel Washington,16,2,21,10.5,18,0,0.0,--
Marvin Washington,16,0,0,0.0,0,0,8.5,--
Ted Washington,16,0,0,0.0,0,0,2.0,--
Andre Waters,6,1,23,23.0,23,0,0.0,--
Larry Webster,16,0,0,0.0,0,0,1.5,--
Leonard Wheeler,16,1,12,12.0,12,0,0.0,--
Mark Wheeler,16,0,0,0.0,0,0,5.0,--
Leon White,13,2,49,24.5,40,0,0.0,--
Reggie White,16,0,0,0.0,0,0,14.0,--
Reggie White,3,0,0,0.0,0,0,1.0,--
Sheldon White,13,2,26,13.0,20,0,0.0,--
William White,16,4,54,13.5,28,0,0.0,--
David Whitmore,16,1,0,0.0,0,0,0.0,--
David Wilkins,13,0,0,0.0,0,0,1.5,--
Jim Wilks,12,0,0,0.0,0,0,4.0,--
Aeneas Williams,16,3,25,8.33,23,0,0.0,--
Alfred Williams,15,0,0,0.0,0,0,10.0,--
Brent Williams,16,0,0,0.0,0,0,4.0,--
Darryl Williams,16,4,65,16.25,30,0,2.0,--
Gerald Williams,10,0,0,0.0,0,0,3.0,--
James Williams,15,2,15,7.5,15,0,0.0,--
Jarvis Williams,16,2,29,14.5,25,0,0.0,--
Jerrol Williams,16,1,4,4.0,4,0,4.5,--
Jimmy Williams,16,2,4,2.0,3,0,2.0,--
Lee Williams,16,0,0,0.0,0,0,11.0,--
Perry Williams,16,1,0,0.0,0,0,0.0,--
Bobby Wilson,5,0,0,0.0,0,0,2.0,--
Blaise Winter,16,0,0,0.0,0,0,6.0,--
Terry Wooden,8,1,3,3.0,3,0,0.0,--
Darren Woodson,16,0,0,0.0,0,0,1.0,--
Rod Woodson,16,4,90,22.5,57,0,6.0,--
Tony Woods,15,0,0,0.0,0,0,3.0,--
Donnell Woolford,16,7,67,9.57,32,0,0.0,--
Felix Wright,13,1,20,20.0,20,0,0.0,--
Jeff Wright,16,0,0,0.0,0,0,6.0,--
Robert Young,11,0,0,0.0,0,0,2.0,--
Michael Zordich,16,3,37,12.33,23,0,0.0,--
Chris Zorich,16,0,0,0.0,0,0,2.0,--
