Player Name,Games Played,Interceptions,Interception Yards,Average Ints per Game,Long,Touchdowns,Sacks,Sack Loss Yards Caused
John Harty,9,0,0,0.0,0,0,2.5,--
Maurice Harvey,9,2,32,16.0,17,0,1.0,--
Derrick Hatchett,9,1,0,0.0,0,0,0.0,--
Andy Hawkins,9,0,0,0.0,0,0,2.3,--
Lester Hayes,9,2,0,0.0,0,0,0.0,--
Mark Haynes,9,1,0,0.0,0,0,0.0,--
Mike Haynes,9,4,26,6.5,26,0,0.0,--
Mike Hegman,9,0,0,0.0,0,0,1.5,--
Ted Hendricks,9,0,0,0.0,0,0,7.0,--
Luther Henson,8,0,0,0.0,0,0,1.0,--
Bruce Herron,9,0,0,0.0,0,0,1.0,--
Ron Hester,9,0,0,0.0,0,0,1.0,--
Dwight Hicks,9,3,5,1.67,3,0,0.0,--
Bryan Hinkle,9,0,0,0.0,0,0,1.0,--
Randy Holloway,9,1,6,6.0,6,0,2.5,--
Jerry Holmes,9,3,2,0.67,2,0,0.0,--
Estus Hood,9,1,0,0.0,0,0,0.0,--
Bob Horn,9,1,19,19.0,19,0,0.0,--
Tom Howard,9,2,10,5.0,5,0,3.0,--
Byron Hunt,9,0,0,0.0,0,0,1.5,--
Daryl Hunt,9,0,0,0.0,0,0,1.0,--
James Hunter,7,2,36,18.0,36,0,1.0,--
James Hunter,9,0,0,0.0,0,0,1.0,--
Monty Hunter,9,0,0,0.0,0,0,1.0,--
Bill Hurley,9,1,26,26.0,26,0,0.0,--
Bobby Jackson,9,5,84,16.8,77,1,0.0,--
Charles Jackson,9,0,0,0.0,0,0,1.0,--
Michael Jackson,8,2,29,14.5,28,0,0.0,--
Monte Jackson,9,1,0,0.0,0,0,0.0,--
Rickey Jackson,9,1,32,32.0,32,0,4.5,--
Terry Jackson,8,4,75,18.75,37,0,1.0,--
Tom Jackson,9,1,8,8.0,8,0,1.0,--
Roland James,7,3,12,4.0,12,0,2.0,--
Charlie Johnson,9,0,0,0.0,0,0,1.0,--
Ezra Johnson,9,0,0,0.0,0,0,5.5,--
Gary Johnson,9,0,0,0.0,0,0,4.0,--
Johnnie Johnson Jr.,9,1,7,7.0,7,0,1.0,--
Kenny Johnson,9,2,30,15.0,30,0,1.0,--
Lawrence Johnson,8,4,17,4.25,17,0,0.0,--
Ron Johnson,9,2,5,2.5,5,0,0.0,--
Too Tall Jones,9,1,0,0.0,0,0,6.0,--
Leroy Jones,8,0,0,0.0,0,0,1.5,--
Rulon Jones,9,0,0,0.0,0,0,2.0,--
Terry Jones,9,0,0,0.0,0,0,3.0,--
E.J. Junior,9,0,0,0.0,0,0,1.5,--
Mel Kaufman,9,0,0,0.0,0,0,1.5,--
Chris Keating,9,1,14,14.0,14,0,0.0,--
Louie Kelcher,8,0,0,0.0,0,0,2.0,--
Brian Kelley,9,3,27,9.0,14,0,0.0,--
Bobby Kemp,9,1,0,0.0,0,0,1.0,--
Ken Kennard,9,0,0,0.0,0,0,3.0,--
Linden King,9,0,0,0.0,0,0,1.0,--
Reggie Kinlaw,8,0,0,0.0,0,0,1.0,--
Joe Klecko,2,0,0,0.0,0,0,2.0,--
Kurt Knoff,9,1,4,4.0,4,0,1.0,--
Bob Kohrs,9,0,0,0.0,0,0,2.0,--
Jim Kovach,8,0,0,0.0,0,0,2.5,--
Mike Kozlowski,9,1,36,36.0,36,0,1.0,--
Barry Krauss,9,0,0,0.0,0,0,2.0,--
Ken Kremer,9,0,0,0.0,0,0,1.0,--
Larry Kubin,9,0,0,0.0,0,0,0.5,--
Pete Kugler,7,0,0,0.0,0,0,2.0,--
Fulton Kuykendall,9,2,22,11.0,22,0,0.0,--
Aaron Kyle,9,3,26,8.67,14,0,0.0,--
Jack Lambert,8,1,6,6.0,6,0,4.0,--
Don Latimer,9,0,0,0.0,0,0,1.0,--
Jim LeClair,8,1,11,11.0,11,0,2.5,--
Mark Lee,9,1,40,40.0,40,0,0.0,--
Frank LeMaster,9,0,0,0.0,0,0,2.0,--
Reggie Lewis,9,0,0,0.0,0,0,3.0,--
Rodney Lewis,9,1,12,12.0,12,0,0.0,--
Todd Liebenstein,9,0,0,0.0,0,0,1.0,--
Dave Lindstrom,9,0,0,0.0,0,0,3.0,--
David Logan,9,0,0,0.0,0,0,4.8,--
Howie Long,9,0,0,0.0,0,0,5.5,--
Ronnie Lott,9,2,95,47.5,83,1,0.0,--
Woodrow Lowe,9,1,2,2.0,2,0,2.0,--
Johnny Lynn,8,1,3,3.0,3,0,0.0,--
Marty Lyons,7,0,0,0.0,0,0,1.5,--
Dino Mangiero,6,0,0,0.0,0,0,1.0,--
Dexter Manley,9,1,0,6.5,--
Brison Manor,9,0,0,0.0,0,0,2.0,--
Frank Marion,9,0,0,0.0,0,0,0.5,--
Doug Martin,9,1,0,0.0,0,0,11.5,--
George Martin,9,0,0,0.0,0,0,6.0,--
Harvey Martin,9,0,0,0.0,0,0,8.0,--
Rod Martin,9,3,60,20.0,39,1,1.0,--
Eugene Marve,9,1,0,0.0,0,0,0.0,--
Milt McColl,9,0,0,0.0,0,0,0.5,--
LeCharls McDaniel,8,1,7,7.0,7,0,0.0,--
Vann McElroy,7,1,0,0.0,0,0,0.0,--
Tony McGee,9,0,0,0.0,0,0,6.5,--
Larry McGrew,8,0,0,0.0,0,0,1.5,--
Odis McKinney,9,0,0,0.0,0,0,1.0,--
Steve McMichael,9,0,0,0.0,0,0,2.5,--
Don McNeal,9,4,42,10.5,23,1,0.0,--
Lance Mehl,9,2,38,19.0,38,0,0.0,--
Greg Meisner,6,0,0,0.0,0,0,1.0,--
Mat Mendenhall,9,0,0,0.0,0,0,1.0,--
Casey Merrill,9,0,0,0.0,0,0,4.0,--
Jeff Merrow,8,0,0,0.0,0,0,2.5,--
Matt Millen,9,3,77,25.67,60,0,2.5,--
Rich Milot,9,0,0,0.0,0,0,3.0,--
Derland Moore,9,0,0,0.0,0,0,4.0,--
Mark Mullaney,9,0,0,0.0,0,0,5.0,--
Mark Murphy,9,2,0,0.0,0,0,1.0,--
Rob Nairne,9,1,1,1.0,1,0,1.0,--
Joseph Nash,7,0,0,0.0,0,0,1.0,--
Kenny Neil,9,0,0,0.0,0,0,4.0,--
Bill Neill,7,0,0,0.0,0,0,2.0,--
Bob Nelson,9,0,0,0.0,0,0,1.0,--
Lee Nelson,8,1,7,7.0,7,0,0.0,--
Ray Oldham,5,1,35,35.0,35,1,1.0,--
Neal Olkewicz,9,0,0,0.0,0,0,3.0,--
Jim Osborne,9,0,0,0.0,0,0,4.5,--
Burgess Owens,8,4,56,14.0,35,0,0.0,--
Don Parrish,8,0,0,0.0,0,0,1.0,--
Lemar Parrish,7,1,8,8.0,8,0,0.0,--
Whitney Paul,9,1,14,14.0,14,0,3.0,--
Mike Perko,9,0,0,0.0,0,0,1.0,--
Benny Perrin,9,1,35,35.0,35,0,0.0,--
Rod Perry,9,3,57,19.0,33,0,0.0,--
Vernon Perry,7,1,8,8.0,8,0,0.0,--
Tony Peters,9,1,14,14.0,14,0,0.0,--
Lawrence Pillers,9,0,0,0.0,0,0,3.0,--
Tom Pridemore,9,1,28,28.0,28,0,0.0,--
Dave Pureifory,9,0,0,0.0,0,0,7.0,--
Darrol Ray,9,3,91,30.33,44,0,0.0,--
Beasley Reece,9,1,0,0.0,0,0,0.0,--
Archie Reese,9,0,0,0.0,0,0,1.0,--
Booker Reese,7,0,0,0.0,0,0,1.0,--
Jack Reynolds,9,1,0,0.0,0,0,0.0,--
Earnest Rhone,9,1,4,4.0,4,0,1.0,--
Al Richardson,8,0,0,0.0,0,0,2.0,--
Avon Riley,9,0,0,0.0,0,0,1.5,--
Ken Riley,9,5,88,17.6,56,1,0.0,--
Isiah Robertson,9,1,0,0.0,0,0,0.0,--
Jerry Robinson,9,3,19,6.33,12,0,1.0,--
Mike Robinson,8,0,0,0.0,0,0,3.0,--
Doug Rogers,9,0,0,0.0,0,0,2.0,--
Charles Romes,9,1,8,8.0,8,0,0.0,--
Durwood Roquemore,9,1,17,17.0,17,0,0.0,--
Ben Rudolph,9,0,0,0.0,0,0,2.0,--
Abdul Salaam,9,0,0,0.0,0,0,2.5,--
Jerome Sally,4,0,0,0.0,0,0,1.0,--
Rick Sanford,9,2,105,52.5,99,1,0.0,--
Terry Schmidt,9,4,39,9.75,29,0,0.0,--
Bruce Scholtz,9,1,31,31.0,31,1,1.0,--
Ken Schroy,9,1,34,34.0,34,0,0.0,--
Clarence Scott,9,3,29,9.67,24,0,0.0,--
Lee Roy Selmon,9,0,0,0.0,0,0,4.0,--
Donnie Shell,9,5,27,5.4,18,0,1.0,--
Bill Simpson,9,4,45,11.25,24,0,1.0,--
Kenneth Sims,9,0,0,0.0,0,0,3.0,--
Mike Singletary,9,0,0,0.0,0,0,1.0,--
Daryle Skaugstad,9,0,0,0.0,0,0,3.0,--
Gerald Small,9,2,41,20.5,21,0,0.0,--
Don Smerek,7,0,0,0.0,0,0,1.0,--
Fred Smerlas,9,0,0,0.0,0,0,2.0,--
Dennis Smith,8,1,29,29.0,29,0,2.0,--
Don Smith,9,0,0,0.0,0,0,3.5,--
Wayne Smith,5,1,10,10.0,10,0,1.0,--
Kirk Springs,9,1,0,0.0,0,0,0.0,--
Dave Stalls,9,0,0,0.0,0,0,6.5,--
Mike Stensrud,9,0,0,0.0,0,0,1.5,--
Art Still,9,0,0,0.0,0,0,4.0,--
Jeff Stover,9,0,0,0.0,0,0,2.0,--
Scott Studwell,8,1,3,3.0,3,0,3.0,--
John Swain,9,2,20,10.0,16,0,0.0,--
Philip Tabor,9,0,0,0.0,0,0,3.5,--
Lawrence Taylor,9,1,97,97.0,97,1,7.5,--
Willie Teal,9,4,15,3.75,13,0,0.0,--
J.T. Thomas,9,1,0,0.0,0,0,0.0,--
Norris Thomas,9,1,0,0.0,0,0,0.0,--
Pat Thomas,9,3,0,0.0,0,0,0.0,--
Donnell Thompson,9,0,0,0.0,0,0,1.0,--
Bruce Thornton,6,0,0,0.0,0,0,1.0,--
Cliff Thrift,9,2,16,8.0,9,0,0.0,--
Dennis Thurman,9,3,75,25.0,60,1,0.0,--
Loren Toews,9,1,20,20.0,20,0,2.5,--
Manu Tuiasosopo,9,0,0,0.0,0,0,2.0,--
John Turner,9,2,43,21.5,33,1,0.0,--
Keena Turner,9,0,0,0.0,0,0,1.0,--
Brad Van Pelt,9,0,0,0.0,0,0,2.0,--
Ruben Vaughan,9,0,0,0.0,0,0,4.0,--
Fulton Walker,9,3,54,18.0,30,0,0.0,--
Everson Walls,9,7,61,8.71,37,0,0.0,--
Frank Warren,9,0,0,0.0,0,0,1.0,--
Mike Washington,8,3,13,4.33,13,0,0.0,--
Ted Washington,9,0,0,0.0,0,0,1.0,--
Bobby Watkins,9,5,22,4.4,20,0,0.0,--
Ted Watts,9,1,0,0.0,0,0,1.0,--
Curtis Weathers,7,0,0,0.0,0,0,1.0,--
Clayton Weishuhn,9,0,0,0.0,0,0,2.0,--
James White,9,0,0,0.0,0,0,3.0,--
Jeris White,9,3,4,1.33,4,0,0.0,--
Randy White,9,0,0,0.0,0,0,2.5,--
Sherman White,9,0,0,0.0,0,0,4.0,--
Stan White,9,3,21,7.0,18,0,0.0,--
Wilson Whitley,9,0,0,0.0,0,0,1.0,--
Reggie Wilkes,9,0,0,0.0,0,0,1.0,--
Jim Wilks,8,0,0,0.0,0,0,2.0,--
Ben Williams,9,1,20,20.0,20,0,4.0,--
Jimmy Williams,6,1,4,4.0,4,0,0.0,--
Joel Williams,9,0,0,0.0,0,0,3.0,--
Keith Willis,9,0,0,0.0,0,0,1.0,--
Lester Williams,9,0,0,0.0,0,0,2.0,--
Mike Williams,9,2,12,6.0,6,0,0.0,--
Reggie Williams,9,1,20,20.0,20,0,4.5,--
Brenard Wilson,8,1,0,0.0,0,0,0.0,--
Otis Wilson,9,2,39,19.5,39,1,2.5,--
Steve Wilson,8,2,22,11.0,16,0,0.0,--
Rich Wingo,5,1,0,0.0,0,0,1.0,--
Dennis Winston,9,2,0,0,0.5,--
Leo Wisniewski,7,0,0,0.0,0,0,2.5,--
Dwayne Woodruff,9,5,53,10.6,30,0,1.0,--
Rick Woods,5,1,12,12.0,12,0,0.0,--
Eric Wright,7,1,31,31.0,31,0,0.0,--
Louis Wright,9,2,18,9.0,18,0,1.0,--
Jeff Yeates,9,0,0,0.0,0,0,1.0,--
Andre Young,8,2,9,4.5,9,0,0.0,--
Jack Youngblood,9,0,0,0.0,0,0,4.0,--
Roynell Young,9,4,0,0.0,0,0,0.0,--
Wilbur Young,9,0,0,0.0,0,0,1.0,--
John Zamberlin,8,0,0,0.0,0,0,1.0,--
Mike Zele,9,0,0,0.0,0,0,1.0,--
