Player Name,Games Played,Interceptions,Interception Yards,Average Ints per Game,Long,Touchdowns,Solo Tackles,Tackle Assists,Total Tackles,Sacks,Sack Loss Yards Caused
Micah Parsons,16,0,0,0.0,0,0,64,20,84,13.0,119.5
Aaron Donald,17,0,0,0.0,0,0,38,46,84,12.5,111.0
Elandon Roberts,17,1,85,85.0,85,1,42,41,83,1.0,7.0
Jalen Reeves-Maybin,15,0,0,0.0,0,0,53,29,82,0.0,0.0
A.J. Terrell,16,3,42,14.0,35,0,52,29,81,1.0,2.0
Leonard Williams,17,0,0,0.0,0,0,34,47,81,6.5,38.5
Krys Barnes,16,0,0,0.0,0,0,58,23,81,1.0,8.0
Landon Collins,13,2,3,1.5,3,0,51,30,81,3.0,7.0
Chuck Clark,16,2,17,8.5,17,1,49,31,80,1.0,12.0
Anthony Hitchens,15,1,0,0.0,0,0,41,39,80,0.0,0.0
Justin Simmons,17,5,76,15.2,35,0,60,20,80,1.5,13.0
Bryce Hall,17,0,0,0.0,0,0,66,13,79,0.5,4.0
Malcolm Jenkins,16,1,34,34.0,34,1,53,26,79,1.0,8.0
Brandon Jones,15,1,8,8.0,8,0,48,31,79,5.0,39.0
Alex Anzalone,14,1,0,0.0,0,0,49,29,78,1.0,3.0
D.J. Reed,14,2,9,4.5,7,0,62,16,78,0.0,0.0
Brandon Stephens,17,0,0,0.0,0,0,49,29,78,0.0,0.0
Jalen Ramsey,16,4,41,10.25,25,0,62,15,77,0.0,0.0
Leighton Vander Esch,17,1,7,7.0,7,0,48,29,77,1.0,7.0
Jimmie Ward,16,2,27,13.5,27,1,51,26,77,0.0,0.0
Kendall Fuller,16,1,0,0.0,0,0,64,13,77,1.0,6.0
Josh Bynes,14,0,0,0.0,0,0,50,26,76,2.0,1.0
Jamin Davis,16,0,0,0.0,0,0,48,28,76,1.0,2.0
Eddie Jackson,14,0,0,0.0,0,0,54,22,76,0.0,0.0
Taron Johnson,16,1,4,4.0,4,0,53,23,76,3.0,24.0
Tyrann Mathieu,16,3,56,18.67,34,1,60,16,76,1.0,11.0
Eric Murray,16,1,0,0.0,0,0,48,28,76,0.0,0.0
Jeremiah Owusu-Koramoah,14,0,0,0.0,0,0,49,27,76,1.5,7.5
L'Jarius Sneed,15,2,2,1.0,2,0,57,19,76,1.0,21.0
Drue Tranquill,14,0,0,0.0,0,0,45,31,76,1.5,14.0
Harold Landry,17,0,0,0.0,0,0,51,24,75,12.0,80.0
David Long,10,2,6,3.0,6,0,46,29,75,0.0,0.0
Kenny Young,13,0,0,0.0,0,0,41,34,75,2.0,11.0
Marcus Williams,16,2,56,28.0,53,0,52,22,74,0.0,0.0
Alex Highsmith,16,0,0,0.0,0,0,46,28,74,6.0,35.5
Nate Hobbs,16,1,9,9.0,9,0,51,23,74,1.0,6.0
Micah Hyde,17,5,59,11.8,26,1,53,21,74,1.0,6.0
Tyson Campbell,15,2,3,1.5,3,0,49,24,73,0.0,0.0
Rayshawn Jenkins,14,0,0,0.0,0,0,56,17,73,0.0,0.0
Avonte Maddox,16,1,0,0,53,20,73,0.5,3.5
Jordan Whitehead,14,2,24,12.0,17,0,58,15,73,0.0,0.0
Keanu Neal,14,0,0,0.0,0,0,44,28,72,1.0,1.0
Eric Rowe,17,0,0,0.0,0,0,44,28,72,0.0,0.0
Anthony Barr,11,3,11,3.67,8,0,38,34,72,2.5,17.0
Michael Carter,15,0,0,0.0,0,0,45,27,72,1.0,5.0
Anthony Harris,14,1,2,2.0,2,0,36,36,72,0.0,0.0
Austin Johnson,17,0,0,0.0,0,0,31,41,72,3.5,23.5
Joshua Hines-Allen,16,1,11,11.0,11,0,46,25,71,7.5,70.0
Anthony Brown,16,3,45,15.0,45,1,59,12,71,0.0,0.0
Andrew Van Ginkel,17,0,0,0.0,0,0,50,21,71,4.0,32.5
Darious Williams,14,0,0,0.0,0,0,60,11,71,0.0,0.0
Devin Bush,14,0,0,0.0,0,0,41,29,70,2.0,18.0
Leonard Floyd,17,1,11,11.0,11,0,37,33,70,9.5,68.5
Jevon Holland,16,2,0,0.0,0,0,48,21,69,2.5,24.0
DeForest Buckner,17,0,0,0.0,0,0,40,28,68,7.0,55.5
Marshon Lattimore,16,3,35,11.67,20,0,55,13,68,0.0,0.0
Haason Reddick,16,0,0,0.0,0,0,37,31,68,11.0,72.5
Dean Marlowe,16,0,0,0.0,0,0,37,30,67,0.0,0.0
Reggie Ragland,17,0,0,0.0,0,0,38,29,67,0.0,0.0
A'Shawn Robinson,17,0,0,0.0,0,0,33,34,67,2.0,25.0
Charvarius Ward,13,2,0,0.0,0,0,48,19,67,0.0,0.0
Derrick Barnes,17,0,0,0.0,0,0,42,25,67,2.0,0.0
Duron Harmon,17,2,0,0.0,0,0,44,23,67,0.0,0.0
Paulson Adebo,17,3,50,16.67,33,0,55,11,66,0.0,0.0
Grant Delpit,15,1,5,5.0,5,0,43,23,66,1.0,7.0
Mike Hilton,17,2,59,29.5,35,1,48,18,66,0.0,0.0
Sidney Jones,16,0,0,0.0,0,0,45,21,66,0.0,0.0
Julian Love,17,1,0,0.0,0,0,36,30,66,0.5,2.5
Justin Reid,13,2,45,22.5,24,0,41,25,66,0.0,0.0
Jaquiski Tartt,14,0,0,0.0,0,0,42,24,66,0.0,0.0
Kyle Van Noy,16,1,35,35.0,35,1,42,24,66,5.0,37.0
Davon Godchaux,17,0,0,0.0,0,0,32,33,65,1.0,7.0
Charles Harris,17,0,0,0.0,0,0,34,31,65,7.5,70.0
Chidobe Awuzie,14,2,42,21.0,42,0,53,11,64,0.0,0.0
Erik Harris,12,0,0,0.0,0,0,46,18,64,0.5,6.0
Dont'a Hightower,15,0,0,0.0,0,0,39,25,64,1.5,13.5
Byron Murphy,16,4,49,12.25,29,1,49,15,64,0.5,0.5
Juan Thornhill,17,1,13,13.0,13,0,43,21,64,0.0,0.0
T.J. Watt,15,0,0,0.0,0,0,48,16,64,22.5,111.5
Bobby McCain,17,4,63,15.75,30,1,47,16,63,0.0,0.0
Darnell Savage,17,2,0,0.0,0,0,48,15,63,0.0,0.0
Khari Willis,11,2,0,0.0,0,0,43,20,63,1.5,7.5
Arik Armstead,17,0,0,0.0,0,0,29,34,63,6.0,43.0
Bashaud Breeland,13,2,26,13.0,18,0,47,16,63,0.0,0.0
Brandin Echols,14,2,50,25.0,30,1,50,13,63,0.0,0.0
Javon Hargrave,16,0,0,0.0,0,0,27,36,63,7.5,54.5
Jonathan Allen,17,0,0,0.0,0,0,31,31,62,9.0,56.0
Ashtyn Davis,13,2,18,9.0,18,0,43,19,62,0.5,3.0
Marcus Epps,16,1,0,0.0,0,0,39,23,62,0.0,0.0
Amani Hooker,12,1,21,21.0,21,0,38,24,62,0.0,0.0
Sam Hubbard,16,0,0,0.0,0,0,33,29,62,7.5,32.0
Adoree' Jackson,13,1,10,10.0,10,0,47,15,62,0.0,0.0
Elijah Molden,16,1,2,2.0,2,1,43,19,62,0.0,0.0
Zach Sieler,17,0,0,0.0,0,0,33,29,62,2.0,18.0
Pete Werner,15,0,0,0.0,0,0,36,26,62,0.0,0.0
Jourdan Lewis,16,3,88,29.33,66,0,47,14,61,1.5,4.5
Fabian Moreau,16,0,0,0.0,0,0,44,17,61,0.0,0.0
Daron Payne,17,0,0,0.0,0,0,35,26,61,4.5,22.5
Donte Jackson,12,2,21,10.5,21,0,50,11,61,0.0,0.0
John Johnson,15,3,31,10.33,31,0,37,24,61,0.5,0.0
Ernest Jones,15,2,50,25.0,31,0,36,25,61,1.0,4.0
Lawrence Guy,17,0,0,0.0,0,0,37,23,60,1.5,9.0
Neville Hewitt,17,0,0,0.0,0,0,37,23,60,0.0,0.0
Matt Judon,17,0,0,0.0,0,0,38,22,60,12.5,85.0
Devin McCourty,17,3,22,7.33,22,0,42,18,60,0.0,0.0
Terrance Mitchell,14,1,22,22.0,22,0,45,15,60,0.0,0.0
Nik Needham,17,2,28,14.0,28,1,48,11,59,1.0,10.0
Tyus Bowser,17,0,0,0.0,0,0,33,26,59,7.0,56.0
Grady Jarrett,17,0,0,0.0,0,0,38,21,59,1.0,11.0
Cameron Jordan,16,0,0,0.0,0,0,38,21,59,12.5,75.5
Baron Browning,14,0,0,0.0,0,0,32,26,58,0.0,0.0
Ronnie Harrison,12,1,0,0.0,0,0,40,18,58,1.0,8.0
Marlon Humphrey,12,1,0,0.0,0,0,44,14,58,0.0,0.0
J.C. Jackson,17,8,92,11.5,88,1,44,14,58,0.0,0.0
Byron Jones,16,0,0,0.0,0,0,47,11,58,0.0,0.0
Rodney McLeod,13,2,24,12.0,24,0,32,26,58,0.0,0.0
Patrick Surtain,16,4,70,17.5,70,1,45,13,58,0.0,0.0
Levi Wallace,17,2,29,14.5,15,0,47,11,58,0.0,0.0
Ben Niemann,17,0,0,0.0,0,0,39,18,57,1.0,9.0
Amani Oruwariye,14,6,73,12.17,50,0,44,13,57,0.0,0.0
Malcom Brown,17,0,0,0.0,0,0,30,27,57,2.0,6.0
Rasul Douglas,12,5,105,21.0,55,2,52,5,57,0.0,0.0
Rashaan Evans,12,2,1,0.5,1,0,35,22,57,0.0,0.0
Linval Joseph,14,0,0,0.0,0,0,30,27,57,1.0,10.0
Maxx Crosby,17,0,0,0.0,0,0,36,20,56,8.0,52.5
D.J. Jones,17,0,0,0.0,0,0,40,16,56,2.0,20.0
Robert Spillane,14,0,0,0.0,0,0,29,27,56,0.0,0.0
Tre'von Moehrig,17,1,35,35.0,35,0,36,19,55,0.0,0.0
George Odum,17,1,21,21.0,21,0,45,10,55,0.0,0.0
Eric Stokes,16,1,0,0.0,0,0,43,12,55,0.0,0.0
Jayon Brown,10,1,2,2.0,2,0,35,20,55,0.0,0.0
Brandon Facyson,12,1,0,0.0,0,0,42,13,55,0.0,0.0
Greg Gaines,17,0,0,0.0,0,0,28,27,55,4.5,21.5
Lonnie Johnson,14,3,47,15.67,32,0,38,17,55,0.0,0.0
Ugo Amadi,17,1,12,12.0,12,0,42,12,54,0.0,0.0
Anthony Averett,14,3,21,7.0,21,0,46,8,54,0.0,0.0
Michael Davis,14,1,0,0.0,0,0,42,12,54,0.0,0.0
Janoris Jenkins,14,1,0,0.0,0,0,38,16,54,0.0,0.0
Dexter Lawrence,16,0,0,0.0,0,0,27,27,54,2.5,14.0
Jeffery Simmons,17,0,0,0.0,0,0,42,12,54,8.5,64.5
Quinnen Williams,15,0,0,0.0,0,0,36,17,53,6.0,50.0
Cameron Dantzler,14,1,0,0.0,0,0,44,9,53,0.0,0.0
Ronald Darby,11,0,0,0.0,0,0,42,11,53,0.0,0.0
Jamel Dean,15,2,6,3.0,6,0,44,9,53,0.0,0.0
Johnathan Ford,15,1,8,8.0,8,0,39,14,53,0.5,2.5
Poona Ford,17,0,0,0.0,0,0,23,30,53,2.0,16.5
Nick Bosa,17,0,0,0.0,0,0,40,12,52,15.5,122.0
Michael Brockers,16,0,0,0.0,0,0,23,29,52,1.0,10.0
Christian Covington,16,0,0,0.0,0,0,30,22,52,1.0,6.0
Trevon Diggs,16,11,142,12.91,59,2,43,9,52,0.0,0.0
Damontae Kazee,17,2,8,4.0,8,0,35,17,52,0.0,0.0
Darius Slay,16,3,76,25.33,51,1,40,12,52,0.0,0.0
Cameron Sutton,16,2,4,2.0,4,0,44,8,52,0.0,0.0
K'Waun Williams,14,1,4,4.0,4,0,40,12,52,1.0,14.0
Bilal Nichols,17,0,0,0.0,0,0,26,25,51,3.0,22.0
Harrison Phillips,14,0,0,0.0,0,0,28,23,51,1.0,5.0
Malcolm Smith,15,2,1,0.5,1,0,32,19,51,0.0,0.0
Daniel Sorensen,17,2,75,37.5,75,1,40,11,51,1.0,9.0
Jerry Tillery,16,0,0,0.0,0,0,24,27,51,4.5,38.0
Chris Wormley,15,0,0,0.0,0,0,29,22,51,7.0,55.5
K.J. Wright,17,0,0,0.0,0,0,25,26,51,0.0,0.0
Mackensie Alexander,16,0,0,0.0,0,0,33,18,51,0.0,0.0
Shaquil Barrett,15,1,3,3.0,3,0,37,14,51,10.0,58.5
Joey Bosa,16,0,0,0.0,0,0,36,15,51,10.5,70.0
Kyle Fuller,16,0,0,0.0,0,0,40,11,51,0.0,0.0
Myles Garrett,17,0,0,0.0,0,0,33,18,51,16.0,91.5
DeAndre Houston-Carson,13,1,0,0.0,0,0,33,18,51,0.0,0.0
Kwon Alexander,12,1,0,0.0,0,0,39,11,50,3.5,19.5
Brian Burns,17,0,0,0.0,0,0,31,19,50,9.0,78.0
Lorenzo Carter,14,1,1,1.0,1,0,28,22,50,5.0,16.0
B.J. Hill,16,0,0,0.0,0,0,29,21,50,5.5,43.0
Xavien Howard,16,5,54,10.8,37,1,39,11,50,1.0,0.0
Von Miller,15,0,0,0.0,0,0,33,17,50,9.5,56.0
Steven Nelson,16,1,4,4.0,4,0,34,16,50,0.0,0.0
AJ Parker,13,1,0,0.0,0,0,39,11,50,0.0,0.0
Gregory Rousseau,17,1,3,3.0,3,0,42,8,50,4.0,12.0
Al Woods,16,0,0,0.0,0,0,26,24,50,1.5,12.5
Ryan Neal,16,0,0,0.0,0,0,32,17,49,1.0,11.0
Josh Norman,15,1,40,40.0,40,0,36,13,49,0.0,0.0
Larry Ogunjobi,16,0,0,0.0,0,0,29,20,49,7.0,51.5
Azeez Ojulari,17,0,0,0.0,0,0,29,20,49,8.0,53.0
Robert Quinn,16,0,0,0.0,0,0,38,11,49,18.5,133.5
Isaiah Rodgers,17,3,24,8.0,12,0,39,10,49,0.0,0.0
Eli Apple,16,2,50,25.0,50,0,38,11,49,0.0,0.0
Calais Campbell,15,0,0,0.0,0,0,29,20,49,1.5,3.5
Rashad Fenton,14,0,0,0.0,0,0,39,10,49,0.0,0.0
Shaquill Griffin,14,0,0,0.0,0,0,36,13,49,0.0,0.0
Shelby Harris,16,0,0,0.0,0,0,24,25,49,6.0,44.0
Troy Hill,12,0,0,0.0,0,0,34,15,49,2.0,13.0
Zach Allen,15,1,25,25.0,25,0,30,18,48,4.0,16.0
Sean Chandler,15,0,0,0.0,0,0,27,21,48,0.0,0.0
Kenny Clark,16,0,0,0.0,0,0,27,21,48,4.0,46.0
Willie Gay,12,2,14,7.0,13,0,26,22,48,0.5,3.5
Markus Golden,16,0,0,0.0,0,0,33,15,48,11.0,50.0
Rasheem Green,17,0,0,0.0,0,0,27,21,48,6.5,46.5
Javelin Guidry,17,0,0,0.0,0,0,33,15,48,0.0,0.0
Al-Quadin Muhammad,17,0,0,0.0,0,0,32,16,48,6.0,51.0
Shy Tuttle,17,0,0,0.0,0,0,17,31,48,0.0,0.0
Marco Wilson,14,0,0,0.0,0,0,40,8,48,0.0,0.0
Arthur Maulet,16,0,0,0.0,0,0,38,9,47,0.0,0.0
Jalen Mills,16,0,0,0.0,0,0,35,12,47,0.0,0.0
James Pierre,17,1,0,0.0,0,0,37,10,47,0.0,0.0
Nick Scott,17,2,3,1.5,3,0,28,19,47,0.0,0.0
M.J. Stewart,13,0,0,0.0,0,0,34,13,47,0.0,0.0
D.J. Wonnum,17,0,0,0.0,0,0,29,18,47,8.0,77.0
James Bradberry,17,4,19,4.75,14,0,37,10,47,0.0,0.0
Rashan Gary,16,0,0,0.0,0,0,27,20,47,9.5,71.0
Tashaun Gipson,12,2,31,15.5,31,0,33,14,47,1.0,2.0
Mike Hughes,17,1,0,0.0,0,0,40,7,47,0.0,0.0
Quinton Jefferson,17,0,0,0.0,0,0,17,30,47,4.5,31.5
Christian Barmore,17,0,0,0.0,0,0,23,23,46,1.5,15.0
Derek Barnett,16,0,0,0.0,0,0,20,26,46,2.0,27.0
Mike Edwards,14,3,46,15.33,31,2,34,12,46,0.0,0.0
Folorunso Fatukasi,15,0,0,0.0,0,0,25,21,46,0.0,0.0
Chauncey Gardner-Johnson,12,3,45,15.0,26,0,32,14,46,2.0,14.0
Jonas Griffith,13,0,0,0.0,0,0,22,24,46,0.0,0.0
Davon Hamilton,16,0,0,0.0,0,0,26,20,46,1.0,12.0
Casey Hayward,17,1,0,0.0,0,0,39,7,46,0.0,0.0
Jaylon Johnson,15,1,3,3.0,3,0,37,9,46,0.0,0.0
Marcus Maye,6,0,0,0.0,0,0,30,16,46,1.0,10.0
Grover Stewart,17,0,0,0.0,0,0,23,23,46,1.0,17.0
Kindle Vildor,17,0,0,0.0,0,0,33,13,46,1.0,7.0
Armon Watts,17,0,0,0.0,0,0,20,26,46,5.0,34.0
Eric Wilson,14,1,7,7.0,7,0,20,26,46,0.0,0.0
Patrick Peterson,13,1,66,66.0,66,1,34,11,45,0.0,0.0
Elijah Riley,7,0,0,0.0,0,0,23,22,45,1.0,0.0
Josh Sweat,16,0,0,0.0,0,0,19,26,45,7.5,52.5
Divine Deablo,17,0,0,0.0,0,0,28,17,45,0.0,0.0
Myles Hartsfield,10,0,0,0.0,0,0,30,15,45,1.0,2.0
Marcell Harris,15,1,2,2.0,2,0,24,20,44,1.0,1.0
Malik Hooker,15,1,0,0.0,0,0,30,14,44,0.0,0.0
Sione Takitaki,15,0,0,0.0,0,0,21,23,44,0.0,0.0
Frankie Luvu,16,0,0,0.0,0,0,26,17,43,1.5,10.0
Steven Means,14,0,0,0.0,0,0,24,19,43,0.0,0.0
D.J. Reader,15,0,0,0.0,0,0,22,21,43,2.0,10.0
Jarran Reed,17,0,0,0.0,0,0,23,20,43,2.5,16.0
Malik Reed,14,0,0,0.0,0,0,24,19,43,5.0,36.0
Asante Samuel,12,2,26,13.0,26,0,33,10,43,0.0,0.0
Denzel Ward,15,3,103,34.33,99,1,34,9,43,0.5,2.0
Genard Avery,16,0,0,0.0,0,0,21,22,43,1.0,13.0
Angelo Blackson,17,1,6,6.0,6,0,24,19,43,2.5,19.5
Sean Murphy-Bunting,9,0,0,0.0,0,0,30,13,43,0.0,0.0
Ross Cockrell,17,0,0,0.0,0,0,29,14,43,0.0,0.0
Dane Cruikshank,14,0,0,0.0,0,0,30,13,43,0.0,0.0
Alohi Gilman,11,1,0,0.0,0,0,28,14,42,0.0,0.0
Dean Lowry,17,0,0,0.0,0,0,24,18,42,5.0,42.0
Emmanuel Moseley,11,1,0,0.0,0,0,33,9,42,0.0,0.0
Jaelan Phillips,17,0,0,0.0,0,0,23,19,42,8.5,71.5
P.J. Williams,16,3,86,28.67,46,1,36,6,42,2.0,16.0
Mack Wilson,14,0,0,0.0,0,0,26,16,42,0.0,0.0
Emmanuel Ogbah,17,0,0,0.0,0,0,26,15,41,9.0,64.0
Ed Oliver,17,0,0,0.0,0,0,29,12,41,4.0,27.5
Davion Taylor,9,0,0,0.0,0,0,24,17,41,0.0,0.0
Tre'Davious White,11,1,0,0.0,0,0,27,14,41,0.5,3.0
Greedy Williams,16,2,7,3.5,7,0,35,6,41,0.0,0.0
Deatrich Wise,16,0,0,0.0,0,0,28,13,41,3.0,22.5
Chris Board,16,0,0,0.0,0,0,18,23,41,0.0,0.0
Derrick Brown,16,0,0,0.0,0,0,27,14,41,3.0,28.0
Myles Bryant,12,1,33,33.0,33,0,28,13,41,1.0,8.0
Dane Jackson,17,0,0,0.0,0,0,33,8,41,0.0,0.0
Chandler Jones,15,0,0,0.0,0,0,31,10,41,10.5,79.5
Deon Bush,14,2,42,21.0,27,0,31,9,40,0.0,0.0
Tevaughn Campbell,16,0,0,0.0,0,0,31,9,40,0.0,0.0
Zaire Franklin,17,1,8,8.0,8,0,21,19,40,0.0,0.0
Kristian Fulton,13,2,13,6.5,13,0,30,10,40,0.0,0.0
David Long,16,1,0,0.0,0,0,35,5,40,0.0,0.0
Kevin Minter,16,0,0,0.0,0,0,26,14,40,1.0,7.0
Uchenna Nwosu,17,1,2,2.0,2,0,24,16,40,5.0,36.0
Andrew Sendejo,12,0,0,0.0,0,0,29,11,40,0.0,0.0
Alim McNeill,17,0,0,0.0,0,0,15,24,39,2.0,8.0
Xavier Rhodes,13,1,4,4.0,4,0,32,7,39,0.0,0.0
Sheldon Richardson,17,0,0,0.0,0,0,24,15,39,2.5,14.5
Dalvin Tomlinson,16,0,0,0.0,0,0,17,22,39,2.5,11.0
DeShawn Williams,15,0,0,0.0,0,0,17,22,39,1.0,3.0
Tarell Basham,17,0,0,0.0,0,0,21,18,39,3.5,20.0
Brandon Copeland,16,0,0,0.0,0,0,23,16,39,0.0,0.0
Marcus Davenport,11,0,0,0.0,0,0,23,16,39,9.0,62.0
Carlton Davis,10,1,25,25.0,25,0,33,6,39,0.0,0.0
Tre Flowers,16,0,0,0.0,0,0,29,10,39,0.0,0.0
Trevis Gipson,16,0,0,0.0,0,0,23,16,39,7.0,53.5
C.J. Henderson,12,0,0,0.0,0,0,31,8,39,0.0,0.0
William Jackson,12,2,0,0.0,0,0,36,3,39,0.0,0.0
Markus Bailey,16,0,0,0.0,0,0,21,17,38,0.5,4.0
Henry Black,17,1,0,0.0,0,0,28,10,38,0.0,0.0
Jonathon Cooper,16,0,0,0.0,0,0,22,16,38,2.5,22.0
Samson Ebukam,17,0,0,0.0,0,0,21,17,38,4.5,41.5
Joe Haden,12,0,0,0.0,0,0,26,12,38,0.0,0.0
Antonio Hamilton,17,0,0,0.0,0,0,31,7,38,0.0,0.0
Johnathan Hankins,14,0,0,0.0,0,0,15,23,38,0.0,0.0
Danielle Hunter,7,0,0,0.0,0,0,23,15,38,6.0,40.0
Matt Ioannidis,16,0,0,0.0,0,0,16,22,38,2.5,10.5
DaQuan Jones,17,0,0,0.0,0,0,19,19,38,1.0,7.0
Sebastian Joseph,7,0,0,0.0,0,0,23,15,38,3.0,18.0
Derrick Nnadi,17,0,0,0.0,0,0,21,17,38,3.0,10.0
Tre Norwood,17,1,0,0.0,0,0,32,6,38,0.0,0.0
Quincy Roche,14,0,0,0.0,0,0,23,15,38,2.5,22.0
Jaylon Smith,10,0,0,0.0,0,0,26,12,38,1.0,9.0
