Player Name,Games Played,Interceptions,Interception Yards,Average Ints per Game,Long,Touchdowns,Sacks,Sack Loss Yards Caused
Gerald Irons,14,3,99,33.0,53,1,--,--
Bernard Jackson,14,1,13,13.0,13,0,--,--
Ernie Jackson,11,1,0,0.0,0,0,--,--
Monte Jackson,14,5,73,14.6,33,0,--,--
Steve Jackson,6,1,33,33.0,33,0,--,--
Tom Jackson,13,4,95,23.75,73,1,--,--
Dick Jauron,14,3,55,18.33,28,0,--,--
Cecil Johnson,13,1,0,0.0,0,0,--,--
Curtis Johnson,14,4,35,8.75,19,0,--,--
Greg Johnson,5,1,0,0.0,0,1,--,--
Levi Johnson,3,2,51,25.5,32,0,--,--
Monte Johnson,14,2,15,7.5,15,0,--,--
Doug Jones,14,2,30,15.0,24,1,--,--
Ernie Jones,14,1,0,0.0,0,0,--,--
Joe Jones,14,1,0,0.0,0,0,--,--
Leroy Jones,14,1,17,17.0,17,1,--,--
Curtis Jordan,12,1,0,0.0,0,0,--,--
Brian Kelley,13,1,17,17.0,17,0,--,--
Larry Keller,14,1,36,36.0,36,0,--,--
Marv Kellum,14,1,14,14.0,14,0,--,--
Steve Kiner,14,1,17,17.0,17,0,--,--
Ernest Kirk,14,1,2,2.0,2,0,--,--
Paul Krause,14,2,25,12.5,25,0,--,--
Aaron Kyle,14,1,9,9.0,9,0,--,--
Bruce Laird,14,3,56,18.67,22,0,--,--
Jack Lambert,11,1,5,5.0,5,0,--,--
Jim Laslavic,14,1,14,14.0,14,0,--,--
Joe Lavender,14,4,36,9.0,31,0,--,--
Rolland Lawrence,14,7,138,19.71,36,0,--,--
Jim LeClair,14,2,8,4.0,8,0,--,--
Tony Leonard,13,1,0,0.0,0,0,--,--
Dave Lewis,14,2,55,27.5,42,0,--,--
D.D. Lewis,14,1,29,29.0,29,0,--,--
Virgil Livers,14,2,29,14.5,29,0,--,--
Randy Logan,14,5,124,24.8,45,0,--,--
Woodrow Lowe,14,1,28,28.0,28,0,--,--
Steve Luke,14,4,9,2.25,7,0,--,--
Jim Lynch,11,3,8,2.67,6,0,--,--
Tom MacLeod,14,2,37,18.5,33,0,--,--
Larry Mallory,14,1,9,9.0,9,0,--,--
Jim Marsalis,12,1,0,0.0,0,0,--,--
Bob Martin,5,1,0,0.0,0,0,--,--
George Martin,10,1,30,30.0,30,1,--,--
Bob Matheson,14,1,7,7.0,7,0,--,--
Mike McCoy,14,4,2,0.5,2,0,--,--
Prentice McCray,14,4,61,15.25,48,0,--,--
Ron McDole,14,2,15,7.5,15,0,--,--
Ralph McGill,13,1,30,30.0,30,0,--,--
Eddie McMillan,14,4,157,39.25,57,0,--,--
Fred McNeill,14,1,0,0.0,0,0,--,--
Jim Merlo,14,1,57,57.0,57,1,--,--
Zeke Moore,14,3,56,18.67,34,0,--,--
Melvin Morgan,12,1,0,0.0,0,0,--,--
Nelson Munsey,13,3,25,8.33,14,0,--,--
Tom Myers,12,1,2,2.0,2,0,--,--
Lee Nelson,10,4,37,9.25,26,0,--,--
Doug Nettles,14,1,30,30.0,30,0,--,--
Ralph Ortega,14,4,15,3.75,6,0,--,--
John Outlaw,14,2,41,20.5,38,0,--,--
Burgess Owens,14,3,18,6.0,12,0,--,--
Artimus Parker,11,1,45,45.0,45,0,--,--
Lemar Parrish,11,3,95,31.67,47,1,--,--
Whitney Paul,14,1,6,6.0,6,0,--,--
Robert Pennywell,14,2,30,15.0,20,1,--,--
Rod Perry,5,1,0,0.0,0,0,--,--
Tony Peters,14,2,29,14.5,25,0,--,--
Charlie Phillips,7,2,35,17.5,29,0,--,--
Mel Phillips,14,2,23,11.5,23,0,--,--
Reggie Pinkney,11,2,61,30.5,48,1,--,--
Doug Plank,11,4,32,8.0,20,0,--,--
Clyde Powers,14,1,1,1.0,1,0,--,--
Steve Preece,14,4,55,13.75,29,0,--,--
Ken Reaves,14,2,17,8.5,10,0,--,--
Mike Reinfeldt,14,5,78,15.6,30,0,--,--
Mel Renfro,11,2,28,14.0,25,0,--,--
Ray Rhodes,14,2,59,29.5,40,0,--,--
Floyd Rice,13,2,5,2.5,3,0,--,--
Ken Riley,14,2,14,7.0,14,0,--,--
Joe Rizzo,13,3,49,16.33,38,0,--,--
Isiah Robertson,14,1,20,20.0,20,0,--,--
Vern Roberson,14,1,0,0.0,0,0,--,--
Deac Sanders,14,6,122,20.33,45,0,--,--
Clarence Scott,14,3,72,24.0,49,1,--,--
Jake Scott,14,3,42,14.0,25,0,--,--
Dewey Selmon,14,2,29,14.5,20,0,--,--
Mike Sensibaugh,10,3,110,36.67,79,1,--,--
Jeff Severson,14,1,0,0.0,0,0,--,--
Donnie Shell,12,3,14,4.67,8,0,--,--
Jeff Siemon,14,1,9,9.0,9,0,--,--
Ed Simonini,14,1,0,0.0,0,0,--,--
Bill Simpson,14,6,157,26.17,42,0,--,--
Otis Sistrunk,12,1,0,0.0,0,0,--,--
Paul Smith,12,1,6,6.0,6,0,--,--
Greg Stemrick,9,1,18,18.0,18,0,--,--
Art Stringer,13,1,20,20.0,20,0,--,--
Hal Stringert,14,4,64,16.0,29,0,--,--
Scott Studwell,14,1,4,4.0,4,0,--,--
Bob Swenson,14,1,0,0.0,0,0,--,--
Jack Tatum,11,6,146,24.33,41,0,--,--
Ed Taylor,14,1,0,0.0,0,0,--,--
Emmitt Thomas,14,1,0,0.0,0,0,--,--
J.T. Thomas,14,2,10,5.0,12,0,--,--
Norris Thomas,14,3,23,7.67,23,0,--,--
Pat Thomas,14,5,97,19.4,30,0,--,--
Skip Thomas,12,1,16,16.0,10,0,--,--
Billy Thompson,14,5,122,24.4,38,0,--,--
Norm Thompson,14,3,39,13.0,20,0,--,--
Tom Toner,14,1,10,10.0,10,0,--,--
Skip Vanderbundt,14,1,6,6.0,6,0,--,--
Brad Van Pelt,14,2,9,4.5,9,0,--,--
Rick Volk,3,1,0,0.0,0,0,--,--
Jackie Wallace,10,1,23,23.0,23,0,--,--
Dave Washington,9,2,68,34.0,50,0,--,--
Mark Washington,13,2,32,16.0,21,0,--,--
Mike Washington,14,5,71,14.2,45,1,--,--
Ted Washington,14,3,26,8.67,19,0,--,--
Charlie Waters,14,3,11,3.67,6,0,--,--
Charlie Weaver,14,1,0,0.0,0,0,--,--
Cornell Webster,14,1,0,--,--
Roger Wehrli,14,5,44,8.8,41,0,--,--
Charlie West,13,1,7,7.0,7,0,--,--
Dwight White,14,2,27,13.5,19,0,--,--
Jeris White,14,4,61,15.25,32,0,--,--
Stan White,14,7,84,12.0,19,0,--,--
Gerard Williams,14,4,25,6.25,25,0,--,--
Mike Williams,10,3,36,12.0,36,0,--,--
Reggie Williams,14,3,67,22.33,54,1,--,--
Dennis Winston,13,2,7,3.5,7,0,--,--
Phillip Wise,13,1,4,4.0,4,0,--,--
Richard Wood,14,4,86,21.5,30,1,--,--
Roland Woolsey,14,1,0,0.0,0,0,--,--
Jeff Wright,14,1,5,5.0,5,0,--,--
Louis Wright,14,3,128,42.67,59,1,--,--
Nate Wright,14,3,0,0.0,0,0,--,--
Jim Youngblood,14,2,27,13.5,25,1,--,--
