Player Name,Games Played,Interceptions,Interception Yards,Average Ints per Game,Long,Touchdowns,Solo Tackles,Tackle Assists,Total Tackles,Sacks,Sack Loss Yards Caused
Darryl Skrine,12,0,0,0.0,0,0,52,14,66,0.0,0.0
Chauncey Gardner-Johnson,15,1,3,3.0,3,0,52,14,66,1.0,6.0
Tashaun Gipson,16,2,10,5.0,9,0,48,18,66,0.0,0.0
Lamarcus Joyner,14,0,0,0.0,0,0,53,13,66,0.0,0.0
Kyle Fuller,16,1,5,5.0,5,0,52,13,65,0.0,0.0
Terrance Mitchell,16,0,0,0.0,0,0,54,11,65,0.0,0.0
Julian Love,16,1,13,13.0,13,0,47,17,64,0.0,0.0
Trayvon Mullen,16,2,0,0.0,0,0,56,8,64,0.0,0.0
Sheldon Richardson,16,0,0,0.0,0,0,35,29,64,4.5,34.0
Michael Davis,16,3,86,28.67,78,1,48,16,64,0.0,0.0
Quandre Diggs,16,5,57,11.4,32,0,42,22,64,0.0,0.0
Kyle Dugger,14,0,0,0.0,0,0,43,21,64,0.0,0.0
Jonathan Allen,16,0,0,0.0,0,0,36,27,63,2.0,14.5
Blessuan Austin,11,0,0,0.0,0,0,50,13,63,0.0,0.0
Shaquill Griffin,12,3,20,6.67,16,0,53,10,63,0.0,0.0
Haason Reddick,16,0,0,0.0,0,0,43,20,63,12.5,83.5
Marshon Lattimore,14,2,13,6.5,13,0,52,10,62,0.0,0.0
Tyrann Mathieu,15,6,70,11.67,25,1,48,14,62,0.0,0.0
Michael Ojemudia,16,0,0,0.0,0,0,55,7,62,0.0,0.0
D.J. Reed,10,2,21,10.5,20,0,46,16,62,0.0,0.0
Jamel Dean,14,1,32,32.0,32,1,51,11,62,0.0,0.0
Rasul Douglas,14,0,0,0.0,0,0,50,12,62,0.0,0.0
Sam Hubbard,13,0,0,0.0,0,0,33,29,62,2.0,8.0
Brandon Jones,16,0,0,0.0,0,0,41,21,62,1.0,9.0
Linval Joseph,16,0,0,0.0,0,0,33,29,62,0.0,0.0
Erik Harris,14,0,0,0.0,0,0,44,17,61,0.0,0.0
Nevin Lawson,14,0,0,0.0,0,0,47,14,61,1.0,0.0
Patrick Peterson,16,3,7,2.33,7,0,52,9,61,0.0,0.0
Elandon Roberts,13,0,0,0.0,0,0,33,28,61,1.5,11.5
Harvey Langi,14,0,0,0.0,0,0,37,23,60,0.0,0.0
Leighton Vander Esch,10,0,0,0.0,0,0,32,28,60,1.0,10.0
Jason Verrett,13,2,0,0.0,0,0,50,10,60,0.0,0.0
Jordan Fuller,12,3,45,15.0,37,0,42,18,60,0.0,0.0
Jayron Kearse,11,0,0,0.0,0,0,41,18,59,0.0,0.0
Jourdan Lewis,15,0,0,0.0,0,0,40,19,59,2.0,9.0
Darius Slay,15,1,25,25.0,25,0,53,6,59,0.0,0.0
Marcus Williams,14,3,37,12.33,20,0,39,20,59,0.0,0.0
Demarcus Lawrence,16,0,0,0.0,0,0,34,24,58,6.5,41.5
Nik Needham,16,2,1,0.5,1,0,36,22,58,1.0,13.0
Jahlani Tavai,16,0,0,0.0,0,0,32,26,58,0.0,0.0
DeForest Buckner,15,0,0,0.0,0,0,37,21,58,9.5,58.0
Brian Burns,15,0,0,0.0,0,0,35,23,58,9.0,78.0
Trevon Diggs,12,3,43,14.33,33,0,49,9,58,1.0,0.0
Kwon Alexander,12,0,0,0.0,0,0,39,18,57,1.0,2.0
Shaquil Barrett,15,0,0,0.0,0,0,43,14,57,8.0,57.0
Jordyn Brooks,14,0,0,0.0,0,0,35,22,57,0.0,0.0
Tae Crowder,11,0,0,0.0,0,0,34,23,57,1.0,11.0
Nate Gerry,7,0,0,0.0,0,0,32,25,57,1.0,7.0
Lawrence Guy,14,0,0,0.0,0,0,37,20,57,2.0,16.0
Christian Jones,16,0,0,0.0,0,0,32,25,57,0.0,0.0
Kevin King,11,0,0,0.0,0,0,45,12,57,0.0,0.0
Tre'Davious White,14,3,28,9.33,28,0,44,13,57,1.5,8.0
Leonard Williams,16,0,0,0.0,0,0,29,28,57,11.5,101.5
Kevin Pierre-Louis,13,0,0,0.0,0,0,36,20,56,1.0,9.0
Dre Kirkpatrick,14,3,13,4.33,13,0,53,3,56,0.0,0.0
Ronald Darby,16,0,0,0.0,0,0,43,12,55,0.0,0.0
Leonard Floyd,16,0,0,0.0,0,0,31,24,55,10.5,71.0
Janoris Jenkins,13,3,53,17.67,36,1,44,11,55,0.0,0.0
Sebastian Joseph,16,0,0,0.0,0,0,35,20,55,1.0,10.0
Desmond King,15,0,0,0.0,0,0,40,15,55,2.0,2.0
Jason Pierre-Paul,16,2,15,7.5,15,0,34,21,55,9.5,62.0
Duke Riley,13,1,7,7.0,7,0,30,25,55,0.5,0.0
Quinnen Williams,13,0,0,0.0,0,0,32,23,55,7.0,48.5
David Long,14,0,0,0.0,0,0,30,24,54,0.0,0.0
Daron Payne,16,1,0,0.0,0,0,27,27,54,3.0,16.5
Isaiah Simmons,16,1,12,12.0,12,0,43,11,54,2.0,15.0
Ugo Amadi,14,0,0,0.0,0,0,47,7,54,0.0,0.0
James Bradberry,15,3,19,6.33,19,0,44,10,54,0.0,0.0
Cameron Heyward,15,1,0,0.0,0,0,30,24,54,4.0,28.5
Juston Burris,13,1,0,0.0,0,0,34,19,53,0.0,0.0
L.J. Fort,14,0,0,0.0,0,0,32,21,53,0.0,0.0
Dexter Lawrence,16,0,0,0.0,0,0,30,23,53,4.0,26.0
Amani Oruwariye,16,1,0,0.0,0,0,45,8,53,0.0,0.0
Malik Reed,16,0,0,0.0,0,0,34,19,53,8.0,61.5
John Simon,16,0,0,0.0,0,0,34,19,53,2.0,13.0
Grover Stewart,16,0,0,0.0,0,0,40,13,53,0.5,3.5
T.J. Watt,15,1,0,0.0,0,0,43,10,53,15.0,112.5
Tarvarius Moore,16,0,0,0.0,0,0,37,15,52,0.0,0.0
Marcus Peters,14,4,17,4.25,12,0,46,6,52,1.0,10.0
Reggie Ragland,16,0,0,0.0,0,0,30,22,52,1.0,7.0
LeShaun Sims,13,1,0,0.0,0,0,38,14,52,0.0,0.0
Za'Darius Smith,16,0,0,0.0,0,0,35,17,52,12.5,81.5
J.J. Watt,16,1,19,19.0,19,1,36,16,52,5.0,41.0
Kenny Young,16,1,79,79.0,79,1,31,21,52,1.0,3.0
Joe Haden,14,2,38,19.0,24,1,44,8,52,0.0,0.0
Grady Jarrett,16,0,0,0.0,0,0,27,25,52,4.0,29.5
Jaire Alexander,15,1,0,0,40,11,51,1.0,4.0
Michael Brockers,15,0,0,0.0,0,0,21,30,51,5.0,35.0
Mike Hilton,12,3,5,1.67,8,0,42,9,51,3.0,25.0
Amani Hooker,16,4,11,2.75,6,0,35,16,51,0.0,0.0
Xavien Howard,16,10,77,7.7,29,0,40,11,51,0.0,0.0
Cameron Jordan,16,0,0,0.0,0,0,34,17,51,7.5,42.0
Byron Murphy,15,0,0,0.0,0,0,40,11,51,2.0,10.0
Kendall Sheffield,13,0,0,0.0,0,0,37,14,51,0.0,0.0
Charvarius Ward,14,0,0,0.0,0,0,38,13,51,1.0,9.0
Tahir Whitehead,14,1,0,0.0,0,0,27,24,51,0.0,0.0
Derek Wolfe,14,0,0,0.0,0,0,19,32,51,1.0,5.0
Khalil Mack,16,1,33,33.0,33,0,29,21,50,9.0,64.0
Nick Vigil,15,0,0,0.0,0,0,29,21,50,2.0,3.0
Andrew Wingard,13,2,31,15.5,19,0,35,15,50,0.0,0.0
Kendall Fuller,14,4,0,0.0,0,0,38,12,50,0.0,0.0
Terez Hall,8,0,0,0.0,0,0,33,17,50,0.0,0.0
Matt Judon,14,0,0,0.0,0,0,32,18,50,6.0,44.0
Arik Armstead,16,0,0,0.0,0,0,29,20,49,3.5,25.5
Pierre Desir,12,3,58,19.33,35,1,39,10,49,0.0,0.0
Akiem Hicks,15,0,0,0.0,0,0,30,19,49,3.5,23.5
Kerry Hyder,16,0,0,0.0,0,0,30,19,49,8.5,46.5
DaQuan Jones,16,0,0,0.0,0,0,29,20,49,2.0,13.0
Jeffery Simmons,15,0,0,0.0,0,0,24,25,49,3.0,24.0
Dalvin Tomlinson,16,0,0,0.0,0,0,25,24,49,3.5,34.5
Deatrich Wise,16,0,0,0.0,0,0,27,22,49,2.5,11.0
Steven Nelson,15,2,3,1.5,3,0,43,5,48,0.0,0.0
Denzel Perryman,13,0,0,0.0,0,0,25,23,48,1.0,9.0
Zach Sieler,16,0,0,0.0,0,0,30,18,48,3.5,23.5
Aldon Smith,16,0,0,0.0,0,0,31,17,48,5.0,16.0
Joe Thomas,15,0,0,0.0,0,0,30,18,48,0.0,0.0
Andrew Van Ginkel,16,0,0,0.0,0,0,29,19,48,5.5,45.0
Levi Wallace,12,2,0,0.0,0,0,34,14,48,0.0,0.0
Chase Winovich,16,1,0,0.0,0,0,33,15,48,5.5,32.0
Chris Banjo,13,0,0,0.0,0,0,34,14,48,0.0,0.0
Myles Garrett,14,0,0,0.0,0,0,33,15,48,12.0,98.0
Johnathan Hankins,16,0,0,0.0,0,0,27,21,48,1.0,9.0
Alex Highsmith,16,1,2,2.0,2,0,30,18,48,2.0,16.0
Mackensie Alexander,13,1,21,21.0,21,0,32,15,47,0.0,0.0
Marcus Epps,14,2,0,0.0,0,0,35,12,47,0.0,0.0
Tre Flowers,12,0,0,0.0,0,0,37,10,47,0.0,0.0
Emmanuel Moseley,12,1,51,51.0,51,0,34,13,47,0.0,0.0
Derrick Nnadi,15,0,0,0.0,0,0,23,24,47,0.0,0.0
Jeffrey Okudah,9,1,36,36.0,36,0,41,6,47,0.0,0.0
Christian Wilkins,14,1,8,8.0,8,0,28,19,47,1.5,10.0
Bobby McCain,16,1,19,19.0,19,0,39,7,46,0.0,0.0
Larry Ogunjobi,15,0,0,0.0,0,0,23,23,46,2.5,18.0
Denzel Ward,12,2,0,0.0,0,0,38,8,46,0.0,0.0
Isaac Yiadom,16,0,0,0.0,0,0,29,17,46,0.5,7.5
Jermaine Carter,16,0,0,0.0,0,0,21,25,46,0.0,0.0
Keion Crossen,16,0,0,0.0,0,0,33,13,46,0.0,0.0
Cameron Dantzler,11,2,0,0.0,0,0,36,10,46,0.0,0.0
Jarrad Davis,14,0,0,0.0,0,0,25,21,46,0.5,1.0
Brandon Graham,16,0,0,0.0,0,0,35,11,46,8.0,49.0
Aaron Donald,16,0,0,0.0,0,0,27,18,45,13.5,86.0
William Jackson,14,1,30,30.0,30,0,38,7,45,0.0,0.0
Matt Milano,10,1,0,0.0,0,0,35,10,45,3.5,24.0
Robert Spillane,12,1,33,33.0,33,1,39,6,45,2.0,15.0
Montez Sweat,16,1,15,15.0,15,1,28,17,45,9.0,83.0
Stephon Tuitt,15,0,0,0.0,0,0,33,12,45,11.0,63.5
Mykal Walker,16,0,0,0.0,0,0,31,14,45,0.0,0.0
Rock Ya-Sin,13,1,0,0.0,0,0,36,9,45,0.0,0.0
Jimmy Moreland,16,1,32,32.0,32,0,33,11,44,0.5,2.5
Ryan Neal,13,2,1,0.5,1,0,33,11,44,0.0,0.0
Ben Niemann,15,0,0,0.0,0,0,29,15,44,1.0,8.0
Romeo Okwara,16,0,0,0.0,0,0,32,12,44,10.0,79.0
David Onyemata,15,1,3,3.0,3,0,20,24,44,6.5,44.0
Brian Poole,9,2,15,7.5,13,0,34,10,44,1.0,0.0
Jalen Ramsey,15,1,2,2.0,2,0,36,8,44,0.0,0.0
Taylor Rapp,9,1,0,0.0,0,0,32,12,44,0.0,0.0
Nickell Robey,15,0,0,0.0,0,0,37,7,44,0.0,0.0
Ndamukong Suh,16,0,0,0.0,0,0,27,17,44,6.0,45.0
Darious Williams,16,4,21,5.25,19,0,37,7,44,0.0,0.0
Chase Young,15,0,0,0.0,0,0,32,12,44,7.5,34.5
William Gholston,16,0,0,0.0,0,0,24,20,44,3.0,23.0
Raven Greene,10,1,17,17.0,17,0,28,16,44,1.5,13.5
Malik Harrison,16,0,0,0.0,0,0,26,18,44,0.0,0.0
Jaleel Johnson,16,0,0,0.0,0,0,22,22,44,1.5,8.5
Jaylon Johnson,13,0,0,0.0,0,0,34,10,44,0.0,0.0
Darian Thompson,15,1,3,3.0,3,0,30,13,43,0.0,0.0
Jason McCourty,16,0,0,0.0,0,0,30,12,42,0.0,0.0
Emmanuel Ogbah,16,0,0,0.0,0,0,25,17,42,9.0,95.5
Troy Pride,14,0,0,0.0,0,0,27,15,42,0.0,0.0
Xavier Rhodes,16,2,44,22.0,44,1,35,7,42,0.0,0.0
Preston Smith,16,0,0,0.0,0,0,29,13,42,4.0,24.0
Henry Anderson,16,0,0,0.0,0,0,19,23,42,0.5,4.5
Julian Blackmon,15,2,19,9.5,15,0,35,7,42,0.0,0.0
Bryce Callahan,10,2,0,0.0,0,0,36,6,42,0.0,0.0
Bradley Chubb,14,0,0,0.0,0,0,26,16,42,7.5,50.0
Kenny Clark,13,0,0,0.0,0,0,28,14,42,2.0,12.0
Folorunso Fatukasi,15,0,0,0.0,0,0,22,20,42,2.0,7.0
Alex Anzalone,16,0,0,0.0,0,0,22,19,41,0.0,0.0
Landon Collins,7,1,1,1.0,1,0,24,17,41,2.0,16.0
Fletcher Cox,15,0,0,0.0,0,0,28,13,41,6.5,41.0
Casey Hayward,14,1,9,9.0,9,0,36,5,41,0.0,0.0
Dre'Mont Jones,13,0,0,0.0,0,0,26,15,41,6.5,36.0
L'Jarius Sneed,9,3,42,14.0,39,0,31,10,41,2.0,19.0
Chandon Sullivan,16,1,7,7.0,7,1,32,9,41,0.0,0.0
Juan Thornhill,16,1,20,20.0,20,0,33,8,41,0.0,0.0
Avonte Maddox,10,0,0,0.0,0,0,36,4,40,0.0,0.0
Bilal Nichols,16,1,7,7.0,7,0,16,24,40,5.0,35.5
P.J. Williams,15,1,30,30.0,30,0,31,9,40,0.0,0.0
Raekwon Davis,16,0,0,0.0,0,0,19,21,40,0.0,0.0
Corn Elder,16,0,0,0.0,0,0,28,12,40,0.0,0.0
Poona Ford,16,0,0,0.0,0,0,25,15,40,2.0,14.0
J.C. Jackson,16,9,80,8.89,30,0,34,6,40,0.0,0.0
Joey Bosa,12,0,0,0.0,0,0,29,10,39,7.5,48.0
Anthony Brown,10,2,14,7.0,14,0,32,7,39,1.0,11.0
Chris Claybrooks,13,0,0,0.0,0,0,33,6,39,0.0,0.0
Christian Covington,16,0,0,0.0,0,0,14,25,39,0.0,0.0
Maxx Crosby,16,0,0,0.0,0,0,20,19,39,7.0,38.0
Willie Gay,16,0,0,0.0,0,0,29,10,39,1.0,1.0
Darryl Roberts,11,1,6,6.0,6,0,34,5,39,0.0,0.0
Ty Summers,16,0,0,0.0,0,0,27,12,39,0.0,0.0
Mack Wilson,13,0,0,0.0,0,0,24,15,39,0.0,0.0
Steven Means,16,0,0,0.0,0,0,21,17,38,3.0,23.0
Darius Phillips,12,1,21,21.0,21,0,30,8,38,0.0,0.0
Jarran Reed,16,0,0,0.0,0,0,21,17,38,7.0,35.5
Josh Sweat,14,0,0,0.0,0,0,24,14,38,6.0,52.0
Tyson Alualu,15,0,0,0.0,0,0,17,21,38,2.0,18.0
Chidobe Awuzie,8,1,0,0.0,0,0,29,9,38,0.0,0.0
Bashaud Breeland,11,2,29,14.5,29,0,30,8,38,0.0,0.0
Javon Hargrave,15,0,0,0.0,0,0,16,22,38,4.5,31.0
Ronnie Harrison,11,1,47,47.0,47,1,24,14,38,1.0,0.0
Stephon Gilmore,11,1,15,15.0,15,0,30,7,37,0.0,0.0
Adam Gotsis,16,0,0,0.0,0,0,18,19,37,0.0,0.0
Chris Harris,9,1,51,51.0,51,0,25,12,37,0.5,0.5
Marcell Harris,16,0,0,0.0,0,0,27,10,37,0.0,0.0
Jeff Heath,13,3,89,29.67,47,0,28,9,37,0.0,0.0
Byron Jones,14,2,15,7.5,15,0,28,9,37,0.0,0.0
Benardrick McKinney,4,0,0,0.0,0,0,19,18,37,0.0,0.0
Bradley Roby,10,1,0,0.0,0,0,33,4,37,0.0,0.0
Danny Shelton,12,0,0,0.0,0,0,15,22,37,1.0,7.0
DeShawn Williams,14,1,1,1.0,1,0,20,17,37,2.0,7.0
Carl Lawson,16,0,0,0.0,0,0,18,18,36,5.5,31.0
Dean Lowry,16,0,0,0.0,0,0,14,22,36,3.0,19.0
Bradley McDougald,7,0,0,0.0,0,0,23,13,36,0.0,0.0
Olivier Vernon,14,0,0,0.0,0,0,24,12,36,9.0,45.0
Tarell Basham,16,0,0,0.0,0,0,19,17,36,3.5,22.0
Ashtyn Davis,10,0,0,0.0,0,0,25,11,36,0.0,0.0
Tyeler Davison,16,0,0,0.0,0,0,15,21,36,0.5,6.0
Darqueze Dennard,8,1,0,0.0,0,0,28,8,36,0.0,0.0
Bryce Hall,8,1,20,20.0,20,0,33,3,36,0.0,0.0
C.J. Henderson,8,1,22,22.0,22,0,27,9,36,0.0,0.0
Jalyn Holmes,14,0,0,0.0,0,0,16,20,36,0.0,0.0
Chris Jones,15,0,0,0.0,0,0,23,13,36,7.5,28.0
Zach Allen,13,0,0,0.0,0,0,20,15,35,2.0,18.0
Azeez Al-Shaair,16,1,0,0.0,0,0,22,13,35,0.0,0.0
Troy Apke,16,0,0,0.0,0,0,25,10,35,0.0,0.0
Cody Barton,16,0,0,0.0,0,0,24,11,35,0.0,0.0
Todd Davis,11,0,0,0.0,0,0,16,19,35,1.0,4.0
Rashad Fenton,16,1,31,31.0,31,0,27,8,35,0.0,0.0
Rashan Gary,15,0,0,0.0,0,0,19,16,35,5.0,31.0
William Harris,16,0,0,0.0,0,0,26,9,35,0.0,0.0
Kevin Johnson,13,0,0,0.0,0,0,22,13,35,0.5,4.0
Barkevious Mingo,16,0,0,0.0,0,0,23,12,35,2.5,5.5
A.J. Moore,11,0,0,0.0,0,0,21,14,35,1.0,10.0
Ifeadi Odenigbo,15,0,0,0.0,0,0,16,19,35,3.5,19.5
John Penisini,16,0,0,0.0,0,0,19,16,35,1.0,0.0
Pernell McPhee,15,0,0,0.0,0,0,26,8,34,3.0,22.0
Shamar Stephen,16,0,0,0.0,0,0,20,14,34,0.5,4.5
Brent Urban,16,0,0,0.0,0,0,17,17,34,2.5,7.0
Derek Barnett,13,0,0,0.0,0,0,21,13,34,5.5,29.0
Tyus Bowser,16,3,53,17.67,25,0,17,17,34,2.0,23.0
Kris Boyd,10,0,0,0.0,0,0,24,10,34,0.0,0.0
Derrick Brown,16,0,0,0.0,0,0,21,13,34,2.0,15.0
Adam Butler,15,0,0,0.0,0,0,18,16,34,4.0,31.0
