Player Name,Games Played,Interceptions,Interception Yards,Average Ints per Game,Long,Touchdowns,Sacks,Sack Loss Yards Caused
Rick Graf,16,1,14,14.0,14,0,1.0,--
David Grant,16,0,0,0.0,0,0,5.0,--
Darryl Grant,16,0,0,0.0,0,0,4.0,--
Jerry Gray,16,3,83,27.67,47,1,0.0,--
David Grayson,16,0,0,0.0,0,0,5.0,--
Curtis Green,11,0,0,0.0,0,0,2.0,--
Darrell Green,15,1,12,12.0,12,0,1.0,--
George Greene,16,0,0,0.0,0,0,1.0,--
Hugh Green,16,0,0,0.0,0,0,2.5,--
Jacob Green,16,0,0,0.0,0,0,9.0,--
Kevin Greene,16,1,10,10.0,10,0,16.5,--
Tim Green,10,0,0,0.0,0,0,4.0,--
Ted Gregory,3,0,0,0.0,0,0,1.0,--
Don Griffin,10,0,0,0.0,0,0,1.0,--
James Griffin,16,2,31,15.5,31,0,1.0,--
Larry Griffin,15,2,63,31.5,33,0,0.0,--
Leonard Griffin,15,0,0,0.0,0,0,2.0,--
John Grimsley,16,1,9,9.0,9,0,1.0,--
Dino Hackett,13,0,0,0.0,0,0,3.0,--
Carl Hairston,14,0,0,0.0,0,0,3.0,--
Charles Haley,16,0,0,0.0,0,0,11.5,--
Dean Hamel,16,0,0,0.0,0,0,2.0,--
Harry Hamilton,16,6,123,20.5,58,0,0.0,--
Dan Hampton,16,0,0,0.0,0,0,9.5,--
Jon Hand,15,0,0,0.0,0,0,5.0,--
Mike Harden,16,4,36,9.0,34,0,0.0,--
Dwayne Harper,16,0,0,0.0,0,0,1.0,--
Mark Harper,13,2,13,6.5,8,0,1.0,--
Al Harris,16,0,0,0.0,0,0,3.5,--
John Harris,13,3,46,15.33,27,0,0.0,--
Odie Harris,16,2,26,13.0,24,0,0.0,--
Tim Harris,16,0,0,0.0,0,0,13.5,--
Ken Harvey,16,0,0,0.0,0,0,6.0,--
James Hasty,15,5,20,4.0,16,0,1.0,--
Mark Haynes,15,1,0,0.0,0,0,1.0,--
Mike Haynes,16,3,30,10.0,30,0,0.0,--
Andy Headen,4,0,0,0.0,0,0,3.0,--
Wymon Henderson,16,1,13,13.0,13,0,0.0,--
Manny Hendrix,16,1,0,0.0,0,0,0.0,--
Jeff Herrod,16,0,0,0.0,0,0,1.0,--
Greg Hill,15,1,24,24.0,24,0,0.0,--
Will Hill,16,0,0,0.0,0,0,1.0,--
Bryan Hinkle,13,1,1,1.0,1,0,0.5,--
George Hinkle,3,0,0,0.0,0,0,3.0,--
Terry Hoage,16,8,116,14.5,38,0,2.0,--
Milford Hodge,15,0,0,0.0,0,0,1.0,--
Dave Hollis,6,2,32,16.0,30,0,0.0,--
Jerry Holmes,16,1,32,32.0,32,0,0.0,--
Ron Holmes,10,0,0,0.0,0,0,4.0,--
Tom Holmoe,16,2,0,0.0,0,0,0.0,--
Issiac Holt,13,2,15,7.5,15,0,0.0,--
Pierce Holt,9,0,0,0.0,0,0,5.0,--
Wes Hopkins,16,5,21,4.2,11,0,0.0,--
Ray Horton,14,3,13,4.33,11,0,1.0,--
Carl Howard,16,2,0,0.0,0,0,1.0,--
David Howard,16,3,16,5.33,10,0,1.0,--
Erik Howard,16,0,0,0.0,0,0,3.0,--
Bobby Humphery,16,1,0,0.0,0,0,2.0,--
Ricky Hunley,16,0,0,0.0,0,0,1.0,--
LeRoy Irvin,16,3,25,8.33,22,0,0.5,--
Rickey Jackson,16,1,16,16.0,16,0,7.0,--
Vestee Jackson,16,8,94,11.75,46,0,0.0,--
Van Jakes,16,3,61,20.33,39,0,0.0,--
Roland James,15,4,30,7.5,22,0,0.0,--
George Jamison,16,3,56,18.67,52,1,5.5,--
Curt Jarvis,15,0,0,0.0,0,0,2.5,--
Jim Jeffcoat,16,0,0,0.0,0,0,6.5,--
Melvin Jenkins,16,3,41,13.67,21,0,0.0,--
Mark Jerue,12,1,0,0.0,0,0,0.0,--
Gary Jeter,15,0,0,0.0,0,0,11.5,--
Eddie Johnson,15,2,0,0.0,0,0,3.0,--
Ezra Johnson,10,0,0,0.0,0,0,3.0,--
Johnnie Johnson Jr.,16,4,18,4.5,11,0,0.0,--
Kenny Johnson,13,1,51,51.0,51,0,0.0,--
Mike Johnson,16,2,36,18.0,31,0,0.0,--
Pepper Johnson,16,1,33,33.0,33,1,4.0,--
Richard Johnson,16,3,0,0.0,0,0,0.0,--
Tim Johnson,15,0,0,0.0,0,0,4.0,--
Troy Johnson,16,0,0,0.0,0,0,1.0,--
Vaughan Johnson,16,1,34,34.0,34,0,2.0,--
Aaron Jones,15,0,0,0.0,0,0,1.5,--
Too Tall Jones,16,0,0,0.0,0,0,7.0,--
Marlon Jones,16,0,0,0.0,0,0,1.0,--
Rod Jones,14,1,0,0.0,0,0,0.0,--
Rulon Jones,16,0,0,0.0,0,0,5.0,--
Sean Jones,16,0,0,0.0,0,0,7.5,--
Darin Jordan,15,1,28,28.0,28,1,0.0,--
Tim Jordan,16,1,31,31.0,31,0,3.0,--
Seth Joyner,16,4,96,24.0,30,0,3.5,--
William Judson,16,4,57,14.25,52,0,0.0,--
E.J. Junior,16,1,2,2.0,2,0,2.0,--
Mel Kaufman,11,0,0,0.0,0,0,1.0,--
Larry Kelm,16,2,15,7.5,9,0,0.0,--
Mark Kelso,16,7,180,25.71,78,1,0.0,--
Tyrone Keys,13,0,0,0.0,0,0,3.0,--
Terry Kinard,16,3,46,15.33,39,0,0.0,--
Linden King,14,0,0,0.0,0,0,1.0,--
Markus Koch,11,0,0,0.0,0,0,3.5,--
Joe Kohlbrand,16,0,0,0.0,0,0,2.0,--
Greg Kragen,16,0,0,0.0,0,0,2.5,--
Barry Krauss,16,1,3,3.0,3,0,0.0,--
Todd Krumm,15,2,14,7.0,14,0,0.0,--
Tim Krumrie,16,0,0,0.0,0,0,3.0,--
Eric Kumerow,14,0,0,0.0,0,0,3.0,--
Paul Lankford,13,1,0,0.0,0,0,1.0,--
Carl Lee,16,8,118,14.75,58,2,0.0,--
Mark Lee,15,3,37,12.33,27,0,0.0,--
Shawn Lee,15,0,0,0.0,0,0,2.0,--
Zeph Lee,8,1,20,20.0,20,0,0.0,--
Albert Lewis,14,1,19,19.0,19,0,0.0,--
Ronnie Lippett,15,1,4,4.0,4,0,0.0,--
David Little,16,1,0,0.0,0,0,0.0,--
Greg Lloyd,9,0,0,0.0,0,0,0.5,--
Danny Lockett,16,0,0,0.0,0,0,1.0,--
Howie Long,7,1,73,73.0,73,0,3.0,--
Ronnie Lott,13,5,59,11.8,44,0,0.0,--
Lester Lyles,6,2,0,0.0,0,0,0.0,--
Robert Lyles,16,2,3,1.5,3,0,1.5,--
Marty Lyons,16,0,0,0.0,0,0,7.5,--
Bill Maas,8,0,0,0.0,0,0,4.0,--
Cedric Mack,16,3,33,11.0,12,0,0.0,--
Milton Mack,14,1,19,19.0,19,0,1.0,--
Dexter Manley,16,0,0,0.0,0,0,9.0,--
Charles Mann,14,0,0,0.0,0,0,5.5,--
Fred Marion,16,4,47,11.75,22,0,0.0,--
Leonard Marshall,15,0,0,0.0,0,0,8.0,--
Wilber Marshall,16,3,61,20.33,43,0,4.0,--
Chris Martin,9,0,0,0.0,0,0,1.0,--
Doug Martin,11,0,0,0.0,0,0,3.0,--
George Martin,16,0,0,0.0,0,0,7.5,--
Eugene Marve,16,1,29,29.0,29,0,1.5,--
Clay Matthews,16,0,0,0.0,0,0,6.0,--
Kevin McArthur,16,1,3,3.0,3,0,2.0,--
Skip McClendon,16,0,0,0.0,0,0,2.0,--
Tim McDonald,16,2,11,5.5,11,0,2.0,--
Vann McElroy,12,3,17,5.67,13,0,0.0,--
Larry McGrew,16,1,6,6.0,6,0,2.0,--
Reggie McKenzie,16,1,26,26.0,26,0,1.0,--
Tim McKyer,16,7,11,1.57,7,0,0.0,--
Steve McMichael,16,0,0,0.0,0,0,11.5,--
Erik McMillan,13,8,168,21.0,55,2,0.0,--
Don McNeal,16,1,23,23.0,23,0,0.0,--
Bruce McNorton,16,1,4,4.0,4,0,0.0,--
Rod McSwain,16,2,51,25.5,42,0,0.0,--
Johnny Meads,16,0,0,0.0,0,0,8.0,--
Karl Mecklenburg,9,0,0,0.0,0,0,1.0,--
Greg Meisner,12,1,20,20.0,20,0,1.0,--
Scott Mersereau,16,0,0,0.0,0,0,4.5,--
Rich Miano,16,2,0,0.0,0,0,0.5,--
Doug Mikolas,1,0,0,0.0,0,0,1.0,--
Keith Millard,15,0,0,0.0,0,0,8.0,--
Darrin Miller,16,1,7,7.0,7,0,0.0,--
Matt Millen,16,0,0,0.0,0,0,1.0,--
Pat Miller,8,0,0,0.0,0,0,1.0,--
Shawn Miller,16,0,0,0.0,0,0,4.0,--
Frank Minnifield,15,4,16,4.0,13,0,0.0,--
Devon Mitchell,10,3,107,35.67,90,1,0.0,--
Roland Mitchell,11,1,0,0.0,0,0,0.0,--
Alonzo Mitz,16,0,0,0.0,0,0,3.0,--
Robert Moore,16,5,56,11.2,47,1,0.0,--
Jim Morrissey,11,3,13,4.33,13,0,0.0,--
Paul Moyer,16,6,79,13.17,34,0,0.0,--
Kevin Murphy,16,1,35,35.0,35,1,1.0,--
Mark Murphy,14,5,19,3.8,9,0,0.0,--
Najee Mustafaa,16,3,63,21.0,36,0,0.0,--
Joseph Nash,15,0,0,0.0,0,0,2.0,--
Anthony Newman,16,2,27,13.5,27,0,0.0,--
Vince Newsome,6,0,3,0.0,3,0,0.0,--
Tim Newton,14,0,0,0.0,0,0,1.0,--
Gerald Nichols,16,0,0,0.0,0,0,1.5,--
Hardy Nickerson,15,1,0,0.0,0,0,3.5,--
Brian Noble,12,0,0,0.0,0,0,0.5,--
Niko Noga,16,0,0,0.0,0,0,1.0,--
Danny Noonan,16,1,17,17.0,17,1,7.5,--
Freddie Joe Nunn,16,0,0,0.0,0,0,14.0,--
Cliff Odom,13,0,0,0.0,0,0,2.0,--
Nate Odomes,16,1,0,0.0,0,0,0.0,--
John Offerdahl,16,2,2,1.0,2,0,0.5,--
Neal Olkewicz,16,0,0,0.0,0,0,2.0,--
Leslie O'Neal,9,0,0,0.0,0,0,4.0,--
Billy Owens,16,0,0,0.0,0,0,1.0,--
Mel Owens,7,1,11,11.0,11,0,5.0,--
Elvis Patterson,14,1,0,0.0,0,0,1.0,--
Shawn Patterson,15,0,0,0.0,0,0,4.0,--
J.C. Pearson,16,2,8,4.0,7,0,0.0,--
Michael Dean Perry,16,0,0,0.0,0,0,6.0,--
Joe Phillips,16,0,0,0.0,0,0,2.0,--
Bill Pickel,16,0,0,0.0,0,0,5.0,--
Mike Pitts,16,0,0,0.0,0,0,1.5,--
Ron Pitts,14,2,56,28.0,31,0,0.0,--
Kevin Porter,15,0,0,0.0,0,0,0.5,--
Dennis Price,12,2,18,9.0,18,0,0.0,--
Mike Prior,16,3,46,15.33,23,0,1.0,--
George Radachowsky,9,0,0,0.0,0,0,1.5,--
Scott Radecic,16,0,0,0.0,0,0,1.5,--
John Rade,15,0,0,0.0,0,0,2.0,--
Gary Reasons,16,1,20,20.0,20,0,0.0,--
Doug Reed,16,0,0,0.0,0,0,1.0,--
Jerry Reese,15,0,0,0.0,0,0,1.0,--
Mike Reichenbach,16,0,0,0.0,0,0,1.0,--
Johnny Rembert,16,2,10,5.0,6,0,3.0,--
Ricky Reynolds,16,4,7,1.75,7,0,0.0,--
Mike Richardson,16,2,15,7.5,15,0,0.0,--
Ron Rivera,16,2,0,0.0,0,0,2.0,--
Randy Robbins,16,2,66,33.0,39,0,2.0,--
Larry Roberts,16,0,0,0.0,0,0,6.0,--
Eugene Robinson,16,1,0,0.0,0,0,1.0,--
Jerry Robinson,15,0,0,0.0,0,0,2.0,--
Mark Robinson,9,2,28,14.0,28,0,0.0,--
Reggie Rogers,5,0,0,0.0,0,0,1.0,--
Henry Rolling,15,0,0,0.0,0,0,1.0,--
Ken Rose,12,0,0,0.0,0,0,5.0,--
Kevin Ross,15,1,0,0.0,0,0,0.0,--
Jim Ryan,16,0,0,0.0,0,0,3.5,--
Rod Saddler,16,0,0,0.0,0,0,2.0,--
Dan Saleaumua,16,0,0,0.0,0,0,2.0,--
Lupe Sanchez,16,1,0,0.0,0,0,0.0,--
Bruce Scholtz,15,0,0,0.0,0,0,1.0,--
Eugene Seale,16,1,46,46.0,46,0,1.0,--
Leon Seals,16,0,0,0.0,0,0,2.0,--
Clyde Simmons,16,0,0,0.0,0,0,8.0,--
Mike Singletary,16,1,13,13.0,13,0,1.0,--
Jim Skow,16,0,0,0.0,0,0,9.5,--
Fred Smerlas,16,0,0,0.0,0,0,4.0,--
Billy Ray Smith Jr.,9,1,9,9.0,9,0,1.0,--
Bruce Smith,12,0,0,0.0,0,0,11.0,--
Dennis Smith,11,0,0,0.0,0,0,1.0,--
Doug Smith,12,1,20,20.0,20,0,3.0,--
Leonard Smith,16,2,29,14.5,15,0,1.0,--
Neil Smith,13,0,0,0.0,0,0,2.5,--
Sean Smith,9,0,0,0.0,0,0,1.0,--
Angelo Snipes,15,0,0,0.0,0,0,2.0,--
Brian Sochia,16,0,0,0.0,0,0,4.5,--
Jesse Solomon,16,4,84,21.0,78,1,2.5,--
Mike Stensrud,13,1,5,5.0,5,0,2.5,--
Scott Stephen,16,0,0,0.0,0,0,1.0,--
Michael Stewart,16,2,61,30.5,43,0,1.0,--
Art Still,15,0,0,0.0,0,0,6.0,--
Ken Stills,14,3,29,9.67,17,0,1.0,--
Fred Stokes,5,0,0,0.0,0,0,1.0,--
Thomas Strauthers,10,0,0,0.0,0,0,2.0,--
Fred Strickland,16,0,0,0.0,0,0,4.0,--
Daniel Stubbs,16,0,0,0.0,0,0,6.0,--
Scott Studwell,16,0,0,0.0,0,0,1.0,--
Mickey Sutton,15,1,1,1.0,1,0,0.0,--
Reggie Sutton,15,3,32,10.67,34,0,0.0,--
Pat Swilling,15,0,0,0.0,0,0,7.0,--
Craig Swoope,11,0,0,0.0,0,0,1.0,--
Darryl Talley,16,0,0,0.0,0,0,2.5,--
David Tate,16,4,35,8.75,17,0,0.0,--
Lawrence Taylor,12,0,0,0.0,0,0,15.5,--
Malcolm Taylor,15,0,0,0.0,0,0,1.0,--
Terry Taylor,14,5,53,10.6,27,1,0.0,--
Ben Thomas,8,0,0,0.0,0,0,0.5,--
Eric Thomas,16,7,61,8.71,37,0,0.0,--
Henry Thomas,15,1,7,7.0,7,0,6.0,--
Rodney Thomas,12,1,48,48.0,48,0,0.0,--
Donnell Thompson,16,0,0,0.0,0,0,3.0,--
Andre Tippett,12,0,0,0.0,0,0,7.0,--
Stacey Toran,12,0,0,0.0,0,0,2.0,--
Andre Townsend,16,0,0,0.0,0,0,5.5,--
Greg Townsend,16,1,86,86.0,86,1,11.5,--
Willie Tullis,16,4,36,9.0,20,0,1.0,--
Keena Turner,11,1,2,2.0,2,0,0.0,--
T.J. Turner,16,0,0,0.0,0,0,5.0,--
Clarence Vaughn,14,0,0,0.0,0,0,1.0,--
Garin Veris,11,0,0,0.0,0,0,2.0,--
Mark Walen,15,0,0,0.0,0,0,4.0,--
Everson Walls,16,2,0,0.0,0,0,1.0,--
Michael Walter,16,0,0,0.0,0,0,1.0,--
Alvin Walton,16,3,54,18.0,29,0,1.0,--
Frank Warren,16,0,0,0.0,0,0,1.0,--
Brian Washington,16,3,104,34.67,75,1,0.5,--
James Washington,16,1,7,7.0,7,0,0.0,--
Lionel Washington,12,1,0,0.0,0,0,0.0,--
Andre Waters,16,3,19,6.33,14,0,0.5,--
Dave Waymer,16,3,91,30.33,44,0,0.0,--
Adrian White,16,1,29,29.0,29,0,0.0,--
Leon White,16,0,0,0.0,0,0,3.0,--
Randy White,16,0,0,0.0,0,0,1.5,--
Reggie White,16,0,0,0.0,0,0,18.0,--
Sheldon White,16,4,70,17.5,39,0,0.0,--
Barry Wilburn,10,4,24,6.0,14,0,0.0,--
Mike Wilcher,16,0,0,0.0,0,0,7.5,--
Solomon Wilcots,16,1,6,6.0,6,0,0.0,--
Jim Wilks,16,0,0,0.0,0,0,3.5,--
Brent Williams,16,0,0,0.0,0,0,8.0,--
Eric Williams,16,0,0,0.0,0,0,6.5,--
Gerald Williams,16,0,0,0.0,0,0,3.5,--
Jarvis Williams,16,4,62,15.5,23,0,0.0,--
Jimmy Williams,5,1,5,5.0,5,0,2.0,--
Lee Williams,16,0,0,0.0,0,0,11.0,--
Perry Williams,16,1,0,0.0,0,0,2.0,--
Reggie Williams,16,0,0,0.0,0,0,2.5,--
Robert Williams,16,2,18,9.0,12,0,0.0,--
Karl Wilson,13,0,0,0.0,0,0,0.5,--
Steve Wilson,12,1,7,7.0,7,0,2.0,--
Blaise Winter,16,0,0,0.0,0,0,5.0,--
Mike Wise,16,0,0,0.0,0,0,5.0,--
Dwayne Woodruff,14,4,109,27.25,78,1,0.0,--
Rod Woodson,16,4,98,24.5,29,0,0.5,--
Tony Woods,16,0,0,0.0,0,0,5.0,--
Alvin Wright,16,0,0,0.0,0,0,2.0,--
Eric Wright,15,2,0,0,0.0,--
Felix Wright,16,5,126,25.2,53,0,0.0,--
Jeff Wright,15,0,0,0.0,0,0,5.0,--
Terry Wright,8,0,0,0.0,0,0,0.5,--
David Wyman,16,0,0,0.0,0,0,2.5,--
Lonnie Young,12,1,2,2.0,2,0,0.0,--
Roynell Young,15,2,5,2.5,5,0,0.0,--
Carl Zander,16,1,3,3.0,3,0,0.0,--
Michael Zordich,16,1,35,35.0,35,1,0.0,--
