Player Name,Games Played,Interceptions,Interception Yards,Average Ints per Game,Long,Touchdowns,Solo Tackles,Tackle Assists,Total Tackles,Sacks,Sack Loss Yards Caused
Ja'Quan McMillian,17,2,44,22.0,44,1,61,20,81,1.0,14.0
Byron Murphy,17,6,2,0.33,2,0,62,19,81,0.0,0.0
Geno Stone,17,4,88,22.0,49,1,47,34,81,0.0,0.0
Kyle Dugger,13,0,0,0.0,0,0,55,26,81,1.0,4.0
Malik Hooker,17,2,20,10.0,21,0,51,30,81,0.0,0.0
Nate Landman,13,0,0,0.0,0,0,39,42,81,0.0,0.0
Christian Elliss,16,1,6,6.0,6,0,42,38,80,1.5,13.5
Martin Emerson,17,0,0,0.0,0,0,62,18,80,0.0,0.0
Ventrell Miller,15,0,0,0.0,0,0,53,27,80,0.0,0.0
A'Shawn Robinson,16,0,0,0.0,0,0,43,37,80,5.5,45.5
Andrew Van Ginkel,17,2,73,36.5,63,2,50,29,79,11.5,78.0
Jordan Whitehead,12,0,0,0.0,0,0,49,30,79,0.0,0.0
De'Vondre Campbell,13,0,0,0.0,0,0,44,35,79,0.0,0.0
Kamren Curl,16,0,0,0.0,0,0,49,30,79,1.0,10.0
Reed Blankenship,15,4,29,7.25,28,0,52,26,78,0.0,0.0
Bryan Cook,17,2,0,0.0,0,0,55,23,78,0.0,0.0
Jordan Hicks,12,0,0,0.0,0,0,40,38,78,2.0,7.0
Anfernee Jennings,16,0,0,0.0,0,0,43,35,78,2.5,12.5
Kenny Moore,15,3,28,9.33,12,0,51,27,78,0.5,5.0
Tyrique Stevenson,16,2,43,21.5,43,1,51,27,78,0.0,0.0
Payton Wilson,17,1,0,0.0,0,0,49,29,78,0.0,0.0
Cam Taylor-Britt,17,3,79,26.33,51,1,58,19,77,0.5,2.5
Ji'Ayir Brown,17,1,0,0.0,0,0,48,29,77,0.0,0.0
Chamarri Conner,15,2,32,16.0,29,0,58,19,77,1.0,9.0
Devin Bush,16,0,0,0.0,0,0,45,31,76,1.0,2.0
Michael Jackson,17,2,20,10.0,19,0,58,18,76,0.0,0.0
Jeffery Simmons,16,0,0,0.0,0,0,41,35,76,5.0,35.0
Elijah Molden,15,3,28,9.33,25,0,43,32,75,0.0,0.0
Eric Murray,17,1,0,0.0,0,0,50,25,75,1.0,14.0
Mack Wilson,16,1,0,0.0,0,0,44,31,75,3.0,20.0
Jarvis Brownlee,17,1,2,2.0,2,0,46,29,75,0.0,0.0
Montaric Brown,17,1,0,0.0,0,0,55,20,75,0.0,0.0
Kyler Gordon,15,0,0,0.0,0,0,48,27,75,0.5,3.5
Christian Izien,14,1,17,17.0,17,0,48,27,75,0.0,0.0
William Harris,13,1,7,7.0,7,0,54,20,74,0.0,0.0
P.J. Locke,15,0,0,0.0,0,0,50,24,74,1.0,10.0
Grover Stewart,17,0,0,0.0,0,0,29,45,74,3.5,10.5
Trenton Simpson,17,0,0,0.0,0,0,40,33,73,1.5,13.0
Justin Strnad,17,0,0,0.0,0,0,48,25,73,3.0,8.0
Coby Bryant,17,3,87,29.0,69,1,48,25,73,0.0,0.0
Mike Hilton,16,1,0,0.0,0,0,50,23,73,0.0,0.0
Antonio Johnson,17,0,0,0.0,0,0,55,18,73,0.0,0.0
K.J. Britt,14,0,0,0.0,0,0,40,32,72,0.5,4.5
Malik Mustapha,16,1,1,1.0,1,0,32,40,72,0.0,0.0
Ivan Pace,11,1,6,6.0,6,0,36,36,72,3.0,14.0
Eric Wilson,17,1,0,0.0,0,0,38,34,72,2.0,17.0
Jourdan Lewis,16,1,0,0.0,0,0,39,32,71,1.0,10.0
Andru Phillips,14,1,25,25.0,25,0,46,25,71,1.0,5.0
Benjamin St-Juste,17,0,0,0.0,0,0,56,15,71,0.0,0.0
Brian Burns,17,0,0,0.0,0,0,42,29,71,8.5,77.0
Cameron Heyward,17,0,0,0.0,0,0,35,36,71,8.0,62.0
Amani Hooker,14,5,68,13.6,30,0,47,24,71,0.0,0.0
Harold Landry,17,0,0,0.0,0,0,42,29,71,9.0,48.0
Azeez Al-Shaair,11,0,0,0.0,0,0,45,25,70,2.0,2.0
Mohamoud Diabate,13,0,0,0.0,0,0,35,35,70,0.0,0.0
Joey Porter Jr.,16,1,16,16.0,16,0,53,17,70,0.0,0.0
Brandon Stephens,17,0,0,0.0,0,0,59,11,70,1.5,4.0
Chuck Clark,12,0,0,0.0,0,0,38,31,69,1.0,8.0
Jack Jones,17,3,53,17.67,29,1,52,17,69,0.0,0.0
Andre Cisco,16,1,22,22.0,22,0,44,24,68,0.0,0.0
Jaycee Horn,15,1,0,0.0,0,0,49,19,68,2.0,27.0
Cameron Lewis,17,1,0,0.0,0,0,47,21,68,0.0,0.0
Anthony Walker,14,1,5,5.0,5,0,34,34,68,1.0,0.0
Omar Speights,17,0,0,0.0,0,0,37,30,67,0.0,0.0
Davon Godchaux,17,0,0,0.0,0,0,24,43,67,0.0,0.0
Marlon Humphrey,16,6,37,6.17,37,1,50,17,67,0.5,3.0
Mike Hughes,15,0,0,0.0,0,0,51,15,66,0.0,0.0
A.J. Terrell,17,2,1,0.5,1,0,50,16,66,0.0,0.0
Jared Verse,17,0,0,0.0,0,0,36,30,66,4.5,44.5
Jalen Pitre,12,1,10,10.0,10,0,44,21,65,0.0,0.0
Ugo Amadi,11,0,0,0.0,0,0,52,13,65,2.0,22.0
Adam Butler,17,0,0,0.0,0,0,36,29,65,5.0,41.5
Taron Johnson,12,2,23,11.5,23,1,42,23,65,1.0,1.0
Christian Benford,15,2,30,15.0,24,0,50,14,64,1.0,8.0
D.J. Reed,14,0,0,0.0,0,0,52,12,64,1.0,8.0
Trevin Wallace,13,0,0,0.0,0,0,36,28,64,1.0,8.0
Ar'Darius Washington,17,2,33,16.5,32,0,45,19,64,1.0,7.0
Leonard Williams,16,1,92,92.0,92,1,37,27,64,11.0,71.5
Alex Anzalone,10,0,0,0.0,0,0,43,20,63,1.0,8.0
Divine Deablo,14,0,0,0.0,0,0,35,28,63,1.0,13.0
Davon Hamilton,17,0,0,0.0,0,0,34,28,62,0.0,0.0
Jevon Holland,15,0,0,0.0,0,0,42,20,62,1.0,12.0
Tyrann Mathieu,17,3,29,9.67,23,0,47,15,62,0.0,0.0
Justin Simmons,16,2,0,0.0,0,0,36,26,62,0.0,0.0
Tarheeb Still,14,4,85,21.25,61,1,45,17,62,0.5,4.5
Kobie Turner,17,0,0,0.0,0,0,35,27,62,8.0,64.0
Byron Young,17,0,0,0.0,0,0,34,28,62,7.5,52.5
Jeremiah Owusu-Koramoah,8,1,0,0.0,0,0,39,22,61,3.0,14.0
Travon Walker,17,0,0,0.0,0,0,31,30,61,10.5,89.0
T.J. Watt,17,0,0,0.0,0,0,40,21,61,11.5,79.5
Zach Allen,16,0,0,0.0,0,0,32,29,61,8.5,35.5
Jerome Baker,10,0,0,0.0,0,0,34,27,61,2.0,0.0
DeForest Buckner,12,0,0,0.0,0,0,24,37,61,6.5,62.0
Carl Granderson,17,0,0,0.0,0,0,36,25,61,5.5,31.5
Renardo Green,17,1,20,20.0,20,0,41,20,61,0.0,0.0
Terrion Arnold,16,0,0,0.0,0,0,47,13,60,0.0,0.0
Leo Chenal,17,0,0,0.0,0,0,40,20,60,1.0,0.0
Jalen Ramsey,17,2,7,3.5,7,0,39,21,60,1.0,12.0
Antoine Winfield,9,0,0,0.0,0,0,34,26,60,2.0,11.0
Trent McDuffie,16,2,0,0.0,0,0,45,14,59,0.5,0.0
Tyson Campbell,12,0,0,0.0,0,0,42,17,59,0.0,0.0
Jamel Dean,12,1,0,0.0,0,0,45,14,59,0.0,0.0
Chauncey Gardner-Johnson,16,6,116,19.33,69,1,35,24,59,0.0,0.0
Christian Gonzalez,16,2,2,1.0,2,0,50,9,59,0.0,0.0
Jonathan Greenard,17,0,0,0.0,0,0,41,18,59,12.0,110.0
Neville Hewitt,17,1,45,45.0,45,0,31,28,59,0.0,0.0
Jordan Battle,17,1,0,0.0,0,0,35,23,58,0.0,0.0
Jonathon Cooper,17,0,0,0.0,0,0,33,25,58,10.5,50.5
Rasul Douglas,15,0,0,0.0,0,0,43,15,58,0.0,0.0
Jonathan Jones,17,0,0,0.0,0,0,41,17,58,0.0,0.0
Marcus Jones,14,1,35,35.0,35,0,48,10,58,0.0,0.0
Kamari Lassiter,14,3,9,3.0,9,0,42,16,58,0.0,0.0
Garrett Williams,16,2,0,0.0,0,0,40,18,58,0.0,0.0
Isaiah Oliver,17,0,0,0.0,0,0,42,15,57,1.0,6.0
Zaven Collins,17,0,0,0.0,0,0,33,24,57,5.0,49.0
Troy Dye,17,0,0,0.0,0,0,34,23,57,1.5,9.5
Kamren Kinchens,17,4,123,30.75,103,1,36,21,57,0.0,0.0
Dane Belton,17,1,0,0.0,0,0,28,28,56,1.0,5.0
Carlton Davis,13,2,0,0.0,0,0,42,14,56,0.0,0.0
Stephon Gilmore,15,1,0,0.0,0,0,40,16,56,0.0,0.0
Chauncey Golston,17,1,18,18.0,18,0,30,26,56,5.5,33.5
B.J. Hill,15,0,0,0.0,0,0,25,31,56,3.0,11.0
Michael Hoecht,17,0,0,0.0,0,0,24,32,56,3.0,13.5
Nazeeh Johnson,16,0,0,0.0,0,0,33,23,56,1.0,17.0
Harrison Phillips,17,0,0,0.0,0,0,16,40,56,2.0,14.0
Keion White,17,0,0,0.0,0,0,31,25,56,5.0,24.5
Darius Muasau,15,1,1,1.0,1,0,26,29,55,0.0,0.0
Denzel Perryman,11,0,0,0.0,0,0,39,16,55,1.0,7.0
Zach Sieler,15,1,0,0.0,0,0,28,27,55,10.0,79.0
Vonn Bell,17,1,32,32.0,32,0,24,31,55,0.0,0.0
Noah Igbinoghene,17,0,0,0.0,0,0,33,22,55,0.0,0.0
Calen Bullock,17,5,96,19.2,68,0,37,17,54,0.0,0.0
YaYa Diaby,17,0,0,0.0,0,0,39,15,54,4.5,34.0
Jordan Fuller,9,0,0,0.0,0,0,28,26,54,0.0,0.0
Malik Harrison,15,0,0,0.0,0,0,22,32,54,2.0,8.0
Tykee Smith,13,2,0,0.0,0,0,38,16,54,0.0,0.0
Derek Stingley,17,5,48,9.6,31,0,37,17,54,0.0,0.0
Charvarius Ward,12,0,0,0.0,0,0,38,16,54,0.0,0.0
Gregory Rousseau,16,0,0,0.0,0,0,36,17,53,8.0,45.5
Cordale Flott,14,1,26,26.0,26,0,36,17,53,0.0,0.0
Grady Jarrett,17,0,0,0.0,0,0,30,23,53,2.5,23.0
Rayshawn Jenkins,13,0,0,0.0,0,0,34,19,53,2.0,24.0
Jaylon Johnson,17,2,11,5.5,9,0,42,11,53,0.0,0.0
Paulson Adebo,7,3,68,22.67,47,0,43,9,52,0.0,0.0
Deonte Banks,14,0,0,0.0,0,0,39,13,52,0.0,0.0
Nick Bosa,14,1,30,30.0,30,0,33,19,52,9.0,56.0
Sean Murphy-Bunting,15,3,2,0.67,2,0,30,22,52,0.0,0.0
Calais Campbell,17,0,0,0.0,0,0,35,17,52,5.0,40.0
Daniel Ekuale,16,0,0,0.0,0,0,24,28,52,1.0,5.5
Rakeem Nunez-Roches,15,0,0,0.0,0,0,14,38,52,2.0,4.0
Daryl Worley,9,1,0,0.0,0,0,28,24,52,0.0,0.0
Max Melton,17,0,0,0.0,0,0,36,15,51,0.0,0.0
Demani Richardson,14,1,3,3.0,3,0,28,23,51,0.0,0.0
Darnell Savage,13,1,16,16.0,16,0,40,11,51,0.0,0.0
T'Vondre Sweat,17,0,0,0.0,0,0,22,29,51,1.0,9.0
Cooper DeJean,16,0,0,0.0,0,0,38,13,51,0.5,7.5
Gervon Dexter,15,0,0,0.0,0,0,23,28,51,5.0,37.0
Kristian Fulton,15,1,29,29.0,29,0,39,12,51,0.0,0.0
Kendall Fuller,11,0,0,0.0,0,0,37,13,50,0.0,0.0
Alohi Gilman,11,1,18,18.0,18,0,34,16,50,1.0,0.0
Jordan Howden,17,2,3,0,27,23,50,0.0,0.0
Marist Liufau,17,0,0,0.0,0,0,30,20,50,1.5,9.0
Roger McCreary,15,0,0,0.0,0,0,43,7,50,1.0,13.0
Amik Robertson,17,0,0,0.0,0,0,40,10,50,0.0,0.0
Emmanuel Ogbah,16,1,0,0.0,0,0,27,22,49,5.0,22.0
Jonathan Owens,17,1,0,0.0,0,0,30,19,49,0.0,0.0
Darius Slay,14,0,0,0.0,0,0,39,10,49,0.0,0.0
Juan Thornhill,11,0,0,0.0,0,0,31,18,49,0.0,0.0
Denzel Ward,16,2,0,0.0,0,0,41,8,49,0.0,0.0
Evan Williams,13,1,1,1.0,1,0,31,18,49,0.0,0.0
Mike Brown,17,0,0,0.0,0,0,26,23,49,0.0,0.0
Ahmad Gardner,15,1,0,0.0,0,0,36,13,49,1.0,4.0
Luke Gifford,16,1,0,0.0,0,0,31,18,49,0.0,0.0
Nate Hobbs,11,1,35,35.0,35,0,33,16,49,0.0,0.0
Nik Bonitto,17,1,71,71.0,71,1,33,15,48,13.5,88.5
Jaylinn Hawkins,17,0,0,0.0,0,0,27,21,48,0.0,0.0
Jimmie Ward,10,2,67,33.5,65,1,32,16,48,0.0,0.0
Osa Odighizuwa,17,0,0,0.0,0,0,25,22,47,4.5,29.0
Starling Thomas,17,0,0,0.0,0,0,31,16,47,0.0,0.0
DeMarcus Walker,17,0,0,0.0,0,0,25,22,47,3.5,19.5
Troy Andersen,7,1,47,47.0,47,1,28,19,47,0.0,0.0
Percy Butler,17,0,0,0.0,0,0,29,18,47,0.0,0.0
Myles Garrett,17,0,0,0.0,0,0,40,7,47,14.0,92.0
Rashan Gary,17,0,0,0.0,0,0,26,21,47,7.5,42.0
Jadeveon Clowney,14,0,0,0.0,0,0,24,22,46,5.5,48.5
Ronald Darby,13,0,0,0.0,0,0,36,10,46,0.0,0.0
Trey Hendrickson,17,0,0,0.0,0,0,33,13,46,17.5,125.5
Danielle Hunter,17,0,0,0.0,0,0,31,15,46,12.0,93.5
John Jenkins,17,0,0,0.0,0,0,13,33,46,1.0,10.5
Marte Mapu,10,1,6,6.0,6,0,23,23,46,0.5,4.5
Raekwon McMillan,11,0,0,0.0,0,0,25,21,46,0.0,0.0
Quinyon Mitchell,16,0,0,0.0,0,0,37,9,46,0.0,0.0
Joseph Ossai,17,0,0,0.0,0,0,26,20,46,5.0,35.0
Troy Reeder,6,0,0,0.0,0,0,26,20,46,0.0,0.0
Decamerion Richardson,12,0,0,0.0,0,0,27,19,46,0.0,0.0
Elandon Roberts,17,0,0,0.0,0,0,24,22,46,1.0,9.0
Shy Tuttle,15,0,0,0.0,0,0,22,24,46,0.0,0.0
Tariq Woolen,15,3,11,3.67,7,0,32,14,46,0.0,0.0
Isaac Yiadom,17,1,11,11.0,11,0,38,8,46,0.0,0.0
David Long,13,0,0,0.0,0,0,29,16,45,0.0,0.0
David Onyemata,17,0,0,0.0,0,0,23,22,45,3.0,15.0
Jarran Reed,17,0,0,0.0,0,0,21,24,45,4.5,46.0
Patrick Surtain,16,4,132,33.0,100,1,34,11,45,0.0,0.0
Darious Williams,12,1,0,0.0,0,0,31,14,45,0.0,0.0
Joshua Hines-Allen,16,0,0,0.0,0,0,26,19,45,8.0,53.0
Beanie Bishop,17,4,46,11.5,41,0,30,15,45,0.5,3.0
Maxx Crosby,12,0,0,0.0,0,0,28,17,45,7.5,63.5
Ronnie Hickman,14,0,0,0.0,0,0,26,19,45,0.0,0.0
Alex Highsmith,11,0,0,0.0,0,0,28,17,45,6.0,40.0
Kader Kohou,15,2,2,1.0,2,0,33,12,45,0.0,0.0
Bobby Brown,17,0,0,0.0,0,0,16,28,44,0.0,0.0
Braden Fiske,17,0,0,0.0,0,0,20,24,44,8.5,89.5
Jack Gibbens,10,0,0,0.0,0,0,22,22,44,0.5,3.0
D.J. Johnson,14,0,0,0.0,0,0,19,25,44,0.5,0.0
Sebastian Joseph,17,0,0,0.0,0,0,18,26,44,2.5,32.0
Dexter Lawrence,12,0,0,0.0,0,0,23,21,44,9.0,65.0
Jalen Mills,9,1,0,0.0,0,0,17,27,44,0.0,0.0
Jer'Zhan Newton,16,0,0,0.0,0,0,19,25,44,2.0,8.0
Dee Winters,15,0,0,0.0,0,0,26,18,44,0.0,0.0
Nnamdi Madubuike,17,0,0,0.0,0,0,21,22,43,6.5,21.5
Jaylen McCollough,17,4,6,1.5,4,1,26,17,43,0.0,0.0
Micah Parsons,13,0,0,0.0,0,0,30,13,43,12.0,83.0
Malcolm Roach,17,0,0,0.0,0,0,18,25,43,2.5,14.0
Malcolm Rodriguez,10,0,0,0.0,0,0,27,16,43,2.0,7.0
Khalen Saunders,13,1,37,37.0,37,0,18,25,43,2.0,18.0
Marcus Maye,15,1,0,0.0,0,0,19,23,42,0.0,0.0
Ga'Quincy McKinstry,15,0,0,0.0,0,0,32,10,42,0.0,0.0
Daron Payne,17,0,0,0.0,0,0,22,20,42,4.0,36.5
Nolan Smith,16,0,0,0.0,0,0,21,21,42,6.5,42.0
Dante Stills,16,0,0,0.0,0,0,20,22,42,4.5,31.5
Tuli Tuipulotu,17,0,0,0.0,0,0,26,16,42,8.5,20.5
Vita Vea,16,0,0,0.0,0,0,27,15,42,7.0,47.0
Jalen Carter,16,0,0,0.0,0,0,25,17,42,4.5,31.0
Quandre Diggs,8,0,0,0.0,0,0,35,7,42,0.0,0.0
Trevon Diggs,11,2,1,0.5,1,0,35,7,42,0.0,0.0
Leonard Floyd,17,0,0,0.0,0,0,25,17,42,8.5,40.0
D.J. Jones,17,0,0,0.0,0,0,21,21,42,1.0,3.5
Travis Jones,17,0,0,0.0,0,0,22,20,42,1.0,11.0
Arden Key,16,0,0,0.0,0,0,24,18,42,6.5,38.0
DaRon Bland,7,0,0,0.0,0,0,29,12,41,0.0,0.0
Jonathan Bullard,17,0,0,0.0,0,0,21,20,41,1.0,4.0
Oren Burks,17,0,0,0.0,0,0,20,21,41,0.0,0.0
Mike Danna,13,0,0,0.0,0,0,20,21,41,3.5,31.0
Shaquill Griffin,17,2,28,14.0,28,0,33,8,41,0.0,0.0
Sam Hubbard,14,1,0,0.0,0,0,25,16,41,2.0,6.0
Matt Judon,17,1,27,27.0,27,1,25,16,41,5.5,43.0
Larry Ogunjobi,15,0,0,0.0,0,0,16,25,41,1.5,11.0
Kwity Paye,15,0,0,0.0,0,0,29,12,41,8.0,46.0
LaBryan Ray,16,0,0,0.0,0,0,15,26,41,1.0,5.0
Mazi Smith,17,0,0,0.0,0,0,22,19,41,1.0,4.0
Eric Stokes,17,0,0,0.0,0,0,29,12,41,0.0,0.0
Josh Sweat,16,0,0,0.0,0,0,27,14,41,8.0,54.0
Kyle Van Noy,16,0,0,0.0,0,0,25,16,41,12.5,83.5
Boye Mafe,15,0,0,0.0,0,0,25,15,40,6.0,59.0
Anthony Nelson,17,0,0,0.0,0,0,25,15,40,4.0,25.0
Jabrill Peppers,6,1,0,0.0,0,0,20,20,40,0.0,0.0
Baylon Spector,11,0,0,0.0,0,0,22,18,40,1.5,1.0
Grant Stuard,17,0,0,0.0,0,0,25,15,40,0.0,0.0
Darrell Baker,17,0,0,0.0,0,0,32,8,40,0.0,0.0
Cole Bishop,16,0,0,0.0,0,0,25,15,40,0.0,0.0
Jaquan Brisker,5,1,0,0.0,0,0,23,17,40,1.0,9.0
Decobie Durant,15,1,0,0.0,0,0,28,12,40,1.0,11.0
Brandin Echols,16,2,0,0.0,0,0,29,11,40,0.0,0.0
John Franklin-Myers,17,0,0,0.0,0,0,18,22,40,7.0,48.5
Elijah Hicks,12,0,0,0.0,0,0,24,16,40,0.0,0.0
Jarrian Jones,17,1,0,0.0,0,0,30,10,40,2.0,9.0
Javon Kinlaw,17,0,0,0.0,0,0,27,13,40,4.5,41.5
Dorance Armstrong,16,0,0,0.0,0,0,20,19,39,5.0,28.5
Kingsley Enagbare,17,0,0,0.0,0,0,18,21,39,4.5,36.5
A.J. Epenesa,17,0,0,0.0,0,0,23,16,39,6.0,46.0
Poona Ford,17,1,3,3.0,3,0,24,15,39,3.0,19.0
Dante Fowler Jr.,17,1,67,67.0,67,1,25,14,39,10.5,70.0
Patrick Jones,15,0,0,0.0,0,0,19,20,39,7.0,47.0
Khalil Mack,16,0,0,0.0,0,0,20,19,39,6.0,40.0
Rodney McLeod,17,0,0,0.0,0,0,28,11,39,0.0,0.0
Jayson Oweh,17,0,0,0.0,0,0,25,14,39,10.0,74.0
Chau Smith-Wade,14,1,3,3.0,3,0,24,15,39,0.0,0.0
Charles Snowden,16,0,0,0.0,0,0,18,21,39,1.5,13.5
Arnold Ebiketie,17,0,0,0.0,0,0,26,12,38,6.0,15.0
Jonah Elliss,17,0,0,0.0,0,0,24,14,38,5.0,27.5
Talanoa Hufanga,7,0,0,0.0,0,0,20,18,38,0.0,0.0
Donte Jackson,15,5,88,17.6,49,0,28,10,38,0.0,0.0
Jeremiah Ledbetter,15,0,0,0.0,0,0,20,18,38,2.0,15.0
Will Anderson,14,0,0,0.0,0,0,27,10,37,11.0,83.5
