Player Name,Games Played,Interceptions,Interception Yards,Average Ints per Game,Long,Touchdowns,Sacks,Sack Loss Yards Caused
Donnie Abraham,16,5,27,5.4,21,0,0.0,0.0
Sam Adams,16,0,0,0.0,0,0,5.5,56.5
Vashone Adams,16,1,16,16.0,16,0,0.0,0.0
Ray Agnew,13,1,34,34.0,34,1,0.5,5.0
Chidi Ahanotu,13,0,0,0.0,0,0,5.5,29.0
Trev Alberts,9,1,19,19.0,19,0,0.0,0.0
Brent Alexander,16,2,3,1.5,3,0,0.0,0.0
Derrick Alexander,12,0,0,0.0,0,0,3.5,19.0
Elijah Alexander,14,0,0,0.0,0,0,1.0,6.0
Eric Allen,16,1,33,33.0,33,0,0.0,0.0
Ashley Ambrose,16,8,63,7.88,31,1,0.0,0.0
Lester Archambeau,15,0,0,0.0,0,0,2.0,8.0
Jessie Armstead,16,2,23,11.5,23,0,3.0,14.0
Trace Armstrong,16,0,0,0.0,0,0,12.0,82.0
Steve Atwater,16,3,11,3.67,11,0,0.0,0.0
Carlton Bailey,16,0,0,0.0,0,0,2.5,12.5
Robert Bailey,14,0,0,0.0,0,0,1.0,0.0
Jerry Ball,16,1,66,66.0,66,1,3.0,22.0
Michael Bankston,16,0,0,0.0,0,0,0.5,5.5
Roy Barker,16,0,0,0.0,0,0,12.5,74.0
Harlon Barnett,16,0,0,0.0,0,0,1.0,4.0
Micheal Barrow,16,0,0,0.0,0,0,6.0,38.0
Martin Bayless,16,0,0,0.0,0,0,1.0,8.0
Willie Beamon,5,1,20,20.0,20,0,0.0,0.0
Aaron Beasley,9,1,0,0.0,0,0,1.0,9.0
Jay Bellamy,16,3,18,6.0,16,0,0.0,0.0
Myron Bell,16,0,0,0.0,0,0,2.0,20.0
Jason Belser,16,4,81,20.25,44,2,1.0,7.0
Cornelius Bennett,13,1,3,3.0,3,0,3.0,24.0
Tony Bennett,14,0,0,0.0,0,0,6.0,26.0
Duane Bickett,16,0,0,0.0,0,0,2.0,13.0
Blaine Bishop,15,1,6,6.0,6,0,0.0,0.0
Robert Blackmon,16,3,48,16.0,38,0,1.0,10.0
Bennie Blades,15,2,112,56.0,98,1,0.0,0.0
Shane Bonham,15,0,0,0.0,0,0,2.0,15.0
Vaughn Booker,14,0,0,0.0,0,0,1.0,0.0
Marc Boutte,10,1,0,0.0,0,0,0.0,0.0
Joe Bowden,16,0,0,0.0,0,0,3.0,35.0
Tim Bowens,16,0,0,0.0,0,0,3.0,16.0
Tony Brackens,16,1,27,27.0,27,0,7.0,43.0
Ronnie Bradford,15,1,0,0.0,0,0,0.0,0.0
Donny Brady,16,0,0,0.0,0,0,0.5,4.5
Jeff Brady,16,3,20,6.67,8,0,1.5,12.5
David Brandon,16,0,0,0.0,0,0,1.0,1.0
Chad Bratzke,16,0,0,0.0,0,0,5.0,39.0
Tyrone Braxton,16,9,128,14.22,69,1,0.0,0.0
Matt Brock,16,0,0,0.0,0,0,2.0,10.0
Derrick Brooks,16,1,6,6.0,6,0,0.0,0.0
Willie Broughton,14,0,0,0.0,0,0,2.0,16.0
Chad Brown,14,2,20,10.0,16,0,13.0,102.5
Dennis Brown,15,0,0,0.0,0,0,2.0,11.0
Gilbert Brown,16,0,0,0.0,0,0,1.0,4.0
J.B. Brown,14,1,29,29.0,29,0,0.0,0.0
John Browning,13,0,0,0.0,0,0,2.0,4.0
Larry Brown,8,1,4,4.0,4,0,0.0,0.0
Aundray Bruce,16,0,0,0.0,0,0,4.0,16.0
Tedy Bruschi,16,0,0,0.0,0,0,4.0,26.0
Junior Bryant,16,0,0,0.0,0,0,0.5,1.5
Ray Buchanan,13,2,32,16.0,32,0,0.5,6.0
Terrell Buckley,16,6,164,27.33,91,1,0.0,0.0
Brentson Buckner,15,0,0,0.0,0,0,3.0,22.0
Rob Burnett,6,0,0,0.0,0,0,3.0,17.0
Jeff Burris,15,1,28,28.0,28,0,0.0,0.0
James Burton,16,1,11,11.0,11,0,0.0,0.0
Shane Burton,16,0,0,0.0,0,0,3.0,13.0
Devin Bush,16,1,2,2.0,2,0,0.0,0.0
Lewis Bush,16,0,0,0.0,0,0,1.0,5.0
LeRoy Butler,16,5,149,29.8,90,1,6.5,41.5
Joe Cain,16,0,0,0.0,0,0,1.0,6.0
Mike Caldwell,9,1,45,45.0,45,1,4.5,35.5
Jesse Campbell,16,2,14,7.0,14,0,0.0,0.0
Darren Carrington,14,1,21,21.0,21,0,0.0,0.0
Mark Carrier,13,2,0,0.0,0,0,0.0,0.0
Dale Carter,14,3,17,5.67,17,0,0.0,0.0
Kevin Carter,16,0,0,0.0,0,0,9.5,71.5
Marty Carter,16,3,34,11.33,29,0,0.0,0.0
Tom Carter,16,5,24,4.8,24,0,0.0,0.0
Shante Carver,10,0,0,0.0,0,0,3.0,19.0
Chad Cascadden,16,0,0,0.0,0,0,3.0,24.0
Mike Chalenski,15,0,0,0.0,0,0,0.5,3.0
Ray Childress,3,0,0,0.0,0,0,1.0,3.0
Vinnie Clark,4,1,15,15.0,15,0,0.0,0.0
Willie Clark,16,2,83,41.5,83,1,0.0,0.0
Shannon Clavelle,8,0,0,0.0,0,0,0.5,2.5
Willie Clay,16,4,50,12.5,35,0,0.0,0.0
Marco Coleman,16,0,0,0.0,0,0,4.0,41.0
Marcus Coleman,13,1,23,23.0,23,0,0.0,0.0
Mark Collins,16,6,45,7.5,23,0,1.0,2.0
Todd Collins,16,1,7,7.0,7,0,0.0,0.0
Ferric Collons,15,0,0,0.0,0,0,0.5,3.5
Anthony Cook,12,0,0,0.0,0,0,7.5,37.0
Toi Cook,15,3,28,9.33,22,0,4.0,30.0
John Copeland,13,0,0,0.0,0,0,3.0,18.5
Chad Cota,16,5,63,12.6,35,0,1.0,7.0
Bryan Cox,9,0,0,0.0,0,0,3.0,16.0
Ray Crockett,15,2,34,17.0,34,0,4.0,29.0
Mike Croel,16,1,16,16.0,16,0,3.0,11.0
Brad Culpepper,13,0,0,0.0,0,0,1.5,15.0
Eric Curry,12,0,0,0.0,0,0,2.0,6.0
Eugene Daniel,16,3,35,11.67,35,1,0.0,0.0
Phillip Daniels,15,0,0,0.0,0,0,2.0,14.0
Don Davey,16,0,0,0.0,0,0,0.5,2.0
Anthony Davis,16,2,37,18.5,30,0,2.5,13.5
Eric Davis,16,5,57,11.4,36,0,0.0,0.0
Reuben Davis,15,0,0,0.0,0,0,3.0,16.0
Travis Davis,16,2,0,0.0,0,0,0.5,3.5
Brian Dawkins,14,3,41,13.67,30,0,1.0,10.0
Richard Dent,16,0,0,0.0,0,0,6.5,42.0
Charles Dimry,16,2,1,0.5,1,0,0.0,0.0
Cris Dishman,16,1,7,7.0,7,0,0.0,0.0
Gerald Dixon,16,1,10,10.0,10,0,0.0,0.0
Dedrick Dodge,16,3,27,9.0,26,0,0.0,0.0
Chris Doleman,16,2,1,0.5,1,0,11.0,81.5
Torin Dorn,9,1,40,40.0,40,0,0.0,0.0
Santana Dotson,16,0,0,0.0,0,0,5.5,30.5
Hugh Douglas,10,0,0,0.0,0,0,8.0,55.0
Maurice Douglass,15,1,32,32.0,32,1,0.0,0.0
Corey Dowden,9,1,5,5.0,5,0,0.0,0.0
Tyronne Drakeford,16,1,11,11.0,11,0,2.0,10.0
Chad Eaton,4,0,0,0.0,0,0,1.0,4.0
Antonio Edwards,12,0,0,0.0,0,0,2.0,9.0
Brad Edwards,16,2,15,7.5,15,0,0.0,0.0
Dixon Edwards,14,1,18,18.0,18,0,3.5,16.5
Donnie Edwards,15,1,22,22.0,22,0,0.0,0.0
Vernon Edwards,5,0,0,0.0,0,0,1.0,4.0
Luther Elliss,14,0,0,0.0,0,0,6.5,49.5
Percy Ellsworth,14,3,62,20.67,33,0,0.0,0.0
Carlos Emmons,15,0,0,0.0,0,0,2.5,12.0
Steve Emtman,13,0,0,0.0,0,0,2.0,15.0
Doug Evans,16,5,102,20.4,63,1,3.0,25.0
Ray Farmer,16,1,0,0.0,0,0,1.0,17.0
D'Marco Farr,16,1,5,5.0,5,0,4.5,17.0
Mark Fields,16,0,0,0.0,0,0,2.0,7.0
