Player Name,Games Played,Interceptions,Interception Yards,Average Ints per Game,Long,Touchdowns,Sacks,Sack Loss Yards Caused
Ken Geddes,14,1,4,4.0,4,0,--,--
Willie Germany,14,2,15,7.5,15,0,--,--
Carl Gersbach,10,1,4,4.0,4,0,--,--
Don Goode,13,1,37,37.0,37,0,--,--
Randy Gradishar,14,3,77,25.67,44,1,--,--
Dave Graf,14,1,19,19.0,19,0,--,--
Tom Graham,14,2,5,2.5,4,0,--,--
Johnnie Gray,14,1,7,7.0,7,0,--,--
Tony Greene,14,6,81,13.5,37,0,--,--
Van Green,14,1,0,0.0,0,0,--,--
Bill Gregory,14,1,3,3.0,3,0,--,--
Jimmy Gunn,4,1,5,5.0,5,0,--,--
Charlie Hall,14,2,28,14.0,19,0,--,--
Jack Ham,14,1,2,2.0,2,0,--,--
Chris Hanburger,14,3,81,27.0,37,0,--,--
Larry Hand,14,1,38,38.0,38,0,--,--
Don Hansen,14,1,1,1.0,1,0,--,--
Cliff Harris,14,3,58,19.33,27,1,--,--
Dwight Harrison,13,8,99,12.38,40,0,--,--
Tom Hayes,14,4,16,4.0,7,0,--,--
Ted Hendricks,14,2,40,20.0,33,0,--,--
Wally Hilgenberg,14,1,0,0.0,0,0,--,--
Jim Hill,11,1,56,56.0,56,1,--,--
Ken Houston,14,4,33,8.25,19,0,--,--
Bob Howard,14,3,52,17.33,44,1,--,--
Delles Howell,10,2,19,9.5,10,0,--,--
Randy Hughes,14,2,33,16.5,33,1,--,--
Gerald Irons,14,1,9,9.0,9,0,--,--
Bernard Jackson,14,5,97,19.4,34,0,--,--
Ernie Jackson,13,2,48,24.0,46,0,--,--
Monte Jackson,14,2,13,6.5,10,0,--,--
Tom Jackson,14,2,0,0.0,0,0,--,--
Dick Jauron,10,4,39,9.75,38,0,--,--
Curtis Johnson,14,4,41,10.25,17,0,--,--
Dennis Johnson,14,1,57,57.0,57,0,--,--
Jimmy Johnson,14,2,0,0.0,0,0,--,--
Levi Johnson,14,3,71,23.67,45,0,--,--
Monte Johnson,14,1,57,57.0,57,0,--,--
Calvin Jones,8,1,0,0.0,0,0,--,--
Too Tall Jones,14,1,2,2.0,2,0,--,--
Ed Jones,12,3,13,4.33,13,0,--,--
Lee Roy Jordan,14,6,80,13.33,38,0,--,--
Brian Kelley,14,3,30,10.0,23,0,--,--
Steve Kiner,14,2,7,3.5,7,0,--,--
Rick Kingrea,14,1,14,14.0,14,0,--,--
Mike Kolen,9,1,14,14.0,14,0,--,--
Merv Krakau,14,1,2,2.0,2,0,--,--
Paul Krause,14,10,201,20.1,81,0,--,--
Bruce Laird,14,3,46,15.33,28,0,--,--
Jack Lambert,14,2,35,17.5,24,0,--,--
Willie Lanier,14,5,105,21.0,61,0,--,--
Jim Laslavic,14,2,12,6.0,10,0,--,--
Joe Lavender,13,3,59,19.67,36,1,--,--
Rolland Lawrence,14,9,163,18.11,87,1,--,--
Jim LeClair,14,3,25,8.33,21,0,--,--
Bivian Lee,11,2,22,11.0,19,0,--,--
Frank LeMaster,14,4,133,33.25,89,1,--,--
Virgil Livers,14,2,40,20.0,40,1,--,--
Carl Lockhart,12,1,0,0.0,0,0,--,--
Randy Logan,14,1,4,4.0,4,0,--,--
Tom MacLeod,14,1,50,50.0,50,0,--,--
Drew Mahalic,13,1,3,3.0,3,0,--,--
Jim Marsalis,10,1,1,1.0,1,0,--,--
Bob Matheson,14,3,32,10.67,22,0,--,--
Al Matthews,14,2,42,21.0,40,0,--,--
Ray May,8,1,0,0.0,0,0,--,--
Ralph McGill,9,1,27,27.0,27,0,--,--
Eddie McMillan,14,3,64,21.33,31,0,--,--
Fred McNeill,14,1,0,0.0,0,0,--,--
Rick Middleton,14,1,0,0.0,0,0,--,--
Zeke Moore,14,5,137,27.4,74,0,--,--
Lloyd Mumphord,14,4,58,14.5,28,0,--,--
Nelson Munsey,14,3,36,12.0,30,1,--,--
Tom Myers,9,5,83,16.6,29,0,--,--
Paul Naumoff,14,2,11,5.5,9,0,--,--
Steve Nelson,14,2,8,4.0,4,0,--,--
Frank Nunley,14,1,6,6.0,6,0,--,--
Ray Oldham,14,2,23,11.5,13,0,--,--
Jim O'Malley,14,1,38,38.0,38,0,--,--
John Outlaw,14,5,23,4.6,23,0,--,--
Brig Owens,14,1,25,25.0,25,0,--,--
Burgess Owens,11,3,3,1.0,3,0,--,--
Artimus Parker,14,4,15,3.75,11,0,--,--
Lemar Parrish,11,1,26,26.0,26,0,--,--
Cal Peterson,14,1,19,19.0,19,0,--,--
Tony Peters,14,1,0,0.0,0,0,--,--
Charlie Phillips,14,6,45,7.5,23,0,--,--
Mel Phillips,9,1,3,3.0,3,0,--,--
John Pitts,6,1,0,0.0,0,0,--,--
Doug Plank,14,2,50,25.0,29,0,--,--
Clyde Powers,14,3,0,0.0,0,0,--,--
Bob Prout,7,1,10,10.0,10,0,--,--
Kerry Reardon,8,3,40,13.33,28,0,--,--
Ken Reaves,14,3,7,2.33,9,0,--,--
Kevin Reilly,4,1,54,54.0,54,0,--,--
Mel Renfro,11,4,70,17.5,22,0,--,--
Jack Reynolds,14,1,15,15.0,15,0,--,--
Earnest Rhone,14,2,2,1.0,2,0,--,--
Floyd Rice,14,1,0,0.0,0,0,--,--
Ken Riley,14,6,76,12.67,30,1,--,--
Isiah Robertson,14,4,118,29.5,76,1,--,--
John Rowser,13,1,2,2.0,2,0,--,--
Council Rudolph,13,1,18,18.0,18,0,--,--
Bryant Salter,14,1,17,17.0,17,0,--,--
Deac Sanders,14,1,18,18.0,18,0,--,--
Terry Schmidt,13,1,37,37.0,37,0,--,--
Clarence Scott,14,2,4,2.0,4,0,--,--
Jake Scott,14,6,60,10.0,38,0,--,--
Mike Sensibaugh,14,5,123,24.6,38,0,--,--
Donnie Shell,14,1,29,29.0,29,0,--,--
Jeff Siemon,14,3,24,8.0,14,0,--,--
Bill Simpson,14,6,90,15.0,29,0,--,--
John Skorupan,14,1,0,0.0,0,0,--,--
Perry Smith,14,6,97,16.17,61,0,--,--
Rich Sowells,14,1,0,0.0,0,0,--,--
Mo Spencer,14,0,11,0.0,11,0,--,--
Larry Stallings,13,1,0,--,--
Jim Stienke,14,2,41,20.5,27,0,--,--
Bob Swenson,14,1,4,4.0,4,0,--,--
Jack Tatum,13,4,67,16.75,28,0,--,--
Bruce Taylor,12,3,29,9.67,15,0,--,--
Earlie Thomas,10,2,66,33.0,36,0,--,--
Emmitt Thomas,14,6,119,19.83,36,0,--,--
Ike Thomas,5,2,74,37.0,58,0,--,--
J.T. Thomas,14,3,44,14.67,33,0,--,--
Skip Thomas,14,6,86,14.33,48,0,--,--
Billy Thompson,14,2,97,48.5,49,0,--,--
Norm Thompson,14,7,141,20.14,61,1,--,--
Art Thoms,13,1,0,0.0,0,0,--,--
Tom Toner,14,1,0,0.0,0,0,--,--
Pat Toomay,14,1,44,44.0,44,1,--,--
Steve Towle,14,1,16,16.0,16,0,--,--
Godwin Turk,14,2,20,10.0,12,0,--,--
Skip Vanderbundt,14,2,36,18.0,21,0,--,--
Brad Van Pelt,14,3,8,2.67,5,0,--,--
Phil Villapiano,14,2,32,16.0,19,0,--,--
Mike Wagner,12,4,122,30.5,65,0,--,--
Jackie Wallace,14,4,126,31.5,42,2,--,--
Mark Washington,14,4,26,6.5,23,0,--,--
Ted Washington,14,3,30,10.0,23,0,--,--
Charlie Waters,14,3,55,18.33,35,1,--,--
Charlie Weaver,12,1,31,31.0,31,0,--,--
George Webster,10,1,0,0.0,0,0,--,--
Mike Weger,13,1,23,23.0,23,0,--,--
Roger Wehrli,14,6,31,5.17,31,0,--,--
Greg Westbrooks,14,1,21,21.0,21,0,--,--
Stan White,14,8,135,16.88,32,1,--,--
C.L. Whittington,14,1,5,5.0,5,0,--,--
Mike Williams,14,4,67,16.75,40,0,--,--
Sam Williams,11,1,0,0.0,0,0,--,--
Phillip Wise,5,2,17,8.5,14,0,--,--
Roscoe Word,14,1,0,0.0,0,0,--,--
Louis Wright,11,2,9,4.5,9,0,--,--
