Player Name,Games Played,Interceptions,Interception Yards,Average Ints per Game,Long,Touchdowns,Solo Tackles,Tackle Assists,Total Tackles,Sacks,Sack Loss Yards Caused
James Butler,13,3,17,5.67,17,0,58,11,69,0.0,0.0
Bryant McFadden,16,0,0,0.0,0,0,64,5,69,0.0,0.0
Scott Shanle,14,2,16,8.0,13,0,57,12,69,0.0,0.0
Kamerion Wimbley,15,0,0,0.0,0,0,48,21,69,6.5,54.0
Glover Quin,15,0,0,0.0,0,0,56,12,68,0.0,0.0
Thomas DeCoud,16,3,25,8.33,15,0,57,11,68,2.0,18.0
Keith Ellison,8,0,0,0.0,0,0,40,28,68,0.0,0.0
Chris Johnson,15,3,20,6.67,20,0,59,9,68,0.0,0.0
Manny Lawson,16,0,0,0.0,0,0,51,17,68,6.5,38.0
Reggie Corner,16,1,0,0.0,0,0,52,15,67,0.0,0.0
Brandon Siler,16,1,5,5.0,5,0,52,15,67,2.0,19.0
Anthony Spencer,16,1,0,0,50,17,67,6.0,55.5
Jerraud Powers,12,1,1,1.0,1,0,57,9,66,0.0,0.0
Gerald Sensabaugh,15,1,0,0.0,0,0,47,19,66,0.0,0.0
Kyle Williams,14,0,0,0.0,0,0,41,25,66,4.0,21.0
Ronald Bartell,15,0,0,0.0,0,0,61,5,66,0.0,0.0
Zack Bowman,16,6,67,11.17,39,0,59,7,66,0.0,0.0
Kevin Burnett,11,0,0,0.0,0,0,49,17,66,2.5,16.5
Brent Grimes,16,6,17,2.83,11,0,62,4,66,0.0,0.0
James Anderson,16,0,0,0.0,0,0,47,18,65,1.0,8.0
Craig Dahl,14,0,0,0.0,0,0,57,8,65,2.0,15.0
Brandon Flowers,15,5,38,7.6,33,0,58,7,65,0.0,0.0
Dunta Robinson,16,0,0,0.0,0,0,55,10,65,0.0,0.0
Eric Wright,16,4,74,18.5,47,0,57,8,65,0.0,0.0
Aaron Rouse,16,0,0,0.0,0,0,48,16,64,1.0,6.0
Aqib Talib,15,5,99,19.8,32,0,56,8,64,0.0,0.0
Marques Douglas,16,0,0,0.0,0,0,36,28,64,1.5,9.5
Mario Haggan,16,0,0,0.0,0,0,52,12,64,1.0,10.0
Cortland Finnegan,13,5,194,38.8,80,1,56,7,63,0.0,0.0
Kelly Gregg,16,0,0,0.0,0,0,46,17,63,3.0,3.0
Tamba Hali,16,0,0,0.0,0,0,48,15,63,8.5,45.5
Gerald Hayes,14,0,0,0.0,0,0,50,13,63,0.0,0.0
Rey Maualuga,15,0,0,0.0,0,0,39,24,63,1.0,8.0
Kerry Rhodes,16,3,17,5.67,11,0,55,8,63,0.0,0.0
Robaire Smith,15,0,0,0.0,0,0,43,19,62,1.5,7.5
Ike Taylor,16,1,20,20.0,20,0,53,9,62,1.0,8.0
Jason Trusnik,16,0,0,0.0,0,0,49,13,62,2.5,13.0
LaMarr Woodley,16,0,0,0.0,0,0,51,11,62,13.5,83.5
Brandon Carr,16,1,31,31.0,31,0,56,6,62,0.0,0.0
Andre Carter,16,0,0,0.0,0,0,48,14,62,11.0,62.5
Zac Diles,16,0,0,0.0,0,0,45,17,62,0.0,0.0
Sean Jones,15,2,37,18.5,37,0,45,17,62,1.0,4.0
Chris Kelsay,16,0,0,0.0,0,0,41,21,62,5.0,30.0
Tyrone Carter,16,2,53,26.5,48,1,49,12,61,1.0,1.0
Aaron Curry,14,0,0,0.0,0,0,54,7,61,2.0,3.0
Thomas Davis,7,2,24,12.0,24,0,48,13,61,1.5,15.0
Mathias Kiwanuka,16,0,0,0.0,0,0,46,15,61,3.0,14.0
Philip Wheeler,16,0,0,0.0,0,0,42,19,61,1.0,0.0
David Thornton,11,0,0,0.0,0,0,46,14,60,1.0,16.0
Chase Blackburn,16,1,24,24.0,24,0,37,23,60,0.5,5.5
Drayton Florence,14,1,7,7.0,7,0,49,11,60,0.0,0.0
Chris Harris,13,3,3,1.0,3,0,48,12,60,0.0,0.0
Renaldo Hill,15,2,18,9.0,18,0,44,15,59,2.0,8.0
Michael Huff,16,3,15,5.0,10,0,54,5,59,0.5,3.5
D'Qwell Jackson,6,0,0,0.0,0,0,46,13,59,0.0,0.0
Michael Johnson,15,1,0,0.0,0,0,46,13,59,1.0,6.0
Shaun Phillips,16,0,0,0.0,0,0,47,12,59,7.0,45.0
Terrell Suggs,13,0,0,0.0,0,0,44,15,59,4.5,33.0
Justin Tuck,16,0,0,0.0,0,0,45,14,59,6.0,28.5
Tracy Porter,12,4,72,18.0,54,1,49,9,58,0.0,0.0
Eric Barton,8,0,0,0.0,0,0,36,22,58,0.0,0.0
Scott Fujita,11,0,0,0.0,0,0,43,15,58,1.0,10.0
Chris Gamble,16,4,55,13.75,41,0,50,8,58,0.0,0.0
DeAngelo Hall,13,4,114,28.5,44,0,46,12,58,0.0,0.0
Quentin Jammer,16,3,25,8.33,21,0,47,11,58,0.0,0.0
Brandon Johnson,16,0,0,0.0,0,0,40,18,58,1.5,11.5
Derrick Harvey,16,0,0,0.0,0,0,44,13,57,2.0,8.0
Tim Jennings,15,2,13,6.5,13,0,44,13,57,0.0,0.0
Tyrell Johnson,15,1,0,0.0,0,0,48,9,57,0.0,0.0
Terence Newman,16,3,36,12.0,27,1,52,5,57,0.0,0.0
Demarcus Ware,16,0,0,0.0,0,0,45,12,57,11.0,51.0
Donte Whitner,10,2,104,52.0,76,1,42,15,57,0.0,0.0
Aaron Schobel,16,1,26,26.0,26,1,34,22,56,10.0,67.0
Randy Starks,16,0,0,0.0,0,0,42,14,56,7.0,36.5
Marcus Stroud,15,0,0,0.0,0,0,38,18,56,2.0,7.0
Tramon Williams,16,4,94,23.5,67,0,47,9,56,1.0,8.0
Leigh Bodden,15,5,60,12.0,53,1,48,8,56,0.0,0.0
Trent Cole,16,0,0,0.0,0,0,48,8,56,12.5,116.5
Gerald Alexander,15,2,23,11.5,22,0,45,10,55,0.0,0.0
Tully Banta-Cain,16,0,0,0.0,0,0,35,20,55,10.0,69.5
Tim Dobbins,14,1,13,13.0,13,0,39,16,55,1.0,7.0
Malcolm Jenkins,14,1,14,14.0,14,0,49,6,55,0.0,0.0
Tommy Kelly,16,0,0,0.0,0,0,37,18,55,1.0,8.0
Brandon McDonald,16,1,39,39.0,39,0,49,6,55,1.0,1.0
Calvin Pace,12,0,0,0.0,0,0,45,10,55,8.0,54.0
Mike Patterson,16,0,0,0.0,0,0,42,13,55,1.5,9.0
Antonio Pierce,9,0,0,0.0,0,0,40,15,55,1.0,9.0
Justin Smith,16,0,0,0.0,0,0,41,14,55,6.0,65.0
Antoine Winfield,10,1,0,0.0,0,0,53,2,55,1.0,6.0
Darrelle Revis,16,6,121,20.17,67,1,47,7,54,0.0,0.0
Glenn Dorsey,15,0,0,0.0,0,0,41,13,54,1.0,1.0
Nathan Jones,16,2,0,0.0,0,0,45,9,54,1.0,8.0
Brett Keisel,15,0,0,0.0,0,0,36,18,54,3.0,21.0
Al Afalava,13,0,0,0.0,0,0,43,10,53,2.0,23.0
Danny Clark,16,0,0,0.0,0,0,34,19,53,2.0,18.0
Nick Collins,16,6,110,18.33,31,0,44,9,53,1.0,1.0
Shaun Ellis,15,0,0,0.0,0,0,35,18,53,6.5,42.5
Domonique Foxworth,16,4,34,8.5,19,0,48,5,53,0.0,0.0
Mark Roman,16,1,27,27.0,27,0,46,7,53,1.0,9.0
Shawntae Spencer,16,2,2,1.0,2,0,49,4,53,0.0,0.0
Bryan Thomas,16,0,0,0.0,0,0,41,12,53,2.0,14.0
Marvin White,13,0,0,0.0,0,0,41,12,53,0.0,0.0
Daniel Muir,16,0,0,0.0,0,0,43,9,52,0.5,5.0
Mike Vrabel,14,0,0,0.0,0,0,43,9,52,2.0,11.0
Channing Crowder,13,1,2,2.0,2,0,44,8,52,1.0,3.0
Vontae Davis,16,4,64,16.0,26,1,48,4,52,0.0,0.0
Kevin Ellison,13,0,0,0.0,0,0,43,9,52,1.0,10.0
Ken Hamlin,12,0,0,0.0,0,0,40,12,52,0.0,0.0
Clint Ingram,13,0,0,0.0,0,0,42,10,52,1.0,7.0
Jared Allen,16,1,0,0,43,8,51,14.5,97.5
Sheldon Brown,16,5,152,30.4,83,1,43,8,51,0.0,0.0
Chris Crocker,13,2,38,19.0,20,0,40,11,51,0.0,0.0
Darnell Dockett,16,1,3,3.0,3,0,42,9,51,7.0,54.0
Ray Edwards,16,0,0,0.0,0,0,43,8,51,8.5,53.0
William Hayes,16,0,0,0.0,0,0,31,20,51,4.0,41.5
Clay Matthews,16,0,0,0.0,0,0,37,14,51,10.0,63.0
Orlando Scandrick,16,1,0,0.0,0,0,48,3,51,1.0,10.0
Corey Webster,13,1,0,0.0,0,0,44,7,51,0.0,0.0
Brian Orakpo,16,0,0,0.0,0,0,37,13,50,11.0,83.5
Brodney Pool,11,4,33,8.25,32,0,39,11,50,1.0,6.0
Ed Reed,12,3,111,37.0,52,1,42,8,50,0.0,0.0
Dominique Rodgers-Cromartie,16,6,77,12.83,49,1,48,2,50,0.0,0.0
Kelvin Hayden,9,1,6,6.0,6,0,42,8,50,0.0,0.0
Jarret Johnson,16,2,8,4.0,8,0,36,14,50,6.0,45.0
Kroy Biermann,16,0,0,0.0,0,0,38,11,49,5.0,25.0
Atari Bigby,13,4,14,3.5,14,0,37,12,49,0.0,0.0
Elvis Dumervil,16,0,0,0.0,0,0,42,7,49,17.0,88.5
Mike Jenkins,16,5,0,0.0,0,0,45,4,49,0.0,0.0
Brandon Mebane,15,0,0,0.0,0,0,41,8,49,1.5,9.5
Paul Oliver,16,1,34,34.0,34,0,38,11,49,1.0,8.0
Ernie Sims,11,0,0,0.0,0,0,32,17,49,0.0,0.0
Will Smith,16,1,0,0.0,0,0,37,12,49,13.0,68.5
Darryl Tapp,16,0,0,0.0,0,0,40,9,49,2.5,19.5
Marcus Trufant,10,2,4,2.0,4,0,43,6,49,0.0,0.0
Terrence McGee,11,1,3,3.0,3,0,40,8,48,0.0,0.0
James Sanders,14,0,0,0.0,0,0,32,16,48,0.0,0.0
Eric Smith,16,1,0,0.0,0,0,38,10,48,0.0,0.0
Jovan Belcher,16,0,0,0.0,0,0,46,2,48,0.0,0.0
Alex Brown,16,0,0,0.0,0,0,36,12,48,6.0,49.0
Colin Cole,16,0,0,0.0,0,0,29,19,48,0.0,0.0
Jonathan Babineaux,16,0,0,0.0,0,0,37,10,47,6.0,35.5
Calais Campbell,16,0,0,0.0,0,0,36,11,47,7.0,50.5
Dwan Edwards,16,0,0,0.0,0,0,35,12,47,1.0,2.0
Tavares Gooden,12,0,0,0.0,0,0,39,8,47,0.0,0.0
Joselio Hanson,12,2,8,4.0,6,0,36,11,47,0.5,2.5
Chris Houston,12,1,4,4.0,4,0,39,8,47,0.0,0.0
Gerald McRath,16,1,1,1.0,1,0,32,15,47,0.0,0.0
Chike Okeafor,13,0,0,0.0,0,0,35,12,47,4.5,32.5
Richard Seymour,16,0,0,0.0,0,0,30,17,47,4.0,20.0
Ben Leber,16,0,0,0.0,0,0,38,8,46,2.5,19.0
Jon McGraw,14,1,27,27.0,27,0,42,4,46,1.0,6.0
Kevin Payne,13,0,0,0.0,0,0,39,7,46,0.0,0.0
Sione Pouha,16,0,0,0.0,0,0,34,12,46,0.0,0.0
David Vobora,12,0,0,0.0,0,0,36,10,46,0.0,0.0
Ty Warren,13,0,0,0.0,0,0,33,13,46,1.0,9.0
Jimmy Wilkerson,15,0,0,0.0,0,0,29,17,46,6.0,35.0
Russell Allen,16,0,0,0.0,0,0,37,9,46,0.0,0.0
Tyler Brayton,15,0,0,0.0,0,0,37,9,46,5.0,25.5
Bobby Carpenter,16,0,0,0.0,0,0,37,9,46,2.0,10.0
Anthony Henry,14,2,26,13.0,26,0,38,8,46,0.0,0.0
Will Herring,16,0,0,0.0,0,0,38,8,46,0.0,0.0
Leroy Hill,11,0,0,0.0,0,0,37,9,46,1.0,13.0
Bruce Johnson,16,2,83,41.5,49,1,36,10,46,1.0,12.0
Jairus Byrd,14,9,118,13.11,37,0,33,12,45,0.0,0.0
Chris Draft,11,1,0,0.0,0,0,31,14,45,1.0,16.0
Charles Godfrey,12,1,12,12.0,12,0,35,10,45,0.0,0.0
Parys Haralson,16,0,0,0.0,0,0,33,12,45,5.0,35.0
Terrance Knighton,16,0,0,0.0,0,0,34,11,45,1.5,9.0
Kaluka Maiava,16,0,0,0.0,0,0,34,11,45,2.5,5.5
Kyle Vanden Bosch,16,0,0,0.0,0,0,33,12,45,3.0,8.0
Jonathan Wilhite,14,2,17,8.5,17,0,37,8,45,0.0,0.0
Pat Williams,15,0,0,0.0,0,0,34,11,45,2.0,9.0
Josh Wilson,12,2,126,63.0,65,2,41,4,45,1.0,3.0
Captain Munnerlyn,15,0,0,0.0,0,0,39,5,44,0.0,0.0
Benny Sapp,16,0,0,0.0,0,0,40,4,44,0.0,0.0
Wesley Woodyard,16,1,0,0.0,0,0,32,12,44,0.0,0.0
Anthony Adams,16,0,0,0.0,0,0,36,8,44,2.0,8.0
Chris Carr,16,2,24,12.0,13,0,38,6,44,1.5,13.5
Keyaron Fox,16,1,82,82.0,82,1,31,13,44,0.0,0.0
Chris Gocong,15,0,0,0.0,0,0,35,9,44,1.0,8.0
Andre' Goodman,16,5,65,13.0,30,0,40,4,44,1.0,7.0
Charles Grant,16,0,0,0.0,0,0,31,13,44,5.5,33.0
Phillip Buchanon,13,0,0,0.0,0,0,38,5,43,1.0,15.0
Tim Crowder,15,0,0,0.0,0,0,37,6,43,3.5,19.5
Hiram Eugene,14,1,0,0.0,0,0,38,5,43,0.0,0.0
Jabari Greer,9,2,59,29.5,48,1,40,3,43,0.0,0.0
Casey Hampton,16,0,0,0.0,0,0,23,20,43,2.5,22.5
Spencer Johnson,16,0,0,0.0,0,0,33,10,43,2.0,13.0
Kendall Langford,16,0,0,0.0,0,0,33,10,43,2.5,8.0
Chris Long,16,0,0,0.0,0,0,33,10,43,5.0,33.0
Trevor Scott,16,0,0,0.0,0,0,38,5,43,7.0,47.0
Stylez White,15,0,0,0.0,0,0,30,13,43,6.5,43.5
Vince Wilfork,13,0,0,0.0,0,0,31,12,43,0.0,0.0
Jamar Williams,16,0,0,0.0,0,0,35,8,43,0.0,0.0
Mario Williams,16,0,0,0.0,0,0,38,5,43,9.0,52.0
Paris Lenon,15,0,0,0.0,0,0,35,7,42,0.0,0.0
Julius Peppers,16,2,13,6.5,13,1,36,6,42,10.5,52.5
Clifton Ryan,16,0,0,0.0,0,0,35,7,42,1.0,4.0
Jason Taylor,16,1,0,0.0,0,0,33,9,42,7.0,37.0
James Hall,14,0,0,0.0,0,0,39,3,42,4.5,21.5
Tony Hargrove,16,0,0,0.0,0,0,32,10,42,5.0,25.0
Aaron Kampman,9,0,0,0.0,0,0,30,12,42,3.5,9.5
Cliff Avril,13,0,0,0.0,0,0,27,14,41,5.5,37.5
H.B. Blades,16,0,0,0.0,0,0,32,9,41,0.0,0.0
Antoine Cason,16,2,22,11.0,22,0,38,3,41,0.0,0.0
Brandon Chillar,12,0,0,0.0,0,0,31,10,41,2.0,9.0
Dannell Ellerbe,13,1,28,28.0,28,0,34,7,41,0.0,0.0
Victor Harris,15,0,0,0.0,0,0,38,3,41,0.0,0.0
Damione Lewis,16,0,0,0.0,0,0,29,12,41,0.5,2.0
Joey Porter,14,0,0,0.0,0,0,34,7,41,9.0,46.5
Igor Olshansky,16,0,0,0.0,0,0,29,11,40,1.5,6.5
Kenny Peterson,16,0,0,0.0,0,0,26,14,40,1.0,13.0
Jay Ratliff,16,0,0,0.0,0,0,29,11,40,6.0,43.0
Asante Samuel,16,9,117,13.0,37,0,39,1,40,0.0,0.0
Michael Adams,16,1,17,17.0,17,0,37,3,40,0.0,0.0
Tarell Brown,16,2,52,26.0,51,0,34,6,40,0.0,0.0
Johnny Jolly,16,1,2,2.0,2,0,25,15,40,1.0,4.0
Na'il Diggs,14,0,0,0.0,0,0,33,6,39,0.0,0.0
Moise Fokou,16,0,0,0.0,0,0,27,12,39,0.0,0.0
Carlos Rogers,16,0,0,0.0,0,0,36,3,39,0.0,0.0
Sean Smith,16,0,0,0.0,0,0,32,7,39,0.0,0.0
Shawn Springs,12,1,8,8.0,8,0,34,5,39,0.0,0.0
Adewale Ogunleye,14,0,0,0.0,0,0,26,12,38,6.5,51.5
Amobi Okoye,16,0,0,0.0,0,0,26,12,38,1.5,8.0
Ahtyba Rubin,16,0,0,0.0,0,0,23,15,38,0.0,0.0
Tony Brown,15,0,0,0.0,0,0,28,10,38,5.0,33.0
Kenyon Coleman,13,0,0,0.0,0,0,28,10,38,1.5,2.5
Eric Foster,16,0,0,0.0,0,0,30,8,38,2.5,19.0
Freddie Keiaho,16,0,0,0.0,0,0,27,11,38,1.0,5.0
Brodrick Bunkley,16,0,0,0.0,0,0,30,7,37,1.0,4.0
Patrick Chung,16,1,2,2.0,2,0,25,12,37,2.0,13.0
Ronald Fields,16,0,0,0.0,0,0,22,15,37,0.0,0.0
Randall Gay,14,1,25,25.0,25,0,32,5,37,1.0,7.0
Albert Haynesworth,12,0,0,0.0,0,0,29,8,37,4.0,29.0
Kevin Hobbs,14,0,0,0.0,0,0,24,13,37,0.0,0.0
Christopher Horton,8,0,0,0.0,0,0,28,9,37,0.0,0.0
Tyson Jackson,16,0,0,0.0,0,0,26,11,37,0.0,0.0
Derrick Johnson,15,3,175,58.33,70,2,30,7,37,1.0,7.0
Robert Mathis,14,0,0,0.0,0,0,24,13,37,9.5,57.0
Anthony Smith,10,2,34,17.0,30,0,31,6,37,0.0,0.0
Reggie Torbor,16,1,0,0.0,0,0,28,9,37,1.0,8.0
Fabian Washington,10,0,0,0.0,0,0,35,2,37,0.0,0.0
Marquand Manuel,9,0,0,0.0,0,0,30,6,36,0.0,0.0
Shawne Merriman,14,0,0,0.0,0,0,26,10,36,4.0,25.0
Shaun Rogers,11,0,0,0.0,0,0,27,9,36,2.0,9.0
Tracy White,16,1,5,5.0,5,0,27,9,36,0.0,0.0
Pierre Woods,16,0,0,0.0,0,0,25,11,36,0.0,0.0
Larry English,16,0,0,0.0,0,0,26,10,36,2.0,8.0
Jonathan Fanene,16,1,45,45.0,45,1,18,18,36,6.0,33.0
Aubrayo Franklin,16,1,10,10.0,10,0,25,11,36,2.0,14.0
Robert Geathers,15,0,0,0.0,0,0,21,15,36,3.5,28.5
Jarvis Green,13,0,0,0.0,0,0,21,15,36,1.0,8.0
John Henderson,15,0,0,0.0,0,0,26,10,36,3.0,16.0
Justin King,15,0,0,0.0,0,0,33,3,36,0.0,0.0
John Abraham,16,0,0,0.0,0,0,30,5,35,5.5,23.0
Justin Bannan,16,0,0,0.0,0,0,29,6,35,0.0,0.0
Darius Butler,14,3,91,30.33,91,1,33,2,35,0.0,0.0
Nate Clements,7,1,8,8.0,8,0,30,5,35,0.0,0.0
Barry Cofield,16,0,0,0.0,0,0,23,12,35,1.0,9.0
Sean Considine,11,1,25,25.0,25,0,28,7,35,0.0,0.0
Phillip Daniels,16,0,0,0.0,0,0,24,11,35,1.0,1.0
Corey Graham,16,0,0,0.0,0,0,31,4,35,0.0,0.0
Haloti Ngata,14,0,0,0.0,0,0,26,9,35,1.5,13.0
Hollis Thomas,16,0,0,0.0,0,0,26,9,35,0.0,0.0
Gerard Warren,16,0,0,0.0,0,0,25,10,35,2.0,8.0
Lardarius Webb,14,0,0,0.0,0,0,32,3,35,1.0,4.0
