Player,Year1,Year2,Year3,Year4,Year5,Year6,Year7,Year8,Year9,Year10,Year11,Retire,NextPercentile
Chike Okeafor,0.0967238689547582,0.6529411764705882,0.7573726541554959,0.8564135290363752,0.9215080346106304,0.976219512195122,0.9764207980652962,0.9722389861194932,0.9041095890410958,0.8960336538461539,0.8343301435406698,1,
Chip Banks,0.8119266055045872,0.9465346534653464,0.9806949806949808,0.9297597042513864,0.8731617647058824,0.9583333333333334,0.8150943396226416,0.7335834896810507,0.4277673545966229,0.5984990619136961,0.6394052044609665,1,
Chris Baker,0.0797280593325092,0.1926829268292683,0.2515114873035066,0.3470126735063367,0.3424657534246575,0.3185096153846153,0.1770334928229665,0.0400471142520612,0.0405569007263922,0.4885265700483092,0.6063511084481725,0,0.6630888491353608
Chris Canty,0.1021775544388609,0.2068403908794788,0.3822152886115444,0.6808823529411765,0.6394101876675603,0.4913848117421825,0.0210135970333745,0.0274390243902439,0.6463119709794438,0.692214846107423,0.7927337701012508,0,0.7776442307692307
Chris Clemons,0.5439024390243903,0.6166868198307134,0.6173808086904043,0.7218582489577129,0.7445913461538461,0.7966507177033493,0.7386363636363636,0.8763250883392226,0.9546525323910484,0.9334140435835352,0.8208232445520581,0,0.7590579710144928
Chris Crocker,0.522867737948084,0.7317073170731707,0.8960096735187424,0.9179239589619796,0.9285288862418106,0.8683894230769231,0.8929425837320574,0.8828032979976443,0.8795399515738499,0.8828502415458938,0.902336728579988,1,
Chris Doleman,0.299445471349353,0.6746323529411765,0.9761904761904762,0.9867924528301888,1.0,0.9868667917448404,0.9831144465290806,0.9907063197026024,0.98292220113852,0.9659735349716446,0.863481228668942,0,0.9621342512908778
Chris Harris,0.7110036275695284,0.7990343995171998,0.8802858844550328,0.8449519230769231,0.8708133971291866,0.8987043580683156,0.8801452784503632,0.8523002421307506,0.7041062801932367,0.6129227053140096,0.7040143798681845,0,0.8562909958258795
Chris Hope,0.5149968091895342,0.5865265760197775,0.7823170731707317,0.9068923821039904,0.9782739891369946,0.9726027397260274,0.9657451923076924,0.9360047846889952,0.9605418138987044,0.9128329297820824,0.8351449275362319,1,
Chris Johnson,0.4685610640870616,0.4749547374773687,0.5235259082787374,0.4375,0.4411057692307692,0.3690191387559808,0.4132775119617224,0.4305064782096584,0.3945818610129564,0.4527845036319612,0.4794685990338164,0,0.4746376811594203
Chris Long,0.6592548076923077,0.7673444976076556,0.8533568904593639,0.8928571428571429,0.908816425120773,0.9137207908927502,0.8395945140131187,0.7566765578635015,0.7436950146627566,0.7978971962616822,0.8183431952662722,1,
Chris McAlister,0.3338533541341654,0.8463235294117647,0.8820375335120644,0.8653477983407786,0.8355995055624228,0.8591463414634146,0.8639661426844014,0.9064574532287266,0.8683740321620012,0.8948317307692307,0.6997607655502392,1,
Chris Oldham,0.1894934333958724,0.1819887429643527,0.1617100371747211,0.3301707779886148,0.3213610586011342,0.5034129692832765,0.3820998278829604,0.6365159128978225,0.6856677524429967,0.7394695787831513,0.8411764705882353,0,0.849195710455764
Chris Thompson,0.4238210399032648,0.4272782136391068,0.4282310899344848,0.0372596153846153,0.0370813397129186,0.0400471142520612,0.0405569007263922,0.0440821256038647,0.0437387657279808,0.0429338103756708,0.0409495548961424,0,0.1008797653958944
Clarence Scott,0.2727272727272727,0.6715328467153284,0.5747126436781609,0.864321608040201,0.8627450980392157,0.8923766816143498,0.7883817427385892,0.8503937007874016,0.8566176470588235,0.8536585365853658,0.7095709570957096,0,0.8159509202453987
Clark Haggans,0.5924932975871313,0.7791959157626037,0.8220024721878862,0.8896341463414634,0.9238210399032648,0.96016898008449,0.9583085169743896,0.8918269230769231,0.8767942583732058,0.8733804475853946,0.9031476997578692,0,0.8103864734299517
Clark Harris,0.0873205741626794,0.2597173144876325,0.3819612590799031,0.4371980676328502,0.4331935290593169,0.332737030411449,0.3851632047477745,0.449266862170088,0.4760514018691589,0.4710059171597633,0.4215861657722123,0,0.337995337995338
Clay Matthews1,0.1139705882352941,0.3170731707317073,0.4653465346534653,0.3957055214723926,0.1972477064220183,0.2475247524752475,0.3204633204633205,0.4121996303142329,0.4154411764705882,0.6532738095238095,0.5622641509433962,0,0.6078799249530957
Clay Matthews2,0.8331339712918661,0.969964664310954,0.99636803874092,0.9969806763285024,0.98681845416417,0.985092426952892,0.9845697329376856,0.9718475073313784,0.9445093457943924,0.9035502958579882,0.9296362552176506,1,
Clyde Simmons,0.0496323529411764,0.5654761904761905,0.7339622641509433,0.9624765478424016,0.9681050656660412,0.9887429643527204,0.9684014869888476,0.9601518026565464,0.8771266540642723,0.9453924914675768,0.9518072289156626,0,0.9698492462311558
Cody Davis,0.316956261234272,0.5158020274299344,0.5323442136498516,0.6727272727272727,0.6939252336448598,0.6940828402366864,0.616577221228384,0.5303030303030303,0.5313398504887866,0.4791169451073985,0.5791457286432161,1,
Colin Cole,0.3585365853658536,0.6130592503022975,0.7012673506336753,0.7182846932698035,0.6887019230769231,0.6913875598086124,0.7391048292108363,0.6731234866828087,0.5718599033816425,0.524266027561414,0.6177698270721527,0,0.6243323442136498
Colt McCoy,0.1658595641646489,0.1817632850241546,0.1839424805272618,0.0429338103756708,0.0409495548961424,0.039882697947214,0.0420560747663551,0.0343195266272189,0.0363744782349433,0.1165501165501165,0.1765382403680276,1,
Cooper Carlisle,0.175,0.0509383378016085,0.0197830248883216,0.0210135970333745,0.0274390243902439,0.0326481257557436,0.0941460470730235,0.2048838594401429,0.2806490384615384,0.305622009569378,0.2208480565371024,0,0.137409200968523
Corey Chavous,0.2100977198697068,0.4056162246489859,0.736764705882353,0.7754691689008043,0.8640714741544352,0.954264524103832,0.9658536585365852,0.9389359129383312,0.8786964393482197,0.8856462179868969,0.8575721153846154,1,
Corey Fuller1,0.1058020477815699,0.2685025817555938,0.3601340033500838,0.5228013029315961,0.4414976599063963,0.7235294117647059,0.8123324396782842,0.845564773452457,0.8059332509270705,0.6371951219512195,0.5610640870616687,0,0.4695232347616174
Corey Graham,0.4502680166765932,0.7181490384615384,0.7446172248803827,0.7626619552414605,0.7239709443099274,0.8254830917874396,0.9179149191132414,0.9451401311866428,0.9774480712166173,0.9665689149560116,0.9544392523364486,0,0.8940828402366864
Corey Harris,0.1825938566552901,0.3029259896729776,0.288107202680067,0.1872964169381107,0.296411856474259,0.6338235294117647,0.6154411764705883,0.1970509383378016,0.2164879356568364,0.5201021059349075,0.5960433950223357,0,0.6007416563658838
Corey Moore,0.4970588235294118,0.4912868632707775,0.4920229738353542,0.0210135970333745,0.0274390243902439,0.0326481257557436,0.0325890162945081,0.0327575938058368,0.0372596153846153,0.0370813397129186,0.0400471142520612,0,0.0405569007263922
Corey Peters,0.5647820965842167,0.7312348668280871,0.7711352657004831,0.8274415817855003,0.7680381633870006,0.7204747774480712,0.6392961876832844,0.5870327102803738,0.7236686390532544,0.7674418604651163,0.7814685314685315,0,0.7274295572167913
Cornelius Bennett,0.7648809523809523,0.9716981132075472,0.9906191369606004,0.99812382739212,0.9962476547842402,0.9925650557620818,0.9487666034155596,0.9017013232514176,0.9505119453924916,0.9311531841652324,0.9396984924623116,0,0.8599348534201955
Cortez Kennedy,0.1013133208255159,0.350844277673546,0.8736059479553904,0.9108159392789372,0.9300567107750471,0.8191126279863481,0.8261617900172117,0.6984924623115578,0.6758957654723127,0.719188767550702,0.8926470588235295,1,
Cory Redding,0.3640296662546353,0.6847560975609757,0.7563482466747279,0.8859384429692215,0.8636092912447886,0.8599759615384616,0.7828947368421053,0.8050647820965842,0.8220338983050848,0.822463768115942,0.8310365488316357,0,0.8103756708407871
Cris Dishman,0.3058161350844278,0.5966228893058161,0.9155722326454032,0.9368029739776952,0.9753320683111956,0.9508506616257087,0.9761092150170648,0.8433734939759037,0.8844221105527639,0.8517915309446255,0.953198127925117,0,0.9323529411764706
Cullen Jenkins,0.6670731707317074,0.7430471584038694,0.8533494266747134,0.8284693269803455,0.8227163461538461,0.8660287081339713,0.8769140164899882,0.8861985472154964,0.839975845410628,0.8831635710005992,0.8521168753726893,0,0.8225519287833828
Cullen Loeffler,0.0975609756097561,0.3216444981862152,0.3820156910078455,0.3924955330553901,0.3990384615384615,0.4001196172248804,0.4010600706713781,0.2808716707021791,0.341183574879227,0.5026962252846016,0.4955277280858676,1,
Curtis Jordan,0.2614107883817427,0.3070866141732283,0.5772058823529411,0.4216027874564459,0.4125412541254125,0.0552147239263803,0.018348623853211,0.3128712871287128,0.6023166023166023,0.8909426987060998,0.9283088235294118,1,
D'Qwell Jackson,0.6445383222691611,0.7879690291840381,0.9344951923076924,0.9180622009569378,0.8604240282685512,0.835956416464891,0.92512077294686,0.9742360695026964,0.9683959451401312,0.971513353115727,0.95366568914956,1,
D.D. Lewis~,0.0656934306569343,0.293103448275862,0.3065326633165829,0.4705882352941176,0.3766816143497757,0.3858921161825726,0.2440944881889764,0.2426470588235294,0.3902439024390244,0.2805280528052805,0.2392638036809816,1,
D.J. Williams,0.725609756097561,0.7684401451027811,0.8406759203379601,0.8427635497319833,0.8792067307692307,0.9132775119617224,0.9187279151943464,0.8492736077481841,0.725181598062954,0.4214975845410628,0.4577294685990338,0,0.457159976033553
Dale Carter,0.6840148698884758,0.7305502846299811,0.8582230623818525,0.7747440273037542,0.8244406196213425,0.7219430485762144,0.7068403908794788,0.6677067082683308,0.8,0.7332439678284183,0.6388002552648373,0,0.6798516687268232
Dallas Clark,0.0797280593325092,0.2402439024390243,0.5157194679564692,0.515992757996379,0.509827278141751,0.2409855769230769,0.3462918660287081,0.3780918727915194,0.3674334140435835,0.3846618357487922,0.372079089275015,1,
Dan Saleaumua,0.1726190476190476,0.1679245283018867,0.5196998123827392,0.776735459662289,0.8367729831144465,0.8178438661710037,0.7760910815939279,0.7145557655954632,0.7832764505119454,0.5662650602409639,0.6566164154103853,1,
Dan Wilkinson,0.3137996219281663,0.5938566552901023,0.7590361445783133,0.7520938023450586,0.755700325732899,0.859594383775351,0.9169117647058824,0.900804289544236,0.7396298659859605,0.7663782447466008,0.7670731707317073,0,0.7962515114873036
Dana Stubblefield,0.4800759013282732,0.7580340264650284,0.8515358361774744,0.7934595524956971,0.864321608040201,0.8013029315960912,0.7925117004680188,0.7433823529411765,0.792225201072386,0.7817485641352904,0.7323856613102596,1,
Danny Amendola,0.1919856459330143,0.2597173144876325,0.2294188861985472,0.1280193236714976,0.0575194727381665,0.0524746571258199,0.0409495548961424,0.1008797653958944,0.2248831775700934,0.2775147928994083,0.2468694096601073,0,0.0571095571095571
Danny Clark,0.5911764705882353,0.707774798927614,0.8200382897255903,0.8195302843016069,0.8780487804878049,0.8706166868198307,0.8491249245624622,0.7915425848719476,0.7842548076923077,0.8427033492822966,0.8345111896348646,1,
Darrell Green,0.4673267326732673,0.7181467181467182,0.7985212569316081,0.8235294117647058,0.8541666666666666,0.8113207547169812,0.6566604127579737,0.6041275797373359,0.7485928705440901,0.7769516728624535,0.7817836812144212,0,0.7561436672967864
Darrelle Revis,0.7385348421679571,0.9200721153846154,0.9826555023923444,0.964075382803298,0.9570217917675544,0.8907004830917874,0.939484721390054,0.8849135360763267,0.9543026706231454,0.9372434017595308,0.8960280373831776,1,
Darren Sharper,0.5276381909547738,0.5472312703583062,0.765990639625585,0.913235294117647,0.987265415549598,0.9948947032546268,0.9950556242274412,0.9939024390243902,1.0,0.996378998189499,0.9910661107802264,0,0.9387019230769232
Darren Woodson,0.2565055762081784,0.2504743833017078,0.776937618147448,0.8839590443686007,0.9845094664371772,0.95142378559464,0.9576547231270358,0.8923556942277691,0.924264705882353,0.9054959785522788,0.9029993618379069,0,0.9023485784919654
Darrin Smith,0.2371916508538899,0.6219281663516069,0.735494880546075,0.774526678141136,0.5226130653266332,0.8387622149837134,0.8455538221528861,0.9683823529411764,0.9021447721179624,0.9317166560306318,0.8887515451174289,1,
Darryl Skrine,0.5532687651331719,0.6805555555555556,0.7771120431396046,0.8604651162790697,0.8670623145400593,0.8932551319648094,0.8580607476635514,0.8289940828402367,0.7608825283243887,0.7278554778554779,0.7303047728579644,1,
Darryl Talley,0.3108910891089109,0.6274131274131274,0.7171903881700554,0.7444852941176471,0.7202380952380952,0.7547169811320755,0.8123827392120075,0.9943714821763602,1.0,1.0,0.9943074003795066,0,0.9111531190926276
Darryl Tapp,0.7181653590826795,0.8951756998213222,0.9639423076923076,0.9491626794258372,0.9069493521790342,0.8232445520581114,0.7789855072463768,0.7207908927501497,0.6469886702444841,0.7275964391691395,0.7653958944281525,0,0.7453271028037384
Daryl Smith2,0.6475609756097561,0.7908101571946796,0.8871454435727217,0.9219773674806432,0.9026442307692308,0.9336124401913876,0.950530035335689,0.9818401937046004,0.9057971014492754,0.9670461354104254,0.9695885509838998,0,0.9940652818991098
Dave Brown,0.5477178423236515,0.8622047244094488,0.9338235294117648,0.9303135888501742,0.9108910891089108,0.7668711656441718,0.5642201834862385,0.502970297029703,0.7818532818532818,0.9057301293900184,0.9172794117647058,0,0.7872023809523809
Dave Butz,0.0955882352941176,0.0766550522648083,0.1287128712871287,0.4662576687116564,0.7844036697247706,0.9287128712871288,0.8803088803088803,0.7781885397412199,0.6121323529411765,0.6354166666666666,0.4528301886792453,1,
Dave Waymer,0.5122699386503068,0.4839449541284403,0.4118811881188118,0.388030888030888,0.634011090573013,0.8933823529411765,0.9523809523809524,0.9150943396226416,0.9099437148217636,0.9287054409005628,0.9699812382739212,1,
Dave Zastudil,0.0727504786215698,0.1279357231149567,0.1115853658536585,0.1185006045949214,0.048280024140012,0.0446694460988683,0.0372596153846153,0.0873205741626794,0.1012956419316843,0.059322033898305,0.2192028985507246,1,
David Akers,0.3911764705882353,0.4088471849865951,0.4333120612635609,0.4289245982694685,0.3640243902439024,0.2769044740024183,0.2154496077248038,0.1995235259082787,0.2518028846153846,0.263755980861244,0.3433451118963486,0,0.3516949152542373
David Bowens,0.095163806552262,0.6477941176470589,0.7124664879356568,0.7389917038927888,0.6644004944375772,0.8158536585365853,0.8633615477629988,0.9088714544357273,0.8183442525312686,0.8695913461538461,0.9234449760765552,0,0.9676089517078916
David Harris,0.8070279928528886,0.8725961538461539,0.9760765550239234,0.9646643109540636,0.9891041162227604,0.9746376811594204,0.9700419412822048,0.9654144305307096,0.9744807121661722,0.9618768328445748,0.8919392523364486,1,
DeAngelo Hall,0.7018292682926829,0.880894800483676,0.9535304767652384,0.969029184038118,0.958533653846154,0.9503588516746412,0.978798586572438,0.9788135593220338,0.9830917874396136,0.969442780107849,0.9308288610614192,0,0.8456973293768546
DeAngelo Williams,0.0941460470730235,0.1399642644431209,0.2409855769230769,0.2673444976076555,0.2208480565371024,0.137409200968523,0.1739130434782608,0.231276213301378,0.1419200954084675,0.2397626112759644,0.2428152492668621,1,
DeSean Jackson,0.125,0.2511961722488038,0.306831566548881,0.3777239709443099,0.3943236714975845,0.4074295985620131,0.2719141323792486,0.2789317507418398,0.2797653958944281,0.1536214953271028,0.2704142011834319,0,0.2319618366129994
Deion Branch,0.0727504786215698,0.2354758961681087,0.2176829268292683,0.3518742442563482,0.5588412794206397,0.5759380583680762,0.5691105769230769,0.3546650717703349,0.3021201413427561,0.3177966101694915,0.2717391304347826,1,
Deion Sanders,0.3752345215759849,0.7842401500938087,0.9737335834896812,0.9795539033457248,0.969639468690702,0.9678638941398866,0.9368600682593856,0.8760757314974182,0.6968174204355109,0.8338762214983714,0.8003120124804992,0,0.9213235294117648
Delanie Walker,0.2930315664085765,0.4675480769230769,0.5316985645933014,0.5500588928150766,0.5526634382566586,0.5410628019323671,0.536249251048532,0.4054859868813357,0.3412462908011869,0.33841642228739,0.3878504672897196,1,
Demarcus Ware,0.7605804111245466,0.9662039831019916,0.9982132221560452,1.0,0.999401913875598,0.9988221436984688,0.9975786924939468,0.998792270531401,0.9910125823846616,0.9809183064997018,0.9548961424332344,0,0.9290322580645162
Dennis Johnson1,0.3273542600896861,0.4481327800829875,0.4173228346456692,0.0845588235294117,0.0278745644599303,0.0462046204620462,0.0552147239263803,0.018348623853211,0.0158415841584158,0.0173745173745173,0.0147874306839186,1,
Dennis Smith,0.2730061349693251,0.4862385321100917,0.6415841584158416,0.5463320463320464,0.5933456561922366,0.4503676470588235,0.5610119047619048,0.2415094339622641,0.3902439024390244,0.3808630393996248,0.6979362101313321,0,0.6338289962825279
Deon Grant,0.7774798927613941,0.8774728781110402,0.9363411619283064,0.9103658536585366,0.9087061668681984,0.884127942063971,0.9118522930315665,0.9050480769230768,0.9252392344497608,0.9517078916372202,0.9376513317191284,1,
Derek Smith,0.1038525963149078,0.1205211726384364,0.1965678627145085,0.6698529411764705,0.8156836461126006,0.8736439055520102,0.9004944375772559,0.8890243902439025,0.9008464328899636,0.8479179239589619,0.8409767718880286,0,0.7487980769230769
Derland Moore,0.0653266331658291,0.0784313725490196,0.0941704035874439,0.0165975103734439,0.0275590551181102,0.0183823529411764,0.0278745644599303,0.0462046204620462,0.0552147239263803,0.3211009174311927,0.601980198019802,0,0.5521235521235521
Deron Cherry,0.1380368098159509,0.0779816513761468,0.7168316831683168,0.9208494208494208,0.9907578558225508,0.9963235294117648,0.9851190476190476,0.9905660377358492,0.9549718574108818,0.953095684803002,0.8255159474671669,1,
Derrick Brooks,0.4180887372013652,0.6660929432013769,0.897822445561139,0.9381107491856676,0.984399375975039,1.0,0.9973190348525468,0.9993618379068284,0.9975278121137208,0.9945121951219512,0.9758162031438936,0,0.9625829812914908
Derrick Johnson,0.5761789600967352,0.6523579201934704,0.6487628243814122,0.5769462884731442,0.7474687313877308,0.8359375,0.944976076555024,0.9540636042402828,0.9661016949152542,0.9293478260869564,0.9400838825644098,0,0.8616577221228384
Derrick Thomas,0.525328330206379,0.8574108818011257,0.9906191369606004,0.9981412639405204,1.0,0.994328922495274,0.9744027303754266,0.9896729776247848,0.9547738693467336,0.977198697068404,0.9563182527301092,1,
Deshea Townsend,0.6,0.7164879356568364,0.7989789406509253,0.8411619283065513,0.926219512195122,0.939540507859734,0.9263729631864815,0.8624181060154854,0.8419471153846154,0.8624401913875598,0.7950530035335689,1,
Desmond Clark,0.3419117647058823,0.3029490616621983,0.3611997447351627,0.3702101359703337,0.3804878048780488,0.5223700120918985,0.5147857573928787,0.50565812983919,0.2001201923076923,0.1722488038277512,0.163133097762073,1,
Devin Hester,0.3789981894990947,0.391304347826087,0.4056490384615384,0.2200956937799043,0.2208480565371024,0.059322033898305,0.1998792270531401,0.1252246854403834,0.5754323196183662,0.5691394658753709,0.5788856304985337,1,
Devin McCourty,0.8221436984687868,0.8995157384987893,0.9704106280193237,0.9131216297183944,0.924865831842576,0.8783382789317508,0.8909090909090909,0.8802570093457944,0.9189349112426036,0.9499105545617174,0.9708624708624708,0,0.9551466359976998
Dewayne Washington,0.6238185255198487,0.7474402730375427,0.8605851979345955,0.7470686767169179,0.9267100977198696,0.8970358814352574,0.9551470588235296,0.9001340482573726,0.9227823867262284,0.8745364647713226,0.8603658536585366,0,0.7902055622732769
Dexter Davis,0.1728624535315985,0.1707779886148007,0.1776937618147448,0.0784982935153583,0.0774526678141136,0.0770519262981574,0.0684039087947882,0.0717628705148206,0.0235294117647058,0.0201072386058981,0.0153158902361199,0,0.0210135970333745
Domata Peko,0.6288473144236573,0.7248362120309708,0.7944711538461539,0.7559808612440191,0.7538280329799765,0.7530266343825666,0.8031400966183575,0.8322348711803476,0.7984496124031008,0.7940652818991097,0.7777126099706745,0,0.7751168224299065
Dominic Raiola,0.1289087428206764,0.1915945611866502,0.2298780487804878,0.1469165659008464,0.3258901629450815,0.3186420488385944,0.3167067307692308,0.2117224880382775,0.1472320376914016,0.1186440677966101,0.0440821256038647,0,0.2240862792091072
Dominique Rodgers-Cromartie,0.7878605769230769,0.916267942583732,0.9705535924617196,0.9073849878934624,0.8623188405797102,0.8603954463750749,0.8956469886702445,0.9281899109792284,0.9472140762463344,0.9334112149532712,0.8355029585798817,0,0.6159809183064997
Don Griffin,0.3069852941176471,0.6473214285714286,0.5792452830188679,0.5816135084427767,0.5684803001876173,0.776735459662289,0.8308550185873605,0.7703984819734345,0.8071833648393195,0.757679180887372,0.7383820998278829,1,
Don Muhlbach,0.0975609756097561,0.2031438935912938,0.2486421243210621,0.2787373436569386,0.3118990384615384,0.5340909090909091,0.5471142520612485,0.5193704600484261,0.4070048309178743,0.1839424805272618,0.0429338103756708,0,0.1329376854599406
Donald Driver,0.3102941176470588,0.4242627345844504,0.5398851308232291,0.5395550061804697,0.5176829268292683,0.4147521160822249,0.4188292094146047,0.3704586063132817,0.3106971153846153,0.3247607655502392,0.3698468786808009,0,0.2681598062953995
Donald Penn,0.1042287075640262,0.1905048076923076,0.2673444976076555,0.2208480565371024,0.259685230024213,0.25,0.2540443379269023,0.1806797853309481,0.2362017804154302,0.2346041055718475,0.1664719626168224,0,0.129585798816568
Donnie Edwards,0.1755593803786574,0.6532663316582915,0.8892508143322475,0.9953198127925116,0.9955882352941176,0.9919571045576407,0.9853222718570516,0.9876390605686032,0.9951219512195122,0.9939540507859734,0.9969824984912492,0,0.9839189994044074
Donnie Shell,0.0784313725490196,0.3094170403587444,0.4356846473029045,0.5433070866141733,0.6176470588235294,0.7560975609756098,0.9405940594059404,0.9355828220858896,0.981651376146789,0.9445544554455444,0.971042471042471,0,0.9020332717190388
Donte Whitner,0.6982498491249246,0.8260869565217391,0.8804086538461539,0.9066985645933014,0.941696113074205,0.971549636803874,0.9770531400966184,0.9580587177950868,0.966010733452594,0.9507418397626112,0.9255131964809384,1,
Doug Evans,0.2770398481973434,0.5879017013232514,0.8054607508532423,0.955249569707401,0.949748743718593,0.9104234527687296,0.750390015600624,0.8691176470588236,0.9611260053619304,0.9514996809189534,0.9066749072929544,1,
Drayton Florence,0.453646477132262,0.7073170731707317,0.7678355501813785,0.852142426071213,0.8379988088147707,0.8311298076923077,0.8074162679425837,0.892226148409894,0.9449152542372882,0.9390096618357489,0.8951467944877172,1,
Dre' Bly,0.3666146645865835,0.7823529411764706,0.922922252010724,0.9144862795149968,0.9555006180469716,0.9457317073170732,0.9613059250302296,0.9245624622812312,0.9291244788564622,0.8936298076923077,0.9007177033492823,1,
Drew Brees,0.0727504786215698,0.1279357231149567,0.1115853658536585,0.1789600967351874,0.1092335546167773,0.2805241215008934,0.2836538461538461,0.3116028708133971,0.2208480565371024,0.2052058111380145,0.2717391304347826,0,0.2396644697423607
Duane Bickett,0.4639556377079482,0.8272058823529411,0.980654761904762,0.979245283018868,0.9737335834896812,0.9174484052532832,0.8799249530956847,0.8643122676579925,0.8595825426944972,0.6824196597353497,0.4846416382252559,0,0.2512908777969019
Duane Brown,0.2253605769230769,0.3397129186602871,0.35924617196702,0.2294188861985472,0.0513285024154589,0.1677651288196525,0.1449016100178891,0.2225519287833827,0.1401759530791788,0.1226635514018691,0.0343195266272189,0,0.1067382230172927
Duron Harmon,0.6842420611144397,0.7692307692307693,0.8498516320474777,0.849266862170088,0.8796728971962616,0.8810650887573964,0.8753726893261777,0.8945221445221445,0.8711903392754456,0.951670644391408,0.908291457286432,1,
Dustin Colquitt,0.1390568319226118,0.1804465902232951,0.1715306730196545,0.0865384615384615,0.0873205741626794,0.2373380447585394,0.3190072639225181,0.3085748792270531,0.2516476932294787,0.1621943947525342,0.1489614243323442,0,0.1196480938416422
Dwan Edwards,0.0975609756097561,0.5707376058041113,0.5781532890766445,0.6896962477665277,0.6328125,0.756578947368421,0.8168433451118964,0.8577481840193705,0.8707729468599034,0.8460155781905333,0.8783542039355993,0,0.7946587537091988
Dwayne Harper,0.1528301886792452,0.399624765478424,0.6529080675422139,0.8442776735459663,0.933085501858736,0.8690702087286527,0.7901701323251418,0.726962457337884,0.6592082616179001,0.6499162479061976,0.4755700325732899,1,
Dwayne Woodruff,0.2229965156794425,0.3795379537953795,0.6319018404907976,0.8944954128440367,0.9386138613861386,0.972972972972973,0.9205175600739371,0.7702205882352942,0.8020833333333334,0.839622641509434,0.9643527204502814,0,0.9624765478424016
Dwight Freeney,0.8915124441608169,0.984548825710754,0.998780487804878,0.9975816203143894,0.987929993964997,0.963073257891602,0.9561298076923076,0.9706937799043064,0.9893992932862192,0.9830508474576272,0.9516908212560388,0,0.8358298382264829
E.J. Junior,0.1012269938650306,0.128440366972477,0.4297029702970297,0.5096525096525096,0.6987060998151571,0.5716911764705882,0.6041666666666666,0.2679245283018868,0.2851782363977486,0.324577861163227,0.3395872420262664,1,
Ed Reed,0.795788130185067,0.945611866501854,1.0,0.996372430471584,0.9939649969824984,0.9452054794520548,0.9969951923076924,0.9982057416267942,0.9976442873969376,0.9860774818401936,0.982487922705314,0,0.9454763331336128
Eddie Edwards,0.0808823529411764,0.0662020905923344,0.1122112211221122,0.0552147239263803,0.3807339449541284,0.6316831683168317,0.7934362934362934,0.822550831792976,0.8345588235294118,0.7544642857142857,0.4830188679245283,1,
Eddie Robinson,0.3197026022304832,0.4667931688804554,0.44234404536862,0.6825938566552902,0.7246127366609294,0.8542713567839196,0.760586319218241,0.8471138845553822,0.9272058823529412,0.9457104557640752,0.9119336311423102,1,
Eli Manning,0.1620011911852293,0.1604567307692307,0.1770334928229665,0.0400471142520612,0.0405569007263922,0.0440821256038647,0.0437387657279808,0.0429338103756708,0.0409495548961424,0.039882697947214,0.0420560747663551,0,0.1159763313609467
Elvis Dumervil,0.7447193723596862,0.9469922572960096,0.9717548076923076,0.9916267942583732,0.9363957597173144,0.9388619854721548,0.9190821256038648,0.976033553025764,0.9952295766249256,0.9816023738872404,0.972434017595308,0,0.90303738317757
Emmanuel Sanders,0.565959952885748,0.5811138014527845,0.5948067632850241,0.5074895146794488,0.3076923076923077,0.3810089020771513,0.363049853372434,0.3685747663551402,0.2213017751479289,0.2468694096601073,0.2348484848484848,0,0.2633697527314548
Eric Allen,0.4169811320754717,0.7185741088180112,0.8930581613508443,0.8649155722326454,0.8420074349442379,0.952561669829222,0.9527410207939508,0.9488054607508531,0.7074010327022375,0.6231155778894473,0.6677524429967426,0,0.7129485179407177
Eric Barton,0.2090483619344773,0.5977941176470588,0.6957104557640751,0.8730057434588385,0.9326328800988876,0.9786585365853658,0.8990326481257558,0.9016294508147256,0.8534842167957117,0.924278846153846,0.8845693779904307,0,0.8551236749116607
Eric Davis,0.1519699812382739,0.1407129455909943,0.4907063197026022,0.7969639468690702,0.8638941398865785,0.9266211604095564,0.9001721170395869,0.9128978224455612,0.9169381107491856,0.9141965678627144,0.9852941176470588,0,0.9376675603217158
Eric Weddle,0.6354973198332341,0.8131009615384616,0.9138755980861244,0.9593639575971732,0.9763922518159808,0.9855072463768116,0.9892150988615938,0.9815146094215862,0.9477744807121662,0.9648093841642228,0.9877336448598132,0,0.98698224852071
Eric Williams,0.2095588235294117,0.3832752613240418,0.6039603960396039,0.4478527607361963,0.2660550458715596,0.0811881188118811,0.2567567567567567,0.5415896487985212,0.7356746765249538,0.7959558823529411,0.7794117647058824,0,0.7827380952380952
Eric Wright1,0.2852760736196319,0.4082568807339449,0.7801980198019802,0.6467181467181468,0.5822550831792976,0.119485294117647,0.0758928571428571,0.1037735849056603,0.2420262664165103,0.3170731707317073,0.2120075046904315,1,
Eugene Daniel,0.3861003861003861,0.7615526802218114,0.9117647058823528,0.925595238095238,0.8264150943396227,0.8292682926829268,0.7410881801125704,0.6904315196998124,0.5260223048327137,0.6565464895635673,0.6502835538752363,0,0.8003412969283277
Eugene Robinson,0.2920517560073937,0.6268382352941176,0.918154761904762,0.9113207547169812,0.9193245778611632,0.900562851782364,0.9362101313320824,0.9646840148698884,0.9905123339658444,0.9810964083175804,0.9641638225255972,0,0.891566265060241
Everson Griffen,0.4057714958775029,0.6803874092009685,0.8725845410628019,0.9221090473337328,0.9576624925462136,0.9501483679525222,0.9853372434017597,0.9889018691588785,0.9798816568047336,0.9481216457960644,0.8851981351981352,0,0.8924669350201265
