Player,Year1,Year2,Year3,Year4,Year5,Retire,NextPercentile
Devin Aromashodu,0.2427385892116182,0.2329896907216495,0.5619834710743802,0.5601659751037344,0.7738095238095238,0,0.7495219885277247
Devin Funchess,0.3568627450980392,0.6902485659655831,0.912621359223301,0.9269662921348316,0.8802946593001841,1,
Devin Hester,0.032119914346895,0.3651452282157676,0.7175257731958763,0.8863636363636364,0.8858921161825726,0,0.8412698412698413
Devin Smith,0.1490196078431372,0.4282982791586998,0.4116504854368932,0.2209737827715356,0.292817679558011,0,0.2684684684684684
Devine Ozigbo,0.0718232044198895,0.2558558558558558,0.4388489208633093,0.4067796610169492,0.3607843137254902,1,
Devonta Freeman,0.2450199203187251,0.596078431372549,0.8317399617590823,0.8252427184466019,0.7284644194756554,0,0.6906077348066298
Devontae Booker,0.1395793499043977,0.4,0.5655430711610487,0.574585635359116,0.4792792792792792,0,0.5377697841726619
Dexter Bussey,0.0674157303370786,0.486013986013986,0.634375,0.6729559748427673,0.6617210682492581,0,0.6376021798365122
Dexter Carter,0.2776280323450135,0.5633074935400517,0.7613941018766756,0.7304582210242587,0.7057291666666666,0,0.4818401937046004
Dexter Mccluster,0.2883817427385892,0.5297619047619048,0.734225621414914,0.8043478260869565,0.7848605577689243,0,0.7372549019607844
Dez Bryant,0.4564315352697095,0.8095238095238095,0.965583173996176,0.9762845849802372,0.9920318725099602,0,0.9705882352941176
Dez White,0.0467289719626168,0.468384074941452,0.7483443708609272,0.878099173553719,0.8778004073319755,0,0.8179959100204499
Dino Hall,0.0626702997275204,0.0443213296398892,0.0245231607629427,0.2893982808022922,0.4254742547425474,1,
Dion Lewis,0.0634920634920634,0.2791586998087954,0.2470355731225296,0.1752988047808765,0.2196078431372549,0,0.3919694072657744
Dion Sims,0.1106719367588932,0.4521912350597609,0.5627450980392157,0.6826003824091779,0.6349514563106796,0,0.601123595505618
Dokie Williams,0.2005420054200542,0.6347607052896725,0.92,0.9603960396039604,0.9683860232945092,1,
Domenik Hixon,0.0995850622406639,0.5360824742268041,0.731404958677686,0.6742738589211619,0.492063492063492,0,0.5850860420650096
Dominic Rhodes,0.1311475409836065,0.1169977924944812,0.3884297520661157,0.384928716904277,0.5337423312883436,0,0.5010706638115632
Dominique Jones,0.0898661567877629,0.3498023715415019,0.3406374501992031,0.2490196078431372,0.1644359464627151,1,
Don Beebe,0.4145077720207253,0.6549865229110512,0.8372093023255814,0.839142091152815,0.8490566037735849,0,0.8854166666666666
Don Calhoun,0.0337078651685393,0.4335664335664335,0.503125,0.5786163522012578,0.4421364985163205,0,0.4523160762942779
Don Hardeman,0.0454545454545454,0.140625,0.3113207547169811,0.3649851632047478,0.444141689373297,1,
Don Hasselbeck,0.2861635220125786,0.4183976261127596,0.5912806539509536,0.5844875346260388,0.7683923705722071,0,0.8051575931232091
Don Mccauley,0.031578947368421,0.4439252336448598,0.6042553191489362,0.7303370786516854,0.6293706293706294,0,0.696875
Don Nottingham,0.2894736842105263,0.4859813084112149,0.5702127659574469,0.5093632958801498,0.3846153846153846,0,0.378125
Don Warren,0.3106267029972752,0.5263157894736842,0.6975476839237057,0.7564469914040115,0.7913279132791328,0,0.783375314861461
Don Woods,0.5168539325842697,0.6118881118881119,0.7625,0.6918238993710691,0.771513353115727,0,0.6430517711171662
Donald Brown,0.3181818181818182,0.5352697095435685,0.6607142857142857,0.5659655831739961,0.6264822134387352,0,0.5976095617529881
Donald Driver,0.1731207289293849,0.5747663551401869,0.7330210772833724,0.9050772626931568,0.9173553719008264,0,0.9714867617107944
Donald Hayes,0.2836538461538461,0.6605922551252847,0.852803738317757,0.8805620608899297,0.847682119205298,1,
Donald Lee,0.3037190082644628,0.3380855397148676,0.6278118609406953,0.6188436830835118,0.8091286307053942,0,0.8185567010309278
Donald Penn,0.2582644628099173,0.4315352697095436,0.4464285714285714,0.2179732313575526,0.1699604743083003,0,0.4023904382470119
Donnell Bennett,0.15625,0.4358353510895884,0.4665071770334928,0.3284671532846715,0.1538461538461538,0,0.2369020501138952
Donnie Avery,0.5257731958762887,0.7933884297520661,0.7738589211618258,0.6031746031746031,0.6443594646271511,0,0.83399209486166
Donte Moncrief,0.4183266932270916,0.7647058823529411,0.8986615678776291,0.8815533980582524,0.8707865168539326,0,0.7863720073664825
Donte Stallworth,0.6247240618101545,0.8119834710743802,0.9307535641547862,0.934560327198364,0.9571734475374732,0,0.9605809128630706
Dontrell Hilliard,0.1947565543071161,0.4069981583793738,0.463063063063063,0.3435251798561151,0.4406779661016949,1,
Dontrelle Inman,0.2270916334661354,0.503921568627451,0.8393881453154876,0.8407766990291262,0.8614232209737828,0,0.7753222836095764
Dorsey Levens,0.0572916666666666,0.4648910411622276,0.6913875598086124,0.8223844282238443,0.7716346153846154,0,0.7904328018223234
Doug Baldwin,0.5476190476190477,0.7743785850860421,0.9229249011857708,0.9223107569721116,0.9686274509803922,0,0.9808795411089866
Doug Cosbie,0.0980926430517711,0.1329639889196676,0.4359673024523161,0.7994269340974212,0.9159891598915988,0,0.947103274559194
Doug Dennison,0.0936329588014981,0.0979020979020979,0.29375,0.3050314465408805,0.2818991097922849,1,
Doug Dressler,0.3578947368421052,0.6308411214953271,0.6127659574468085,0.6704119850187266,0.4055944055944055,1,
Doug Jolley,0.4724061810154525,0.6590909090909091,0.7759674134419552,0.7484662576687117,0.6359743040685225,1,
Doug Kotar,0.1348314606741573,0.3216783216783216,0.60625,0.720125786163522,0.7804154302670623,0,0.7574931880108992
Doug Marsh,0.3213296398891966,0.3732970027247956,0.5959885386819485,0.6720867208672087,0.871536523929471,0,0.8506666666666667
Doug Martin,0.4493307839388145,0.5632411067193676,0.6454183266932271,0.4431372549019607,0.5411089866156787,0,0.5864077669902913
Drew Bennett,0.4309133489461358,0.7262693156732892,0.8801652892561983,0.9389002036659878,0.9427402862985684,0,0.9271948608137044
Drew Hill,0.2779291553133515,0.6011080332409973,0.8010899182561307,0.7765042979942693,0.5582655826558266,0,0.6272040302267002
Drew Pearson,0.4893617021276595,0.8913857677902621,0.9790209790209792,0.996875,0.9874213836477987,0,0.9703264094955488
Duane Thomas,0.25625,0.5631578947368421,0.4719626168224299,0.4468085106382978,0.3071161048689138,1,
Duane Young,0.0465116279069767,0.2171581769436997,0.3557951482479784,0.5651041666666666,0.5980629539951574,1,
Duce Staley,0.0900243309002433,0.40625,0.6719817767653758,0.6308411214953271,0.6861826697892272,0,0.7704194260485652
Dujuan Harris,0.0615079365079365,0.2409177820267686,0.1956521739130435,0.3685258964143426,0.4058823529411764,0,0.5965583173996176
Duke Johnson,0.3764705882352941,0.6768642447418738,0.8466019417475729,0.848314606741573,0.8692449355432781,0,0.7891891891891892
Duriel Harris,0.44375,0.7767295597484277,0.9198813056379822,0.9509536784741144,0.9085872576177284,0,0.9373297002724796
Dustin Keller,0.4701030927835051,0.7210743801652892,0.8921161825726142,0.9027777777777778,0.8967495219885278,1,
Dustin Lyman,0.0210280373831775,0.0234192037470726,0.2626931567328918,0.4524793388429752,0.5213849287169042,1,
Dwayne Allen,0.4034416826003824,0.6383399209486166,0.8047808764940239,0.7,0.762906309751434,0,0.6233009708737864
Dwayne Bowe,0.6493775933609959,0.8969072164948454,0.9462809917355371,0.9771784232365144,0.9682539682539684,0,0.9732313575525812
Dwayne Carswell,0.1380145278450363,0.2727272727272727,0.4160583941605839,0.4879807692307692,0.5945330296127562,0,0.735981308411215
Dwayne Harris,0.2944550669216061,0.4901185770750988,0.6414342629482072,0.6941176470588235,0.7189292543021033,0,0.5766990291262136
Dwayne Washington,0.147227533460803,0.3067961165048544,0.3333333333333333,0.2559852670349908,0.0648648648648648,0,0.1438848920863309
Dwight Clark,0.2670299727520436,0.7922437673130194,0.9591280653950952,0.997134670487106,0.994579945799458,0,0.9949622166246852
Dwight Scales,0.428125,0.5534591194968553,0.6884272997032641,0.667574931880109,0.4487534626038781,0,0.5967302452316077
Dwight Stone,0.4209650582362729,0.4373333333333333,0.5854922279792746,0.6819407008086253,0.8630490956072352,0,0.906166219839142
Dwight Walker,0.2979942693409742,0.5067750677506775,0.6423173803526449,0.3973333333333333,0.1732673267326732,0,0.0915141430948419
Earl Bennett,0.0288659793814433,0.4772727272727273,0.7489626556016598,0.8313492063492064,0.8298279158699808,0,0.7707509881422925
Earl Campbell,0.0979228486646884,0.3514986376021798,0.3628808864265928,0.4196185286103542,0.4699140401146132,0,0.6016260162601627
Earl Cooper,0.5817174515235457,0.7247956403269755,0.7736389684813754,0.6585365853658537,0.7506297229219143,0,0.7013333333333334
Earl Ferrell,0.0604534005037783,0.368,0.6831683168316832,0.8535773710482529,0.7866666666666666,0,0.6062176165803109
Earl Mccullouch,0.775,0.9,0.8644859813084113,0.8297872340425532,0.5617977528089888,1,
Earl Thomas 2,0.2105263157894736,0.5887850467289719,0.774468085106383,0.9138576779026216,0.9230769230769232,0,0.828125
Early Doucet,0.156701030927835,0.4979338842975206,0.6825726141078838,0.8035714285714286,0.7858508604206501,1,
Earnest Byner,0.2090680100755667,0.5146666666666667,0.7128712871287128,0.8635607321131448,0.84,0,0.8419689119170984
Earnest Graham,0.0346232179226069,0.0449897750511247,0.0513918629550321,0.2946058091286307,0.4989690721649484,0,0.6053719008264463
Earnest Gray,0.4632152588555858,0.8254847645429363,0.888283378746594,0.9111747851002864,0.9539295392953928,0,0.964735516372796
Earnest Jackson,0.075880758807588,0.3375314861460957,0.496,0.6336633663366337,0.6988352745424293,0,0.4613333333333333
Eason Ramson,0.2967359050445103,0.3242506811989101,0.4681440443213296,0.4059945504087193,0.5702005730659025,0,0.3739837398373983
Ed Beckman,0.0125786163522012,0.0267062314540059,0.1416893732970027,0.0664819944598338,0.0299727520435967,0,0.0085959885386819
Ed Dickson,0.2551867219917012,0.6170634920634921,0.7648183556405354,0.7984189723320159,0.7051792828685259,0,0.6725490196078432
Ed Marinaro,0.3785046728971962,0.5957446808510638,0.7378277153558053,0.8006993006993007,0.7875,1,
Ed Marshall,0.0789473684210526,0.0887850467289719,0.1191489361702127,0.0037453183520599,0.0069930069930069,0,0.359375
Ed Mccaffrey,0.2377260981912144,0.5951742627345844,0.7654986522911051,0.796875,0.7796610169491526,0,0.8325358851674641
Ed Perry,0.0705596107055961,0.4038461538461538,0.5170842824601367,0.4182242990654206,0.072599531615925,0,0.0353200883002207
Ed Podolak,0.7625,0.7894736842105263,0.8598130841121495,0.8893617021276595,0.906367041198502,0,0.8951048951048951
Ed West,0.2644836272040302,0.3866666666666666,0.6732673267326733,0.8119800332778702,0.72,0,0.7564766839378239
Eddie Bell,0.70625,0.6578947368421053,0.8271028037383178,0.8595744680851064,0.846441947565543,0,0.7832167832167832
Eddie Berlin,0.0749414519906323,0.4039735099337748,0.6983471074380165,0.769857433808554,0.689161554192229,1,
Eddie Brown 2,0.592,0.8787128712871287,0.9700499168053244,0.976,0.9740932642487048,0,0.9865229110512128
Eddie Drummond,0.0662251655629139,0.0867768595041322,0.0712830957230142,0.0081799591002045,0.0942184154175588,1,
Eddie George,0.2105263157894736,0.3479318734793187,0.6442307692307693,0.7380410022779044,0.8387850467289719,0,0.8243559718969555
Eddie Kennison,0.5430622009569378,0.7639902676399026,0.8389423076923077,0.8610478359908884,0.866822429906542,0,0.8875878220140515
Eddie Lacy,0.2885375494071146,0.6733067729083665,0.7549019607843137,0.6749521988527725,0.4796116504854369,1,
Eddie Lee Ivery,0.4044321329639889,0.3787465940054496,0.6303724928366762,0.5013550135501355,0.5818639798488665,0,0.56
Eddie Ray,0.1074766355140186,0.4170212765957446,0.5393258426966292,0.4545454545454545,0.221875,1,
Eddie Royal,0.6041237113402061,0.7851239669421488,0.8962655601659751,0.7837301587301587,0.768642447418738,0,0.8122529644268774
Edgar Bennett,0.1099195710455764,0.5202156334231806,0.7734375,0.837772397094431,0.7990430622009569,0,0.5304136253041363
Edgerrin James,0.3553530751708428,0.7009345794392523,0.7704918032786885,0.7284768211920529,0.6549586776859504,0,0.7820773930753564
Elijhaa Penny,0.1262135922330097,0.2940074906367041,0.3793738489871086,0.3261261261261261,0.3327338129496403,1,
Elmo Wright,0.6894736842105263,0.6822429906542056,0.8212765957446808,0.6891385767790262,0.6503496503496503,1,
Emerson Boozer,0.69375,0.6421052631578947,0.7102803738317757,0.676595744680851,0.704119850187266,0,0.6258741258741258
Emery Moorehead,0.270440251572327,0.3827893175074184,0.4577656675749318,0.2576177285318559,0.0463215258855585,0,0.6017191977077364
Emile Harry,0.4306930693069307,0.5723793677204659,0.6693333333333333,0.6088082901554405,0.8301886792452831,0,0.8552971576227391
Emmanuel Sanders,0.3402489626556016,0.6190476190476191,0.7915869980879541,0.8517786561264822,0.9362549800796812,0,0.9803921568627452
Emmitt Smith,0.0026954177897574,0.0025839793281653,0.1849865951742627,0.5768194070080862,0.7604166666666666,0,0.7869249394673123
Equanimeous St Brown,0.3127340823970037,0.3314917127071823,0.5603603603603604,0.4316546762589928,0.672316384180791,0,0.6254901960784314
Eric Ball,0.0958549222797927,0.2938005390835579,0.3281653746770026,0.3860589812332439,0.3153638814016172,0,0.3463541666666667
Eric Bieniemy,0.0884718498659517,0.105121293800539,0.296875,0.4794188861985472,0.6698564593301436,0,0.7153284671532847
Eric Bjornson,0.1331719128329297,0.4258373205741627,0.5742092457420924,0.7019230769230769,0.6697038724373576,0,0.6845794392523364
Eric Decker,0.1929460580912863,0.5892857142857143,0.904397705544933,0.966403162055336,0.9840637450199204,0,0.9823529411764704
Eric Dickerson,0.2493224932249322,0.3501259445843829,0.464,0.344059405940594,0.6056572379367721,0,0.464
Eric Ebron,0.2529880478087649,0.6686274509803921,0.8795411089866156,0.9145631067961164,0.9382022471910112,0,0.9171270718232044
Eric Fisher,0.0,0.0,0.0,0.005524861878453,0.1531531531531531,1,
Eric Green 2,0.3126684636118598,0.6640826873385013,0.7640750670241286,0.8221024258760108,0.8177083333333334,0,0.8547215496368039
Eric Guliford,0.4043126684636118,0.4348958333333333,0.7046004842615012,0.3636363636363636,0.6642335766423357,0,0.5961538461538461
Eric Johnson,0.2880562060889929,0.5805739514348786,0.53099173553719,0.6741344195519349,0.4396728016359918,0,0.6766595289079229
Eric Kattus,0.2054455445544554,0.6805324459234608,0.528,0.4922279792746113,0.4177897574123989,0,0.6382428940568475
Eric Lane 2,0.1389645776566757,0.1146131805157593,0.1734417344173441,0.1914357682619647,0.3893333333333333,0,0.5074257425742574
Eric Martin 2,0.4426666666666666,0.7722772277227723,0.9633943427620631,0.9546666666666668,0.9792746113989638,0,0.9595687331536388
Eric Metcalf,0.4041450777202072,0.6630727762803235,0.7932816537467701,0.7533512064343163,0.7681940700808625,0,0.78125
Eric Moulds,0.3349282296650718,0.5255474452554745,0.8870192307692307,0.9544419134396356,0.9929906542056076,0,0.97423887587822
Eric Parker,0.3995584988962472,0.6652892561983471,0.8329938900203666,0.8916155419222904,0.9100642398286938,1,
Eric Sievers,0.3596730245231607,0.6361031518624641,0.8157181571815718,0.8387909319899244,0.8293333333333334,0,0.754950495049505
Eric Torkelson,0.0337078651685393,0.1503496503496503,0.384375,0.4716981132075472,0.4985163204747774,0,0.4659400544959128
Eric Weems,0.068041237113402,0.3016528925619834,0.4605809128630705,0.5575396825396826,0.5640535372848948,0,0.6027667984189723
Erik Lorig,0.1887966804979253,0.3551587301587302,0.5353728489483748,0.5098814229249012,0.4681274900398406,1,
Erik Norgard,0.2210242587601078,0.28125,0.2566585956416465,0.1363636363636363,0.3430656934306569,1,
Ernest Givins,0.6707920792079208,0.9201331114808652,0.9813333333333332,0.9766839378238342,0.967654986522911,0,0.9534883720930232
Ernest Wilford,0.3279022403258655,0.7443762781186094,0.867237687366167,0.8962655601659751,0.7917525773195876,0,0.7128099173553719
Ernie Conwell,0.2440191387559808,0.6131386861313869,0.7331730769230769,0.7175398633257403,0.5630841121495327,0,0.6323185011709602
Ernie Jones,0.4106666666666667,0.7331606217616581,0.8867924528301887,0.9121447028423773,0.9302949061662198,0,0.894878706199461
Ernie Mills,0.3540051679586563,0.5576407506702413,0.7574123989218329,0.8020833333333334,0.8789346246973365,0,0.8421052631578947
Erric Pegram,0.0077519379844961,0.1072386058981233,0.3423180592991914,0.4947916666666667,0.3777239709443099,0,0.3253588516746411
Errict Rhett,0.1223958333333333,0.3462469733656174,0.3947368421052631,0.2238442822384428,0.1370192307692307,0,0.3485193621867881
Erron Kinney,0.1401869158878504,0.4941451990632318,0.6843267108167771,0.7541322314049587,0.7393075356415478,0,0.8139059304703476
Essex Johnson,0.6875,0.7526315789473684,0.8364485981308412,0.8808510638297873,0.8089887640449438,0,0.7307692307692307
Ethan Horton,0.088,0.1237623762376237,0.4958402662229617,0.112,0.4015544041450777,0,0.5822102425876011
Felix Jones,0.0783505154639175,0.3037190082644628,0.6307053941908713,0.6805555555555556,0.7284894837476099,0,0.5830039525691699
Ferrell Edmunds,0.232,0.5362694300518135,0.738544474393531,0.7467700258397932,0.6702412868632708,0,0.6037735849056604
Flipper Anderson,0.392,0.8678756476683938,0.9649595687331536,0.9483204134366924,0.9222520107238604,0,0.8867924528301887
Floyd Dixon,0.5222772277227723,0.8801996672212978,0.8933333333333333,0.8808290155440415,0.8140161725067385,0,0.8010335917312662
Floyd Little,0.525,0.7105263157894737,0.8037383177570093,0.8851063829787233,0.8726591760299626,0,0.8776223776223776
Floyd Turner,0.2616580310880829,0.6064690026954178,0.8888888888888888,0.8257372654155496,0.784366576819407,0,0.7135416666666666
Fozzy Whittaker,0.2035573122529644,0.4223107569721115,0.5352941176470588,0.5831739961759083,0.5592233009708738,1,
Fran Lynch,0.3125,0.5105263157894737,0.5467289719626168,0.4,0.1610486891385767,0,0.1188811188811188
Franco Harris,0.3364485981308411,0.4297872340425532,0.6479400749063671,0.6573426573426573,0.715625,0,0.610062893081761
Frank Gore,0.1574642126789366,0.5032119914346895,0.7551867219917012,0.8103092783505155,0.8285123966942148,0,0.8153526970954357
Frank Grant,0.1489361702127659,0.4756554307116105,0.8601398601398601,0.953125,0.9748427672955976,0,0.9050445103857568
Frank Hartley,0.1380208333333333,0.4140435835351089,0.3732057416267942,0.4963503649635036,0.5384615384615384,1,
Frank Hawkins,0.1335149863760218,0.2578796561604584,0.3658536585365853,0.4030226700251889,0.4293333333333333,0,0.5495049504950495
Frank Lewis,0.2052631578947368,0.602803738317757,0.8170212765957446,0.902621722846442,0.8846153846153846,0,0.8625
Frank Pitts,0.675,0.8631578947368421,0.9252336448598132,0.9574468085106383,0.8539325842696629,1,
Frank Pollard,0.0953678474114441,0.1690544412607449,0.3306233062330623,0.4433249370277078,0.5973333333333334,0,0.6014851485148515
Frank Sanders,0.5835351089588378,0.8253588516746412,0.9197080291970804,0.908653846153846,0.9157175398633256,0,0.9345794392523364
Frank Wainright,0.0284237726098191,0.3163538873994638,0.2857142857142857,0.3333333333333333,0.0193704600484261,0,0.1435406698564593
Frank Wycheck,0.0781671159029649,0.2786458333333333,0.585956416464891,0.7033492822966507,0.8442822384428224,0,0.8341346153846154
Fred Banks,0.2266666666666666,0.3094059405940594,0.6422628951747088,0.5973333333333334,0.7979274611398963,0,0.7924528301886793
Fred Barnett,0.4716981132075472,0.8217054263565892,0.96514745308311,0.9110512129380054,0.9401041666666666,0,0.8716707021791767
Fred Baxter,0.2722371967654987,0.4088541666666667,0.6368038740920097,0.569377990430622,0.7031630170316302,0,0.71875
Fred Beasley,0.1778846153846154,0.4874715261958998,0.6915887850467289,0.6229508196721312,0.5894039735099338,0,0.5681818181818182
Fred Biletnikoff,0.975,0.9894736842105264,0.9906542056074766,1.0,0.99250936329588,0,0.9545454545454546
Fred Davis,0.1010309278350515,0.5702479338842975,0.7780082987551867,0.8829365079365079,0.8623326959847036,0,0.8102766798418972
Fred Jackson,0.2904564315352697,0.5587628865979382,0.75,0.7365145228215768,0.7718253968253969,0,0.7323135755258127
Fred Mcafee,0.0516795865633074,0.292225201072386,0.2938005390835579,0.3411458333333333,0.1452784503631961,0,0.1794258373205741
Fred Mccrary,0.0944309927360774,0.0669856459330143,0.121654501216545,0.0625,0.3416856492027335,0,0.4789719626168224
Fred Taylor,0.3942307692307692,0.5808656036446469,0.647196261682243,0.4496487119437939,0.5849889624724062,0,0.7252066115702479
Fred Willis,0.4368421052631579,0.677570093457944,0.8723404255319149,0.8576779026217228,0.7517482517482518,0,0.68125
Freddie Jones,0.4282238442822384,0.7283653846153846,0.856492027334852,0.8154205607476636,0.8407494145199064,0,0.7947019867549668
Freddie Martino,0.0398406374501992,0.0235294117647058,0.3059273422562141,0.5475728155339806,0.5187265917602997,1,
Freddie Scott,0.4269662921348314,0.3811188811188811,0.48125,0.4654088050314465,0.7477744807121661,0,0.9100817438692098
Freddie Solomon 2,0.5104895104895105,0.75,0.8427672955974843,0.8427299703264095,0.885558583106267,0,0.9390581717451524
Freeman Mcneil,0.1934604904632152,0.5157593123209169,0.5880758807588076,0.6700251889168766,0.6106666666666667,0,0.7648514851485149
Garrett Celek,0.1778202676864244,0.3181818181818182,0.5956175298804781,0.6509803921568628,0.7170172084130019,0,0.7533980582524272
Garrett Graham,0.2638888888888889,0.5487571701720841,0.733201581027668,0.7529880478087649,0.6019607843137255,1,
Garrett Griffin,0.0737864077669902,0.0655430711610486,0.0515653775322283,0.0072072072072072,0.0773381294964028,1,
Garrison Hearst,0.0673854447439353,0.2369791666666666,0.4939467312348668,0.6124401913875598,0.6982968369829684,0,0.7884615384615384
Gary Anderson 3,0.304,0.7178217821782178,0.903494176372712,0.816,0.466321243523316,0,0.4097035040431266
Gary Barnidge,0.0288659793814433,0.268595041322314,0.2800829875518672,0.2837301587301587,0.2466539196940726,0,0.4782608695652174
Gary Brown 2,0.082687338501292,0.0804289544235924,0.4097035040431266,0.5390625,0.5205811138014528,0,0.1698564593301435
Gary Butler,0.2893617021276595,0.3220973782771535,0.2622377622377622,0.0125,0.1792452830188679,1,
Gary Clark,0.6,0.9108910891089108,0.9933444259567388,0.9893333333333332,0.9844559585492229,0,0.9919137466307276
Gary Davis,0.025,0.3427672955974842,0.5103857566765578,0.6757493188010899,0.5650969529085873,1,
Gary Downs,0.1067708333333333,0.1089588377723971,0.0598086124401913,0.0,0.0504807692307692,1,
Gary Garrison,0.9875,0.9947368421052633,0.9953271028037384,0.9744680851063828,0.9812734082397004,0,0.93006993006993
Gary Parris,0.1161048689138576,0.2342657342657342,0.3625,0.5660377358490566,0.5192878338278932,0,0.6021798365122616
Gary Shirk,0.215625,0.8113207547169812,0.8694362017804155,0.9209809264305178,0.7368421052631579,0,0.7275204359673024
Gary Wilkins 2,0.1336633663366336,0.2396006655574043,0.3306666666666666,0.5414507772020726,0.7223719676549866,0,0.7209302325581395
Gaston Green,0.0746666666666666,0.082901554404145,0.1347708894878706,0.0490956072351421,0.1823056300268096,1,
Gene Lang,0.070528967254408,0.3013333333333333,0.504950495049505,0.7354409317803661,0.6266666666666667,0,0.7176165803108808
Gene Washington 2,1.0,1.0,1.0,0.9914893617021276,0.9887640449438202,0,0.972027972027972
George Adams,0.3226666666666666,0.3737623762376237,0.6439267886855241,0.2746666666666666,0.4093264248704663,0,0.4743935309973046
George Farmer 2,0.5100286532951289,0.8048780487804879,0.8790931989924433,0.632,0.2128712871287128,0,0.0499168053244592
George Farmer 3,0.85,0.9473684210526316,0.9485981308411215,0.9148936170212766,0.7191011235955056,0,0.5909090909090909
George Rogers,0.1553133514986376,0.1260744985673352,0.2655826558265582,0.2115869017632241,0.2986666666666667,0,0.4034653465346535
George Wrighster,0.3367768595041322,0.3890020366598778,0.5807770961145194,0.6252676659528907,0.7012448132780082,0,0.6948453608247422
Gerald Carter,0.0272479564032697,0.332378223495702,0.5718157181571816,0.8740554156171285,0.8693333333333333,0,0.8910891089108911
Gerald Mcneil,0.0495049504950495,0.540765391014975,0.4933333333333333,0.6269430051813472,0.5660377358490566,1,
Gerald Riggs,0.2320916905444126,0.3468834688346883,0.3828715365239294,0.3626666666666667,0.4331683168316831,0,0.7537437603993344
Gerald Willhite,0.2808022922636103,0.4850948509485094,0.743073047858942,0.68,0.7698019801980198,0,0.7637271214642263
Geremy Davis,0.1156862745098039,0.1223709369024856,0.1126213592233009,0.0318352059925093,0.1289134438305709,1,
Germane Crowell,0.3653846153846153,0.8337129840546698,0.9158878504672896,0.8969555035128806,0.7439293598233996,1,
Geronimo Allison,0.3460803059273422,0.5533980582524272,0.7247191011235955,0.6611418047882136,0.4504504504504504,0,0.1312949640287769
Gerry Ellis,0.4764542936288088,0.7465940054495913,0.8166189111747851,0.8319783197831978,0.7682619647355163,0,0.7466666666666667
Giovani Bernard,0.4565217391304347,0.7171314741035857,0.8254901960784313,0.7915869980879541,0.7902912621359224,0,0.7621722846441947
Glen Kozlowski,0.5257903494176372,0.5626666666666666,0.7098445595854922,0.6253369272237197,0.5297157622739018,0,0.3324396782841823
Glen Young 2,0.3794037940379404,0.6851385390428212,0.8213333333333334,0.6683168316831684,0.502495840266223,0,0.12
Glenn Doughty,0.0934579439252336,0.6297872340425532,0.8202247191011236,0.9335664335664337,0.934375,0,0.9433962264150944
Gloster Richardson,0.75,0.7789473684210526,0.705607476635514,0.6212765957446809,0.651685393258427,1,
Glyn Milburn,0.1698113207547169,0.5703125,0.7263922518159807,0.6052631578947368,0.3844282238442822,0,0.3413461538461538
Golden Richards,0.251063829787234,0.6966292134831461,0.8741258741258742,0.928125,0.8679245283018868,0,0.8338278931750742
Golden Tate,0.2780082987551867,0.5158730158730159,0.8126195028680688,0.8913043478260869,0.9661354581673308,0,0.9725490196078432
Gordon Banks,0.038781163434903,0.1307901907356948,0.1060171919770773,0.08130081300813,0.0125944584382871,0,0.0133333333333333
Gordon Jones,0.2425068119891008,0.6731301939058172,0.779291553133515,0.8137535816618912,0.7235772357723578,1,
Greg Baty,0.3415841584158416,0.7004991680532446,0.5253333333333333,0.2642487046632124,0.0107816711590296,0,0.2790697674418604
Greg Bell,0.1586901763224181,0.5173333333333333,0.7425742574257426,0.8336106489184693,0.5413333333333333,0,0.4378238341968912
Greg Camarillo,0.3464730290456431,0.7134020618556701,0.8574380165289256,0.8278008298755186,0.751984126984127,0,0.6424474187380497
Greg Comella,0.0240384615384615,0.1047835990888382,0.3364485981308411,0.4285714285714285,0.3752759381898454,0,0.1900826446280991
Greg Delong,0.072639225181598,0.0645933014354067,0.1386861313868613,0.2283653846153846,0.3530751708428246,1,
Greg Hawthorne,0.1171662125340599,0.3019390581717451,0.3760217983651226,0.66189111747851,0.7425474254742548,0,0.836272040302267
Greg Hill,0.1197916666666666,0.3123486682808716,0.5645933014354066,0.5863746958637469,0.5288461538461539,0,0.3621867881548975
Greg Jennings,0.4239828693790149,0.8381742738589212,0.9752577319587628,0.9917355371900828,0.991701244813278,0,0.9900793650793652
Greg Jones,0.1018329938900203,0.2310838445807771,0.2334047109207709,0.412863070539419,0.4783505154639175,0,0.5247933884297521
Greg Lafleur,0.3160762942779291,0.5501432664756447,0.4281842818428184,0.4256926952141058,0.3466666666666667,0,0.6089108910891089
Greg Latta 2,0.4020979020979021,0.621875,0.8018867924528302,0.7566765578635015,0.7084468664850136,1,
Greg Lewis,0.3016528925619834,0.4847250509164969,0.7668711656441718,0.7880085653104925,0.8360995850622407,0,0.8061855670103093
Greg Mccrary,0.3081761006289308,0.4658753709198813,0.5422343324250681,0.4626038781163435,0.3024523160762943,1,
Greg Mcmurtry,0.22911051212938,0.648578811369509,0.8176943699731903,0.7924528301886793,0.7395833333333334,1,
Greg Olsen,0.3485477178423236,0.6783505154639176,0.8739669421487604,0.8402489626556017,0.8333333333333334,0,0.869980879541109
Greg Pruitt 2,0.2638297872340425,0.5730337078651685,0.7587412587412588,0.840625,0.8710691823899371,0,0.8545994065281899
