Player,Year1,Year2,Year3,Year4,Year5,Year6,Year7,Year8,Year9,Year10,Retire,NextPercentile
Billy Johnson,0.5243445692883895,0.7272727272727273,0.9,0.8962264150943396,0.8219584569732937,0.6975476839237057,0.590027700831025,0.4768392370572207,0.2492836676217765,0.4498644986449864,0,0.7581863979848866
Billy Miller,0.1913439635535307,0.2453271028037383,0.2365339578454332,0.6004415011037527,0.7665289256198347,0.7983706720977597,0.5398773006134969,0.3233404710920771,0.5560165975103735,0.797938144329897,1,
Bob Chandler,0.1947368421052631,0.6682242990654206,0.851063829787234,0.8614232209737828,0.902097902097902,0.946875,0.9905660377358492,0.9821958456973294,0.8501362397820164,0.8476454293628809,0,0.7493188010899182
Bob Christian,0.1994609164420485,0.4609375,0.6222760290556901,0.4401913875598086,0.1411192214111922,0.1971153846153846,0.4783599088838269,0.6518691588785047,0.7306791569086651,0.7108167770419426,1,
Bob Tucker,0.91875,0.9736842105263158,0.9813084112149532,0.9872340425531916,0.9850187265917604,0.9475524475524476,0.91875,0.8522012578616353,0.8456973293768546,0.7901907356948229,0,0.739612188365651
Bobby Engram,0.284688995215311,0.5182481751824818,0.8317307692307693,0.8747152619589977,0.8551401869158879,0.7822014051522248,0.7660044150110376,0.8739669421487604,0.879837067209776,0.8875255623721882,0,0.8458244111349036
Brad Hoover,0.0514018691588785,0.2529274004683841,0.4613686534216336,0.5268595041322314,0.5621181262729125,0.523517382413088,0.5224839400428265,0.462655601659751,0.4123711340206185,0.4111570247933884,1,
Brandon Bolden,0.135755258126195,0.3656126482213438,0.3884462151394422,0.5,0.4493307839388145,0.566990291262136,0.4419475655430712,0.567219152854512,0.3819819819819819,0.579136690647482,0,0.5065913370998116
Brandon Lloyd,0.3677685950413223,0.6863543788187373,0.8752556237218814,0.8736616702355461,0.7572614107883817,0.6639175257731958,0.6177685950413223,0.9273858921161826,0.9543650793650794,0.988527724665392,0,0.8438735177865613
Brandon Manumaleuna,0.1733021077283372,0.4591611479028697,0.6714876033057852,0.7087576374745418,0.6421267893660532,0.569593147751606,0.5373443983402489,0.6247422680412371,0.5144628099173554,0.4937759336099585,1,
Brandon Marshall,0.3019271948608137,0.7800829875518672,0.9278350515463918,0.981404958677686,0.9813278008298756,0.984126984126984,0.982791586998088,0.9881422924901184,0.9820717131474104,0.9901960784313726,0,0.9617590822179732
Brandon Stokley,0.3690205011389522,0.6378504672897196,0.8056206088992974,0.8167770419426048,0.7975206611570248,0.8859470468431772,0.9141104294478528,0.8907922912205567,0.8568464730290456,0.843298969072165,0,0.9111570247933884
Brent Celek,0.2842323651452282,0.6103092783505155,0.8925619834710744,0.921161825726141,0.9583333333333334,0.9216061185468452,0.9071146245059288,0.8167330677290837,0.792156862745098,0.7017208413001912,0,0.6699029126213593
Brent Jones,0.4126455906821963,0.3573333333333333,0.6994818652849741,0.7897574123989218,0.8397932816537468,0.8498659517426274,0.7951482479784366,0.875,0.8111380145278451,0.8301435406698564,0,0.7469586374695864
Brett Perriman,0.2986666666666667,0.616580310880829,0.816711590296496,0.8708010335917312,0.8900804289544236,0.8706199460916442,0.890625,0.9491525423728814,0.9641148325358851,0.9635036496350364,1,
Brian Blades,0.5653333333333334,0.8290155440414507,0.908355795148248,0.9043927648578812,0.8525469168900804,0.8814016172506739,0.9166666666666666,0.9757869249394672,0.9497607655502392,0.8661800486618005,0,0.7475961538461539
Brian Finneran,0.1161731207289293,0.3177570093457944,0.7072599531615925,0.869757174392936,0.9028925619834712,0.845213849287169,0.8343558282208589,0.6552462526766595,0.487551867219917,0.1608247422680412,0,0.4070247933884297
Brian Kinchen,0.0293333333333333,0.2020725388601036,0.2479784366576819,0.2093023255813953,0.0134048257372654,0.3099730458221024,0.4921875,0.6464891041162227,0.7105263157894737,0.6788321167883211,0,0.6923076923076923
Brian Kozlowski,0.03125,0.0799031476997578,0.2799043062200957,0.4695863746958637,0.6322115384615384,0.621867881548975,0.6425233644859814,0.7236533957845434,0.7152317880794702,0.6900826446280992,0,0.5885947046843177
Brian Mitchell 2,0.0161725067385444,0.0232558139534883,0.099195710455764,0.2991913746630728,0.4869791666666667,0.6198547215496368,0.6578947368421053,0.754257907542579,0.7740384615384616,0.7425968109339408,0,0.6495327102803738
Bruce Hardy,0.1097922848664688,0.4741144414168937,0.6177285318559557,0.670299727520436,0.5530085959885387,0.5609756097560976,0.6322418136020151,0.7093333333333334,0.75,0.8402662229617305,0,0.6586666666666666
Bruce Miller,0.1686507936507936,0.3881453154875717,0.5909090909090909,0.6374501992031872,0.6784313725490196,0.5219885277246654,0.2213592233009708,0.0093632958801498,0.005524861878453,0.1045045045045045,1,
Butch Johnson,0.271875,0.4622641509433962,0.5816023738872403,0.5722070844686649,0.628808864265928,0.8147138964577657,0.8796561604584527,0.926829268292683,0.9193954659949622,0.904,1,
Carlos Carson,0.1468144044321329,0.4332425068119891,0.7679083094555874,0.924119241192412,0.9773299748110832,0.9813333333333332,0.9554455445544554,0.978369384359401,0.96,0.9404145077720208,1,
Chad Johnson,0.414519906323185,0.8631346578366446,0.981404958677686,0.9938900203665988,1.0,1.0,0.9979253112033196,0.979381443298969,0.956611570247934,0.9377593360995852,0,0.9206349206349206
Charle Young,0.7021276595744681,0.9325842696629212,0.986013986013986,0.940625,0.8081761006289309,0.6112759643916914,0.5395095367847411,0.6759002770083102,0.7438692098092643,0.7220630372492837,0,0.7723577235772358
Charlie Garner,0.1458333333333333,0.2639225181598063,0.2990430622009569,0.3454987834549878,0.4086538461538461,0.7129840546697038,0.780373831775701,0.8735362997658079,0.9470198675496688,0.9235537190082644,0,0.869653767820774
Charlie Joiner,0.8625,0.9526315789473684,0.9532710280373832,0.9106382978723404,0.8314606741573034,0.8986013986013986,0.975,0.981132075471698,0.9614243323442137,0.9482288828337876,0,0.961218836565097
Chester Taylor,0.282560706401766,0.5165289256198347,0.6659877800407332,0.6728016359918201,0.6788008565310493,0.7406639004149378,0.7381443298969073,0.7995867768595041,0.7427385892116183,0.6488095238095238,1,
Chris Calloway,0.2668463611859838,0.5943152454780362,0.7506702412868632,0.8247978436657682,0.8776041666666666,0.937046004842615,0.9330143540669856,0.9343065693430656,0.9254807692307692,0.9134396355353076,0,0.8294392523364486
Chris Chambers,0.6604215456674473,0.8653421633554084,0.9586776859504132,0.9633401221995926,0.9775051124744376,0.9550321199143468,0.9481327800829876,0.9175257731958762,0.9297520661157024,0.8630705394190872,1,
Chris Johnson,0.2948453608247423,0.6921487603305785,0.7946058091286307,0.7976190476190477,0.6347992351816444,0.717391304347826,0.6175298804780877,0.6235294117647059,0.378585086042065,0.2854368932038835,1,
Chris Warren 2,0.1188630490956072,0.2091152815013404,0.353099730458221,0.5260416666666666,0.6029055690072639,0.6770334928229665,0.6228710462287105,0.6298076923076923,0.5968109339407744,0.6658878504672897,1,
Christian Fauria,0.2929782082324455,0.5454545454545454,0.6618004866180048,0.6802884615384616,0.6332574031890661,0.6238317757009346,0.594847775175644,0.6799116997792495,0.737603305785124,0.7596741344195519,0,0.7198364008179959
Cliff Branch,0.1355140186915887,0.5404255319148936,0.951310861423221,0.993006993006993,1.0,0.9968553459119496,0.9881305637982196,0.9591280653950952,0.969529085872576,0.9564032697547684,0,0.968481375358166
Cole Beasley,0.2275334608030592,0.4940711462450592,0.703187250996016,0.7745098039215687,0.8948374760994264,0.9029126213592232,0.9232209737827716,0.9189686924493554,0.9477477477477476,0.9406474820143884,0,0.8418079096045198
Corey Dillon,0.2043795620437956,0.4230769230769231,0.6492027334851936,0.6261682242990654,0.6651053864168618,0.6931567328918322,0.6776859504132231,0.570264765784114,0.5501022494887525,0.6145610278372591,1,
Correll Buckhalter,0.1826697892271662,0.1479028697571744,0.4690082644628099,0.285132382892057,0.2597137014314928,0.2698072805139186,0.4813278008298755,0.7463917525773196,0.7479338842975206,0.7800829875518672,1,
Cory Schlesinger,0.0242130750605326,0.0143540669856459,0.2068126520681265,0.3629807692307692,0.4851936218678815,0.397196261682243,0.5035128805620609,0.6423841059602649,0.731404958677686,0.7270875763747454,0,0.6380368098159509
Courtney Roby,0.2760736196319018,0.4154175588865096,0.466804979253112,0.1237113402061855,0.1115702479338843,0.0871369294605809,0.0992063492063492,0.0630975143403441,0.0632411067193675,0.2589641434262948,1,
Craig Heyward,0.1173333333333333,0.2564766839378238,0.3962264150943396,0.359173126614987,0.3780160857908847,0.4258760107816711,0.515625,0.6779661016949152,0.7129186602870813,0.6593673965936739,0,0.4326923076923077
Cris Carter,0.4742096505823627,0.7813333333333333,0.9145077720207254,0.9164420485175202,0.9069767441860463,0.9115281501340484,0.9784366576819408,0.9713541666666666,0.9903147699757868,0.9832535885167464,0,0.9854014598540146
Cullen Bryant,0.048689138576779,0.4265734265734265,0.50625,0.4811320754716981,0.3916913946587537,0.4850136239782016,0.6980609418282548,0.6267029972752044,0.3810888252148997,0.089430894308943,0,0.0831234256926952
Curtis Conway,0.3018867924528302,0.6979166666666666,0.9394673123486684,0.9617224880382776,0.948905109489051,0.8966346153846154,0.835990888382688,0.8598130841121495,0.8992974238875878,0.9514348785871964,0,0.944214876033058
Curtis Martin,0.2832929782082324,0.5119617224880383,0.6715328467153284,0.7379807692307693,0.6788154897494305,0.7266355140186916,0.7142857142857143,0.8013245033112583,0.7747933884297521,0.780040733197556,0,0.7055214723926381
Dallas Clark,0.4194214876033058,0.6619144602851323,0.8568507157464212,0.860813704496788,0.9004149377593361,0.9030927835051548,0.950413223140496,0.9398340248962656,0.9047619047619048,0.8049713193116634,0,0.8023715415019763
Damien Williams,0.2788844621513944,0.4627450980392157,0.6845124282982792,0.6524271844660194,0.6966292134831461,0.7182320441988951,0.5153153153153153,0.4046762589928057,0.1205273069679849,0.2352941176470588,1,
Dan Kreider,0.116822429906542,0.1428571428571428,0.3377483443708609,0.4504132231404958,0.5234215885947047,0.4683026584867075,0.3875802997858672,0.483402489626556,0.3711340206185567,0.2913223140495867,1,
Daniel Graham,0.2781456953642384,0.6570247933884298,0.8126272912423625,0.83640081799591,0.7708779443254818,0.7178423236514523,0.7608247422680412,0.8016528925619835,0.7136929460580913,0.5972222222222222,1,
Danny Amendola,0.2644628099173554,0.6576763485477178,0.7599206349206349,0.8145315487571702,0.8241106719367589,0.8366533864541833,0.8529411764705882,0.7877629063097514,0.8310679611650486,0.8333333333333334,0,0.8950276243093923
Darren Sproles,0.0797546012269938,0.0770877944325481,0.2302904564315352,0.5175257731958763,0.8099173553719008,0.8941908713692946,0.9444444444444444,0.9426386233269598,0.9387351778656128,0.9123505976095616,0,0.8372549019607843
Darrin Nelson,0.157593123209169,0.4688346883468834,0.6221662468513854,0.6293333333333333,0.745049504950495,0.8036605657237936,0.624,0.5025906735751295,0.5363881401617251,0.5839793281653747,1,
Darrius Heyward Bey,0.2520661157024793,0.5746887966804979,0.8373015873015873,0.9177820267686424,0.8932806324110671,0.7410358565737052,0.6333333333333333,0.6367112810707457,0.6990291262135923,0.5280898876404494,1,
Daryl Johnston,0.194300518134715,0.431266846361186,0.6718346253229974,0.6675603217158177,0.7223719676549866,0.6953125,0.6924939467312349,0.5813397129186603,0.5669099756690997,0.4615384615384615,0,0.3895216400911162
Dave Casper,0.2022471910112359,0.3881118881118881,0.821875,0.9213836477987422,0.9851632047477744,0.9700272479564032,0.96398891966759,0.9318801089918256,0.9455587392550144,0.913279132791328,0,0.8639798488664987
Dave Meggett,0.3316062176165803,0.5633423180592992,0.7596899224806202,0.6514745308310992,0.6846361185983828,0.671875,0.6852300242130751,0.5909090909090909,0.6034063260340633,0.6538461538461539,1,
Dave Moore,0.1662198391420911,0.4150943396226415,0.59375,0.5907990314769975,0.631578947368421,0.6885644768856448,0.7524038461538461,0.7517084282460137,0.7453271028037384,0.7845433255269321,0,0.739514348785872
David Hill,0.40625,0.7138364779874213,0.887240356083086,0.9155313351498636,0.8781163434903048,0.8310626702997275,0.828080229226361,0.7831978319783198,0.6675062972292192,0.448,0,0.5099009900990099
David Martin,0.2412177985948477,0.4150110375275938,0.5764462809917356,0.560081466395112,0.6748466257668712,0.702355460385439,0.7593360995850622,0.777319587628866,0.628099173553719,0.4813278008298755,1,
David Patten,0.3333333333333333,0.5889423076923077,0.7266514806378133,0.677570093457944,0.7892271662763466,0.9006622516556292,0.8925619834710744,0.9063136456211812,0.8302658486707567,0.8265524625267666,0,0.7717842323651453
Deangelo Williams,0.3254817987152034,0.533195020746888,0.688659793814433,0.6673553719008265,0.6078838174273858,0.5992063492063492,0.6118546845124283,0.6877470355731226,0.6573705179282868,0.6764705882352942,0,0.6653919694072657
Deion Branch,0.5298013245033113,0.8347107438016529,0.9144602851323828,0.9386503067484664,0.9207708779443254,0.950207468879668,0.9154639175257732,0.8842975206611571,0.8879668049792531,0.9186507936507936,0,0.9005736137667304
Deion Sanders,0.0025906735751295,0.0,0.2041343669250646,0.4262734584450402,0.633423180592992,0.4713541666666667,0.4915254237288136,0.4282296650717703,0.389294403892944,0.5048076923076923,0,0.3804100227790433
Delanie Walker,0.171306209850107,0.4211618257261411,0.6474226804123712,0.6508264462809917,0.6369294605809128,0.6388888888888888,0.7036328871892925,0.7628458498023716,0.8386454183266933,0.9274509803921568,0,0.9445506692160612
Demaryius Thomas,0.2717842323651452,0.6428571428571429,0.9139579349904398,0.9782608695652174,1.0,0.9980392156862744,0.994263862332696,0.970873786407767,0.9531835205992508,0.9318600368324124,1,
Dennis Gentry,0.0458452722063037,0.040650406504065,0.0957178841309823,0.2533333333333333,0.5767326732673267,0.7903494176372712,0.7573333333333333,0.7746113989637305,0.7789757412398922,0.7312661498708011,0,0.579088471849866
Dennis Northcutt,0.3691588785046729,0.5433255269320844,0.8322295805739515,0.890495867768595,0.9490835030549898,0.9222903885480572,0.8586723768736617,0.8464730290456431,0.8329896907216495,0.859504132231405,1,
Derrick Gaffney,0.5341246290801187,0.773841961852861,0.8614958448753463,0.7901907356948229,0.7936962750716332,0.8075880758807588,0.8312342569269522,0.5706666666666667,0.3762376237623762,0.3178036605657238,1,
Derrick Mason,0.1143552311435523,0.5600961538461539,0.7107061503416856,0.8411214953271028,0.9203747072599532,0.9735099337748344,0.987603305785124,0.9857433808553973,0.985685071574642,0.9464668094218416,0,0.946058091286307
Derrick Walker,0.2210242587601078,0.3901808785529715,0.6916890080428955,0.7115902964959568,0.7760416666666666,0.7094430992736077,0.6172248803827751,0.4914841849148418,0.2932692307692308,0.316628701594533,1,
Desean Jackson,0.5443298969072164,0.8636363636363636,0.966804979253112,0.9742063492063492,0.9464627151051626,0.9624505928853756,0.9780876494023903,0.9882352941176472,0.97131931166348,0.945631067961165,0,0.9625468164794008
Desmond Clark,0.0273348519362186,0.4485981308411215,0.6463700234192038,0.7527593818984547,0.7066115702479339,0.6965376782077393,0.7116564417177914,0.8094218415417559,0.8630705394190872,0.8474226804123711,0,0.7644628099173554
Desmond Howard,0.064343163538874,0.4177897574123989,0.7864583333333334,0.8401937046004843,0.7727272727272727,0.3722627737226277,0.3052884615384615,0.2710706150341685,0.2686915887850467,0.3044496487119438,1,
Dexter Bussey,0.0674157303370786,0.486013986013986,0.634375,0.6729559748427673,0.6617210682492581,0.6376021798365122,0.6786703601108033,0.5177111716621253,0.5358166189111748,0.4119241192411924,0,0.4282115869017632
Dez Bryant,0.4564315352697095,0.8095238095238095,0.965583173996176,0.9762845849802372,0.9920318725099602,0.9705882352941176,0.959847036328872,0.9223300970873788,0.8277153558052435,0.56353591160221,0,0.1081081081081081
Dion Lewis,0.0634920634920634,0.2791586998087954,0.2470355731225296,0.1752988047808765,0.2196078431372549,0.3919694072657744,0.6174757281553398,0.7134831460674157,0.7605893186003683,0.7153153153153153,1,
Dominic Rhodes,0.1311475409836065,0.1169977924944812,0.3884297520661157,0.384928716904277,0.5337423312883436,0.5010706638115632,0.5124481327800829,0.6494845360824743,0.4545454545454545,0.3630705394190871,1,
Don Mccauley,0.031578947368421,0.4439252336448598,0.6042553191489362,0.7303370786516854,0.6293706293706294,0.696875,0.839622641509434,0.8605341246290801,0.8664850136239782,0.814404432132964,0,0.8256130790190735
Don Warren,0.3106267029972752,0.5263157894736842,0.6975476839237057,0.7564469914040115,0.7913279132791328,0.783375314861461,0.6666666666666666,0.5816831683168316,0.6206322795341098,0.2426666666666666,0,0.3730569948186528
Donald Driver,0.1731207289293849,0.5747663551401869,0.7330210772833724,0.9050772626931568,0.9173553719008264,0.9714867617107944,0.9795501022494888,0.9957173447537472,0.9896265560165975,0.9896907216494846,0,0.975206611570248
Donte Stallworth,0.6247240618101545,0.8119834710743802,0.9307535641547862,0.934560327198364,0.9571734475374732,0.9605809128630706,0.8948453608247423,0.6776859504132231,0.5435684647302904,0.628968253968254,0,0.8393881453154876
Dorsey Levens,0.0572916666666666,0.4648910411622276,0.6913875598086124,0.8223844282238443,0.7716346153846154,0.7904328018223234,0.7336448598130841,0.7400468384074942,0.6136865342163356,0.5454545454545454,0,0.5539714867617108
Doug Cosbie,0.0980926430517711,0.1329639889196676,0.4359673024523161,0.7994269340974212,0.9159891598915988,0.947103274559194,0.928,0.8613861386138614,0.9018302828618968,0.752,1,
Drew Hill,0.2779291553133515,0.6011080332409973,0.8010899182561307,0.7765042979942693,0.5582655826558266,0.6272040302267002,0.8826666666666667,0.9851485148514852,0.9983361064891848,0.9946666666666668,0,0.9896373056994818
Drew Pearson,0.4893617021276595,0.8913857677902621,0.9790209790209792,0.996875,0.9874213836477987,0.9703264094955488,0.9809264305177112,0.9445983379501384,0.8910081743869209,0.8595988538681948,0,0.8726287262872628
Duriel Harris,0.44375,0.7767295597484277,0.9198813056379822,0.9509536784741144,0.9085872576177284,0.9373297002724796,0.9140401146131804,0.91869918699187,0.8967254408060453,0.7146666666666667,1,
Dwayne Carswell,0.1380145278450363,0.2727272727272727,0.4160583941605839,0.4879807692307692,0.5945330296127562,0.735981308411215,0.7939110070257611,0.7880794701986755,0.6632231404958677,0.6028513238289206,0,0.6032719836400818
Dwight Stone,0.4209650582362729,0.4373333333333333,0.5854922279792746,0.6819407008086253,0.8630490956072352,0.906166219839142,0.9299191374663072,0.8229166666666666,0.639225181598063,0.4521531100478468,0,0.170316301703163
Earnest Byner,0.2090680100755667,0.5146666666666667,0.7128712871287128,0.8635607321131448,0.84,0.8419689119170984,0.7601078167115903,0.7338501291989664,0.7158176943699732,0.7142857142857143,0,0.6484375
Ed Mccaffrey,0.2377260981912144,0.5951742627345844,0.7654986522911051,0.796875,0.7796610169491526,0.8325358851674641,0.8759124087591241,0.9278846153846154,0.9681093394077448,0.9906542056074766,0,0.9484777517564404
Ed West,0.2644836272040302,0.3866666666666666,0.6732673267326733,0.8119800332778702,0.72,0.7564766839378239,0.7628032345013477,0.8087855297157622,0.6434316353887399,0.5660377358490566,0,0.6171875
Eddie Kennison,0.5430622009569378,0.7639902676399026,0.8389423076923077,0.8610478359908884,0.866822429906542,0.8875878220140515,0.911699779249448,0.9318181818181818,0.9674134419551936,0.967280163599182,0,0.9678800856531048
Edgerrin James,0.3553530751708428,0.7009345794392523,0.7704918032786885,0.7284768211920529,0.6549586776859504,0.7820773930753564,0.8384458077709611,0.8137044967880086,0.7116182572614108,0.5216494845360825,0,0.4214876033057851
Emery Moorehead,0.270440251572327,0.3827893175074184,0.4577656675749318,0.2576177285318559,0.0463215258855585,0.6017191977077364,0.8265582655826558,0.929471032745592,0.872,0.849009900990099,0,0.8569051580698835
Emmanuel Sanders,0.3402489626556016,0.6190476190476191,0.7915869980879541,0.8517786561264822,0.9362549800796812,0.9803921568627452,0.9847036328871892,0.9631067961165048,0.9419475655430712,0.9429097605893186,0,0.9423423423423424
Emmitt Smith,0.0026954177897574,0.0025839793281653,0.1849865951742627,0.5768194070080862,0.7604166666666666,0.7869249394673123,0.6291866028708134,0.5109489051094891,0.3557692307692308,0.4464692482915717,0,0.3504672897196261
Eric Dickerson,0.2493224932249322,0.3501259445843829,0.464,0.344059405940594,0.6056572379367721,0.464,0.582901554404145,0.5929919137466307,0.6408268733850129,0.5415549597855228,0,0.5417789757412399
Eric Green 2,0.3126684636118598,0.6640826873385013,0.7640750670241286,0.8221024258760108,0.8177083333333334,0.8547215496368039,0.7918660287081339,0.8029197080291971,0.6826923076923077,0.6104783599088838,1,
Eric Martin 2,0.4426666666666666,0.7722772277227723,0.9633943427620631,0.9546666666666668,0.9792746113989638,0.9595687331536388,0.9276485788113696,0.9436997319034852,0.9649595687331536,0.9635416666666666,1,
Eric Metcalf,0.4041450777202072,0.6630727762803235,0.7932816537467701,0.7533512064343163,0.7681940700808625,0.78125,0.900726392251816,0.930622009569378,0.9318734793187348,0.84375,0,0.7699316628701595
Eric Moulds,0.3349282296650718,0.5255474452554745,0.8870192307692307,0.9544419134396356,0.9929906542056076,0.97423887587822,0.9823399558498896,0.975206611570248,0.9775967413441956,0.948875255623722,0,0.91220556745182
Eric Sievers,0.3596730245231607,0.6361031518624641,0.8157181571815718,0.8387909319899244,0.8293333333333334,0.754950495049505,0.6921797004991681,0.08,0.3549222797927461,0.5040431266846361,1,
Eric Weems,0.068041237113402,0.3016528925619834,0.4605809128630705,0.5575396825396826,0.5640535372848948,0.6027667984189723,0.6115537848605578,0.611764705882353,0.4703632887189292,0.2621359223300971,1,
