Player,Year1,Year2,Year3,Year4,Year5,Year6,Year7,Year8,Year9,Retire,NextPercentile
John L Williams,0.3976608187134502,0.8436363636363636,0.9675324675324676,0.9935064935064936,0.986842105263158,0.958904109589041,0.9191176470588236,0.9104477611940298,0.8857142857142857,0,0.869281045751634
John Riggins,0.5617977528089888,0.7870370370370371,0.8842975206611571,0.9280575539568344,0.9285714285714286,0.9411764705882352,0.910828025477707,0.8414634146341463,0.9127906976744186,0,0.7906976744186046
Johnny Davis,0.1280487804878048,0.3720930232558139,0.4302325581395348,0.4518072289156626,0.3939393939393939,0.430379746835443,0.5061728395061729,0.4387096774193548,0.391812865497076,0,0.3818181818181818
Johnny Hector,0.1962025316455696,0.5493827160493827,0.7096774193548387,0.8362573099415205,0.9381818181818182,0.8831168831168831,0.8961038961038961,0.8618421052631579,0.8767123287671232,0,0.6102941176470589
Jonathan Stewart,0.3225806451612903,0.7133757961783439,0.8896103896103896,0.91156462585034,0.8490566037735849,0.7976190476190477,0.6900584795321637,0.770949720670391,0.8602150537634409,0,0.7650273224043715
Keith Byars,0.2163742690058479,0.68,0.8181818181818182,0.9025974025974026,0.9473684210526316,0.9315068493150684,0.9044117647058824,0.9552238805970148,0.9357142857142856,0,0.9411764705882352
Kenjon Barner,0.0357142857142857,0.0409356725146198,0.1564245810055866,0.3602150537634409,0.5027322404371585,0.5053191489361702,0.4845360824742268,0.3116279069767442,0.2018348623853211,1,
Kenneth Davis,0.4210526315789473,0.7781818181818182,0.7467532467532467,0.6428571428571429,0.7039473684210527,0.8972602739726028,0.8823529411764706,0.8208955223880597,0.6571428571428571,1,
Kevin Faulk,0.1304347826086956,0.4451612903225806,0.7054794520547946,0.8079470198675497,0.8037974683544303,0.8263473053892215,0.6233766233766234,0.803921568627451,0.7814569536423841,0,0.9161290322580644
Kevin Mack,0.6,0.8304093567251462,0.9636363636363636,0.8051948051948052,0.6688311688311688,0.6842105263157895,0.8082191780821918,0.9117647058823528,0.7985074626865671,1,
Ki Jana Carter,0.2464788732394366,0.5133333333333333,0.625,0.515527950310559,0.1741935483870967,0.3835616438356164,0.23841059602649,0.4556962025316455,0.2514970059880239,1,
Kimble Anders,0.0367647058823529,0.3134328358208955,0.5785714285714286,0.8954248366013072,0.9225352112676056,0.9266666666666666,0.8947368421052632,0.8509316770186336,0.7870967741935484,1,
Ladainian Tomlinson,0.3698630136986301,0.8874172185430463,0.9936708860759492,1.0,1.0,1.0,1.0,1.0,1.0,0,0.948051948051948
Ladell Betts,0.2317880794701986,0.5126582278481012,0.7065868263473054,0.6168831168831169,0.7973856209150327,0.7284768211920529,0.7419354838709677,0.5987261146496815,0.5194805194805194,1,
Lamar Smith,0.0142857142857142,0.2222222222222222,0.5070422535211268,0.78,0.7631578947368421,0.7204968944099379,0.8451612903225807,0.8561643835616438,0.9006622516556292,0,0.7721518987341772
Lamont Jordan,0.3082191780821918,0.5298013245033113,0.740506329113924,0.718562874251497,0.8766233766233766,0.9084967320261438,0.9205298013245032,0.7548387096774194,0.5923566878980892,1,
Lamont Warren,0.2428571428571428,0.477124183006536,0.647887323943662,0.5333333333333333,0.5197368421052632,0.6086956521739131,0.4580645161290322,0.5273972602739726,0.4966887417218543,1,
Larry Centers,0.0821917808219178,0.4338235294117647,0.8507462686567164,0.9142857142857144,0.954248366013072,0.943661971830986,0.9133333333333332,0.9276315789473684,0.8881987577639752,0,0.8903225806451613
Larry Csonka,0.9146341463414634,0.9325842696629212,0.9444444444444444,0.8925619834710744,0.8633093525179856,0.6428571428571429,0.5555555555555556,0.4904458598726114,0.6402439024390244,0,0.7093023255813954
Latavius Murray,0.3391812865497076,0.7430167597765364,0.9301075268817204,0.9398907103825136,0.9042553191489362,0.8762886597938144,0.8790697674418605,0.9036697247706422,0.8970588235294118,0,0.8587570621468926
Lawrence Mccutcheon,0.5537190082644629,0.8561151079136691,0.9785714285714284,0.9803921568627452,0.961783439490446,0.9634146341463414,0.8488372093023255,0.6162790697674418,0.5602409638554217,1,
Le Veon Bell,0.4761904761904761,0.9415204678362572,0.994413407821229,0.9946236559139784,0.9726775956284152,0.8563829787234043,0.8092783505154639,0.6465116279069767,0.7614678899082569,1,
Legarrette Blount,0.3571428571428571,0.5986394557823129,0.7672955974842768,0.7321428571428571,0.7192982456140351,0.8156424581005587,0.9193548387096774,0.9289617486338798,0.8617021276595744,1,
Lenvil Elliott,0.2727272727272727,0.5683453237410072,0.7571428571428571,0.8823529411764706,0.8535031847133758,0.7317073170731707,0.5813953488372093,0.5930232558139535,0.5963855421686747,1,
Leon Washington,0.261437908496732,0.5695364238410596,0.8709677419354839,0.821656050955414,0.7012987012987013,0.5510204081632653,0.5786163522012578,0.4166666666666667,0.3742690058479532,1,
Leroy Hoard,0.1184210526315789,0.6986301369863014,0.8455882352941176,0.8805970149253731,0.7714285714285715,0.7058823529411765,0.6901408450704225,0.5266666666666666,0.7697368421052632,0,0.84472049689441
