Player,Year1,Year2,Year3,Retire,NextPercentile
David Humm,0.173076923076923,0.4310344827586206,0.4603174603174603,0,0.3846153846153846
David Klingler,0.2,0.3417721518987341,0.6172839506172839,0,0.6477272727272727
David Whitehurst,0.2539682539682539,0.4923076923076923,0.7230769230769231,0,0.5942028985507246
David Woodley,0.2028985507246377,0.5915492957746479,0.8169014084507042,0,0.7901234567901234
Dean May,0.4761904761904761,0.4146341463414634,0.4588235294117647,0,0.015625
Dennis Dixon,0.1111111111111111,0.3614457831325301,0.5930232558139535,1,
Dennis Shaw,0.4827586206896552,0.5,0.6153846153846154,0,0.4871794871794871
Derek Anderson,0.2247191011235955,0.648936170212766,0.7555555555555555,0,0.6385542168674698
Don Majkowski,0.4453125,0.5058823529411764,0.7804878048780488,0,0.7468354430379747
Don Strock,0.0384615384615384,0.2884615384615384,0.5862068965517241,0,0.7301587301587301
Donald Hollas,0.1447368421052631,0.2625,0.2278481012658227,0,0.0864197530864197
Donovan Mcnabb,0.0898876404494382,0.5666666666666667,0.8658536585365854,0,0.9518072289156626
Doug Flutie1,0.2470588235294117,0.6328125,0.6823529411764706,0,0.6585365853658537
Doug Flutie2,0.3707865168539326,0.7528089887640449,0.9333333333333332,0,0.8902439024390244
Doug Johnson,0.1888888888888888,0.4634146341463415,0.6746987951807228,0,0.7108433734939759
Doug Pederson,0.1012658227848101,0.074074074074074,0.0795454545454545,0,0.0555555555555555
Doug Williams,0.2461538461538461,0.6153846153846154,0.8695652173913043,0,0.971830985915493
Drew Bledsoe,0.1645569620253164,0.4814814814814814,0.7840909090909091,0,0.8444444444444444
Drew Brees,0.2804878048780488,0.6144578313253012,0.8192771084337349,0,0.9058823529411764
Drew Henson,0.2235294117647059,0.2413793103448276,0.2359550561797752,0,0.0212765957446808
Drew Stanton,0.2333333333333333,0.3253012048192771,0.7325581395348837,0,0.4375
