Player,Year1,Year2,Year3,Year4,Year5,Year6,Year7,Year8,Year9,Retire,NextPercentile
Jim Mcmahon,0.323943661971831,0.6172839506172839,0.9285714285714286,0.951219512195122,0.976470588235294,0.9453125,0.8588235294117647,0.8170731707317073,0.7721518987341772,0,0.7894736842105263
Jim Plunkett,0.5666666666666667,0.4871794871794871,0.7692307692307693,0.8846153846153846,0.903846153846154,0.8275862068965517,0.746031746031746,0.5384615384615384,0.4,0,0.4057971014492754
Jim Zorn,0.2413793103448276,0.6825396825396826,0.8461538461538461,0.953846153846154,0.9420289855072465,0.8732394366197183,0.7746478873239436,0.8271604938271605,0.6428571428571429,0,0.4634146341463415
Joe Ferguson,0.2564102564102564,0.6346153846153846,0.9230769230769232,0.9310344827586208,0.9682539682539684,0.9076923076923076,0.9076923076923076,0.8840579710144928,0.9577464788732394,0,0.9154929577464788
Joe Montana,0.1076923076923077,0.5362318840579711,0.9154929577464788,0.971830985915493,1.0,1.0,1.0,0.9882352941176472,0.984375,0,0.9647058823529412
Joe Theismann,0.5192307692307693,0.6153846153846154,0.8103448275862069,0.7619047619047619,0.7846153846153846,0.8307692307692308,0.8985507246376812,0.943661971830986,0.943661971830986,0,0.9629629629629628
John Elway,0.2098765432098765,0.5357142857142857,0.8658536585365854,0.9529411764705882,0.9921875,0.976470588235294,0.951219512195122,0.8734177215189873,0.881578947368421,0,0.85
John Friesz,0.1012658227848101,0.3157894736842105,0.3375,0.379746835443038,0.4567901234567901,0.7159090909090909,0.7,0.5,0.5280898876404494,0,0.2921348314606741
John Reaves,0.1538461538461538,0.2307692307692307,0.3461538461538461,0.3846153846153846,0.4655172413793103,0.5396825396825397,0.5076923076923077,0.3230769230769231,0.2463768115942029,0,0.1408450704225352
Jon Kitna,0.2444444444444444,0.3820224719101123,0.550561797752809,0.5777777777777777,0.524390243902439,0.5542168674698795,0.7831325301204819,0.788235294117647,0.7011494252873564,0,0.5280898876404494
Josh Mccown,0.108433734939759,0.180722891566265,0.4941176470588235,0.6091954022988506,0.4831460674157303,0.3617021276595745,0.1333333333333333,0.2289156626506024,0.0465116279069767,0,0.1875
Kellen Clemens,0.0786516853932584,0.2234042553191489,0.3888888888888889,0.4457831325301205,0.5116279069767442,0.5,0.5,0.4,0.3648648648648648,0,0.5205479452054794
Kelly Holcomb,0.1,0.0561797752808988,0.0561797752808988,0.0444444444444444,0.2439024390243902,0.4819277108433735,0.6506024096385542,0.6352941176470588,0.5402298850574713,0,0.4269662921348314
Ken Anderson 2,0.3333333333333333,0.7435897435897436,0.9487179487179488,1.0,1.0,1.0,0.984126984126984,0.8769230769230769,0.8153846153846154,0,0.782608695652174
Ken O Brien,0.2142857142857142,0.5853658536585366,0.8941176470588236,0.953125,0.7647058823529411,0.6707317073170732,0.7088607594936709,0.7236842105263158,0.7625,0,0.6455696202531646
Ken Stabler,0.2068965517241379,0.4333333333333333,0.6923076923076923,0.8205128205128205,0.9807692307692308,0.9615384615384616,0.9655172413793104,0.9047619047619048,0.8923076923076924,0,0.8461538461538461
Kent Graham,0.175,0.2025316455696202,0.4444444444444444,0.2954545454545454,0.4555555555555555,0.5444444444444444,0.8426966292134831,0.7640449438202247,0.7111111111111111,0,0.5853658536585366
