PLAYER,YEARS_REVEALED,YARDS,RECEPTIONS,YARDS PER RECEPTION,RECEPTIONS PER TARGET,TOUCHDOWNS,20+,40+,LONG,RECEIVING 1ST DOWNS,1ST DOWN %,FUMBLES,YARDS AFTER CATCH,TARGETS,HOWGOOD RAW SCORE,PERCENTILE,ACTUAL_REMAINING_SEASONS,PREDICTED_REMAINING_SEASONS,RETIREMENT_DIFFERENCE,MEAN_PERCENTILE_DIFFERENCE
Christian Fauria,7,0.5309033275015629,0.7691298994540983,0.49966221611775824,0.0,0.125,0.031408859840232346,0.0,0.31298061886003253,0.2778211897785934,0.9877777777777779,-0.8888888888888888,0.0,0.0,2.6457950004411663,0.6173123180218816,6,2,-4,-0.08987067368614154
Christian Fauria,8,0.4873104777390718,0.7285322336799626,0.4883575075390387,0.075,0.25,0.030532861292665178,0.0,0.3206709374264337,0.2696294746080637,1.0113333333333334,-0.8888888888888888,0.021337496747332815,0.015760441292356177,2.809575874769369,0.6328637502186094,5,1,-4,-0.12254551420030968
Christian Fauria,9,0.4426954206886628,0.6511213319055988,0.5002124492938826,0.2191358024691358,0.3472222222222222,0.04076797385620911,0.0,0.3601767472832121,0.25426860825215564,1.050888888888889,-0.6666666666666666,0.08103115787822728,0.05075165181548157,3.33160558788701,0.6707875935800058,4,1,-3,-0.15968185136209923
Christian Fauria,10,0.44147590636712974,0.6226166959942169,0.52482735468638,0.4521604938271605,0.4691358024691358,0.062041575889615064,0.0,0.3850118600257049,0.2496804283293114,1.0784444444444445,-0.3333333333333333,0.16342493848343476,0.09385316241970998,4.209339329602909,0.7257297133279751,3,1,-2,-0.16627001136195962
Christian Fauria,11,0.4227200909334993,0.5672088179897193,0.5340105266376264,0.5845679012345679,0.4005731922398589,0.06574981844589683,0.0,0.3780744663848686,0.2356002274765377,1.1575555555555557,-0.1111111111111111,0.2073063896990038,0.11306737822548556,4.555323253711508,0.7390379470075573,2,1,-1,-0.022123741011414344
Christian Fauria,12,0.3221971442633985,0.4249335848251837,0.5246742215549031,0.6898148148148148,0.30423280423280424,0.0546432461873638,0.0,0.32710902643288087,0.18502861374978768,1.2286666666666668,0.0,0.17737865281781115,0.09466180641147352,4.333340581957088,0.7030202854788971,1,1,0,-0.1911275858158636
Christian Okoye,3,0.16828431822883586,0.3590296495956873,0.18300203283413102,0.0,0.0,0.012820512820512801,0.0,0.1560844671606651,0.03971734892787522,0.16688888888888884,0.0,0.0,0.0,1.085827218456596,0.27048164400725333,3,2,-1,0.04770178257625343
Christian Okoye,4,0.14028004988329584,0.30341374886573413,0.24589677152353295,0.0,0.0,0.008547008547008534,0.0,0.14868809291433013,0.03373761785415918,0.26866666666666666,0.0,0.0,0.0,1.1492299562547272,0.25483835407268784,2,2,0,-0.0691449571052205
Christian Okoye,5,0.09652508654154836,0.20652800686593972,0.31371660729509787,0.0,0.0,0.004273504273504267,0.0,0.12599090956761866,0.029930978239248878,0.5371111111111111,0.0,0.0,0.0,1.3140762038940688,0.31712259179878605,1,2,1,0.06928758657685014
Chuck Evans,3,0.05272312507284796,0.08935308935308929,0.23873534905359053,0.0,0.012345679012345678,0.015172735760971045,0.0,0.14192224051378977,0.028896045804258353,0.41977777777777775,0.0,0.0,0.0,0.9989260423486703,0.2412502030446546,4,2,-2,0.027668203559262666
Chuck Evans,4,0.0964965253519389,0.18816578075837329,0.26643154435969396,0.0,0.024691358024691357,0.014472455648926222,0.0,0.17526797441065656,0.053425685068197136,0.4657777777777778,0.0,0.0,0.0,1.284729101400255,0.3206274626602459,3,2,-1,-0.06866838462805128
Chuck Evans,5,0.1714318359542064,0.34609528128046635,0.3104337991266187,0.0,0.037037037037037035,0.0137721755368814,0.0,0.22907627043675213,0.09974181670686358,0.6175555555555556,0.0,0.0,0.0,1.8251437716343812,0.43597113662618264,2,2,0,0.01733495458982348
Chuck Evans,6,0.21548909278973577,0.4468819246597024,0.30881360013460685,0.0,0.024691358024691357,0.006535947712418289,0.0,0.22745777222343092,0.11947358620561233,0.6148888888888889,0.0,0.0,0.0,1.9642321706390866,0.44700671122107927,1,1,0,-0.01293920842824603
Chuck Foreman,3,0.9775653573755365,1.427017525356396,0.31580399232935374,0.0,0.5206349206349207,0.0,0.0,0.05392156862745098,0.0,0.0,0.0,0.0,0.0,3.2949433643236574,0.7778707838234493,5,8,3,0.09133552261813063
Chuck Foreman,4,1.4296426154902473,2.093713488840842,0.4176661367992348,0.0,0.7783068783068783,0.0,0.0,0.17386568153831583,0.0,0.0,0.0,0.0,0.0,4.893194800975518,0.9343645781496905,4,6,2,0.10267304583139189
Chuck Foreman,5,1.571824874466987,2.3961807139812823,0.4518897428361729,0.0,0.8359788359788359,0.0,0.0,0.34099396492102235,0.0,0.0,0.0,0.0,0.0,5.596868132184301,0.9664824496782044,3,5,2,0.12853382063169902
Chuck Foreman,6,1.4206582520593258,2.2922816190087714,0.41833074898255146,0.0,0.6396825396825396,0.0,0.0,0.43344660690288994,0.0,0.0,0.0,0.0,0.0,5.204399766636079,0.940374531878892,2,4,2,0.16923973837807432
Chuck Foreman,7,1.0895711114730666,1.9537727730423289,0.3763625859379672,0.0,0.44338624338624333,0.0,0.0,0.4303384057573991,0.0,0.0,0.0,0.0,0.0,4.293431119597005,0.8829125654847049,1,3,2,0.1770551072935458
Chuck Levy,3,0.020851951146857266,0.03418803418803413,0.1443142361111111,0.0,0.0,0.0,0.0,0.06493506493506493,0.017857142857142832,0.5,0.0,0.0,0.0,0.7821464292382103,0.17178927754028112,2,2,0,0.028443441102125405
Chuck Levy,4,0.02819752698132751,0.038224121557454846,0.1681671626984127,0.0,0.0,0.0074074074074074,0.0,0.08958633958633959,0.01844070961718019,0.4666666666666667,0.0,0.0,0.0,0.8166899345147889,0.1578370269320086,1,2,1,0.06721794871794867
Chuck Muncie,3,0.4682883078411185,0.7252465591103818,0.2936193352484343,0.0,0.044444444444444446,0.0,0.0,0.3223499338724286,0.0,0.0,0.0,0.0,0.0,1.8539485805168077,0.548629909828366,6,3,-3,-0.004220701811242751
Chuck Muncie,4,0.6035753436718496,0.9485918654573149,0.3940936726400561,0.0,0.06666666666666667,0.0,0.0,0.425301524934391,0.0,0.0,0.0,0.0,0.0,2.4382290733702785,0.6839529116448964,5,3,-2,0.0397870520145478
Chuck Muncie,5,0.6402158119263031,1.0801497321907214,0.41155726285367833,0.0,0.044444444444444446,0.0,0.0,0.45144217424232846,0.0,0.0,0.0,0.0,0.0,2.6278094256574756,0.7286342940150887,4,3,-1,0.08191747369004498
Chuck Muncie,6,0.6285135971211497,1.1321645612186622,0.3881788035043207,0.0,0.022222222222222223,0.009803921568627444,0.0,0.4122207450538591,0.03854875283446712,0.08777777777777779,-0.1111111111111111,0.0,0.0,2.608319270189975,0.7059384442750358,3,3,0,0.14864552697293423
Chuck Muncie,7,0.640286189514035,1.1707890507545684,0.36906514723729295,0.0,0.027777777777777776,0.0381263616557734,0.0,0.4106513764733231,0.10590409003107415,0.23777777777777778,-0.4444444444444444,0.0,0.0,2.555933326777178,0.6366344252665284,2,2,0,0.16964612540980936
Chuck Muncie,8,0.6947718850405499,1.2300547348447126,0.37921147068456545,0.0,0.07142857142857142,0.08033769063180825,0.0,0.4428865398026634,0.21432222916004834,0.4777777777777778,-1.0,0.0,0.0,2.590790899370697,0.5691990417714191,1,1,0,0.18586062132661635
Clarence Davis,3,0.17199061401591006,0.33408480944712826,0.25433511337831416,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.8404105368413524,0.38951973291749953,5,2,-3,-0.0938938065931261
Clarence Davis,4,0.24481021182554769,0.39007352482242935,0.3987548068427068,0.0,0.022222222222222223,0.0,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.0,1.1091940990462394,0.4913266847540197,4,1,-3,-0.1537204336264807
Clarence Davis,5,0.300031113868123,0.4186541755225851,0.49893579826590334,0.0,0.06031746031746031,0.0,0.0,0.07732026143790849,0.0,0.0,0.0,0.0,0.0,1.3552588094119802,0.5586207613938907,3,1,-2,-0.16546747275204354
Clarence Davis,6,0.36059080100980295,0.49809902375360504,0.5176137394215734,0.0,0.0984126984126984,0.0,0.0,0.1286823908307284,0.0,0.0,0.0,0.0,0.0,1.6033986534284081,0.5966526762875077,2,2,0,-0.07394380780642643
Clarence Davis,7,0.3909758552473275,0.6152175416097608,0.47654984738034434,0.0,0.09206349206349204,0.0,0.0,0.2645498474686016,0.0,0.0,0.0,0.0,0.0,1.839356583769526,0.6108448417410681,1,2,1,0.002179027967561198
Clarence Harmon,3,0.27819096194429177,0.4156690442754318,0.2976942039442039,0.0,0.17777777777777778,0.0,0.0,0.23976010359163086,0.0,0.0,0.0,0.0,0.0,1.4090920915333363,0.4592888081496831,3,3,0,-0.10811951779834288
Clarence Harmon,4,0.5027993778617516,0.7082334813900496,0.4180178953013228,0.0,0.3142857142857143,0.0,0.0,0.3795163356156384,0.0,0.0,0.0,0.0,0.0,2.322852804454477,0.6421578476799885,2,3,1,0.05478114549008706
Clarence Harmon,5,0.6877393734442703,0.9439814630007632,0.4886555369723919,0.0,0.419047619047619,0.0032679738562091444,0.0,0.4803781508347814,0.01814058956916099,0.16155555555555554,0.0,0.0,0.0,3.2027662622807513,0.7718618933681544,1,3,2,0.08595988538681942
Clarence Kay,3,0.29063265046467923,0.38969404186795487,0.33209953677151255,0.0,0.2519841269841269,0.03171296296296296,0.0,0.229081441213885,0.202286470143613,0.9468888888888889,-0.3333333333333333,0.0,0.0,2.3410467859642896,0.45995575174645925,6,3,-3,-0.002018019701035841
Clarence Kay,4,0.505864116704607,0.6098502111627624,0.4773172746900211,0.0,0.2658730158730158,0.07250712250712249,0.0,0.3428535875382443,0.3220327604726101,1.3124444444444445,-0.5555555555555556,0.0,0.0,3.3531869778372716,0.6888577636465809,5,3,-2,0.1309924197086264
Clarence Kay,5,0.6434751593280592,0.7511473972507605,0.5442966243928864,0.0,0.248015873015873,0.11052350427350426,0.0,0.41159237581960884,0.3839086804312368,1.462888888888889,-0.8888888888888888,0.0,0.0,3.6669596145119288,0.7466355414243587,4,4,0,0.16724257002729048
Clarence Kay,6,0.7359106504536523,0.8624928925175027,0.5275042278493604,0.0,0.23015873015873015,0.13719729344729342,0.0,0.4042529213560639,0.4203216374269006,1.3953333333333333,-1.222222222222222,0.0,0.0,3.4909494643206145,0.7157868607013642,3,3,0,0.15355500991622284
Clarence Kay,7,0.678046171870398,0.8615958451424272,0.48759949478358133,0.0,0.2599206349206349,0.11148249898249897,0.0,0.32811273371629485,0.3784523312248876,1.2952222222222223,-1.0,0.0,0.0,3.4004319328629453,0.6753241996378178,2,2,0,0.1423229741186235
Clarence Kay,8,0.5693261338612878,0.7731441623866293,0.4859848658226962,0.0,0.2103174603174603,0.07842643467643468,0.0,0.2639849392692961,0.3062069857182639,1.218,-0.5555555555555556,0.0,0.0,3.349835426496513,0.6856049920581451,1,1,0,0.14383045665034444
Clarence Verdin,3,0.3289234976693,0.21563342318059292,0.7073237055775268,0.0,0.14087301587301587,0.09684829059829057,0.2083333333333333,0.5498526959642435,0.10367933723196882,0.7888888888888889,0.0,0.0,0.0,3.1403561883171607,0.6420075617589951,4,1,-3,-0.07388095974548192
Clarence Verdin,4,0.5309830997878048,0.3806663001256073,0.8480044441474606,0.0,0.2341269841269841,0.1512057387057387,0.3009259259259259,0.6559155691127411,0.1896395254008036,1.1028888888888888,0.0,0.0,0.0,4.394356476221955,0.7813769565831351,3,1,-2,0.021835904520684624
Clarence Verdin,5,0.5810826594588419,0.48538171675316133,0.8379986457275005,0.0,0.20039682539682535,0.15080128205128204,0.2824074074074074,0.6467016658453131,0.2334606357162748,1.2115555555555557,0.0,0.0,0.0,4.629786393912162,0.8246637782885615,2,2,0,0.12909861659524863
Clarence Verdin,6,0.48552255032071645,0.47306325515280734,0.697987785799211,0.0,0.13888888888888887,0.12030423280423279,0.18055555555555555,0.43194663703675956,0.22251661504710282,1.1795555555555557,0.0,0.0,0.0,3.93034107616083,0.7478511170949532,1,2,1,0.06222830706917837
Clarence Weathers,3,0.4158172750909934,0.2949787732396428,0.63061273097226,0.0,0.25396825396825395,0.11805555555555555,0.1388888888888889,0.4552491557532328,0.18280669755825033,1.1244444444444444,-0.1111111111111111,0.0,0.0,3.503710664360411,0.6228552991155436,6,2,-4,-0.002103951614150168
Clarence Weathers,4,0.4807702697854828,0.33728590250329377,0.8114245304414712,0.0,0.2857142857142857,0.12152777777777778,0.16666666666666666,0.5490883050087398,0.20396044891386503,1.4595555555555555,-0.2222222222222222,0.0,0.0,4.193771520144916,0.7480017568507481,5,1,-4,-0.09276142969730305
Clarence Weathers,5,0.5379044121872865,0.37418483439812394,0.896502871111897,0.0,0.2857142857142857,0.12232905982905982,0.19444444444444445,0.6194919999568367,0.22421910538942244,1.6431111111111112,-0.3333333333333333,0.0,0.0,4.564568790809134,0.8259630611979667,4,1,-3,0.0834325068870524
Clarence Weathers,6,0.4853512602223692,0.40008767703599524,0.746511688995012,0.0,0.2063492063492063,0.08609330484330482,0.125,0.5361810091294619,0.22827405816127616,1.5986666666666667,-0.4444444444444444,0.0,0.0,3.9680704269588483,0.7744075056424112,3,1,-2,0.11513484071896429
Clarence Weathers,7,0.5276170389143557,0.50500844217005,0.647984615130368,0.0,0.17460317460317457,0.08457977207977205,0.08333333333333333,0.5283742671396692,0.2710769980506822,1.532888888888889,-0.6666666666666666,0.0,0.0,3.6887998636436277,0.7287458151210274,2,2,0,0.13880387101297392
Clarence Weathers,8,0.6021255996980726,0.6529036523698162,0.5717533256026464,0.0,0.12698412698412695,0.09386446886446882,0.041666666666666664,0.44024545130855686,0.2978366054023948,1.3977777777777778,-1.0,0.0,0.0,3.225157674674527,0.6563926092482159,1,2,1,0.1621480499658593
Clarence Williams 4,3,0.10982709496127901,0.24395440058459197,0.29808590102707755,0.0,0.0,0.0,0.0,0.12069788046071016,0.0,0.0,0.0,0.0,0.0,0.7725652770336587,0.2595476204266733,2,3,1,0.055728899842046875
Clarence Williams 4,4,0.246281802489296,0.518934878716736,0.4207997530945355,0.0,0.015873015873015865,0.0,0.0,0.19909744479736505,0.0,0.0,0.0,0.0,0.0,1.4009868949709485,0.4504075076488665,1,2,1,0.11989100817438691
Clark Gaines,3,0.6705951691990056,1.090646249202443,0.26712223567119286,0.0,0.15555555555555556,0.0,0.0,0.24636199585752003,0.0,0.0,0.0,0.0,0.0,2.4302812054857172,0.6783183721205108,4,4,0,0.24521340654138982
Clark Gaines,4,0.763390626322608,1.2959309983639458,0.3387430227565038,0.0,0.14074074074074075,0.0,0.0,0.2965023996554847,0.0,0.0,0.0,0.0,0.0,2.8353077878392834,0.7523419870160604,3,2,-1,0.17495544815725095
Clark Gaines,5,0.6245863672837868,1.0988470394063896,0.3633728709488043,0.0,0.1291005291005291,0.0,0.0,0.2773135861404389,0.0,0.0,0.0,0.0,0.0,2.4932203928799495,0.6929536120734074,2,2,0,0.2518045965013368
Clark Gaines,6,0.4732855040613197,0.8766058477444313,0.31701506482011715,0.0,0.11746031746031743,0.0,0.0,0.2150070280151112,0.0,0.0,0.0,0.0,0.0,1.9993737621012972,0.5816897758522219,1,2,1,0.28009588138647024
Clay Harbor,3,0.1510041735262708,0.217992909772687,0.32978085571835575,0.41979746113250604,0.09259259259259259,0.023456790123456767,0.0,0.21003306117230164,0.07053792643415284,0.5664444444444444,-0.1111111111111111,0.05860899898569561,0.05358255695935258,2.082720659750705,0.36687412505188977,4,3,-1,-0.03921874782130367
Clay Harbor,4,0.26117854876073154,0.35826659990508225,0.4650364974596966,0.5730953399759561,0.14969135802469136,0.04226579520697164,0.0,0.28346977916598165,0.12615621625055584,0.8484444444444444,-0.4444444444444444,0.1140225429513656,0.08639465890857052,2.863577336609603,0.5234051579134296,3,4,1,0.017466586765066145
Clay Harbor,5,0.3654822792895277,0.4933777186798205,0.5209831832919309,0.6568861177333577,0.19135802469135804,0.06609023238925196,0.013888888888888888,0.36290157451549854,0.1720410529372793,0.9597777777777778,-0.7777777777777778,0.1901800446876339,0.11713893620931867,3.3323280533138666,0.5956663775850078,2,3,1,0.03505048766387597
Clay Harbor,6,0.4229131149007528,0.5312213360764976,0.557059151606389,0.687046885506449,0.18981481481481483,0.09645061728395059,0.027777777777777776,0.42551101093739335,0.2048334265315397,1.0717777777777777,-0.8888888888888888,0.239602276044564,0.12213499053962164,3.687254290908639,0.6434500289678045,1,2,1,0.003864713360285821
Cleo Miller,3,0.21143474608692914,0.3063059642461635,0.3067208460140137,0.0,0.0,0.0,0.0,0.0938713649711092,0.0,0.0,0.0,0.0,0.0,0.9183329213182156,0.39421966532219344,6,2,-4,-0.12035796012884287
Cleo Miller,4,0.3037790250651929,0.5122035818034663,0.38654003193899217,0.0,0.022222222222222223,0.0,0.0,0.21402082108735226,0.0,0.0,0.0,0.0,0.0,1.4387656821172257,0.5031401185292694,5,2,-3,-0.06094203543042881
Cleo Miller,5,0.4258121373225278,0.7838180521396163,0.39818522992254074,0.0,0.044444444444444446,0.0,0.0,0.3396331588736763,0.0,0.0,0.0,0.0,0.0,1.9918930227028055,0.6182203893958905,4,2,-2,0.051321613347249856
Cleo Miller,6,0.5196554102594098,1.011138737165032,0.37102684018945814,0.0,0.06666666666666667,0.0,0.0,0.3975886120011689,0.0,0.0,0.0,0.0,0.0,2.3660762662817354,0.6823353984785426,3,2,-1,0.1563335456951539
Cleo Miller,7,0.475921956054343,0.9218440364599569,0.3420436961508999,0.0,0.044444444444444446,0.0,0.0,0.38126276086472166,0.0,0.0,0.0,0.0,0.0,2.165516893974366,0.6317596044751628,2,1,-1,0.1353713511051458
Cleo Miller,8,0.3854519521931035,0.7254345365036711,0.33785074928625974,0.0,0.022222222222222223,0.0,0.0,0.33017672373016044,0.009070294784580489,0.05555555555555555,0.0,0.0,0.0,1.865762034275553,0.5402592958806022,1,1,0,0.14558330564865068
Cleveland Franklin,3,0.06554943925768905,0.13822952593494284,0.13144561025916957,0.0,0.0,0.0,0.0,0.0996659893023147,0.0,0.0,0.0,0.0,0.0,0.4348905647541162,0.1439336261101317,2,1,-1,0.17578215695827382
Cleveland Franklin,4,0.08954307137871992,0.1783823040802585,0.17373063135775,0.0,0.0,0.0,0.0,0.11464430585725517,0.002267573696145122,0.03711111111111109,0.0,0.0,0.0,0.5956789974812398,0.17212757981286214,1,1,0,0.05902996851310249
Cleveland Gary,3,0.10357635436104269,0.25932243544183836,0.20525029884320434,0.0,0.03174603174603173,0.011904761904761899,0.0,0.06811757496689004,0.018140589569160977,0.1368888888888889,0.0,0.0,0.0,0.8349469357218189,0.20085022229290578,3,3,0,-0.13942898865309433
Cleveland Gary,4,0.2364566143871557,0.5662165363657901,0.2792690834871311,0.0,0.0952380952380952,0.024470899470899456,0.0,0.1226516963503265,0.08052651955090975,0.3164444444444444,-0.1111111111111111,0.0,0.0,1.610162778183641,0.3702024844440678,2,2,0,-0.051957529204799235
Cleveland Gary,5,0.366059240378062,0.7822137702734717,0.3478553569572828,0.0,0.14285714285714282,0.03703703703703701,0.01851851851851851,0.2710825313487864,0.16041220305725676,0.4955555555555555,-0.3333333333333333,0.0,0.0,2.28825802264978,0.5004810109490094,1,2,1,0.01302083333333337
Clif Groce,3,0.066541117388575,0.10699588477366252,0.13938198553583167,0.0,0.0,0.0111111111111111,0.0,0.11594202898550722,0.032051282051282035,0.25666666666666665,0.0,0.0,0.0,0.7286900765126362,0.11321973875998079,2,2,0,-0.047224453494509794
Clif Groce,4,0.07467272209331827,0.14165407789411538,0.12931718779690599,0.0,0.0,0.0074074074074074,0.0,0.09776252224764809,0.03443941679235796,0.22444444444444445,0.0,0.0,0.0,0.7096977786761975,0.1235756658525102,1,2,1,-0.15186915887850466
Cliff Austin,3,0.02206869253881718,0.02342263211828429,0.3166363774042102,0.0,0.0,0.003472222222222222,0.0,0.1128638497652582,0.009561191626409012,0.5555555555555556,0.0,0.0,0.0,1.0435805212307567,0.194875568570967,2,1,-1,0.06880706318807062
Cliff Austin,4,0.025821053485062848,0.029571073049333912,0.4002154483362085,0.0,0.0,0.006944444444444444,0.0,0.13294992175273862,0.011775362318840568,0.7406666666666666,0.0,0.0,0.0,1.3479439700532954,0.2900865124295805,1,2,1,-0.26031428871019924
Cliff Benson,3,0.17907669332221962,0.3156199677938808,0.19248844438879117,0.0,0.0,0.020833333333333332,0.0,0.1503582900914257,0.07945956160241871,0.3264444444444444,0.0,0.0,0.0,1.264280734976514,0.29806291964209014,2,2,0,0.11085982798900591
Cliff Benson,4,0.13682812365078678,0.27247592136845616,0.1856066375777608,0.0,0.0,0.013888888888888888,0.0,0.12583856108633995,0.05683106575963716,0.25466666666666665,0.0,0.0,0.0,1.0461358649985366,0.26541093044412595,1,2,1,0.13776687116564418
Cliff Branch,3,0.6192600236951412,0.5412101012370645,0.46045681699516605,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.020926941927372,0.5424168040099011,10,5,-5,-0.04370988511079969
Cliff Branch,4,1.3457905835420605,1.161914544494351,0.654265476005808,0.0,0.8873015873015874,0.0,0.0,0.0866013071895425,0.0,0.0,0.0,0.0,0.0,4.135873498533349,0.8282477954483692,9,6,-3,-0.030430014931292975
Cliff Branch,5,2.2057818041465778,1.7994091112084276,0.8021301388943893,0.0,1.4857142857142858,0.0,0.0,0.31490953869470495,0.0,0.0,0.0,0.0,0.0,6.607944878658386,0.9814392848100714,8,6,-2,-0.040283792202615853
Cliff Branch,6,2.477095241816769,1.9761689290178868,0.8546448614503313,0.0,1.6396825396825399,0.0,0.0,0.6086667808543575,0.0,0.0,0.0,0.0,0.0,7.556258352821884,0.9966207796396476,7,5,-2,-0.04530080202676512
Cliff Branch,7,2.4364257295106886,1.9102872001895492,0.8621244843705435,0.0,1.5238095238095237,0.0,0.0,0.7972147751357542,0.0,0.0,0.0,0.0,0.0,7.529861713016059,0.9949953032367231,6,4,-2,-0.060143579662259555
Cliff Branch,8,2.029661341970403,1.7515659651883724,0.7898082551150944,0.0,1.1142857142857143,0.0,0.0,0.8118016571043191,0.0,0.0,0.0,0.0,0.0,6.497122933663903,0.9813713250350882,5,3,-2,-0.07715441645363778
Cliff Branch,9,1.865130314521445,1.7417877630468597,0.733225303067323,0.0,0.838095238095238,0.0,0.0,0.8300758072787706,0.0,0.0,0.0,0.0,0.0,6.008314426009636,0.9722625716886304,4,2,-2,-0.08060425455923353
Cliff Branch,10,1.7117113520246703,1.6844456989737362,0.7106730221506101,0.0,0.6888888888888889,0.026143790849673196,0.027777777777777776,0.8774830501596249,0.07936507936507937,0.1897777777777778,0.0,0.0,0.0,5.996266437967837,0.96168680700748,3,2,-1,-0.09843516108275269
Cliff Branch,11,1.7339824052754824,1.567283815080793,0.7520964849706726,0.0,0.6825396825396826,0.10784313725490195,0.1388888888888889,0.9488822209097593,0.2533803644914756,0.55,0.0,0.0,0.0,6.734896999411656,0.9648045769951702,2,1,-1,-0.1001603799559555
Cliff Branch,12,1.6638316070458588,1.4254431659761253,0.7801902242368453,0.0,0.6666666666666666,0.21384803921568626,0.29166666666666663,0.9632264899513165,0.50469033560821,1.0924444444444443,0.0,0.0,0.0,7.60200763981182,0.9659281247034082,1,1,0,-0.03625582961318796
Cliff Mcclain,3,0.038848121307745495,0.04316990440949733,0.23437361161355355,0.0,0.0,0.0,0.0,0.047008547008547,0.0,0.0,0.0,0.0,0.0,0.36340018433934335,0.17863891621577307,1,1,0,-0.06900844493400576
Cliff Russell,3,0.014989109251404268,0.02350498646794938,0.32627276105536973,0.4074074074074074,0.0,0.006535947712418289,0.0,0.09959632056118058,0.0041928721174003996,0.4444444444444444,0.0,0.004250339601643156,0.004997192588433422,1.3361913812076511,0.2507686481530226,3,1,-2,0.17975687947559993
Cliff Russell,4,0.01966948992699278,0.025662518887451066,0.4601552500103225,0.4444444444444444,0.0,0.009803921568627433,0.0,0.13627176908892213,0.0062893081761006,0.6666666666666666,0.0,0.0035952912511471222,0.006200787587648855,1.7787594476083237,0.3206449466647114,2,1,-1,0.2413525016215448
Cliff Russell,5,0.016191362444073158,0.022333082857021378,0.3547214996490359,0.4074074074074074,0.0,0.006535947712418289,0.0,0.1053143673751178,0.0041928721174003996,0.4444444444444444,0.0,0.0023428713355376,0.0049712925625334,1.3684551479049898,0.24530684140629783,1,2,1,0.1898538900838092
Clifton Mcneil,3,0.9672265509187397,1.0055161544523246,0.3676384087265785,0.0,0.35555555555555557,0.0,0.0,0.35880341880341876,0.0,0.0,0.0,0.0,0.0,3.0547400884566174,0.9278355058206263,1,4,3,0.2877454384746513
Clint Didier,3,0.1597263323451262,0.19326045413001924,0.3176039462062644,0.0,0.28968253968253965,0.041666666666666664,0.041666666666666664,0.23046505151768307,0.08895023387777007,0.7853333333333333,-0.2222222222222222,0.0,0.0,1.926133002203847,0.3577099703451282,5,3,-2,-0.1997864028893015
Clint Didier,4,0.3688474840648137,0.44021491847578786,0.5058703216393999,0.0,0.4682539682539682,0.08680555555555555,0.06944444444444445,0.38356219186463814,0.19555791989366864,1.0917777777777777,-0.3333333333333333,0.0,0.0,3.277001248636721,0.5994113393358954,4,4,0,-0.0014171576574820155
Clint Didier,5,0.6590029008312673,0.736064127368475,0.6151649031887477,0.0,0.5753968253968254,0.1703703703703704,0.10277777777777777,0.5277087149276425,0.3333652838483756,1.2717777777777777,-0.2222222222222222,0.0,0.0,4.769406459265038,0.7879616984368462,3,5,2,0.14165523904283014
Clint Didier,6,0.8444469937668051,0.8931839588115223,0.6570352865317817,0.0,0.5396825396825397,0.23363603988603993,0.10833333333333332,0.5846596370479918,0.4022503420386715,1.2944444444444445,-0.1111111111111111,0.0,0.0,5.446561464432019,0.8691278488913783,2,3,1,0.18932408330011957
Clint Didier,7,0.8408804594126256,0.814098641005942,0.6427686404174212,0.0,0.4206349206349206,0.26912393162393167,0.11388888888888889,0.588646576441571,0.38497284878863824,1.334,-0.1111111111111111,0.0,0.0,5.297903796102829,0.8646834044469339,1,2,1,0.3109020206194306
Clint Sampson,3,0.2923752980836269,0.24271702532572093,0.5611159913947515,0.0,0.23809523809523805,0.08333333333333334,0.06944444444444445,0.36286467342064077,0.11555793815110582,0.8437777777777777,-0.2222222222222222,0.0,0.0,2.5870594978044172,0.5051490150837696,1,3,2,0.08458158462216248
Clinton Portis,3,0.41167526087969664,0.6095725354984614,0.3437586271682382,0.47271671826625383,0.11992945326278659,0.05347222222222223,0.06944444444444445,0.537637273648684,0.16508126660867,0.49577777777777776,0.0,0.5062534364052731,0.1234416874733694,3.9087607036558776,0.6750920171724021,6,4,-2,-0.06751634713564891
Clinton Portis,4,0.4992056656340232,0.8283611246574208,0.3966548231133256,0.6364542893180665,0.1128747795414462,0.06157407407407407,0.06944444444444445,0.6157143341398681,0.20357733123531266,0.5982222222222222,0.0,0.5920752259621005,0.1672500897831629,4.781408404125467,0.7573294978172285,5,4,-1,-0.16834773598241565
Clinton Portis,5,0.47869588631807813,0.8649919462927592,0.41547468490580125,0.7101700738775042,0.10582010582010581,0.05486111111111109,0.05555555555555555,0.5857244235503825,0.20720410223255384,0.6491111111111111,0.0,0.5534914724363925,0.17799063402509835,4.859091107236454,0.7567749942453996,4,3,-1,-0.19429228292698453
Clinton Portis,6,0.4433880240624573,0.8079807099843886,0.42032118922353184,0.7149774763706652,0.04938271604938271,0.06402116402116398,0.05555555555555555,0.5799552792900611,0.20660056475420355,0.6786666666666666,0.0,0.5470911119811744,0.16597664620850255,4.733917104167754,0.752049548954929,3,2,-1,-0.2198807648534037
